year,age_gr,migback,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,No migration background,At least once per month,0.02920,90,2966,0.02314,0.03526
1992,46-65 y.,No migration background,Seldom,0.06360,191,2966,0.05481,0.07238
1992,46-65 y.,No migration background,Never,0.86906,2640,2966,0.85692,0.88121
1992,46-65 y.,Direct migration background,Seldom,0.04709,33,962,0.03370,0.06048
1992,46-65 y.,Direct migration background,Never,0.90206,929,962,0.88327,0.92086
1992,66 and older,No migration background,Seldom,0.02493,34,1241,0.01625,0.03361
1992,66 and older,No migration background,Never,0.90847,1207,1241,0.89242,0.92452
1992,66 and older,Direct migration background,Never,0.91807,126,126,0.86999,0.96615
1994,17-29 y.,No migration background,Seldom,0.05267,123,2335,0.04361,0.06173
1994,17-29 y.,No migration background,Never,0.92928,2212,2335,0.91888,0.93968
1994,17-29 y.,Direct migration background,Never,0.91891,482,482,0.89452,0.94331
1994,17-29 y.,Indirect migration background,Never,0.91539,410,410,0.88842,0.94236
1994,30-45 y.,No migration background,At least once per week,0.00926,35,3370,0.00603,0.01250
1994,30-45 y.,No migration background,At least once per month,0.01455,58,3370,0.01051,0.01859
1994,30-45 y.,No migration background,Seldom,0.08264,265,3370,0.07334,0.09193
1994,30-45 y.,No migration background,Never,0.88749,3012,3370,0.87682,0.89816
1994,30-45 y.,Direct migration background,Seldom,0.05684,35,707,0.03976,0.07392
1994,30-45 y.,Direct migration background,Never,0.93805,672,707,0.92027,0.95583
1994,30-45 y.,Indirect migration background,Never,0.83824,37,37,0.71795,0.95853
1994,46-65 y.,No migration background,At least once per week,0.01480,48,2880,0.01039,0.01921
1994,46-65 y.,No migration background,At least once per month,0.02585,87,2880,0.02005,0.03165
1994,46-65 y.,No migration background,Seldom,0.07084,201,2880,0.06147,0.08021
1994,46-65 y.,No migration background,Never,0.86339,2544,2880,0.85085,0.87594
1994,46-65 y.,Direct migration background,Seldom,0.04227,39,921,0.02927,0.05527
1994,46-65 y.,Direct migration background,Never,0.91293,882,921,0.89471,0.93115
1994,66 and older,No migration background,Seldom,0.05323,64,1263,0.04085,0.06562
1994,66 and older,No migration background,Never,0.90001,1199,1263,0.88345,0.91656
1994,66 and older,Direct migration background,Never,0.94300,159,159,0.90685,0.97915
1995,17-29 y.,No migration background,Seldom,0.07228,159,2268,0.06162,0.08294
1995,17-29 y.,No migration background,Never,0.90976,2109,2268,0.89797,0.92156
1995,17-29 y.,Direct migration background,Seldom,0.05989,35,592,0.04076,0.07902
1995,17-29 y.,Direct migration background,Never,0.91809,557,592,0.89598,0.94020
1995,17-29 y.,Indirect migration background,Never,0.89970,416,416,0.87080,0.92860
1995,30-45 y.,No migration background,At least once per week,0.00883,39,3446,0.00571,0.01196
1995,30-45 y.,No migration background,At least once per month,0.01955,68,3446,0.01492,0.02417
1995,30-45 y.,No migration background,Seldom,0.10496,347,3446,0.09473,0.11520
1995,30-45 y.,No migration background,Never,0.85591,2992,3446,0.84418,0.86764
1995,30-45 y.,Direct migration background,Seldom,0.04177,41,901,0.02870,0.05484
1995,30-45 y.,Direct migration background,Never,0.92060,860,901,0.90294,0.93827
1995,30-45 y.,Indirect migration background,Never,0.90127,44,44,0.81211,0.99043
1995,46-65 y.,No migration background,At least once per week,0.01983,66,2891,0.01475,0.02491
1995,46-65 y.,No migration background,At least once per month,0.02789,88,2891,0.02189,0.03390
1995,46-65 y.,No migration background,Seldom,0.10759,299,2891,0.09629,0.11889
1995,46-65 y.,No migration background,Never,0.83519,2438,2891,0.82166,0.84871
1995,46-65 y.,Direct migration background,Seldom,0.04782,38,1017,0.03470,0.06094
1995,46-65 y.,Direct migration background,Never,0.91028,979,1017,0.89271,0.92785
1995,66 and older,No migration background,At least once per month,0.02379,33,1277,0.01543,0.03216
1995,66 and older,No migration background,Seldom,0.06000,71,1277,0.04697,0.07303
1995,66 and older,No migration background,Never,0.88950,1173,1277,0.87230,0.90671
1995,66 and older,Direct migration background,Never,0.92537,198,198,0.88868,0.96207
1996,17-29 y.,No migration background,Seldom,0.07309,143,2132,0.06204,0.08414
1996,17-29 y.,No migration background,Never,0.91307,1989,2132,0.90111,0.92503
1996,17-29 y.,Direct migration background,Seldom,0.07196,31,530,0.04994,0.09398
1996,17-29 y.,Direct migration background,Never,0.91977,499,530,0.89662,0.94292
1996,17-29 y.,Indirect migration background,Never,0.90283,429,429,0.87477,0.93089
1996,30-45 y.,No migration background,At least once per month,0.01637,63,3476,0.01215,0.02059
1996,30-45 y.,No migration background,Seldom,0.09756,316,3476,0.08769,0.10742
1996,30-45 y.,No migration background,Never,0.87340,3097,3476,0.86234,0.88445
1996,30-45 y.,Direct migration background,Seldom,0.03627,33,842,0.02364,0.04891
1996,30-45 y.,Direct migration background,Never,0.92548,809,842,0.90774,0.94323
1996,30-45 y.,Indirect migration background,Never,0.93289,60,60,0.86904,0.99674
1996,46-65 y.,No migration background,At least once per week,0.01449,50,2888,0.01013,0.01885
1996,46-65 y.,No migration background,At least once per month,0.02062,60,2888,0.01543,0.02580
1996,46-65 y.,No migration background,Seldom,0.10540,298,2888,0.09420,0.11660
1996,46-65 y.,No migration background,Never,0.84850,2480,2888,0.83542,0.86158
1996,46-65 y.,Direct migration background,Seldom,0.07699,42,966,0.06017,0.09381
1996,46-65 y.,Direct migration background,Never,0.90095,924,966,0.88210,0.91980
1996,66 and older,No migration background,Seldom,0.07059,84,1259,0.05644,0.08475
1996,66 and older,No migration background,Never,0.88581,1175,1259,0.86823,0.90338
1996,66 and older,Direct migration background,Never,0.94654,215,215,0.91639,0.97668
1997,17-29 y.,No migration background,Seldom,0.05611,99,2035,0.04611,0.06611
1997,17-29 y.,No migration background,Never,0.91927,1936,2035,0.90743,0.93111
1997,17-29 y.,Direct migration background,Never,0.92404,445,445,0.89940,0.94869
1997,17-29 y.,Indirect migration background,Never,0.91306,450,450,0.88699,0.93912
1997,30-45 y.,No migration background,At least once per month,0.01606,66,3438,0.01186,0.02026
1997,30-45 y.,No migration background,Seldom,0.08139,263,3438,0.07225,0.09053
1997,30-45 y.,No migration background,Never,0.89152,3109,3438,0.88113,0.90192
1997,30-45 y.,Direct migration background,Never,0.94471,787,787,0.92873,0.96069
1997,30-45 y.,Indirect migration background,Never,0.91121,65,65,0.84152,0.98090
1997,46-65 y.,No migration background,At least once per week,0.01459,43,2864,0.01020,0.01898
1997,46-65 y.,No migration background,At least once per month,0.02221,68,2864,0.01682,0.02761
1997,46-65 y.,No migration background,Seldom,0.09142,258,2864,0.08086,0.10197
1997,46-65 y.,No migration background,Never,0.85694,2495,2864,0.84411,0.86977
1997,46-65 y.,Direct migration background,Seldom,0.05778,44,920,0.04269,0.07287
1997,46-65 y.,Direct migration background,Never,0.91787,876,920,0.90012,0.93562
1997,66 and older,No migration background,Seldom,0.04369,53,1262,0.03241,0.05497
1997,66 and older,No migration background,Never,0.88401,1209,1262,0.86634,0.90169
1997,66 and older,Direct migration background,Never,0.90447,215,215,0.86509,0.94385
1998,17-29 y.,No migration background,Seldom,0.08258,178,2213,0.07111,0.09405
1998,17-29 y.,No migration background,Never,0.90217,2035,2213,0.88979,0.91455
1998,17-29 y.,Direct migration background,Never,0.93323,402,402,0.90880,0.95766
1998,17-29 y.,Indirect migration background,Seldom,0.07281,33,475,0.04942,0.09621
1998,17-29 y.,Indirect migration background,Never,0.89287,442,475,0.86502,0.92071
1998,30-45 y.,No migration background,At least once per month,0.01665,74,3911,0.01264,0.02067
1998,30-45 y.,No migration background,Seldom,0.11195,411,3911,0.10207,0.12184
1998,30-45 y.,No migration background,Never,0.85991,3426,3911,0.84904,0.87079
1998,30-45 y.,Direct migration background,Seldom,0.06861,56,773,0.05077,0.08644
1998,30-45 y.,Direct migration background,Never,0.91131,717,773,0.89126,0.93137
1998,30-45 y.,Indirect migration background,Never,0.82570,79,79,0.74151,0.90989
1998,46-65 y.,No migration background,At least once per week,0.01542,57,3417,0.01129,0.01955
1998,46-65 y.,No migration background,At least once per month,0.02162,84,3417,0.01674,0.02650
1998,46-65 y.,No migration background,Seldom,0.11849,387,3417,0.10766,0.12933
1998,46-65 y.,No migration background,Never,0.83562,2889,3417,0.82319,0.84805
1998,46-65 y.,Direct migration background,Seldom,0.10292,67,905,0.08311,0.12273
1998,46-65 y.,Direct migration background,Never,0.86782,838,905,0.84574,0.88989
1998,66 and older,No migration background,At least once per month,0.01888,36,1564,0.01214,0.02563
1998,66 and older,No migration background,Seldom,0.08884,138,1564,0.07473,0.10294
1998,66 and older,No migration background,Never,0.86345,1390,1564,0.84643,0.88047
1998,66 and older,Direct migration background,Never,0.93414,229,229,0.90195,0.96634
1999,17-29 y.,No migration background,Seldom,0.05879,124,2082,0.04869,0.06890
1999,17-29 y.,No migration background,Never,0.91759,1958,2082,0.90577,0.92940
1999,17-29 y.,Direct migration background,Never,0.95677,352,352,0.93549,0.97805
1999,17-29 y.,Indirect migration background,Never,0.92135,446,446,0.89634,0.94637
1999,30-45 y.,No migration background,At least once per month,0.01494,67,3829,0.01110,0.01878
1999,30-45 y.,No migration background,Seldom,0.08671,333,3829,0.07780,0.09563
1999,30-45 y.,No migration background,Never,0.88550,3429,3829,0.87542,0.89559
1999,30-45 y.,Direct migration background,Seldom,0.04025,31,729,0.02597,0.05453
1999,30-45 y.,Direct migration background,Never,0.94484,698,729,0.92825,0.96142
1999,30-45 y.,Indirect migration background,Never,0.92579,92,92,0.87194,0.97965
1999,46-65 y.,No migration background,At least once per week,0.01693,59,3289,0.01252,0.02134
1999,46-65 y.,No migration background,At least once per month,0.02302,81,3289,0.01790,0.02815
1999,46-65 y.,No migration background,Seldom,0.08296,292,3289,0.07353,0.09239
1999,46-65 y.,No migration background,Never,0.86325,2857,3289,0.85151,0.87500
1999,46-65 y.,Direct migration background,Seldom,0.06689,41,826,0.04984,0.08394
1999,46-65 y.,Direct migration background,Never,0.89983,785,826,0.87934,0.92031
1999,66 and older,No migration background,At least once per month,0.01681,35,1500,0.01030,0.02332
1999,66 and older,No migration background,Seldom,0.06452,97,1500,0.05208,0.07696
1999,66 and older,No migration background,Never,0.88476,1368,1500,0.86860,0.90093
1999,66 and older,Direct migration background,Never,0.93018,232,232,0.89732,0.96304
2001,17-29 y.,No migration background,Seldom,0.05611,169,2991,0.04786,0.06436
2001,17-29 y.,No migration background,Never,0.92018,2822,2991,0.91047,0.92990
2001,17-29 y.,Direct migration background,Never,0.95551,474,474,0.93693,0.97409
2001,17-29 y.,Indirect migration background,Never,0.95004,521,521,0.93131,0.96877
2001,30-45 y.,No migration background,At least once per week,0.00871,52,6059,0.00637,0.01105
2001,30-45 y.,No migration background,At least once per month,0.01859,110,6059,0.01519,0.02199
2001,30-45 y.,No migration background,Seldom,0.06638,422,6059,0.06011,0.07265
2001,30-45 y.,No migration background,Never,0.89576,5475,6059,0.88807,0.90346
2001,30-45 y.,Direct migration background,Never,0.95191,991,991,0.93858,0.96524
2001,30-45 y.,Indirect migration background,Never,0.90782,158,158,0.86256,0.95307
2001,46-65 y.,No migration background,At least once per week,0.01411,90,5912,0.01110,0.01711
2001,46-65 y.,No migration background,At least once per month,0.02187,140,5912,0.01814,0.02560
2001,46-65 y.,No migration background,Seldom,0.08319,513,5912,0.07615,0.09023
2001,46-65 y.,No migration background,Never,0.86113,5169,5912,0.85231,0.86994
2001,46-65 y.,Direct migration background,Never,0.93168,978,978,0.91586,0.94750
2001,66 and older,No migration background,At least once per month,0.02088,72,2967,0.01574,0.02603
2001,66 and older,No migration background,Seldom,0.05693,171,2967,0.04859,0.06527
2001,66 and older,No migration background,Never,0.88992,2724,2967,0.87865,0.90118
2001,66 and older,Direct migration background,Never,0.93607,317,317,0.90910,0.96304
2003,17-29 y.,No migration background,At least once per month,0.01476,38,3082,0.01050,0.01902
2003,17-29 y.,No migration background,Seldom,0.08594,248,3082,0.07604,0.09584
2003,17-29 y.,No migration background,Never,0.88373,2796,3082,0.87241,0.89505
2003,17-29 y.,Direct migration background,Never,0.94812,357,357,0.92508,0.97116
2003,17-29 y.,Indirect migration background,Seldom,0.06689,32,500,0.04497,0.08881
2003,17-29 y.,Indirect migration background,Never,0.92025,468,500,0.89648,0.94402
2003,30-45 y.,No migration background,At least once per week,0.00800,50,5799,0.00571,0.01030
2003,30-45 y.,No migration background,At least once per month,0.01777,110,5799,0.01437,0.02117
2003,30-45 y.,No migration background,Seldom,0.09797,582,5799,0.09032,0.10562
2003,30-45 y.,No migration background,Never,0.87120,5057,5799,0.86258,0.87982
2003,30-45 y.,Direct migration background,Seldom,0.05786,38,880,0.04242,0.07329
2003,30-45 y.,Direct migration background,Never,0.92571,842,880,0.90837,0.94305
2003,30-45 y.,Indirect migration background,Never,0.90403,201,201,0.86321,0.94485
2003,46-65 y.,No migration background,At least once per week,0.01324,116,6500,0.01046,0.01602
2003,46-65 y.,No migration background,At least once per month,0.02528,200,6500,0.02147,0.02910
2003,46-65 y.,No migration background,Seldom,0.11132,760,6500,0.10367,0.11896
2003,46-65 y.,No migration background,Never,0.84251,5424,6500,0.83365,0.85136
2003,46-65 y.,Direct migration background,Seldom,0.05552,44,965,0.04107,0.06998
2003,46-65 y.,Direct migration background,Never,0.92421,921,965,0.90750,0.94092
2003,46-65 y.,Indirect migration background,Never,0.73967,33,33,0.58763,0.89172
2003,66 and older,No migration background,At least once per week,0.01162,45,3254,0.00793,0.01530
2003,66 and older,No migration background,At least once per month,0.02180,75,3254,0.01678,0.02682
2003,66 and older,No migration background,Seldom,0.07494,249,3254,0.06589,0.08399
2003,66 and older,No migration background,Never,0.88321,2885,3254,0.87217,0.89425
2003,66 and older,Direct migration background,Never,0.92800,333,333,0.90019,0.95580
2005,17-29 y.,No migration background,At least once per month,0.01027,34,2964,0.00664,0.01389
2005,17-29 y.,No migration background,Seldom,0.06700,180,2964,0.05799,0.07600
2005,17-29 y.,No migration background,Never,0.91357,2750,2964,0.90346,0.92369
2005,17-29 y.,Direct migration background,Never,0.93338,299,299,0.90507,0.96169
2005,17-29 y.,Indirect migration background,Never,0.94043,489,489,0.91943,0.96143
2005,30-45 y.,No migration background,At least once per week,0.00927,41,5030,0.00662,0.01191
2005,30-45 y.,No migration background,At least once per month,0.01504,73,5030,0.01168,0.01840
2005,30-45 y.,No migration background,Seldom,0.06697,359,5030,0.06006,0.07388
2005,30-45 y.,No migration background,Never,0.90296,4557,5030,0.89478,0.91114
2005,30-45 y.,Direct migration background,Seldom,0.06500,42,791,0.04781,0.08219
2005,30-45 y.,Direct migration background,Never,0.92267,749,791,0.90404,0.94129
2005,30-45 y.,Indirect migration background,Never,0.91981,227,227,0.88441,0.95522
2005,46-65 y.,No migration background,At least once per week,0.01745,125,6021,0.01414,0.02076
2005,46-65 y.,No migration background,At least once per month,0.02594,155,6021,0.02192,0.02995
2005,46-65 y.,No migration background,Seldom,0.08783,584,6021,0.08068,0.09498
2005,46-65 y.,No migration background,Never,0.85569,5157,6021,0.84681,0.86456
2005,46-65 y.,Direct migration background,Seldom,0.03564,31,870,0.02331,0.04797
2005,46-65 y.,Direct migration background,Never,0.93860,839,870,0.92263,0.95456
2005,46-65 y.,Indirect migration background,Never,0.91928,44,44,0.83785,1.00070
2005,66 and older,No migration background,At least once per week,0.00773,39,3338,0.00475,0.01070
2005,66 and older,No migration background,At least once per month,0.02513,105,3338,0.01982,0.03044
2005,66 and older,No migration background,Seldom,0.06609,237,3338,0.05766,0.07452
2005,66 and older,No migration background,Never,0.87881,2957,3338,0.86774,0.88989
2005,66 and older,Direct migration background,Never,0.94458,344,344,0.92037,0.96880
2007,17-29 y.,No migration background,Seldom,0.03721,111,2632,0.02998,0.04444
2007,17-29 y.,No migration background,Never,0.86137,2521,2632,0.84817,0.87458
2007,17-29 y.,Direct migration background,Never,0.88771,256,256,0.84895,0.92646
2007,17-29 y.,Indirect migration background,Never,0.87570,424,424,0.84426,0.90714
2007,30-45 y.,No migration background,At least once per week,0.00908,41,4729,0.00638,0.01179
2007,30-45 y.,No migration background,At least once per month,0.01126,58,4729,0.00825,0.01427
2007,30-45 y.,No migration background,Seldom,0.05312,241,4729,0.04673,0.05952
2007,30-45 y.,No migration background,Never,0.91960,4389,4729,0.91185,0.92735
2007,30-45 y.,Direct migration background,Never,0.95196,656,656,0.93559,0.96834
2007,30-45 y.,Indirect migration background,Never,0.95108,258,258,0.92471,0.97745
2007,46-65 y.,No migration background,At least once per week,0.01310,89,6148,0.01026,0.01595
2007,46-65 y.,No migration background,At least once per month,0.01790,132,6148,0.01459,0.02122
2007,46-65 y.,No migration background,Seldom,0.07089,510,6148,0.06448,0.07731
2007,46-65 y.,No migration background,Never,0.87946,5417,6148,0.87132,0.88760
2007,46-65 y.,Direct migration background,Never,0.92833,735,735,0.90967,0.94699
2007,46-65 y.,Indirect migration background,Never,0.94264,47,47,0.87545,1.00984
2007,66 and older,No migration background,At least once per week,0.00819,42,3890,0.00535,0.01102
2007,66 and older,No migration background,At least once per month,0.01638,78,3890,0.01239,0.02037
2007,66 and older,No migration background,Seldom,0.04818,215,3890,0.04145,0.05491
2007,66 and older,No migration background,Never,0.90332,3555,3890,0.89404,0.91261
2007,66 and older,Direct migration background,Never,0.94235,351,351,0.91793,0.96677
2008,17-29 y.,No migration background,At least once per month,0.00971,31,2482,0.00585,0.01357
2008,17-29 y.,No migration background,Seldom,0.05236,137,2482,0.04360,0.06113
2008,17-29 y.,No migration background,Never,0.86231,2314,2482,0.84875,0.87587
2008,17-29 y.,Direct migration background,Never,0.89202,206,206,0.84953,0.93450
2008,17-29 y.,Indirect migration background,Never,0.80987,405,405,0.77161,0.84814
2008,30-45 y.,No migration background,At least once per month,0.01203,71,4261,0.00875,0.01530
2008,30-45 y.,No migration background,Seldom,0.07035,304,4261,0.06267,0.07803
2008,30-45 y.,No migration background,Never,0.90943,3886,4261,0.90082,0.91805
2008,30-45 y.,Direct migration background,Never,0.92802,565,565,0.90669,0.94935
2008,30-45 y.,Indirect migration background,Never,0.91927,246,246,0.88515,0.95338
2008,46-65 y.,No migration background,At least once per week,0.01380,101,5912,0.01083,0.01678
2008,46-65 y.,No migration background,At least once per month,0.01932,154,5912,0.01581,0.02283
2008,46-65 y.,No migration background,Seldom,0.08463,599,5912,0.07754,0.09173
2008,46-65 y.,No migration background,Never,0.87686,5058,5912,0.86848,0.88524
2008,46-65 y.,Direct migration background,Seldom,0.05181,35,687,0.03523,0.06840
2008,46-65 y.,Direct migration background,Never,0.91750,652,687,0.89691,0.93809
2008,46-65 y.,Indirect migration background,Never,0.80756,43,43,0.68833,0.92678
2008,66 and older,No migration background,At least once per week,0.00833,46,3878,0.00547,0.01119
2008,66 and older,No migration background,At least once per month,0.02285,104,3878,0.01814,0.02755
2008,66 and older,No migration background,Seldom,0.07617,299,3878,0.06782,0.08452
2008,66 and older,No migration background,Never,0.87966,3429,3878,0.86942,0.88991
2008,66 and older,Direct migration background,Never,0.93715,334,334,0.91108,0.96321
2009,17-29 y.,No migration background,Seldom,0.05298,136,2252,0.04373,0.06224
2009,17-29 y.,No migration background,Never,0.86717,2116,2252,0.85315,0.88119
2009,17-29 y.,Direct migration background,Never,0.91274,167,167,0.86980,0.95567
2009,17-29 y.,Indirect migration background,Never,0.84290,363,363,0.80542,0.88039
2009,30-45 y.,No migration background,At least once per month,0.01383,52,3838,0.01014,0.01753
2009,30-45 y.,No migration background,Seldom,0.05435,203,3838,0.04718,0.06153
2009,30-45 y.,No migration background,Never,0.92208,3583,3838,0.91360,0.93057
2009,30-45 y.,Direct migration background,Never,0.93967,499,499,0.91876,0.96058
2009,30-45 y.,Indirect migration background,Never,0.94157,256,256,0.91278,0.97036
2009,46-65 y.,No migration background,At least once per week,0.01127,79,5606,0.00850,0.01403
2009,46-65 y.,No migration background,At least once per month,0.01635,128,5606,0.01303,0.01968
2009,46-65 y.,No migration background,Seldom,0.07710,455,5606,0.07011,0.08408
2009,46-65 y.,No migration background,Never,0.88258,4944,5606,0.87415,0.89101
2009,46-65 y.,Direct migration background,Never,0.93397,583,583,0.91380,0.95415
2009,46-65 y.,Indirect migration background,Never,0.78451,39,39,0.65378,0.91524
2009,66 and older,No migration background,At least once per week,0.00794,36,3775,0.00511,0.01077
2009,66 and older,No migration background,At least once per month,0.01548,67,3775,0.01154,0.01941
2009,66 and older,No migration background,Seldom,0.05696,217,3775,0.04957,0.06436
2009,66 and older,No migration background,Never,0.89766,3455,3775,0.88799,0.90733
2009,66 and older,Direct migration background,Never,0.94610,314,314,0.92109,0.97112
2011,17-29 y.,No migration background,At least once per month,0.00815,32,3182,0.00502,0.01127
2011,17-29 y.,No migration background,Seldom,0.06089,170,3182,0.05258,0.06920
2011,17-29 y.,No migration background,Never,0.84564,2980,3182,0.83308,0.85819
2011,17-29 y.,Direct migration background,Never,0.89426,422,422,0.86488,0.92363
2011,17-29 y.,Indirect migration background,Never,0.83940,499,499,0.80715,0.87165
2011,30-45 y.,No migration background,At least once per week,0.00688,64,7819,0.00505,0.00872
2011,30-45 y.,No migration background,At least once per month,0.01456,117,7819,0.01190,0.01721
2011,30-45 y.,No migration background,Seldom,0.05309,420,7819,0.04812,0.05806
2011,30-45 y.,No migration background,Never,0.92404,7218,7819,0.91817,0.92991
2011,30-45 y.,Direct migration background,Seldom,0.04423,47,1476,0.03374,0.05473
2011,30-45 y.,Direct migration background,Never,0.94141,1429,1476,0.92943,0.95340
