year,age_gr,bula_h,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,30-45 y.,Berlin,Never,0.82798,95,95,0.75169,0.90427
1986,46-65 y.,Schleswig-Holstein,Never,0.87165,79,79,0.79743,0.94588
1986,46-65 y.,Hamburg,Never,0.89840,63,63,0.82320,0.97361
1986,46-65 y.,Lower Saxony,Never,0.92836,314,314,0.89979,0.95693
1986,46-65 y.,North Rhine-Westphalia,Seldom,0.04945,38,825,0.03465,0.06426
1986,46-65 y.,North Rhine-Westphalia,Never,0.90883,787,825,0.88918,0.92849
1986,46-65 y.,Hesse,Never,0.92084,306,306,0.89054,0.95114
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.84475,222,222,0.79701,0.89250
1986,46-65 y.,Baden-Wuerttemberg,Never,0.91745,565,565,0.89473,0.94016
1986,46-65 y.,Bavaria,Never,0.87182,471,471,0.84160,0.90204
1986,46-65 y.,Berlin,Never,0.84169,104,104,0.77119,0.91219
1986,66 and older,Hamburg,Never,0.95053,39,39,0.88158,1.01948
1986,66 and older,Lower Saxony,Never,0.95593,114,114,0.91808,0.99377
1986,66 and older,Bremen,Never,0.96043,32,32,0.89180,1.02906
1986,66 and older,North Rhine-Westphalia,Never,0.97590,229,229,0.95599,0.99581
1986,66 and older,Hesse,Never,0.97099,88,88,0.93572,1.00626
1986,66 and older,"Rhineland-Palatinate, Saarland",Never,0.94254,91,91,0.89446,0.99062
1986,66 and older,Baden-Wuerttemberg,Never,0.97887,153,153,0.95601,1.00173
1986,66 and older,Bavaria,Never,0.92770,174,174,0.88911,0.96629
1986,66 and older,Berlin,Never,0.98761,35,35,0.95042,1.02480
1988,17-29 y.,Schleswig-Holstein,Never,0.89194,73,73,0.82023,0.96365
1988,17-29 y.,Hamburg,Never,0.88111,36,36,0.77388,0.98834
1988,17-29 y.,Lower Saxony,Never,0.92768,288,288,0.89771,0.95765
1988,17-29 y.,North Rhine-Westphalia,Seldom,0.06054,35,784,0.04384,0.07725
1988,17-29 y.,North Rhine-Westphalia,Never,0.92861,749,784,0.91057,0.94664
1988,17-29 y.,Hesse,Never,0.91584,257,257,0.88183,0.94985
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.92755,204,204,0.89189,0.96321
1988,17-29 y.,Baden-Wuerttemberg,Never,0.95150,558,558,0.93366,0.96934
1988,17-29 y.,Bavaria,Never,0.90943,424,424,0.88208,0.93678
1988,17-29 y.,Berlin,Never,0.98443,88,88,0.95841,1.01045
1988,30-45 y.,Schleswig-Holstein,Never,0.88825,100,100,0.82619,0.95031
1988,30-45 y.,Hamburg,Never,0.81312,55,55,0.70915,0.91709
1988,30-45 y.,Lower Saxony,Never,0.87387,236,236,0.83142,0.91631
1988,30-45 y.,North Rhine-Westphalia,Seldom,0.09067,62,839,0.07123,0.11011
1988,30-45 y.,North Rhine-Westphalia,Never,0.88471,777,839,0.86308,0.90633
1988,30-45 y.,Hesse,Never,0.85009,273,273,0.80766,0.89251
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.88456,150,150,0.83325,0.93587
1988,30-45 y.,Baden-Wuerttemberg,Never,0.88242,512,512,0.85450,0.91035
1988,30-45 y.,Bavaria,Never,0.89720,455,455,0.86927,0.92514
1988,30-45 y.,Berlin,Never,0.85089,87,87,0.77561,0.92617
1988,46-65 y.,Schleswig-Holstein,Never,0.82626,82,82,0.74375,0.90877
1988,46-65 y.,Hamburg,Never,0.91682,56,56,0.84383,0.98980
1988,46-65 y.,Lower Saxony,Never,0.92639,321,321,0.89778,0.95500
1988,46-65 y.,North Rhine-Westphalia,Seldom,0.05903,47,788,0.04257,0.07550
1988,46-65 y.,North Rhine-Westphalia,Never,0.91326,741,788,0.89360,0.93292
1988,46-65 y.,Hesse,Never,0.89554,294,294,0.86051,0.93056
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.84731,222,222,0.79989,0.89473
1988,46-65 y.,Baden-Wuerttemberg,Never,0.91348,548,548,0.88992,0.93704
1988,46-65 y.,Bavaria,Seldom,0.08456,39,469,0.05935,0.10976
1988,46-65 y.,Bavaria,Never,0.85720,430,469,0.82550,0.88890
1988,46-65 y.,Berlin,Never,0.89769,101,101,0.83829,0.95709
1988,66 and older,Hamburg,Never,0.97520,35,35,0.92292,1.02747
1988,66 and older,Lower Saxony,Never,0.96659,117,117,0.93389,0.99929
1988,66 and older,North Rhine-Westphalia,Never,0.96718,223,223,0.94375,0.99062
1988,66 and older,Hesse,Never,0.91029,96,96,0.85282,0.96776
1988,66 and older,"Rhineland-Palatinate, Saarland",Never,0.95192,95,95,0.90867,0.99517
1988,66 and older,Baden-Wuerttemberg,Never,0.97782,156,156,0.95464,1.00101
1988,66 and older,Bavaria,Never,0.93156,171,171,0.89361,0.96952
1990,17-29 y.,Schleswig-Holstein,Never,0.86626,68,68,0.78476,0.94777
1990,17-29 y.,Hamburg,Never,0.82569,33,33,0.69424,0.95714
1990,17-29 y.,Lower Saxony,Seldom,0.13005,32,271,0.08993,0.17017
1990,17-29 y.,Lower Saxony,Never,0.84478,239,271,0.80159,0.88798
1990,17-29 y.,North Rhine-Westphalia,Seldom,0.11768,70,725,0.09421,0.14116
1990,17-29 y.,North Rhine-Westphalia,Never,0.85645,655,725,0.83091,0.88200
1990,17-29 y.,Hesse,Seldom,0.17153,34,262,0.12579,0.21726
1990,17-29 y.,Hesse,Never,0.79231,228,262,0.74310,0.84153
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.86143,167,167,0.80887,0.91399
1990,17-29 y.,Baden-Wuerttemberg,Seldom,0.10284,46,526,0.07685,0.12882
1990,17-29 y.,Baden-Wuerttemberg,Never,0.86671,480,526,0.83764,0.89578
1990,17-29 y.,Bavaria,Seldom,0.15240,65,462,0.11959,0.18521
1990,17-29 y.,Bavaria,Never,0.82192,397,462,0.78700,0.85685
1990,17-29 y.,Berlin,Never,0.89497,153,153,0.84622,0.94371
1990,17-29 y.,Brandenburg,Never,0.84491,150,150,0.78678,0.90303
1990,17-29 y.,Mecklenburg-Western Pomerania,Never,0.85979,127,127,0.79916,0.92042
1990,17-29 y.,Saxony,Never,0.82177,264,264,0.77551,0.86802
1990,17-29 y.,Saxony-Anhalt,Never,0.85926,188,188,0.80942,0.90910
1990,17-29 y.,Thuringa,Never,0.88481,177,177,0.83764,0.93197
1990,30-45 y.,Schleswig-Holstein,Never,0.76814,61,61,0.66135,0.87492
1990,30-45 y.,Hamburg,Never,0.76931,42,42,0.64036,0.89827
1990,30-45 y.,Lower Saxony,Seldom,0.17664,37,236,0.12788,0.22540
1990,30-45 y.,Lower Saxony,Never,0.78394,199,236,0.73132,0.83656
1990,30-45 y.,North Rhine-Westphalia,Seldom,0.19450,138,795,0.16697,0.22203
1990,30-45 y.,North Rhine-Westphalia,Never,0.77553,657,795,0.74651,0.80455
1990,30-45 y.,Hesse,Never,0.81302,250,250,0.76459,0.86145
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.83620,144,144,0.77554,0.89686
1990,30-45 y.,Baden-Wuerttemberg,Seldom,0.18479,81,527,0.15162,0.21796
1990,30-45 y.,Baden-Wuerttemberg,Never,0.76410,446,527,0.72782,0.80038
1990,30-45 y.,Bavaria,Seldom,0.17437,71,439,0.13884,0.20991
1990,30-45 y.,Bavaria,Never,0.76284,368,439,0.72300,0.80267
1990,30-45 y.,Berlin,Never,0.77455,169,169,0.71136,0.83774
1990,30-45 y.,Brandenburg,Seldom,0.10030,32,245,0.06261,0.13800
1990,30-45 y.,Brandenburg,Never,0.81784,213,245,0.76941,0.86627
1990,30-45 y.,Mecklenburg-Western Pomerania,Never,0.74044,121,121,0.66200,0.81888
1990,30-45 y.,Saxony,Seldom,0.13778,63,407,0.10426,0.17131
1990,30-45 y.,Saxony,Never,0.78153,344,407,0.74134,0.82173
1990,30-45 y.,Saxony-Anhalt,Seldom,0.11491,37,234,0.07396,0.15586
1990,30-45 y.,Saxony-Anhalt,Never,0.74959,197,234,0.69396,0.80522
1990,30-45 y.,Thuringa,Never,0.80450,191,191,0.74811,0.86089
1990,46-65 y.,Schleswig-Holstein,Never,0.77296,77,77,0.67877,0.86714
1990,46-65 y.,Hamburg,Never,0.91114,40,40,0.82183,1.00044
1990,46-65 y.,Lower Saxony,Seldom,0.13583,44,318,0.09812,0.17355
1990,46-65 y.,Lower Saxony,Never,0.81324,274,318,0.77034,0.85614
1990,46-65 y.,North Rhine-Westphalia,Seldom,0.10631,68,725,0.08386,0.12876
1990,46-65 y.,North Rhine-Westphalia,Never,0.84254,657,725,0.81600,0.86907
1990,46-65 y.,Hesse,Never,0.80561,266,266,0.75797,0.85326
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.80075,182,182,0.74256,0.85894
1990,46-65 y.,Baden-Wuerttemberg,Seldom,0.15537,71,522,0.12426,0.18647
1990,46-65 y.,Baden-Wuerttemberg,Never,0.79906,451,522,0.76465,0.83346
1990,46-65 y.,Bavaria,Seldom,0.17084,71,434,0.13539,0.20629
1990,46-65 y.,Bavaria,Never,0.74555,363,434,0.70452,0.78657
1990,46-65 y.,Berlin,Never,0.75258,149,149,0.68306,0.82210
1990,46-65 y.,Brandenburg,Never,0.74491,165,165,0.67820,0.81163
1990,46-65 y.,Mecklenburg-Western Pomerania,Never,0.72661,113,113,0.64407,0.80916
1990,46-65 y.,Saxony,Seldom,0.10088,41,383,0.07068,0.13108
1990,46-65 y.,Saxony,Never,0.79947,342,383,0.75932,0.83963
1990,46-65 y.,Saxony-Anhalt,Never,0.76415,175,175,0.70107,0.82723
1990,46-65 y.,Thuringa,Never,0.80778,180,180,0.75006,0.86551
1990,66 and older,Lower Saxony,Never,0.94456,110,110,0.90160,0.98752
1990,66 and older,North Rhine-Westphalia,Never,0.88158,206,206,0.83735,0.92581
1990,66 and older,Hesse,Never,0.91194,99,99,0.85584,0.96805
1990,66 and older,"Rhineland-Palatinate, Saarland",Never,0.92904,83,83,0.87346,0.98461
1990,66 and older,Baden-Wuerttemberg,Never,0.93268,151,151,0.89258,0.97278
1990,66 and older,Bavaria,Never,0.88788,177,177,0.84126,0.93449
1990,66 and older,Berlin,Never,0.89869,44,44,0.80850,0.98888
1990,66 and older,Brandenburg,Never,0.85421,56,56,0.76095,0.94748
1990,66 and older,Saxony,Never,0.88856,121,121,0.83226,0.94487
1990,66 and older,Saxony-Anhalt,Never,0.87973,83,83,0.80932,0.95013
1990,66 and older,Thuringa,Never,0.87485,65,65,0.79379,0.95592
1992,17-29 y.,Schleswig-Holstein,Never,0.92713,61,61,0.86135,0.99290
1992,17-29 y.,Lower Saxony,Never,0.92547,258,258,0.89336,0.95758
1992,17-29 y.,North Rhine-Westphalia,Never,0.94605,680,680,0.92906,0.96304
1992,17-29 y.,Hesse,Never,0.90127,236,236,0.86313,0.93941
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.90913,159,159,0.86431,0.95395
1992,17-29 y.,Baden-Wuerttemberg,Never,0.94597,518,518,0.92648,0.96545
1992,17-29 y.,Bavaria,Never,0.94053,451,451,0.91868,0.96238
1992,17-29 y.,Berlin,Never,0.90575,148,148,0.85851,0.95298
1992,17-29 y.,Brandenburg,Never,0.94889,141,141,0.91242,0.98537
1992,17-29 y.,Mecklenburg-Western Pomerania,Never,0.96509,94,94,0.92778,1.00240
1992,17-29 y.,Saxony,Never,0.89662,219,219,0.85620,0.93703
1992,17-29 y.,Saxony-Anhalt,Never,0.90214,168,168,0.85708,0.94721
1992,17-29 y.,Thuringa,Never,0.95068,163,163,0.91734,0.98403
1992,30-45 y.,Schleswig-Holstein,Never,0.91796,74,74,0.85501,0.98092
1992,30-45 y.,Hamburg,Never,0.92454,44,44,0.84559,1.00349
1992,30-45 y.,Lower Saxony,Never,0.85686,219,219,0.81037,0.90335
1992,30-45 y.,North Rhine-Westphalia,Seldom,0.07996,61,802,0.06117,0.09874
1992,30-45 y.,North Rhine-Westphalia,Never,0.88226,741,802,0.85995,0.90458
1992,30-45 y.,Hesse,Never,0.89114,264,264,0.85350,0.92878
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.85656,170,170,0.80371,0.90940
1992,30-45 y.,Baden-Wuerttemberg,Seldom,0.09697,36,517,0.07144,0.12251
1992,30-45 y.,Baden-Wuerttemberg,Never,0.88209,481,517,0.85426,0.90992
1992,30-45 y.,Bavaria,Seldom,0.07913,34,475,0.05483,0.10343
1992,30-45 y.,Bavaria,Never,0.88852,441,475,0.86019,0.91685
1992,30-45 y.,Berlin,Never,0.91071,183,183,0.86928,0.95214
1992,30-45 y.,Brandenburg,Never,0.87112,213,213,0.82602,0.91623
1992,30-45 y.,Mecklenburg-Western Pomerania,Never,0.86415,126,126,0.80409,0.92422
1992,30-45 y.,Saxony,Never,0.90263,367,367,0.87226,0.93300
1992,30-45 y.,Saxony-Anhalt,Never,0.83750,224,224,0.78908,0.88592
1992,30-45 y.,Thuringa,Never,0.86620,208,208,0.81982,0.91257
1992,46-65 y.,Schleswig-Holstein,Never,0.83118,80,80,0.74858,0.91379
1992,46-65 y.,Hamburg,Never,0.91658,40,40,0.82980,1.00337
1992,46-65 y.,Lower Saxony,Never,0.89476,294,294,0.85962,0.92989
1992,46-65 y.,North Rhine-Westphalia,Never,0.88348,659,659,0.85897,0.90800
1992,46-65 y.,Hesse,Never,0.84885,261,261,0.80531,0.89239
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.85187,164,164,0.79733,0.90640
1992,46-65 y.,Baden-Wuerttemberg,Never,0.88612,477,477,0.85758,0.91466
1992,46-65 y.,Bavaria,Seldom,0.07438,31,442,0.04989,0.09887
1992,46-65 y.,Bavaria,Never,0.87168,411,442,0.84046,0.90289
1992,46-65 y.,Berlin,Never,0.85866,175,175,0.80690,0.91042
1992,46-65 y.,Brandenburg,Never,0.87594,173,173,0.82668,0.92521
1992,46-65 y.,Mecklenburg-Western Pomerania,Never,0.88423,128,128,0.82858,0.93988
1992,46-65 y.,Saxony,Never,0.86287,323,323,0.82529,0.90044
1992,46-65 y.,Saxony-Anhalt,Never,0.85787,195,195,0.80873,0.90701
1992,46-65 y.,Thuringa,Never,0.89318,180,180,0.84793,0.93843
1992,66 and older,Hamburg,Never,0.90873,31,31,0.80567,1.01179
1992,66 and older,Lower Saxony,Never,0.90079,103,103,0.84277,0.95881
1992,66 and older,North Rhine-Westphalia,Never,0.89314,225,225,0.85268,0.93359
1992,66 and older,Hesse,Never,0.88729,101,101,0.82531,0.94928
1992,66 and older,"Rhineland-Palatinate, Saarland",Never,0.92971,90,90,0.87660,0.98282
1992,66 and older,Baden-Wuerttemberg,Never,0.89012,145,145,0.83903,0.94120
1992,66 and older,Bavaria,Never,0.90061,183,183,0.85715,0.94408
1992,66 and older,Berlin,Never,0.91475,38,38,0.82476,1.00473
1992,66 and older,Brandenburg,Never,0.95434,59,59,0.90061,1.00806
1992,66 and older,Saxony,Never,0.95799,120,120,0.92194,0.99403
1992,66 and older,Saxony-Anhalt,Never,0.99097,87,87,0.97098,1.01096
1992,66 and older,Thuringa,Never,0.96271,70,70,0.91800,1.00742
1994,17-29 y.,Schleswig-Holstein,Never,0.96582,67,67,0.92198,1.00965
1994,17-29 y.,Lower Saxony,Never,0.92078,261,261,0.88794,0.95361
1994,17-29 y.,North Rhine-Westphalia,Seldom,0.04664,33,649,0.03041,0.06288
1994,17-29 y.,North Rhine-Westphalia,Never,0.93587,616,649,0.91701,0.95474
1994,17-29 y.,Hesse,Never,0.92005,231,231,0.88500,0.95510
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.93506,137,137,0.89365,0.97648
1994,17-29 y.,Baden-Wuerttemberg,Seldom,0.05682,34,536,0.03720,0.07644
1994,17-29 y.,Baden-Wuerttemberg,Never,0.92902,502,536,0.90726,0.95078
1994,17-29 y.,Bavaria,Seldom,0.07226,32,422,0.04753,0.09699
1994,17-29 y.,Bavaria,Never,0.91894,390,422,0.89287,0.94501
1994,17-29 y.,Berlin,Never,0.89064,118,118,0.83409,0.94719
1994,17-29 y.,Brandenburg,Never,0.92920,128,128,0.88459,0.97381
1994,17-29 y.,Mecklenburg-Western Pomerania,Never,0.91292,92,92,0.85499,0.97085
1994,17-29 y.,Saxony,Never,0.88807,215,215,0.84583,0.93031
1994,17-29 y.,Saxony-Anhalt,Never,0.96281,156,156,0.93302,0.99260
1994,17-29 y.,Thuringa,Never,0.95755,150,150,0.92518,0.98992
1994,30-45 y.,Schleswig-Holstein,Never,0.89086,79,79,0.82166,0.96006
1994,30-45 y.,Hamburg,Never,0.90094,41,41,0.80836,0.99352
1994,30-45 y.,Lower Saxony,Never,0.89198,234,234,0.85213,0.93184
1994,30-45 y.,North Rhine-Westphalia,Seldom,0.07213,58,794,0.05413,0.09014
1994,30-45 y.,North Rhine-Westphalia,Never,0.89863,736,794,0.87762,0.91964
1994,30-45 y.,Hesse,Never,0.86830,245,245,0.82587,0.91073
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.88506,187,187,0.83922,0.93089
1994,30-45 y.,Baden-Wuerttemberg,Seldom,0.08486,35,492,0.06021,0.10951
1994,30-45 y.,Baden-Wuerttemberg,Never,0.89942,457,492,0.87281,0.92602
1994,30-45 y.,Bavaria,Seldom,0.09469,50,497,0.06892,0.12046
1994,30-45 y.,Bavaria,Never,0.87494,447,497,0.84583,0.90405
1994,30-45 y.,Berlin,Never,0.93457,172,172,0.89751,0.97163
1994,30-45 y.,Brandenburg,Never,0.87767,193,193,0.83132,0.92402
1994,30-45 y.,Mecklenburg-Western Pomerania,Never,0.88732,128,128,0.83232,0.94231
1994,30-45 y.,Saxony,Never,0.92082,364,364,0.89304,0.94859
1994,30-45 y.,Saxony-Anhalt,Never,0.87543,204,204,0.83000,0.92085
1994,30-45 y.,Thuringa,Never,0.93118,216,216,0.89735,0.96502
1994,46-65 y.,Schleswig-Holstein,Never,0.80108,79,79,0.71249,0.88967
1994,46-65 y.,Lower Saxony,Never,0.85163,262,262,0.80851,0.89476
1994,46-65 y.,North Rhine-Westphalia,Seldom,0.06175,42,674,0.04356,0.07994
1994,46-65 y.,North Rhine-Westphalia,Never,0.88105,632,674,0.85659,0.90551
1994,46-65 y.,Hesse,Never,0.83187,255,255,0.78588,0.87787
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.85150,152,152,0.79478,0.90822
1994,46-65 y.,Baden-Wuerttemberg,Seldom,0.07267,35,491,0.04968,0.09565
1994,46-65 y.,Baden-Wuerttemberg,Never,0.87534,456,491,0.84609,0.90459
1994,46-65 y.,Bavaria,Seldom,0.06087,31,424,0.03809,0.08366
1994,46-65 y.,Bavaria,Never,0.87465,393,424,0.84309,0.90620
1994,46-65 y.,Berlin,Never,0.87551,165,165,0.82499,0.92604
1994,46-65 y.,Brandenburg,Never,0.87714,160,160,0.82612,0.92817
1994,46-65 y.,Mecklenburg-Western Pomerania,Never,0.88218,123,123,0.82497,0.93939
1994,46-65 y.,Saxony,Never,0.90008,318,318,0.86706,0.93309
1994,46-65 y.,Saxony-Anhalt,Never,0.88310,205,205,0.83901,0.92719
1994,46-65 y.,Thuringa,Never,0.90777,176,176,0.86490,0.95064
1994,66 and older,Schleswig-Holstein,Never,0.88658,31,31,0.77311,1.00006
1994,66 and older,Lower Saxony,Never,0.93282,110,110,0.88582,0.97982
1994,66 and older,North Rhine-Westphalia,Never,0.91722,250,250,0.88299,0.95145
1994,66 and older,Hesse,Never,0.90004,101,101,0.84125,0.95883
1994,66 and older,"Rhineland-Palatinate, Saarland",Never,0.87242,87,87,0.80191,0.94293
1994,66 and older,Baden-Wuerttemberg,Never,0.93807,168,168,0.90152,0.97463
1994,66 and older,Bavaria,Never,0.81885,165,165,0.75990,0.87780
1994,66 and older,Berlin,Never,0.85929,44,44,0.75536,0.96322
1994,66 and older,Brandenburg,Never,0.96275,66,66,0.91671,1.00879
1994,66 and older,Saxony,Never,0.90617,118,118,0.85333,0.95901
1994,66 and older,Saxony-Anhalt,Never,0.91780,66,66,0.85103,0.98458
1994,66 and older,Thuringa,Never,0.96035,72,72,0.91496,1.00574
1995,17-29 y.,Schleswig-Holstein,Never,0.91912,67,67,0.85334,0.98490
1995,17-29 y.,Lower Saxony,Never,0.93213,254,254,0.90113,0.96312
1995,17-29 y.,North Rhine-Westphalia,Seldom,0.07833,45,662,0.05784,0.09881
1995,17-29 y.,North Rhine-Westphalia,Never,0.91117,617,662,0.88948,0.93286
1995,17-29 y.,Hesse,Never,0.87786,214,214,0.83388,0.92183
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.92853,158,158,0.88824,0.96883
1995,17-29 y.,Baden-Wuerttemberg,Never,0.93843,488,488,0.91708,0.95978
1995,17-29 y.,Bavaria,Seldom,0.11190,45,440,0.08241,0.14139
1995,17-29 y.,Bavaria,Never,0.86813,395,440,0.83648,0.89978
1995,17-29 y.,Berlin,Never,0.89350,116,116,0.83712,0.94988
1995,17-29 y.,Brandenburg,Never,0.93441,127,127,0.89119,0.97764
1995,17-29 y.,Mecklenburg-Western Pomerania,Never,0.91768,102,102,0.86407,0.97128
1995,17-29 y.,Saxony,Never,0.90754,216,216,0.86882,0.94626
1995,17-29 y.,Saxony-Anhalt,Never,0.90701,143,143,0.85924,0.95477
1995,17-29 y.,Thuringa,Never,0.93249,140,140,0.89078,0.97420
1995,30-45 y.,Schleswig-Holstein,Never,0.84907,81,81,0.77063,0.92752
1995,30-45 y.,Hamburg,Never,0.76576,36,36,0.62545,0.90607
1995,30-45 y.,Lower Saxony,Never,0.83374,297,297,0.79133,0.87616
1995,30-45 y.,North Rhine-Westphalia,Seldom,0.07851,76,864,0.06056,0.09645
1995,30-45 y.,North Rhine-Westphalia,Never,0.88131,788,864,0.85974,0.90289
1995,30-45 y.,Hesse,Never,0.87219,265,265,0.83192,0.91247
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.81126,218,218,0.75920,0.86332
1995,30-45 y.,Baden-Wuerttemberg,Seldom,0.09822,41,559,0.07353,0.12292
1995,30-45 y.,Baden-Wuerttemberg,Never,0.87925,518,559,0.85222,0.90629
1995,30-45 y.,Bavaria,Seldom,0.09689,56,534,0.07178,0.12201
1995,30-45 y.,Bavaria,Never,0.86757,478,534,0.83879,0.89634
1995,30-45 y.,Berlin,Never,0.92953,175,175,0.89150,0.96756
1995,30-45 y.,Brandenburg,Never,0.80568,172,172,0.74638,0.86499
