"pld0043","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Oft","2003","Sachsen","Westdeutschland","","","",""
"Oft","2003","Sachsen","Ostdeutschland","266","0.160989370519332","0.142992409841201","0.178986331197463"
"Oft","2003","Sachsen-Anhalt","Westdeutschland","","","",""
"Oft","2003","Sachsen-Anhalt","Ostdeutschland","173","0.177571049943044","0.153010284774579","0.20213181511151"
"Oft","2003","Thueringen","Westdeutschland","","","",""
"Oft","2003","Thueringen","Ostdeutschland","119","0.119266301656562","0.0987108232882467","0.139821780024877"
"Manchmal","2003","Schleswig-Holstein","Westdeutschland","275","0.410638715244225","0.373163870322335","0.448113560166115"
"Manchmal","2003","Schleswig-Holstein","Ostdeutschland","","","",""
"Manchmal","2003","Hamburg","Westdeutschland","117","0.372963215873018","0.317400801840423","0.428525629905613"
"Manchmal","2003","Hamburg","Ostdeutschland","","","",""
"Manchmal","2003","Niedersachsen","Westdeutschland","656","0.32437188760676","0.303333216969468","0.345410558244052"
"Manchmal","2003","Niedersachsen","Ostdeutschland","","","",""
"Manchmal","2003","Bremen","Westdeutschland","61","0.345117019509556","0.274479001134688","0.415755037884424"
"Manchmal","2003","Bremen","Ostdeutschland","","","",""
"Manchmal","2003","Nordrhein-Westfalen","Westdeutschland","1723","0.357479155432949","0.343689352077298","0.3712689587886"
"Manchmal","2003","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Manchmal","2003","Hessen","Westdeutschland","524","0.334981559918014","0.310992131466697","0.35897098836933"
"Manchmal","2003","Hessen","Ostdeutschland","","","",""
"Manchmal","2003","Rheinland-Pfalz,Saarland","Westdeutschland","416","0.305352011548414","0.280516136506747","0.330187886590081"
"Manchmal","2003","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Manchmal","2003","Baden-Wuerttemberg","Westdeutschland","955","0.347842719188838","0.329797063416466","0.36588837496121"
"Manchmal","2003","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Manchmal","2003","Bayern","Westdeutschland","1039","0.309369058157849","0.293126308941895","0.325611807373804"
"Manchmal","2003","Bayern","Ostdeutschland","","","",""
"Manchmal","2003","Berlin","Westdeutschland","157","0.355754591167893","0.311324051887017","0.400185130448769"
"Manchmal","2003","Berlin","Ostdeutschland","135","0.386396165763385","0.336781774699102","0.436010556827668"
"Manchmal","2003","Brandenburg","Westdeutschland","","","",""
"Manchmal","2003","Brandenburg","Ostdeutschland","345","0.342046227080405","0.31163861063262","0.37245384352819"
"Manchmal","2003","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Manchmal","2003","Mecklenburg-Vorpommern","Ostdeutschland","178","0.329626022173824","0.289415681000989","0.369836363346659"
"Manchmal","2003","Sachsen","Westdeutschland","","","",""
"Manchmal","2003","Sachsen","Ostdeutschland","538","0.321041865063347","0.298179604607184","0.34390412551951"
"Manchmal","2003","Sachsen-Anhalt","Westdeutschland","","","",""
"Manchmal","2003","Sachsen-Anhalt","Ostdeutschland","241","0.239474540882177","0.212046602201206","0.266902479563149"
"Manchmal","2003","Thueringen","Westdeutschland","","","",""
"Manchmal","2003","Thueringen","Ostdeutschland","324","0.296905817625813","0.267928211094235","0.32588342415739"
"Selten","2003","Schleswig-Holstein","Westdeutschland","188","0.286427563584591","0.25198895997664","0.320866167192542"
"Selten","2003","Schleswig-Holstein","Ostdeutschland","","","",""
"Selten","2003","Hamburg","Westdeutschland","73","0.256404723121151","0.206236014946114","0.306573431296188"
"Selten","2003","Hamburg","Ostdeutschland","","","",""
"Selten","2003","Niedersachsen","Westdeutschland","524","0.284080462872828","0.263813175506636","0.30434775023902"
"Selten","2003","Niedersachsen","Ostdeutschland","","","",""
"Selten","2003","Bremen","Westdeutschland","40","0.217154515199407","0.155891844679536","0.278417185719278"
"Selten","2003","Bremen","Ostdeutschland","","","",""
"Selten","2003","Nordrhein-Westfalen","Westdeutschland","1126","0.240600117491394","0.228301047270755","0.252899187712032"
"Selten","2003","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Selten","2003","Hessen","Westdeutschland","382","0.251927379921771","0.22986246935357","0.273992290489971"
"Selten","2003","Hessen","Ostdeutschland","","","",""
"Selten","2003","Rheinland-Pfalz,Saarland","Westdeutschland","335","0.251829399595393","0.228422159143445","0.275236640047341"
"Selten","2003","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Selten","2003","Baden-Wuerttemberg","Westdeutschland","757","0.292537058541957","0.275300628170727","0.309773488913187"
"Selten","2003","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Selten","2003","Bayern","Westdeutschland","924","0.287186008630009","0.271287081012626","0.303084936247391"
"Selten","2003","Bayern","Ostdeutschland","","","",""
"Selten","2003","Berlin","Westdeutschland","116","0.22972895944384","0.190688913551908","0.268769005335772"
"Selten","2003","Berlin","Ostdeutschland","93","0.243887619557682","0.200131854578235","0.287643384537128"
"Selten","2003","Brandenburg","Westdeutschland","","","",""
"Selten","2003","Brandenburg","Ostdeutschland","253","0.267029541247199","0.238672221765098","0.295386860729301"
"Selten","2003","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Selten","2003","Mecklenburg-Vorpommern","Ostdeutschland","160","0.292910038065127","0.253981068980203","0.331839007150051"
"Selten","2003","Sachsen","Westdeutschland","","","",""
"Selten","2003","Sachsen","Ostdeutschland","468","0.295067134417034","0.272733925217582","0.317400343616486"
"Selten","2003","Sachsen-Anhalt","Westdeutschland","","","",""
"Selten","2003","Sachsen-Anhalt","Ostdeutschland","279","0.292140537049006","0.262914088214459","0.321366985883552"
"Selten","2003","Thueringen","Westdeutschland","","","",""
"Selten","2003","Thueringen","Ostdeutschland","304","0.304360315610742","0.275177137024778","0.333543494196706"
"Nie","2003","Schleswig-Holstein","Westdeutschland","87","0.141155323307423","0.114632177002688","0.167678469612157"
"Nie","2003","Schleswig-Holstein","Ostdeutschland","","","",""
"Nie","2003","Hamburg","Westdeutschland","31","0.141979759729421","0.101877986077721","0.182081533381121"
"Nie","2003","Hamburg","Ostdeutschland","","","",""
"Nie","2003","Niedersachsen","Westdeutschland","252","0.166327501056964","0.14959262101262","0.183062381101309"
"Nie","2003","Niedersachsen","Ostdeutschland","","","",""
"Nie","2003","Bremen","Westdeutschland","","","",""
"Nie","2003","Bremen","Ostdeutschland","","","",""
"Nie","2003","Nordrhein-Westfalen","Westdeutschland","768","0.194689036896415","0.183295943572866","0.206082130219964"
"Nie","2003","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nie","2003","Hessen","Westdeutschland","236","0.183861290335595","0.164172467681551","0.203550112989639"
"Nie","2003","Hessen","Ostdeutschland","","","",""
"Nie","2003","Rheinland-Pfalz,Saarland","Westdeutschland","274","0.2287931582926","0.206141310446601","0.251445006138598"
"Nie","2003","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nie","2003","Baden-Wuerttemberg","Westdeutschland","472","0.179470399618777","0.164930929549765","0.19400986968779"
"Nie","2003","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nie","2003","Bayern","Westdeutschland","522","0.211144254235956","0.196803020440397","0.225485488031514"
"Nie","2003","Bayern","Ostdeutschland","","","",""
"Nie","2003","Berlin","Westdeutschland","66","0.175003787758654","0.139739885973643","0.210267689543664"
"Nie","2003","Berlin","Ostdeutschland","35","0.131166093004845","0.0967686308962024","0.165563555113488"
"Nie","2003","Brandenburg","Westdeutschland","","","",""
"Nie","2003","Brandenburg","Ostdeutschland","180","0.213907165814095","0.187623140847984","0.240191190780206"
"Nie","2003","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nie","2003","Mecklenburg-Vorpommern","Ostdeutschland","82","0.200756962090583","0.166492558420433","0.235021365760733"
"Nie","2003","Sachsen","Westdeutschland","","","",""
"Nie","2003","Sachsen","Ostdeutschland","286","0.199224499263137","0.179665636656383","0.21878336186989"
"Nie","2003","Sachsen-Anhalt","Westdeutschland","","","",""
"Nie","2003","Sachsen-Anhalt","Ostdeutschland","199","0.260358969399986","0.232155444762183","0.288562494037789"
"Nie","2003","Thueringen","Westdeutschland","","","",""
"Nie","2003","Thueringen","Ostdeutschland","179","0.245329632905777","0.218039851409444","0.27261941440211"
"Sehr oft","2004","Schleswig-Holstein","Westdeutschland","","","",""
"Sehr oft","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr oft","2004","Hamburg","Westdeutschland","","","",""
"Sehr oft","2004","Hamburg","Ostdeutschland","","","",""
"Sehr oft","2004","Niedersachsen","Westdeutschland","","","",""
"Sehr oft","2004","Niedersachsen","Ostdeutschland","","","",""
"Sehr oft","2004","Bremen","Westdeutschland","","","",""
"Sehr oft","2004","Bremen","Ostdeutschland","","","",""
"Sehr oft","2004","Nordrhein-Westfalen","Westdeutschland","","","",""
"Sehr oft","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr oft","2004","Hessen","Westdeutschland","","","",""
"Sehr oft","2004","Hessen","Ostdeutschland","","","",""
"Sehr oft","2004","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Sehr oft","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr oft","2004","Baden-Wuerttemberg","Westdeutschland","","","",""
"Sehr oft","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr oft","2004","Bayern","Westdeutschland","","","",""
"Sehr oft","2004","Bayern","Ostdeutschland","","","",""
"Sehr oft","2004","Berlin","Westdeutschland","","","",""
"Sehr oft","2004","Berlin","Ostdeutschland","","","",""
"Sehr oft","2004","Brandenburg","Westdeutschland","","","",""
"Sehr oft","2004","Brandenburg","Ostdeutschland","","","",""
"Sehr oft","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr oft","2004","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Sehr oft","2004","Sachsen","Westdeutschland","","","",""
"Sehr oft","2004","Sachsen","Ostdeutschland","","","",""
"Sehr oft","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr oft","2004","Sachsen-Anhalt","Ostdeutschland","","","",""
"Sehr oft","2004","Thueringen","Westdeutschland","","","",""
"Sehr oft","2004","Thueringen","Ostdeutschland","","","",""
"Oft","2004","Schleswig-Holstein","Westdeutschland","","","",""
"Oft","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"Oft","2004","Hamburg","Westdeutschland","","","",""
"Oft","2004","Hamburg","Ostdeutschland","","","",""
"Oft","2004","Niedersachsen","Westdeutschland","","","",""
"Oft","2004","Niedersachsen","Ostdeutschland","","","",""
"Oft","2004","Bremen","Westdeutschland","","","",""
"Oft","2004","Bremen","Ostdeutschland","","","",""
"Oft","2004","Nordrhein-Westfalen","Westdeutschland","","","",""
"Oft","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Oft","2004","Hessen","Westdeutschland","","","",""
"Oft","2004","Hessen","Ostdeutschland","","","",""
"Oft","2004","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Oft","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Oft","2004","Baden-Wuerttemberg","Westdeutschland","","","",""
"Oft","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Oft","2004","Bayern","Westdeutschland","","","",""
"Oft","2004","Bayern","Ostdeutschland","","","",""
"Oft","2004","Berlin","Westdeutschland","","","",""
"Oft","2004","Berlin","Ostdeutschland","","","",""
"Oft","2004","Brandenburg","Westdeutschland","","","",""
"Oft","2004","Brandenburg","Ostdeutschland","","","",""
"Oft","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Oft","2004","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Oft","2004","Sachsen","Westdeutschland","","","",""
"Oft","2004","Sachsen","Ostdeutschland","","","",""
"Oft","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"Oft","2004","Sachsen-Anhalt","Ostdeutschland","","","",""
"Oft","2004","Thueringen","Westdeutschland","","","",""
"Oft","2004","Thueringen","Ostdeutschland","","","",""
"Manchmal","2004","Schleswig-Holstein","Westdeutschland","","","",""
"Manchmal","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"Manchmal","2004","Hamburg","Westdeutschland","","","",""
"Manchmal","2004","Hamburg","Ostdeutschland","","","",""
"Manchmal","2004","Niedersachsen","Westdeutschland","","","",""
"Manchmal","2004","Niedersachsen","Ostdeutschland","","","",""
"Manchmal","2004","Bremen","Westdeutschland","","","",""
"Manchmal","2004","Bremen","Ostdeutschland","","","",""
"Manchmal","2004","Nordrhein-Westfalen","Westdeutschland","","","",""
"Manchmal","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Manchmal","2004","Hessen","Westdeutschland","","","",""
"Manchmal","2004","Hessen","Ostdeutschland","","","",""
"Manchmal","2004","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Manchmal","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Manchmal","2004","Baden-Wuerttemberg","Westdeutschland","","","",""
"Manchmal","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Manchmal","2004","Bayern","Westdeutschland","","","",""
"Manchmal","2004","Bayern","Ostdeutschland","","","",""
"Manchmal","2004","Berlin","Westdeutschland","","","",""
"Manchmal","2004","Berlin","Ostdeutschland","","","",""
"Manchmal","2004","Brandenburg","Westdeutschland","","","",""
"Manchmal","2004","Brandenburg","Ostdeutschland","","","",""
"Manchmal","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Manchmal","2004","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Manchmal","2004","Sachsen","Westdeutschland","","","",""
"Manchmal","2004","Sachsen","Ostdeutschland","","","",""
"Manchmal","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"Manchmal","2004","Sachsen-Anhalt","Ostdeutschland","","","",""
"Manchmal","2004","Thueringen","Westdeutschland","","","",""
"Manchmal","2004","Thueringen","Ostdeutschland","","","",""
"Selten","2004","Schleswig-Holstein","Westdeutschland","","","",""
"Selten","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"Selten","2004","Hamburg","Westdeutschland","","","",""
"Selten","2004","Hamburg","Ostdeutschland","","","",""
"Selten","2004","Niedersachsen","Westdeutschland","","","",""
"Selten","2004","Niedersachsen","Ostdeutschland","","","",""
"Selten","2004","Bremen","Westdeutschland","","","",""
"Selten","2004","Bremen","Ostdeutschland","","","",""
"Selten","2004","Nordrhein-Westfalen","Westdeutschland","","","",""
"Selten","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Selten","2004","Hessen","Westdeutschland","","","",""
"Selten","2004","Hessen","Ostdeutschland","","","",""
"Selten","2004","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Selten","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Selten","2004","Baden-Wuerttemberg","Westdeutschland","","","",""
"Selten","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Selten","2004","Bayern","Westdeutschland","","","",""
"Selten","2004","Bayern","Ostdeutschland","","","",""
"Selten","2004","Berlin","Westdeutschland","","","",""
"Selten","2004","Berlin","Ostdeutschland","","","",""
"Selten","2004","Brandenburg","Westdeutschland","","","",""
"Selten","2004","Brandenburg","Ostdeutschland","","","",""
"Selten","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Selten","2004","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Selten","2004","Sachsen","Westdeutschland","","","",""
"Selten","2004","Sachsen","Ostdeutschland","","","",""
"Selten","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"Selten","2004","Sachsen-Anhalt","Ostdeutschland","","","",""
"Selten","2004","Thueringen","Westdeutschland","","","",""
"Selten","2004","Thueringen","Ostdeutschland","","","",""
"Nie","2004","Schleswig-Holstein","Westdeutschland","","","",""
"Nie","2004","Schleswig-Holstein","Ostdeutschland","","","",""
"Nie","2004","Hamburg","Westdeutschland","","","",""
"Nie","2004","Hamburg","Ostdeutschland","","","",""
"Nie","2004","Niedersachsen","Westdeutschland","","","",""
"Nie","2004","Niedersachsen","Ostdeutschland","","","",""
"Nie","2004","Bremen","Westdeutschland","","","",""
"Nie","2004","Bremen","Ostdeutschland","","","",""
"Nie","2004","Nordrhein-Westfalen","Westdeutschland","","","",""
"Nie","2004","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nie","2004","Hessen","Westdeutschland","","","",""
"Nie","2004","Hessen","Ostdeutschland","","","",""
"Nie","2004","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Nie","2004","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nie","2004","Baden-Wuerttemberg","Westdeutschland","","","",""
"Nie","2004","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nie","2004","Bayern","Westdeutschland","","","",""
"Nie","2004","Bayern","Ostdeutschland","","","",""
"Nie","2004","Berlin","Westdeutschland","","","",""
"Nie","2004","Berlin","Ostdeutschland","","","",""
"Nie","2004","Brandenburg","Westdeutschland","","","",""
"Nie","2004","Brandenburg","Ostdeutschland","","","",""
"Nie","2004","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nie","2004","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Nie","2004","Sachsen","Westdeutschland","","","",""
"Nie","2004","Sachsen","Ostdeutschland","","","",""
"Nie","2004","Sachsen-Anhalt","Westdeutschland","","","",""
"Nie","2004","Sachsen-Anhalt","Ostdeutschland","","","",""
"Nie","2004","Thueringen","Westdeutschland","","","",""
"Nie","2004","Thueringen","Ostdeutschland","","","",""
"Sehr oft","2005","Schleswig-Holstein","Westdeutschland","","","",""
"Sehr oft","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"Sehr oft","2005","Hamburg","Westdeutschland","","","",""
"Sehr oft","2005","Hamburg","Ostdeutschland","","","",""
"Sehr oft","2005","Niedersachsen","Westdeutschland","","","",""
"Sehr oft","2005","Niedersachsen","Ostdeutschland","","","",""
"Sehr oft","2005","Bremen","Westdeutschland","","","",""
"Sehr oft","2005","Bremen","Ostdeutschland","","","",""
"Sehr oft","2005","Nordrhein-Westfalen","Westdeutschland","","","",""
"Sehr oft","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Sehr oft","2005","Hessen","Westdeutschland","","","",""
"Sehr oft","2005","Hessen","Ostdeutschland","","","",""
"Sehr oft","2005","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Sehr oft","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Sehr oft","2005","Baden-Wuerttemberg","Westdeutschland","","","",""
"Sehr oft","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Sehr oft","2005","Bayern","Westdeutschland","","","",""
"Sehr oft","2005","Bayern","Ostdeutschland","","","",""
"Sehr oft","2005","Berlin","Westdeutschland","","","",""
"Sehr oft","2005","Berlin","Ostdeutschland","","","",""
"Sehr oft","2005","Brandenburg","Westdeutschland","","","",""
"Sehr oft","2005","Brandenburg","Ostdeutschland","","","",""
"Sehr oft","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Sehr oft","2005","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Sehr oft","2005","Sachsen","Westdeutschland","","","",""
"Sehr oft","2005","Sachsen","Ostdeutschland","","","",""
"Sehr oft","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"Sehr oft","2005","Sachsen-Anhalt","Ostdeutschland","","","",""
"Sehr oft","2005","Thueringen","Westdeutschland","","","",""
"Sehr oft","2005","Thueringen","Ostdeutschland","","","",""
"Oft","2005","Schleswig-Holstein","Westdeutschland","","","",""
"Oft","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"Oft","2005","Hamburg","Westdeutschland","","","",""
"Oft","2005","Hamburg","Ostdeutschland","","","",""
"Oft","2005","Niedersachsen","Westdeutschland","","","",""
"Oft","2005","Niedersachsen","Ostdeutschland","","","",""
"Oft","2005","Bremen","Westdeutschland","","","",""
"Oft","2005","Bremen","Ostdeutschland","","","",""
"Oft","2005","Nordrhein-Westfalen","Westdeutschland","","","",""
"Oft","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Oft","2005","Hessen","Westdeutschland","","","",""
"Oft","2005","Hessen","Ostdeutschland","","","",""
"Oft","2005","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Oft","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Oft","2005","Baden-Wuerttemberg","Westdeutschland","","","",""
"Oft","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Oft","2005","Bayern","Westdeutschland","","","",""
"Oft","2005","Bayern","Ostdeutschland","","","",""
"Oft","2005","Berlin","Westdeutschland","","","",""
"Oft","2005","Berlin","Ostdeutschland","","","",""
"Oft","2005","Brandenburg","Westdeutschland","","","",""
"Oft","2005","Brandenburg","Ostdeutschland","","","",""
"Oft","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Oft","2005","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Oft","2005","Sachsen","Westdeutschland","","","",""
"Oft","2005","Sachsen","Ostdeutschland","","","",""
"Oft","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"Oft","2005","Sachsen-Anhalt","Ostdeutschland","","","",""
"Oft","2005","Thueringen","Westdeutschland","","","",""
"Oft","2005","Thueringen","Ostdeutschland","","","",""
"Manchmal","2005","Schleswig-Holstein","Westdeutschland","","","",""
"Manchmal","2005","Schleswig-Holstein","Ostdeutschland","","","",""
"Manchmal","2005","Hamburg","Westdeutschland","","","",""
"Manchmal","2005","Hamburg","Ostdeutschland","","","",""
"Manchmal","2005","Niedersachsen","Westdeutschland","","","",""
"Manchmal","2005","Niedersachsen","Ostdeutschland","","","",""
"Manchmal","2005","Bremen","Westdeutschland","","","",""
"Manchmal","2005","Bremen","Ostdeutschland","","","",""
"Manchmal","2005","Nordrhein-Westfalen","Westdeutschland","","","",""
"Manchmal","2005","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Manchmal","2005","Hessen","Westdeutschland","","","",""
"Manchmal","2005","Hessen","Ostdeutschland","","","",""
"Manchmal","2005","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Manchmal","2005","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Manchmal","2005","Baden-Wuerttemberg","Westdeutschland","","","",""
"Manchmal","2005","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Manchmal","2005","Bayern","Westdeutschland","","","",""
"Manchmal","2005","Bayern","Ostdeutschland","","","",""
"Manchmal","2005","Berlin","Westdeutschland","","","",""
"Manchmal","2005","Berlin","Ostdeutschland","","","",""
"Manchmal","2005","Brandenburg","Westdeutschland","","","",""
"Manchmal","2005","Brandenburg","Ostdeutschland","","","",""
"Manchmal","2005","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Manchmal","2005","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Manchmal","2005","Sachsen","Westdeutschland","","","",""
"Manchmal","2005","Sachsen","Ostdeutschland","","","",""
"Manchmal","2005","Sachsen-Anhalt","Westdeutschland","","","",""
"Manchmal","2005","Sachsen-Anhalt","Ostdeutschland","","","",""
"Manchmal","2005","Thueringen","Westdeutschland","","","",""
