year,plj0021_h,quintil_oecd,sampreg,proportion,n,lower_confidence,upper_confidence
1998,"Yes, definitely",1st Quintile,West,0.41530054644808745,18147,0.40813084210584505,0.42247025079032985
1998,"Yes, definitely",2nd Quintile,West,0.3114754098360656,18147,0.30473749895627816,0.318213320715853
1998,"Yes, definitely",3rd Quintile,West,0.14754098360655737,18147,0.14238101875569154,0.1527009484574232
1998,"Yes, definitely",4th Quintile,West,0.060109289617486336,18147,0.05665098592763888,0.06356759330733379
1998,"Yes, definitely",5th Quintile,West,0.0546448087431694,18147,0.05133787408639041,0.05795174339994839
1998,"Yes, definitely",3rd Quintile,East,0.01092896174863388,18147,0.009416247675432471,0.012441675821835288
1998,"Yes, probably",1st Quintile,West,0.3852813852813853,18147,0.37820060941760036,0.3923621611451702
1998,"Yes, probably",2nd Quintile,West,0.3116883116883117,18147,0.3049491405966146,0.31842748278000876
1998,"Yes, probably",3rd Quintile,West,0.19913419913419914,18147,0.19332379350514395,0.20494460476325432
1998,"Yes, probably",4th Quintile,West,0.05627705627705628,18147,0.05292399419247943,0.05963011836163313
1998,"Yes, probably",5th Quintile,West,0.047619047619047616,18147,0.04452056292724015,0.05071753231085508
1998,Improbable,1st Quintile,West,0.3346938775510204,18147,0.3278281226471066,0.34155963245493426
1998,Improbable,2nd Quintile,West,0.32040816326530613,18147,0.3136187926771025,0.32719753385350975
1998,Improbable,3rd Quintile,West,0.2163265306122449,18147,0.21033585068496846,0.22231721053952136
1998,Improbable,4th Quintile,West,0.0836734693877551,18147,0.07964469756875894,0.08770224120675127
1998,Improbable,5th Quintile,West,0.04081632653061224,18147,0.03793746021320729,0.04369519284801719
1998,Improbable,4th Quintile,East,0.0020408163265306124,18147,0.0013841995098802286,0.0026974331431809965
1998,Improbable,2nd Quintile,East,0.0020408163265306124,18147,0.0013841995098802286,0.0026974331431809965
1998,Definitely not,1st Quintile,West,0.3182374541003672,18147,0.3114603233145635,0.32501458488617085
1998,Definitely not,2nd Quintile,West,0.30966952264381886,18147,0.3029423680552707,0.31639667723236703
1998,Definitely not,3rd Quintile,West,0.2178702570379437,18147,0.21186416441419464,0.22387634966169273
1998,Definitely not,4th Quintile,West,0.10281517747858017,18147,0.09839618537447135,0.10723416958268898
1998,Definitely not,5th Quintile,West,0.046511627906976744,18147,0.04344760419183973,0.049575651622113755
1998,Definitely not,1st Quintile,East,0.0024479804161566705,18147,0.0017289861989508034,0.0031669746333625377
1998,Definitely not,5th Quintile,East,0.0012239902080783353,18147,0.0007152727117467675,0.001732707704409903
1998,Definitely not,2nd Quintile,East,0.0012239902080783353,18147,0.0007152727117467675,0.001732707704409903
2000,"Yes, definitely",2nd Quintile,West,0.39106145251396646,30607,0.3855943788257692,0.3965285262021637
2000,"Yes, definitely",1st Quintile,West,0.33519553072625696,30607,0.3299069180150101,0.34048414343750383
2000,"Yes, definitely",3rd Quintile,West,0.17318435754189945,30607,0.16894495785672867,0.17742375722707024
2000,"Yes, definitely",4th Quintile,West,0.07262569832402235,30607,0.06971820732589724,0.07553318932214746
2000,"Yes, definitely",5th Quintile,West,0.0223463687150838,30607,0.020690439842121554,0.024002297588046045
2000,"Yes, definitely",1st Quintile,East,0.00558659217877095,30607,0.004751561061342912,0.006421623296198988
2000,"Yes, probably",1st Quintile,West,0.3793103448275862,30607,0.37387433432891054,0.38474635532626184
2000,"Yes, probably",2nd Quintile,West,0.375,30607,0.36957622915653865,0.38042377084346135
2000,"Yes, probably",3rd Quintile,West,0.13793103448275862,30607,0.13406783004131106,0.14179423892420617
2000,"Yes, probably",4th Quintile,West,0.07327586206896551,30607,0.07035640969165345,0.07619531444627757
2000,"Yes, probably",5th Quintile,West,0.034482758620689655,30607,0.032438542977515576,0.03652697426386373
2000,Improbable,2nd Quintile,West,0.31678486997635935,30607,0.3115728431450564,0.3219968968076623
2000,Improbable,3rd Quintile,West,0.25295508274231676,30607,0.24808495051937135,0.2578252149652622
2000,Improbable,1st Quintile,West,0.23877068557919623,30607,0.23399435975745247,0.24354701140093998
2000,Improbable,4th Quintile,West,0.13238770685579196,30607,0.12859077880313868,0.13618463490844523
