year,plj0021_h,bula_h,proportion,n,lower_confidence,upper_confidence
1998,Definitely not,Baden-Wuerttemberg,0.2811764705882353,18147,0.2746353179788735,0.2877176231975971
1998,Definitely not,North Rhine-Westphalia,0.28,18147,0.2734672067231531,0.28653279327684694
1998,Definitely not,Bavaria,0.1423529411764706,18147,0.13726910935328246,0.14743677299965874
1998,Definitely not,Hesse,0.1388235294117647,18147,0.13379279638950192,0.1438542624340275
1998,Definitely not,Lower Saxony,0.05764705882352941,18147,0.054255893020604753,0.06103822462645407
1998,Definitely not,"Rhineland-Palatinate, Saarland",0.052941176470588235,18147,0.04968326766800603,0.05619908527317044
1998,Definitely not,Berlin,0.018823529411764704,18147,0.01684620584436884,0.020800852979160567
1998,Definitely not,Hamburg,0.011764705882352941,18147,0.01019588136045496,0.013333530404250922
1998,Definitely not,Schleswig-Holstein,0.0058823529411764705,18147,0.0047697298148895026,0.0069949760674634385
1998,Definitely not,Bremen,0.0058823529411764705,18147,0.0047697298148895026,0.0069949760674634385
1998,Definitely not,Brandenburg,0.0035294117647058825,18147,0.0026665582776619927,0.004392265251749772
1998,Definitely not,Thuringa,0.001176470588235294,18147,0.0006777140853475458,0.0016752270911230423
2000,"Yes, definitely",Baden-Wuerttemberg,0.2902208201892745,30607,0.28513604683030686,0.2953055935482421
2000,"Yes, definitely",North Rhine-Westphalia,0.28391167192429023,30607,0.27886016897728044,0.2889631748713
2000,"Yes, definitely",Hesse,0.138801261829653,30607,0.13492784630266116,0.14267467735664482
2000,"Yes, definitely",Lower Saxony,0.07886435331230283,30607,0.07584476415368138,0.08188394247092429
2000,"Yes, definitely",Bavaria,0.06624605678233439,30607,0.06345966660625302,0.06903244695841576
2000,"Yes, definitely","Rhineland-Palatinate, Saarland",0.05362776025236593,30607,0.05110386390321965,0.05615165660151221
2000,"Yes, definitely",Berlin,0.04100946372239748,30607,0.03878771522392207,0.04323121222087289
2000,"Yes, definitely",Bremen,0.01892744479495268,30607,0.01740078507518624,0.020454104514719122
2000,"Yes, definitely",Schleswig-Holstein,0.012618296529968454,30607,0.011367782433168635,0.013868810626768273
2000,"Yes, definitely",Hamburg,0.006309148264984227,30607,0.005422080695418102,0.007196215834550352
2000,"Yes, definitely",Saxony,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, definitely",Mecklenburg-Western Pomerania,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, definitely",Saxony-Anhalt,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, probably",Baden-Wuerttemberg,0.38392857142857145,30607,0.37847995243385485,0.38937719042328806
2000,"Yes, probably",North Rhine-Westphalia,0.26785714285714285,30607,0.262895845921993,0.2728184397922927
2000,"Yes, probably",Bavaria,0.11904761904761904,30607,0.11541949386403005,0.12267574423120803
2000,"Yes, probably",Hesse,0.09821428571428571,30607,0.09488013907691992,0.10154843235165151
2000,"Yes, probably",Lower Saxony,0.047619047619047616,30607,0.045233207195051243,0.05000488804304399
2000,"Yes, probably",Berlin,0.03273809523809524,30607,0.03074446581186402,0.03473172466432646
2000,"Yes, probably","Rhineland-Palatinate, Saarland",0.02976190476190476,30607,0.02785813154697905,0.031665677976830474
2000,"Yes, probably",Schleswig-Holstein,0.011904761904761904,30607,0.010689680289848295,0.013119843519675514
2000,"Yes, probably",Hamburg,0.005952380952380952,30607,0.005090604459503514,0.00681415744525839
2000,"Yes, probably",Bremen,0.002976190476190476,30607,0.0023659109284465997,0.0035864700239343524
2000,Improbable,Baden-Wuerttemberg,0.32116788321167883,30607,0.31593678426340105,0.3263989821599566
2000,Improbable,Bavaria,0.20802919708029197,30607,0.2034818047859208,0.21257658937466314
2000,Improbable,North Rhine-Westphalia,0.20802919708029197,30607,0.2034818047859208,0.21257658937466314
2000,Improbable,Hesse,0.08211678832116788,30607,0.07904100752882294,0.08519256911351282
2000,Improbable,Lower Saxony,0.07481751824817519,30607,0.07186996921014999,0.07776506728620039
2000,Improbable,"Rhineland-Palatinate, Saarland",0.04927007299270073,30607,0.04684532909605733,0.05169481688934414
2000,Improbable,Schleswig-Holstein,0.020072992700729927,30607,0.018501730667999153,0.0216442547334607
2000,Improbable,Saxony,0.012773722627737226,30607,0.011515629518485703,0.014031815736988749
2000,Improbable,Berlin,0.010948905109489052,30607,0.009783061223280296,0.012114748995697807
2000,Improbable,Hamburg,0.010948905109489052,30607,0.009783061223280296,0.012114748995697807
2000,Improbable,Mecklenburg-Western Pomerania,0.0018248175182481751,30607,0.0013466734258986137,0.0023029616105977365
2000,Definitely not,North Rhine-Westphalia,0.30158730158730157,30607,0.2964455832914743,0.30672901988312884
2000,Definitely not,Baden-Wuerttemberg,0.2619047619047619,30607,0.25697899803720753,0.2668305257723163
2000,Definitely not,Hesse,0.1388888888888889,30607,0.1350144480131854,0.14276332976459238
2000,Definitely not,Bavaria,0.12202380952380952,30607,0.11835682270767901,0.12569079633994004
2000,Definitely not,"Rhineland-Palatinate, Saarland",0.0625,30607,0.05978811457826934,0.06521188542173066
2000,Definitely not,Lower Saxony,0.057539682539682536,30607,0.05493076136933651,0.060148603710028566
2000,Definitely not,Berlin,0.020833333333333332,30607,0.019233210283879813,0.022433456382786852
2000,Definitely not,Hamburg,0.012896825396825396,30607,0.011632763402167252,0.01416088739148354
2000,Definitely not,Schleswig-Holstein,0.00992063492063492,30607,0.008810309128962043,0.011030960712307797
2000,Definitely not,Saxony,0.00496031746031746,30607,0.004173234290184917,0.005747400630450003
2000,Definitely not,Bremen,0.00496031746031746,30607,0.004173234290184917,0.005747400630450003
2000,Definitely not,Thuringa,0.000992063492063492,30607,0.0006393680130425644,0.0013447589710844196
2000,Definitely not,Brandenburg,0.000992063492063492,30607,0.0006393680130425644,0.0013447589710844196
2002,"Yes, definitely",North Rhine-Westphalia,0.28780487804878047,28961,0.28259055580196035,0.2930192002956006
2002,"Yes, definitely",Baden-Wuerttemberg,0.24390243902439024,28961,0.23895652816526822,0.24884834988351226
2002,"Yes, definitely",Hesse,0.11707317073170732,28961,0.11337028473119021,0.12077605673222444
2002,"Yes, definitely",Lower Saxony,0.0975609756097561,28961,0.09414357182934015,0.10097837939017205
2002,"Yes, definitely",Bavaria,0.0975609756097561,28961,0.09414357182934015,0.10097837939017205
2002,"Yes, definitely","Rhineland-Palatinate, Saarland",0.06829268292682927,28961,0.06538748226147417,0.07119788359218437
2002,"Yes, definitely",Berlin,0.05853658536585366,28961,0.05583284670535103,0.06124032402635629
2002,"Yes, definitely",Bremen,0.024390243902439025,28961,0.022613620275138798,0.026166867529739252
2002,"Yes, definitely",Saxony-Anhalt,0.004878048780487805,28961,0.004075612572014752,0.005680484988960858
2002,"Yes, probably",North Rhine-Westphalia,0.2672413793103448,28961,0.2621447668098057,0.2723379918108839
2002,"Yes, probably",Baden-Wuerttemberg,0.22844827586206898,28961,0.22361294985988617,0.2332836018642518
2002,"Yes, probably",Bavaria,0.16379310344827586,28961,0.1595307057078412,0.16805550118871052
2002,"Yes, probably",Hesse,0.15086206896551724,28961,0.1467398747938926,0.15498426313714186
2002,"Yes, probably",Lower Saxony,0.08620689655172414,28961,0.08297435409300304,0.08943943901044525
2002,"Yes, probably","Rhineland-Palatinate, Saarland",0.06465517241379311,28961,0.061822888367215986,0.06748745646037023
2002,"Yes, probably",Berlin,0.017241379310344827,28961,0.01574218222636353,0.018740576394326126
2002,"Yes, probably",Schleswig-Holstein,0.017241379310344827,28961,0.01574218222636353,0.018740576394326126
2002,"Yes, probably",Bremen,0.004310344827586207,28961,0.003555830832652198,0.005064858822520215
2002,Improbable,Baden-Wuerttemberg,0.3538135593220339,28961,0.3483065545710018,0.359320564073066
2002,Improbable,North Rhine-Westphalia,0.21398305084745764,28961,0.20925964853791604,0.21870645315699924
2002,Improbable,Bavaria,0.18220338983050846,28961,0.1777575872471494,0.18664919241386752
2002,Improbable,Hesse,0.0847457627118644,28961,0.08153817039174076,0.08795335503198805
2002,Improbable,"Rhineland-Palatinate, Saarland",0.05508474576271186,28961,0.05245713277845092,0.05771235874697281
2002,Improbable,Lower Saxony,0.0423728813559322,28961,0.04005286251859535,0.044692900193269054
2002,Improbable,Berlin,0.02754237288135593,28961,0.025657485900013578,0.029427259862698285
2002,Improbable,Schleswig-Holstein,0.0211864406779661,28961,0.01952789176621105,0.02284498958972115
2002,Improbable,Saxony,0.00847457627118644,28961,0.007418828390939492,0.00953032415143339
2002,Improbable,Hamburg,0.006355932203389831,28961,0.005440651419323547,0.007271212987456115
2002,Improbable,Thuringa,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Improbable,Mecklenburg-Western Pomerania,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Definitely not,North Rhine-Westphalia,0.286480686695279,28961,0.2812735397269778,0.2916878336635802
2002,Definitely not,Baden-Wuerttemberg,0.27896995708154504,28961,0.2738045483455375,0.28413536581755255
2002,Definitely not,Hesse,0.13412017167381973,28961,0.13019530276291907,0.1380450405847204
2002,Definitely not,Bavaria,0.13090128755364808,28961,0.12701660256863345,0.1347859725386627
2002,Definitely not,Lower Saxony,0.05793991416309013,28961,0.055249138320111635,0.06063069000606862
2002,Definitely not,"Rhineland-Palatinate, Saarland",0.04935622317596566,28961,0.04686146095375966,0.051850985398171665
2002,Definitely not,Berlin,0.02145922746781116,28961,0.019790267963054116,0.0231281869725682
2002,Definitely not,Schleswig-Holstein,0.018240343347639486,28961,0.016699110026088548,0.019781576669190424
2002,Definitely not,Hamburg,0.016094420600858368,28961,0.014645102622431292,0.017543738579285446
2002,Definitely not,Bremen,0.003218884120171674,28961,0.002566502275317198,0.0038712659650261497
2002,Definitely not,Thuringa,0.002145922746781116,28961,0.0016129685894380784,0.0026788769041241533
2002,Definitely not,Brandenburg,0.001072961373390558,28961,0.0006959033186244726,0.0014500194281566433
2004,"Yes, definitely",North Rhine-Westphalia,0.26277372262773724,26790,0.25750311016427796,0.2680443350911965
2004,"Yes, definitely",Bavaria,0.1678832116788321,26790,0.16340746507216683,0.17235895828549738
2004,"Yes, definitely",Baden-Wuerttemberg,0.145985401459854,26790,0.14175718632826573,0.15021361659144228
2004,"Yes, definitely",Hesse,0.13138686131386862,26790,0.12734148543451806,0.13543223719321917
2004,"Yes, definitely",Lower Saxony,0.11678832116788321,26790,0.11294238719591061,0.1206342551398558
2004,"Yes, definitely","Rhineland-Palatinate, Saarland",0.08759124087591241,26790,0.08420595946135259,0.09097652229047223
2004,"Yes, definitely",Berlin,0.043795620437956206,26790,0.04134508819902924,0.04624615267688317
2004,"Yes, definitely",Bremen,0.029197080291970802,26790,0.02718101327984604,0.031213147304095565
2004,"Yes, definitely",Saxony,0.014598540145985401,26790,0.013162286879309381,0.01603479341266142
2004,"Yes, probably",North Rhine-Westphalia,0.270935960591133,26790,0.2656138256828102,0.2762580954994558
2004,"Yes, probably",Baden-Wuerttemberg,0.270935960591133,26790,0.2656138256828102,0.2762580954994558
2004,"Yes, probably",Bavaria,0.1330049261083744,26790,0.1289385092926202,0.13707134292412856
2004,"Yes, probably",Hesse,0.08866995073891626,26790,0.08526590181392939,0.09207399966390313
2004,"Yes, probably","Rhineland-Palatinate, Saarland",0.06896551724137931,26790,0.0659311468179618,0.07199988766479681
2004,"Yes, probably",Lower Saxony,0.06896551724137931,26790,0.0659311468179618,0.07199988766479681
2004,"Yes, probably",Berlin,0.059113300492610835,26790,0.05628919455899586,0.06193740642622581
2004,"Yes, probably",Hamburg,0.014778325123152709,26790,0.013333386826287227,0.01622326342001819
2004,"Yes, probably",Schleswig-Holstein,0.009852216748768473,26790,0.008669483779425221,0.011034949718111725
2004,"Yes, probably",Brandenburg,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,"Yes, probably",Saxony,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,"Yes, probably",Bremen,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,Improbable,North Rhine-Westphalia,0.2747524752475248,26790,0.26940703291079343,0.2800979175842561
2004,Improbable,Baden-Wuerttemberg,0.2747524752475248,26790,0.26940703291079343,0.2800979175842561
2004,Improbable,Bavaria,0.16831683168316833,26790,0.16383647649855607,0.1727971868677806
2004,Improbable,Hesse,0.09158415841584158,26790,0.0881301591286815,0.09503815770300167
2004,Improbable,"Rhineland-Palatinate, Saarland",0.05198019801980198,26790,0.049321938463649684,0.05463845757595427
2004,Improbable,Lower Saxony,0.04455445544554455,26790,0.04208376546328523,0.04702514542780387
2004,Improbable,Berlin,0.03217821782178218,26790,0.03006497985693777,0.03429145578662659
2004,Improbable,Schleswig-Holstein,0.0297029702970297,26790,0.027670042257578367,0.031735898336481036
2004,Improbable,Hamburg,0.012376237623762377,26790,0.011052323548387082,0.013700151699137672
2004,Improbable,Bremen,0.009900990099009901,26790,0.008715362389378386,0.011086617808641416
2004,Improbable,Saxony,0.007425742574257425,26790,0.006397676179814432,0.008453808968700419
2004,Improbable,Thuringa,0.0024752475247524753,26790,0.0018802147706456283,0.0030702802788593222
2004,Definitely not,Baden-Wuerttemberg,0.30824372759856633,26790,0.30271413173732925,0.3137733234598034
2004,Definitely not,North Rhine-Westphalia,0.25448028673835127,26790,0.24926442160734116,0.25969615186936135
2004,Definitely not,Bavaria,0.15770609318996415,26790,0.15334168079345198,0.16207050558647632
2004,Definitely not,Hesse,0.11469534050179211,26790,0.11087951086231065,0.11851117014127358
2004,Definitely not,Lower Saxony,0.06451612903225806,26790,0.06157426892231468,0.06745798914220145
2004,Definitely not,"Rhineland-Palatinate, Saarland",0.05137395459976105,26790,0.048730397255695404,0.0540175119438267
2004,Definitely not,Schleswig-Holstein,0.019115890083632018,26790,0.01747614692937695,0.020755633237887088
2004,Definitely not,Berlin,0.013142174432497013,26790,0.011778437435163554,0.014505911429830473
2004,Definitely not,Hamburg,0.011947431302270013,26790,0.010646372242107023,0.013248490362433002
2004,Definitely not,Bremen,0.0023894862604540022,26790,0.0018048274587351702,0.0029741450621728342
2004,Definitely not,Brandenburg,0.0011947431302270011,26790,0.0007810794463122126,0.0016084068141417897
2004,Definitely not,Mecklenburg-Western Pomerania,0.0011947431302270011,26790,0.0007810794463122126,0.0016084068141417897
2006,"Yes, definitely",North Rhine-Westphalia,0.23387096774193547,27321,0.2288516245378965,0.23889031094597443
2006,"Yes, definitely",Baden-Wuerttemberg,0.1935483870967742,27321,0.18886358001651452,0.19823319417703386
2006,"Yes, definitely",Bavaria,0.12096774193548387,27321,0.11710100195332644,0.12483448191764131
2006,"Yes, definitely",Hesse,0.11290322580645161,27321,0.10915050330782662,0.1166559483050766
2006,"Yes, definitely","Rhineland-Palatinate, Saarland",0.11290322580645161,27321,0.10915050330782662,0.1166559483050766
2006,"Yes, definitely",Lower Saxony,0.10483870967741936,27321,0.1012060956462739,0.10847132370856481
2006,"Yes, definitely",Berlin,0.06451612903225806,27321,0.061602997603712975,0.06742926046080315
2006,"Yes, definitely",Saxony-Anhalt,0.04032258064516129,27321,0.03798995753831226,0.04265520375201032
2006,"Yes, definitely",Hamburg,0.016129032258064516,27321,0.014635271645753916,0.017622792870375117
2006,"Yes, probably",North Rhine-Westphalia,0.2909090909090909,27321,0.28552345015047625,0.29629473166770554
2006,"Yes, probably",Baden-Wuerttemberg,0.2545454545454545,27321,0.24938008934399616,0.2597108197469129
2006,"Yes, probably",Bavaria,0.1393939393939394,27321,0.13528687112683116,0.14350100766104765
2006,"Yes, probably",Hesse,0.09090909090909091,27321,0.0875001844008288,0.09431799741735303
2006,"Yes, probably","Rhineland-Palatinate, Saarland",0.07878787878787878,27321,0.07559327279804223,0.08198248477771533
2006,"Yes, probably",Berlin,0.048484848484848485,27321,0.04593790885383314,0.05103178811586383
2006,"Yes, probably",Lower Saxony,0.048484848484848485,27321,0.04593790885383314,0.05103178811586383
2006,"Yes, probably",Schleswig-Holstein,0.01818181818181818,27321,0.01659750160558491,0.019766134758051453
2006,"Yes, probably",Saxony,0.01818181818181818,27321,0.01659750160558491,0.019766134758051453
2006,"Yes, probably",Hamburg,0.012121212121212121,27321,0.01082363663717268,0.013418787605251562
2006,Improbable,Baden-Wuerttemberg,0.2868632707774799,27321,0.28149997620080264,0.2922265653541572
2006,Improbable,North Rhine-Westphalia,0.26541554959785524,27321,0.2601796438205215,0.270651455375189
2006,Improbable,Bavaria,0.18230563002680966,27321,0.17772733980068345,0.18688392025293588
2006,Improbable,Hesse,0.12332439678284182,27321,0.11942541024156031,0.12722338332412333
2006,Improbable,"Rhineland-Palatinate, Saarland",0.040214477211796246,27321,0.03788485184419177,0.04254410257940072
2006,Improbable,Lower Saxony,0.040214477211796246,27321,0.03788485184419177,0.04254410257940072
2006,Improbable,Berlin,0.01876675603217158,27321,0.017157635758658023,0.020375876305685138
2006,Improbable,Schleswig-Holstein,0.010723860589812333,27321,0.00950250500492739,0.011945216174697276
2006,Improbable,Hamburg,0.010723860589812333,27321,0.00950250500492739,0.011945216174697276
2006,Improbable,Saxony-Anhalt,0.005361930294906166,27321,0.004495964183883356,0.006227896405928976
2006,Improbable,Saxony,0.005361930294906166,27321,0.004495964183883356,0.006227896405928976
2006,Improbable,Bremen,0.005361930294906166,27321,0.004495964183883356,0.006227896405928976
2006,Improbable,Thuringa,0.002680965147453083,27321,0.0020678099501426697,0.0032941203447634966
2006,Improbable,Mecklenburg-Western Pomerania,0.002680965147453083,27321,0.0020678099501426697,0.0032941203447634966
2006,Definitely not,Baden-Wuerttemberg,0.29961587708066584,27321,0.29418389493616176,0.3050478592251699
2006,Definitely not,North Rhine-Westphalia,0.2970550576184379,27321,0.2916364599411086,0.30247365529576725
2006,Definitely not,Bavaria,0.147247119078105,27321,0.14304524748381756,0.15144899067239245
2006,Definitely not,Hesse,0.08962868117797695,27321,0.08624148334986668,0.09301587900608722
2006,Definitely not,Lower Saxony,0.06017925736235595,27321,0.057359227542167004,0.0629992871825449
2006,Definitely not,"Rhineland-Palatinate, Saarland",0.04225352112676056,27321,0.039868103024308814,0.04463893922921231
2006,Definitely not,Schleswig-Holstein,0.024327784891165175,27321,0.022500900656635667,0.026154669125694682
2006,Definitely not,Berlin,0.020486555697823303,27321,0.018806794864271063,0.022166316531375543
2006,Definitely not,Hamburg,0.014084507042253521,27321,0.012687178767621939,0.015481835316885104
2006,Definitely not,Brandenburg,0.002560819462227913,27321,0.0019615247186650065,0.003160114205790819
2006,Definitely not,Bremen,0.0012804097311139564,27321,0.0008563724480626928,0.00170444701416522
2006,Definitely not,Thuringa,0.0012804097311139564,27321,0.0008563724480626928,0.00170444701416522
2008,"Yes, definitely",Bavaria,0.24324324324324326,23673,0.23777776753192745,0.24870871895455907
2008,"Yes, definitely",Baden-Wuerttemberg,0.21621621621621623,23673,0.21097210744971706,0.2214603249827154
2008,"Yes, definitely",North Rhine-Westphalia,0.17567567567567569,23673,0.1708279917429674,0.18052335960838398
2008,"Yes, definitely",Lower Saxony,0.13513513513513514,23673,0.1307801398459439,0.1394901304243264
2008,"Yes, definitely",Hesse,0.08108108108108109,23673,0.07760389618807355,0.08455826597408862
2008,"Yes, definitely","Rhineland-Palatinate, Saarland",0.08108108108108109,23673,0.07760389618807355,0.08455826597408862
2008,"Yes, definitely",Berlin,0.04054054054054054,23673,0.038028147947882646,0.04305293313319844
2008,"Yes, definitely",Saxony,0.013513513513513514,23673,0.01204269484812673,0.014984332178900299
2008,"Yes, definitely",Hamburg,0.013513513513513514,23673,0.01204269484812673,0.014984332178900299
2008,"Yes, probably",Baden-Wuerttemberg,0.3283582089552239,23673,0.3223758534607485,0.3343405644496993
2008,"Yes, probably",North Rhine-Westphalia,0.26865671641791045,23673,0.2630100918656963,0.2743033409701246
2008,"Yes, probably",Bavaria,0.13432835820895522,23673,0.12998435766357158,0.13867235875433886
2008,"Yes, probably",Hesse,0.07462686567164178,23673,0.07127925096961299,0.07797448037367058
2008,"Yes, probably","Rhineland-Palatinate, Saarland",0.06716417910447761,23673,0.0639755729121874,0.07035278529676782
2008,"Yes, probably",Berlin,0.05970149253731343,23673,0.05668324475643754,0.06271974031818933
2008,"Yes, probably",Lower Saxony,0.04477611940298507,23673,0.04214157675117626,0.047410662054793884
2008,"Yes, probably",Thuringa,0.007462686567164179,23673,0.0063663334785471854,0.008559039655781173
2008,"Yes, probably",Bremen,0.007462686567164179,23673,0.0063663334785471854,0.008559039655781173
2008,"Yes, probably",Hamburg,0.007462686567164179,23673,0.0063663334785471854,0.008559039655781173
2008,Improbable,Baden-Wuerttemberg,0.2978723404255319,23673,0.29204658092411917,0.30369809992694463
2008,Improbable,North Rhine-Westphalia,0.26595744680851063,23673,0.2603289021220958,0.27158599149492546
2008,Improbable,Bavaria,0.18439716312056736,23673,0.17945694750835506,0.18933737873277967
2008,Improbable,Hesse,0.08865248226950355,23673,0.08503157935883501,0.09227338518017209
2008,Improbable,"Rhineland-Palatinate, Saarland",0.0425531914893617,23673,0.03998189107925409,0.045124491899469314
2008,Improbable,Lower Saxony,0.03900709219858156,23673,0.03654070474773809,0.041473479649425035
2008,Improbable,Schleswig-Holstein,0.031914893617021274,23673,0.02967574514101754,0.03415404209302501
2008,Improbable,Berlin,0.02127659574468085,23673,0.019438320747858194,0.023114870741503507
2008,Improbable,Saxony,0.010638297872340425,23673,0.009331395810944831,0.01194519993373602
2008,Improbable,Hamburg,0.010638297872340425,23673,0.009331395810944831,0.01194519993373602
2008,Improbable,Thuringa,0.0035460992907801418,23673,0.0027888594178456256,0.004303339163714658
2008,Improbable,Brandenburg,0.0035460992907801418,23673,0.0027888594178456256,0.004303339163714658
2008,Definitely not,North Rhine-Westphalia,0.29411764705882354,23673,0.28831326319474276,0.2999220309229043
2008,Definitely not,Baden-Wuerttemberg,0.27450980392156865,23673,0.2688248869513372,0.2801947208918001
2008,Definitely not,Bavaria,0.15359477124183007,23673,0.1490016616605509,0.15818788082310925
2008,Definitely not,Hesse,0.1111111111111111,23673,0.10710768417991164,0.11511453804231057
2008,Definitely not,"Rhineland-Palatinate, Saarland",0.05718954248366013,23673,0.05423153050128719,0.060147554466033065
2008,Definitely not,Lower Saxony,0.05065359477124183,23673,0.04786010610760742,0.05344708343487624
2008,Definitely not,Berlin,0.017973856209150325,23673,0.016281422843289668,0.019666289575010983
2008,Definitely not,Hamburg,0.016339869281045753,23673,0.014724855450781452,0.017954883111310053
2008,Definitely not,Schleswig-Holstein,0.014705882352941176,23673,0.013172473695330048,0.016239291010552305
2008,Definitely not,Brandenburg,0.004901960784313725,23673,0.004012253238702145,0.005791668329925306
2008,Definitely not,Saxony,0.0016339869281045752,23673,0.0011194712590712667,0.0021485025971378835
2008,Definitely not,Thuringa,0.0016339869281045752,23673,0.0011194712590712667,0.0021485025971378835
2008,Definitely not,Bremen,0.0016339869281045752,23673,0.0011194712590712667,0.0021485025971378835
2010,"Yes, definitely",Baden-Wuerttemberg,0.3409090909090909,35837,0.3360013435277158,0.34581683829046594
2010,"Yes, definitely",North Rhine-Westphalia,0.22727272727272727,35837,0.22293385335711063,0.2316116011883439
2010,"Yes, definitely",Hesse,0.13636363636363635,35837,0.13281055629008584,0.13991671643718687
2010,"Yes, definitely",Bavaria,0.11363636363636363,35837,0.11035045958991203,0.11692226768281523
2010,"Yes, definitely",Lower Saxony,0.09090909090909091,35837,0.08793264795853097,0.09388553385965086
2010,"Yes, definitely",Berlin,0.045454545454545456,35837,0.043297907646540255,0.047611183262550656
2010,"Yes, definitely","Rhineland-Palatinate, Saarland",0.045454545454545456,35837,0.043297907646540255,0.047611183262550656
2010,"Yes, probably",North Rhine-Westphalia,0.2549019607843137,35837,0.25038981060086746,0.25941411096775996
2010,"Yes, probably",Baden-Wuerttemberg,0.22549019607843138,35837,0.22116338891648862,0.22981700324037413
2010,"Yes, probably",Bavaria,0.19607843137254902,35837,0.1919677671768876,0.20018909556821043
2010,"Yes, probably",Hesse,0.10784313725490197,35837,0.1046316432547232,0.11105463125508074
2010,"Yes, probably",Lower Saxony,0.06862745098039216,35837,0.06600986534383643,0.0712450366169479
2010,"Yes, probably",Berlin,0.06862745098039216,35837,0.06600986534383643,0.0712450366169479
2010,"Yes, probably","Rhineland-Palatinate, Saarland",0.06862745098039216,35837,0.06600986534383643,0.0712450366169479
2010,"Yes, probably",Saxony,0.00980392156862745,35837,0.008783802740936772,0.01082404039631813
2010,Improbable,Baden-Wuerttemberg,0.2793522267206478,35837,0.27470677617253153,0.28399767726876407
2010,Improbable,North Rhine-Westphalia,0.2550607287449393,35837,0.2505476544710084,0.2595738030188702
