"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.46","7.5","382","5","7","9","9","10","7.27","7.65","0","10","8","8"
"1995","(Fach-)Abitur","2","7.59","7.5","278","5","7","8","9","10","7.41","7.77","0","10","8","8"
"1995","(Fach-)Abitur","3","7.48","7.5","181","5","7","8","9","10","7.25","7.71","3","10","8","8"
"1995","(Fach-)Abitur","4","7.7","7.5","133","6","7","9","9","10","7.46","7.94","2","10","8","8"
"1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.57","7.5","77","6","7","8","9","10","7.27","7.87","3","10","8","8"
"1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.99","7.5","479","4","6","8","10","10","6.81","7.17","0","10","7","8"
"1995","(noch) kein Abschluss","2","7.17","7.5","221","5","6","9","9","10","6.93","7.41","0","10","7","8"
"1995","(noch) kein Abschluss","3","7.31","7.5","97","5","6","9","9","10","7","7.62","1","10","8","8"
"1995","(noch) kein Abschluss","4","7.62","7.5","57","5","7","9","9","10","7.22","8.02","2","10","7","8"
"1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","AkademikerIn","1 Einkommensschwächstes Quintil","6.99","6.5","356","4","6","8","10","10","6.79","7.19","0","10","7","7"
"1995","AkademikerIn","2","6.76","6.5","446","4","6","8","9","10","6.59","6.93","0","10","7","7"
"1995","AkademikerIn","3","7.18","7.5","370","5","6","8","9","10","7.02","7.34","2","10","7","8"
"1995","AkademikerIn","4","7.37","7.5","309","5","7","8","9","10","7.2","7.54","2","10","7","8"
"1995","AkademikerIn","5 Einkommensstärkstes Quintil","7.37","7.5","249","5","7","8","9","10","7.16","7.58","1","10","8","8"
"1995","Hauptschule","1 Einkommensschwächstes Quintil","6.24","5.5","2487","3","5","8","9","10","6.16","6.32","0","10","7","7"
"1995","Hauptschule","2","6.52","6.5","1857","4","5","8","9","10","6.43","6.61","0","10","7","7"
"1995","Hauptschule","3","6.91","6.5","935","5","6","8","9","10","6.79","7.03","0","10","7","7"
"1995","Hauptschule","4","6.97","6.5","554","4","5","8","9","10","6.8","7.14","0","10","7","8"
