year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,West,9082,6.695418338932262,6.674369594231901,6.716467083632623,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1997,East,3604,6.062006212867018,6.030111370799643,6.093901054934392,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1998,West,10231,7.01112062213022,6.992498717925748,7.029742526334693,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1998,East,3830,6.282361814485201,6.251436294918132,6.31328733405227,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1999,West,9732,7.11829587715332,7.099438110589624,7.137153643717015,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
1999,East,3749,6.505678682180763,6.475879031608249,6.535478332753277,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,West,17800,7.241449608224285,7.227716114049169,7.255183102399402,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2000,East,5760,6.5009594112613005,6.475999797757793,6.525919024764808,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2001,West,16030,7.32379958066569,7.309856188250315,7.337742973081065,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2001,East,5342,6.517372089577219,6.491604895765459,6.54313928338898,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2002,West,17039,7.080564771439974,7.066529637847999,7.094599905031949,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2002,East,5318,6.279500305406319,6.2535159969863505,6.305484613826288,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2003,West,16345,6.973395724300856,6.958633904171028,6.988157544430684,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2003,East,5284,6.123289503319137,6.096086698529478,6.150492308108796,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
2004,West,15914,6.806919271274976,6.791459862514261,6.822378680035692,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,East,5151,5.87012524775999,5.8414502374890676,5.898800258030913,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
2005,West,,,,,,,,,,,,
2005,East,,,,,,,,,,,,
2006,West,,,,,,,,,,,,
2006,East,,,,,,,,,,,,
2007,West,,,,,,,,,,,,
2007,East,,,,,,,,,,,,
2008,West,13944,6.9887084084696,6.9716526797506235,7.005764137188577,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2008,East,4709,6.305093835450976,6.2742379012811735,6.335949769620779,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2009,West,13065,6.968127595047284,6.9518550271744415,6.984400162920127,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,East,4484,6.387192572230737,6.358042686030707,6.416342458430767,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,West,,,,,,,,,,,,
2010,East,,,,,,,,,,,,
2011,West,13406,7.091017408357505,7.075086752127898,7.106948064587112,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0
2011,East,4346,6.50795525195128,6.478735037025412,6.537175466877148,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2012,West,,,,,,,,,,,,
2012,East,,,,,,,,,,,,
2013,West,18292,7.357626109166829,7.343567277166183,7.371684941167476,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2013,East,4706,6.744338780076431,6.714140213299143,6.774537346853719,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2014,West,,,,,,,,,,,,
2014,East,,,,,,,,,,,,
2015,West,,,,,,,,,,,,
2015,East,,,,,,,,,,,,
2016,West,,,,,,,,,,,,
2016,East,,,,,,,,,,,,
2017,West,,,,,,,,,,,,
2017,East,,,,,,,,,,,,
2018,West,19210,7.603268227516834,7.590256116305249,7.616280338728418,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2018,East,5273,7.218337682973458,7.192547578450807,7.24412778749611,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2019,West,,,,,,,,,,,,
2019,East,,,,,,,,,,,,
2020,West,,,,,,,,,,,,
2020,East,,,,,,,,,,,,
2021,West,,,,,,,,,,,,
2021,East,,,,,,,,,,,,
