year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,female,11183,6.81285,6.77492,6.85078,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,male,10148,6.62872,6.58761,6.66984,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,female,10917,6.63013,6.59070,6.66956,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,male,,,,,,,,,,,,
2005,female,,,,,,,,,,,,
2006,male,,,,,,,,,,,,
2006,female,,,,,,,,,,,,
2007,male,,,,,,,,,,,,
2007,female,,,,,,,,,,,,
2008,male,8929,6.84965,6.80480,6.89449,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,female,9724,6.86530,6.82247,6.90813,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,male,8411,6.84352,6.80077,6.88626,5.56971,7.00000,8.00000,1.92428,10.00000,7.00000,7.00000,7.00000
2009,female,9138,6.87060,6.82999,6.91120,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,male,,,,,,,,,,,,
2010,female,,,,,,,,,,,,
2011,male,8401,6.97656,6.93464,7.01848,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
2011,female,9351,6.98397,6.94378,7.02415,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,male,,,,,,,,,,,,
2012,female,,,,,,,,,,,,
2013,male,10834,7.24615,7.20753,7.28476,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,female,12164,7.24720,7.21082,7.28359,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,male,,,,,,,,,,,,
2014,female,,,,,,,,,,,,
2015,male,,,,,,,,,,,,
2015,female,,,,,,,,,,,,
2016,male,,,,,,,,,,,,
2016,female,,,,,,,,,,,,
2017,male,,,,,,,,,,,,
2017,female,,,,,,,,,,,,
2018,male,11294,7.51214,7.47687,7.54741,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,female,13189,7.55978,7.52699,7.59257,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,male,,,,,,,,,,,,
2019,female,,,,,,,,,,,,
2020,male,,,,,,,,,,,,
2020,female,,,,,,,,,,,,
2021,male,,,,,,,,,,,,
2021,female,,,,,,,,,,,,
