"ple0097","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Private KV","1999","17-29","Realschule","33","0.0355240260056453","0.0238755523916002","0.0471724996196904"
"Private KV","1999","17-29","(Fach-)Abitur","55","0.122243353661562","0.093673889614663","0.150812817708461"
"Private KV","1999","17-29","AkademikerIn","30","0.205311544711069","0.138401825029809","0.272221264392328"
"Private KV","1999","30-45","(noch) kein Abschluss","1","","",""
"Private KV","1999","30-45","Hauptschule","86","0.0626488820675857","0.0505771266837753","0.0747206374513962"
"Private KV","1999","30-45","Realschule","137","0.0987879953383304","0.0840052025148154","0.113570788161845"
"Private KV","1999","30-45","(Fach-)Abitur","65","0.158082677373115","0.124561500566726","0.191603854179504"
"Private KV","1999","30-45","AkademikerIn","181","0.234690930337356","0.207109865395525","0.262271995279186"
"Private KV","1999","46-65","(noch) kein Abschluss","1","","",""
"Private KV","1999","46-65","Hauptschule","132","0.0668469553776781","0.0568817401138865","0.0768121706414697"
"Private KV","1999","46-65","Realschule","81","0.142294150613759","0.11549912292693","0.169089178300588"
"Private KV","1999","46-65","(Fach-)Abitur","25","","",""
"Private KV","1999","46-65","AkademikerIn","172","0.300136626721585","0.266566134328593","0.333707119114578"
"Private KV","1999","66","(noch) kein Abschluss","","","",""
"Private KV","1999","66","Hauptschule","","","",""
"Private KV","1999","66","Realschule","","","",""
"Private KV","1999","66","(Fach-)Abitur","","","",""
"Private KV","1999","66","AkademikerIn","","","",""
"Weder-noch","1999","17-29","(noch) kein Abschluss","1","","",""
"Weder-noch","1999","17-29","Hauptschule","8","","",""
"Weder-noch","1999","17-29","Realschule","12","","",""
"Weder-noch","1999","17-29","(Fach-)Abitur","9","","",""
"Weder-noch","1999","17-29","AkademikerIn","2","","",""
"Weder-noch","1999","30-45","(noch) kein Abschluss","","","",""
"Weder-noch","1999","30-45","Hauptschule","15","","",""
"Weder-noch","1999","30-45","Realschule","15","","",""
"Weder-noch","1999","30-45","(Fach-)Abitur","9","","",""
"Weder-noch","1999","30-45","AkademikerIn","6","","",""
"Weder-noch","1999","46-65","(noch) kein Abschluss","2","","",""
"Weder-noch","1999","46-65","Hauptschule","5","","",""
"Weder-noch","1999","46-65","Realschule","8","","",""
"Weder-noch","1999","46-65","(Fach-)Abitur","1","","",""
"Weder-noch","1999","46-65","AkademikerIn","6","","",""
"Weder-noch","1999","66","(noch) kein Abschluss","","","",""
"Weder-noch","1999","66","Hauptschule","","","",""
"Weder-noch","1999","66","Realschule","","","",""
"Weder-noch","1999","66","(Fach-)Abitur","","","",""
"Weder-noch","1999","66","AkademikerIn","","","",""
"Gesetzliche KV","2000","17-29","(noch) kein Abschluss","447","0.830399128301421","0.79847946417742","0.862318792425423"
"Gesetzliche KV","2000","17-29","Hauptschule","1128","0.971934829828478","0.962426400437942","0.981443259219014"
"Gesetzliche KV","2000","17-29","Realschule","1522","0.936240023942458","0.924346124626016","0.9481339232589"
"Gesetzliche KV","2000","17-29","(Fach-)Abitur","871","0.861742505348068","0.840273764891683","0.883211245804454"
"Gesetzliche KV","2000","17-29","AkademikerIn","204","0.789203857026691","0.73990962029832","0.838498093755062"
"Gesetzliche KV","2000","30-45","(noch) kein Abschluss","109","0.978631447829718","0.95184986676965","1.00541302888979"
"Gesetzliche KV","2000","30-45","Hauptschule","2496","0.9385432832357","0.929394086826549","0.94769247964485"
"Gesetzliche KV","2000","30-45","Realschule","2559","0.89012328936921","0.878641658829898","0.901604919908521"
"Gesetzliche KV","2000","30-45","(Fach-)Abitur","746","0.867185754284229","0.84445103447407","0.889920474094389"
"Gesetzliche KV","2000","30-45","AkademikerIn","1270","0.735948842504429","0.71486929416445","0.757028390844409"
"Gesetzliche KV","2000","46-65","(noch) kein Abschluss","193","0.98583073324778","0.969242289281023","1.00241917721454"
"Gesetzliche KV","2000","46-65","Hauptschule","4060","0.934120809656878","0.926737023605513","0.941504595708244"
"Gesetzliche KV","2000","46-65","Realschule","1217","0.859539024482709","0.841402704295531","0.877675344669886"
"Gesetzliche KV","2000","46-65","(Fach-)Abitur","276","0.802121953237799","0.759898471063753","0.844345435411846"
"Gesetzliche KV","2000","46-65","AkademikerIn","987","0.6637841691541","0.639493593429189","0.688074744879012"
"Gesetzliche KV","2000","66","(noch) kein Abschluss","","","",""
"Gesetzliche KV","2000","66","Hauptschule","","","",""
"Gesetzliche KV","2000","66","Realschule","","","",""
"Gesetzliche KV","2000","66","(Fach-)Abitur","","","",""
"Gesetzliche KV","2000","66","AkademikerIn","","","",""
"Private KV","2000","17-29","(noch) kein Abschluss","82","0.165377053104231","0.133777305386383","0.196976800822079"
"Private KV","2000","17-29","Hauptschule","22","","",""
"Private KV","2000","17-29","Realschule","80","0.0534185912548836","0.0424719273491146","0.0643652551606526"
"Private KV","2000","17-29","(Fach-)Abitur","107","0.122530406112231","0.102135982238989","0.142924829985472"
"Private KV","2000","17-29","AkademikerIn","57","0.202623873124113","0.154045033424141","0.251202712824086"
"Private KV","2000","30-45","(noch) kein Abschluss","1","","",""
"Private KV","2000","30-45","Hauptschule","139","0.0565520157082843","0.0477525937180902","0.0653514376984784"
"Private KV","2000","30-45","Realschule","275","0.103872240143483","0.0926711478575123","0.115073332429453"
"Private KV","2000","30-45","(Fach-)Abitur","105","0.128056470744181","0.105671519518214","0.150441421970148"
"Private KV","2000","30-45","AkademikerIn","401","0.258601604075368","0.237663619361527","0.279539588789208"
"Private KV","2000","46-65","(noch) kein Abschluss","1","","",""
"Private KV","2000","46-65","Hauptschule","251","0.0595807205999833","0.0525351350605469","0.0666263061394197"
"Private KV","2000","46-65","Realschule","189","0.137562988543247","0.119584506162273","0.155541470924221"
"Private KV","2000","46-65","(Fach-)Abitur","65","0.195267294605317","0.1532550758082","0.237279513402433"
"Private KV","2000","46-65","AkademikerIn","458","0.328416383797304","0.304268574492491","0.352564193102116"
"Private KV","2000","66","(noch) kein Abschluss","","","",""
"Private KV","2000","66","Hauptschule","","","",""
"Private KV","2000","66","Realschule","","","",""
"Private KV","2000","66","(Fach-)Abitur","","","",""
"Private KV","2000","66","AkademikerIn","","","",""
"Weder-noch","2000","17-29","(noch) kein Abschluss","2","","",""
"Weder-noch","2000","17-29","Hauptschule","9","","",""
"Weder-noch","2000","17-29","Realschule","19","","",""
"Weder-noch","2000","17-29","(Fach-)Abitur","15","","",""
"Weder-noch","2000","17-29","AkademikerIn","2","","",""
"Weder-noch","2000","30-45","(noch) kein Abschluss","2","","",""
"Weder-noch","2000","30-45","Hauptschule","12","","",""
"Weder-noch","2000","30-45","Realschule","16","","",""
"Weder-noch","2000","30-45","(Fach-)Abitur","5","","",""
"Weder-noch","2000","30-45","AkademikerIn","9","","",""
"Weder-noch","2000","46-65","(noch) kein Abschluss","1","","",""
"Weder-noch","2000","46-65","Hauptschule","25","","",""
"Weder-noch","2000","46-65","Realschule","4","","",""
"Weder-noch","2000","46-65","(Fach-)Abitur","1","","",""
"Weder-noch","2000","46-65","AkademikerIn","8","","",""
"Weder-noch","2000","66","(noch) kein Abschluss","","","",""
"Weder-noch","2000","66","Hauptschule","","","",""
"Weder-noch","2000","66","Realschule","","","",""
"Weder-noch","2000","66","(Fach-)Abitur","","","",""
"Weder-noch","2000","66","AkademikerIn","","","",""
"Gesetzliche KV","2001","17-29","(noch) kein Abschluss","486","0.824028236403689","0.793144189200325","0.854912283607054"
"Gesetzliche KV","2001","17-29","Hauptschule","932","0.970680326433094","0.959991997733337","0.981368655132851"
"Gesetzliche KV","2001","17-29","Realschule","1282","0.932246873370264","0.918919244829046","0.945574501911483"
"Gesetzliche KV","2001","17-29","(Fach-)Abitur","787","0.865147457735407","0.842844609321062","0.887450306149752"
"Gesetzliche KV","2001","17-29","AkademikerIn","183","0.830444393742842","0.781522278397338","0.879366509088345"
"Gesetzliche KV","2001","30-45","(noch) kein Abschluss","76","0.969331619925753","0.931068322113299","1.00759491773821"
"Gesetzliche KV","2001","30-45","Hauptschule","2144","0.945296068939002","0.935935213790189","0.954656924087815"
"Gesetzliche KV","2001","30-45","Realschule","2378","0.886113486643919","0.874013917031675","0.898213056256163"
"Gesetzliche KV","2001","30-45","(Fach-)Abitur","717","0.862040710371595","0.838379204838919","0.885702215904272"
"Gesetzliche KV","2001","30-45","AkademikerIn","1120","0.733038767561219","0.710629649646089","0.755447885476349"
"Gesetzliche KV","2001","46-65","(noch) kein Abschluss","141","0.984368828823206","0.963966553461865","1.00477110418455"
"Gesetzliche KV","2001","46-65","Hauptschule","3597","0.938347935186432","0.930716615054224","0.94597925531864"
"Gesetzliche KV","2001","46-65","Realschule","1180","0.857408837703189","0.838873345796276","0.875944329610101"
"Gesetzliche KV","2001","46-65","(Fach-)Abitur","281","0.788220641454942","0.745478109119021","0.830963173790863"
"Gesetzliche KV","2001","46-65","AkademikerIn","955","0.651002741562755","0.626079051306998","0.675926431818511"
"Gesetzliche KV","2001","66","(noch) kein Abschluss","","","",""
"Gesetzliche KV","2001","66","Hauptschule","","","",""
"Gesetzliche KV","2001","66","Realschule","","","",""
"Gesetzliche KV","2001","66","(Fach-)Abitur","","","",""
"Gesetzliche KV","2001","66","AkademikerIn","","","",""
"Private KV","2001","17-29","(noch) kein Abschluss","94","0.165822294252634","0.135658052235941","0.195986536269328"
"Private KV","2001","17-29","Hauptschule","16","","",""
"Private KV","2001","17-29","Realschule","63","0.0513213280441109","0.0396201051320508","0.0630225509561709"
"Private KV","2001","17-29","(Fach-)Abitur","100","0.116614089907788","0.0956567362040922","0.137571443611484"
"Private KV","2001","17-29","AkademikerIn","41","0.166234286178987","0.117696921929727","0.214771650428246"
"Private KV","2001","30-45","(noch) kein Abschluss","1","","",""
"Private KV","2001","30-45","Hauptschule","107","0.0467098444832418","0.0380234590562532","0.0553962299102304"
"Private KV","2001","30-45","Realschule","254","0.107172426360084","0.0953905508551903","0.118954301864978"
"Private KV","2001","30-45","(Fach-)Abitur","97","0.13546350799888","0.111983089380822","0.158943926616939"
"Private KV","2001","30-45","AkademikerIn","370","0.262878879633539","0.240579926952714","0.285177832314365"
"Private KV","2001","46-65","(noch) kein Abschluss","1","","",""
"Private KV","2001","46-65","Hauptschule","206","0.0571396895737688","0.0497753039149606","0.0645040752325769"
"Private KV","2001","46-65","Realschule","182","0.139264066602977","0.120910590229757","0.157617542976198"
"Private KV","2001","46-65","(Fach-)Abitur","66","0.193683438311639","0.152341239987311","0.235025636635967"
"Private KV","2001","46-65","AkademikerIn","440","0.338540384300326","0.31379655918806","0.363284209412593"
"Private KV","2001","66","(noch) kein Abschluss","","","",""
"Private KV","2001","66","Hauptschule","","","",""
"Private KV","2001","66","Realschule","","","",""
"Private KV","2001","66","(Fach-)Abitur","","","",""
"Private KV","2001","66","AkademikerIn","","","",""
"Weder-noch","2001","17-29","(noch) kein Abschluss","4","","",""
"Weder-noch","2001","17-29","Hauptschule","9","","",""
"Weder-noch","2001","17-29","Realschule","21","","",""
"Weder-noch","2001","17-29","(Fach-)Abitur","14","","",""
"Weder-noch","2001","17-29","AkademikerIn","2","","",""
"Weder-noch","2001","30-45","(noch) kein Abschluss","1","","",""
"Weder-noch","2001","30-45","Hauptschule","16","","",""
"Weder-noch","2001","30-45","Realschule","16","","",""
"Weder-noch","2001","30-45","(Fach-)Abitur","2","","",""
"Weder-noch","2001","30-45","AkademikerIn","7","","",""
"Weder-noch","2001","46-65","(noch) kein Abschluss","","","",""
"Weder-noch","2001","46-65","Hauptschule","13","","",""
"Weder-noch","2001","46-65","Realschule","5","","",""
"Weder-noch","2001","46-65","(Fach-)Abitur","4","","",""
"Weder-noch","2001","46-65","AkademikerIn","10","","",""
"Weder-noch","2001","66","(noch) kein Abschluss","","","",""
"Weder-noch","2001","66","Hauptschule","","","",""
"Weder-noch","2001","66","Realschule","","","",""
"Weder-noch","2001","66","(Fach-)Abitur","","","",""
"Weder-noch","2001","66","AkademikerIn","","","",""
"Gesetzliche KV","2002","17-29","(noch) kein Abschluss","524","0.869737841917718","0.84368096305488","0.895794720780555"
"Gesetzliche KV","2002","17-29","Hauptschule","820","0.97957641049022","0.970005520900033","0.989147300080408"
"Gesetzliche KV","2002","17-29","Realschule","1216","0.933287372210301","0.919733783033334","0.946840961387269"
"Gesetzliche KV","2002","17-29","(Fach-)Abitur","830","0.867845742097801","0.84668590156121","0.889005582634392"
"Gesetzliche KV","2002","17-29","AkademikerIn","182","0.822798886607478","0.773016702996372","0.872581070218584"
"Gesetzliche KV","2002","30-45","(noch) kein Abschluss","74","0.93987405274388","0.887453651458174","0.992294454029587"
"Gesetzliche KV","2002","30-45","Hauptschule","1929","0.944635094200465","0.93476188325934","0.954508305141589"
"Gesetzliche KV","2002","30-45","Realschule","2338","0.894377356629993","0.882659763247965","0.906094950012022"
"Gesetzliche KV","2002","30-45","(Fach-)Abitur","750","0.868807973414185","0.846652487304621","0.89096345952375"
"Gesetzliche KV","2002","30-45","AkademikerIn","1187","0.737881643821575","0.717211648840812","0.758551638802338"
"Gesetzliche KV","2002","46-65","(noch) kein Abschluss","118","0.978784033065792","0.952892994996029","1.00467507113556"
"Gesetzliche KV","2002","46-65","Hauptschule","3384","0.93739184223438","0.929505599634638","0.945278084834122"
"Gesetzliche KV","2002","46-65","Realschule","1366","0.86154468237209","0.844705494743185","0.878383870000994"
"Gesetzliche KV","2002","46-65","(Fach-)Abitur","332","0.814915880326423","0.778250987044434","0.851580773608412"
"Gesetzliche KV","2002","46-65","AkademikerIn","1131","0.626504669771493","0.605539123670482","0.647470215872505"
"Gesetzliche KV","2002","66","(noch) kein Abschluss","","","",""
"Gesetzliche KV","2002","66","Hauptschule","","","",""
"Gesetzliche KV","2002","66","Realschule","","","",""
"Gesetzliche KV","2002","66","(Fach-)Abitur","","","",""
"Gesetzliche KV","2002","66","AkademikerIn","","","",""
"Private KV","2002","17-29","(noch) kein Abschluss","116","0.129988224251913","0.103954659051964","0.156021789451862"
"Private KV","2002","17-29","Hauptschule","16","","",""
"Private KV","2002","17-29","Realschule","71","0.0533664447213342","0.0411577936431995","0.0655750957994688"
"Private KV","2002","17-29","(Fach-)Abitur","145","0.123960037466628","0.103370179527464","0.144549895405792"
"Private KV","2002","17-29","AkademikerIn","43","0.175933743793582","0.126291716482637","0.225575771104528"
"Private KV","2002","30-45","(noch) kein Abschluss","3","","",""
"Private KV","2002","30-45","Hauptschule","121","0.0495873659290448","0.040214968090667","0.0589597637674225"
"Private KV","2002","30-45","Realschule","290","0.100923513490328","0.0894394916435599","0.112407535337095"
"Private KV","2002","30-45","(Fach-)Abitur","136","0.123544241582589","0.101949803029778","0.145138680135401"
"Private KV","2002","30-45","AkademikerIn","540","0.256637372799891","0.236108806864962","0.277165938734821"
"Private KV","2002","46-65","(noch) kein Abschluss","1","","",""
"Private KV","2002","46-65","Hauptschule","232","0.0601920469666542","0.0524495115633539","0.0679345823699546"
"Private KV","2002","46-65","Realschule","243","0.135062777247506","0.118398459252651","0.151727095242362"
"Private KV","2002","46-65","(Fach-)Abitur","95","0.178766430827454","0.142593325966082","0.214939535688826"
"Private KV","2002","46-65","AkademikerIn","903","0.369668760178538","0.348747288724623","0.390590231632453"
"Private KV","2002","66","(noch) kein Abschluss","","","",""
"Private KV","2002","66","Hauptschule","","","",""
"Private KV","2002","66","Realschule","","","",""
"Private KV","2002","66","(Fach-)Abitur","","","",""
"Private KV","2002","66","AkademikerIn","","","",""
"Weder-noch","2002","17-29","(noch) kein Abschluss","1","","",""
"Weder-noch","2002","17-29","Hauptschule","3","","",""
"Weder-noch","2002","17-29","Realschule","15","","",""
"Weder-noch","2002","17-29","(Fach-)Abitur","9","","",""
"Weder-noch","2002","17-29","AkademikerIn","1","","",""
"Weder-noch","2002","30-45","(noch) kein Abschluss","2","","",""
"Weder-noch","2002","30-45","Hauptschule","11","","",""
"Weder-noch","2002","30-45","Realschule","15","","",""
"Weder-noch","2002","30-45","(Fach-)Abitur","6","","",""
"Weder-noch","2002","30-45","AkademikerIn","12","","",""
"Weder-noch","2002","46-65","(noch) kein Abschluss","","","",""
"Weder-noch","2002","46-65","Hauptschule","9","","",""
"Weder-noch","2002","46-65","Realschule","7","","",""
"Weder-noch","2002","46-65","(Fach-)Abitur","4","","",""
"Weder-noch","2002","46-65","AkademikerIn","11","","",""
"Weder-noch","2002","66","(noch) kein Abschluss","","","",""
"Weder-noch","2002","66","Hauptschule","","","",""
"Weder-noch","2002","66","Realschule","","","",""
"Weder-noch","2002","66","(Fach-)Abitur","","","",""
"Weder-noch","2002","66","AkademikerIn","","","",""
"Gesetzliche KV","2003","17-29","(noch) kein Abschluss","522","0.841618806834939","0.813399124178881","0.869838489490998"
"Gesetzliche KV","2003","17-29","Hauptschule","744","0.974909513867655","0.963819346407831","0.98599968132748"
"Gesetzliche KV","2003","17-29","Realschule","1146","0.952230758293579","0.940213630424544","0.964247886162613"
"Gesetzliche KV","2003","17-29","(Fach-)Abitur","807","0.853898718490518","0.831671126441062","0.876126310539974"
"Gesetzliche KV","2003","17-29","AkademikerIn","166","0.883376549886068","0.839113811166462","0.927639288605674"
"Gesetzliche KV","2003","30-45","(noch) kein Abschluss","70","0.945515380996584","0.893801933714162","0.997228828279006"
"Gesetzliche KV","2003","30-45","Hauptschule","1792","0.948163004300396","0.938197060192314","0.958128948408478"
"Gesetzliche KV","2003","30-45","Realschule","2219","0.900493451084892","0.888745395898159","0.912241506271625"
"Gesetzliche KV","2003","30-45","(Fach-)Abitur","728","0.87804416429639","0.856084128226405","0.900004200366374"
"Gesetzliche KV","2003","30-45","AkademikerIn","1082","0.73065389080142","0.70875202123342","0.752555760369419"
"Gesetzliche KV","2003","46-65","(noch) kein Abschluss","112","0.979929123164736","0.954071453993042","1.00578679233643"
"Gesetzliche KV","2003","46-65","Hauptschule","3131","0.939598207412364","0.931541843179079","0.947654571645648"
"Gesetzliche KV","2003","46-65","Realschule","1398","0.855864751237697","0.838927975356417","0.872801527118977"
"Gesetzliche KV","2003","46-65","(Fach-)Abitur","332","0.810728469343927","0.773746518667782","0.847710420020072"
"Gesetzliche KV","2003","46-65","AkademikerIn","1133","0.636352819402286","0.615233323865345","0.657472314939226"
"Gesetzliche KV","2003","66","(noch) kein Abschluss","","","",""
"Gesetzliche KV","2003","66","Hauptschule","","","",""
"Gesetzliche KV","2003","66","Realschule","","","",""
"Gesetzliche KV","2003","66","(Fach-)Abitur","","","",""
"Gesetzliche KV","2003","66","AkademikerIn","","","",""
"Private KV","2003","17-29","(noch) kein Abschluss","115","0.147972921929017","0.120528099324414","0.17541774453362"
"Private KV","2003","17-29","Hauptschule","12","","",""
"Private KV","2003","17-29","Realschule","47","0.0331448938155746","0.0230583026195944","0.0432314850115549"
"Private KV","2003","17-29","(Fach-)Abitur","156","0.140865540629125","0.118973049801586","0.162758031456663"
"Private KV","2003","17-29","AkademikerIn","35","0.115139762465592","0.0711225626831338","0.15915696224805"
"Private KV","2003","30-45","(noch) kein Abschluss","2","","",""
"Private KV","2003","30-45","Hauptschule","99","0.0455104025416831","0.0361413004609375","0.0548795046224287"
"Private KV","2003","30-45","Realschule","264","0.0943113850755269","0.0828411747318844","0.105781595419169"
"Private KV","2003","30-45","(Fach-)Abitur","123","0.11892269004497","0.097200032971026","0.140645347118914"
"Private KV","2003","30-45","AkademikerIn","484","0.263627841303629","0.241875084663494","0.285380597943764"
"Private KV","2003","46-65","(noch) kein Abschluss","1","","",""
"Private KV","2003","46-65","Hauptschule","219","0.0567162707976749","0.0488942657032409","0.064538275892109"
"Private KV","2003","46-65","Realschule","245","0.1407993374521","0.124027112571843","0.157571562332358"
"Private KV","2003","46-65","(Fach-)Abitur","94","0.182387599312743","0.145930606360428","0.218844592265059"
"Private KV","2003","46-65","AkademikerIn","851","0.359790184972869","0.338719422009456","0.380860947936281"
"Private KV","2003","66","(noch) kein Abschluss","","","",""
"Private KV","2003","66","Hauptschule","","","",""
"Private KV","2003","66","Realschule","","","",""
"Private KV","2003","66","(Fach-)Abitur","","","",""
"Private KV","2003","66","AkademikerIn","","","",""
"Weder-noch","2003","17-29","(noch) kein Abschluss","6","","",""
"Weder-noch","2003","17-29","Hauptschule","8","","",""
"Weder-noch","2003","17-29","Realschule","17","","",""
"Weder-noch","2003","17-29","(Fach-)Abitur","7","","",""
"Weder-noch","2003","17-29","AkademikerIn","1","","",""
"Weder-noch","2003","30-45","(noch) kein Abschluss","2","","",""
"Weder-noch","2003","30-45","Hauptschule","10","","",""
"Weder-noch","2003","30-45","Realschule","11","","",""
"Weder-noch","2003","30-45","(Fach-)Abitur","2","","",""
"Weder-noch","2003","30-45","AkademikerIn","10","","",""
"Weder-noch","2003","46-65","(noch) kein Abschluss","","","",""
"Weder-noch","2003","46-65","Hauptschule","9","","",""
"Weder-noch","2003","46-65","Realschule","9","","",""
"Weder-noch","2003","46-65","(Fach-)Abitur","5","","",""
"Weder-noch","2003","46-65","AkademikerIn","9","","",""
"Weder-noch","2003","66","(noch) kein Abschluss","","","",""
"Weder-noch","2003","66","Hauptschule","","","",""
"Weder-noch","2003","66","Realschule","","","",""
"Weder-noch","2003","66","(Fach-)Abitur","","","",""
"Weder-noch","2003","66","AkademikerIn","","","",""
"Gesetzliche KV","2004","17-29","(noch) kein Abschluss","522","0.881410401208514","0.856594121321952","0.906226681095076"
"Gesetzliche KV","2004","17-29","Hauptschule","700","0.987720873813008","0.979614515045836","0.995827232580181"
"Gesetzliche KV","2004","17-29","Realschule","1095","0.96817297222554","0.957965141862535","0.978380802588545"
"Gesetzliche KV","2004","17-29","(Fach-)Abitur","804","0.86425572355449","0.842452243444745","0.886059203664236"
"Gesetzliche KV","2004","17-29","AkademikerIn","151","0.819801359567719","0.765992953495797","0.87360976563964"
"Gesetzliche KV","2004","30-45","(noch) kein Abschluss","68","0.993403397719046","0.974439742888512","1.01236705254958"
"Gesetzliche KV","2004","30-45","Hauptschule","1666","0.952156514125474","0.942176577368662","0.962136450882286"
"Gesetzliche KV","2004","30-45","Realschule","2080","0.899258468291347","0.887034565439298","0.911482371143396"
"Gesetzliche KV","2004","30-45","(Fach-)Abitur","716","0.898724083043956","0.878162259963454","0.919285906124457"
"Gesetzliche KV","2004","30-45","AkademikerIn","998","0.727054150905943","0.704297108846811","0.749811192965076"
"Gesetzliche KV","2004","46-65","(noch) kein Abschluss","103","1","1","1"
"Gesetzliche KV","2004","46-65","Hauptschule","2893","0.938268842564178","0.929798264187698","0.946739420940658"
"Gesetzliche KV","2004","46-65","Realschule","1435","0.865276565996288","0.848911076581098","0.881642055411479"
"Gesetzliche KV","2004","46-65","(Fach-)Abitur","346","0.821697765208919","0.785973505128737","0.857422025289101"
"Gesetzliche KV","2004","46-65","AkademikerIn","1142","0.637299085746631","0.616132917749683","0.658465253743578"
"Gesetzliche KV","2004","66","(noch) kein Abschluss","","","",""
"Gesetzliche KV","2004","66","Hauptschule","","","",""
"Gesetzliche KV","2004","66","Realschule","","","",""
"Gesetzliche KV","2004","66","(Fach-)Abitur","","","",""
"Gesetzliche KV","2004","66","AkademikerIn","","","",""
"Private KV","2004","17-29","(noch) kein Abschluss","130","0.118589598791486","0.093773318904924","0.143405878678048"
"Private KV","2004","17-29","Hauptschule","9","","",""
"Private KV","2004","17-29","Realschule","41","0.0318270277744599","0.0216191974114547","0.0420348581374651"
"Private KV","2004","17-29","(Fach-)Abitur","144","0.13574427644551","0.113940796335764","0.157547756555255"
"Private KV","2004","17-29","AkademikerIn","45","0.180198640432281","0.12639023436036","0.234007046504203"
"Private KV","2004","30-45","(noch) kein Abschluss","2","","",""
"Private KV","2004","30-45","Hauptschule","91","0.0478434858745257","0.0378635491177137","0.0578234226313377"
"Private KV","2004","30-45","Realschule","249","0.100741531708653","0.088517628856604","0.112965434560702"
"Private KV","2004","30-45","(Fach-)Abitur","111","0.101275916956044","0.0807140938755427","0.121837740036546"
"Private KV","2004","30-45","AkademikerIn","474","0.272945849094057","0.250188807034924","0.295702891153189"
"Private KV","2004","46-65","(noch) kein Abschluss","","","",""
"Private KV","2004","46-65","Hauptschule","208","0.0617311574358223","0.053260579059342","0.0702017358123025"
"Private KV","2004","46-65","Realschule","237","0.134723434003712","0.118357944588521","0.151088923418902"
"Private KV","2004","46-65","(Fach-)Abitur","95","0.178302234791081","0.142577974710899","0.214026494871263"
"Private KV","2004","46-65","AkademikerIn","840","0.362700914253369","0.341534746256422","0.383867082250317"
"Private KV","2004","66","(noch) kein Abschluss","","","",""
"Private KV","2004","66","Hauptschule","","","",""
"Private KV","2004","66","Realschule","","","",""
"Private KV","2004","66","(Fach-)Abitur","","","",""
"Private KV","2004","66","AkademikerIn","","","",""
"Weder-noch","2004","17-29","(noch) kein Abschluss","","","",""
"Weder-noch","2004","17-29","Hauptschule","","","",""
"Weder-noch","2004","17-29","Realschule","","","",""
"Weder-noch","2004","17-29","(Fach-)Abitur","","","",""
"Weder-noch","2004","17-29","AkademikerIn","","","",""
"Weder-noch","2004","30-45","(noch) kein Abschluss","","","",""
"Weder-noch","2004","30-45","Hauptschule","","","",""
"Weder-noch","2004","30-45","Realschule","","","",""
"Weder-noch","2004","30-45","(Fach-)Abitur","","","",""
"Weder-noch","2004","30-45","AkademikerIn","","","",""
"Weder-noch","2004","46-65","(noch) kein Abschluss","","","",""
"Weder-noch","2004","46-65","Hauptschule","","","",""
"Weder-noch","2004","46-65","Realschule","","","",""
"Weder-noch","2004","46-65","(Fach-)Abitur","","","",""
"Weder-noch","2004","46-65","AkademikerIn","","","",""
"Weder-noch","2004","66","(noch) kein Abschluss","","","",""
"Weder-noch","2004","66","Hauptschule","","","",""
"Weder-noch","2004","66","Realschule","","","",""
