year,quintil_oecd,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2020,2. Quintil,maennlich,2.9614500771936454,2.9203694518091106,3.00253070257818,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1571.0
2020,2. Quintil,weiblich,2.534317379364874,2.4934809231736903,2.5751538355560575,1.0,2.0,3.0472334829145455,1.0,6.118083707286363,2.0,2.0,2.0,1630.0
2020,3. Quintil,-3,,,,,,,,,,,,
2020,3. Quintil,maennlich,2.892021885057986,2.8559489410827035,2.928094829033269,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1723.0
2020,3. Quintil,weiblich,2.490373563604491,2.4564795603428418,2.5242675668661403,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1970.0
2020,4. Quintil,maennlich,3.0193334182468896,2.9898801357227884,3.048786700770991,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2811.0
2020,4. Quintil,weiblich,2.5637259660290668,2.5375680938115948,2.589883838246539,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,3174.0
2020,5. Quintil,-3,,,,,,,,,,,,
2020,5. Quintil,maennlich,2.9565175227362235,2.937933672504882,2.975101372967565,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,6117.0
2020,5. Quintil,weiblich,2.467196202599849,2.4498966718861768,2.484495733313521,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,6009.0
2021,-6,-3,,,,,,,,,,,,
2021,-6,-1,,,,,,,,,,,,
2021,-6,maennlich,,,,,,,,,,,,
2021,-6,weiblich,,,,,,,,,,,,
2021,1. Quintil,-3,,,,,,,,,,,,
2021,1. Quintil,maennlich,,,,,,,,,,,,
2021,1. Quintil,weiblich,,,,,,,,,,,,
2021,2. Quintil,-3,,,,,,,,,,,,
2021,2. Quintil,maennlich,,,,,,,,,,,,
2021,2. Quintil,weiblich,,,,,,,,,,,,
2021,3. Quintil,maennlich,,,,,,,,,,,,
2021,3. Quintil,weiblich,,,,,,,,,,,,
2021,4. Quintil,-3,,,,,,,,,,,,
2021,4. Quintil,maennlich,,,,,,,,,,,,
2021,4. Quintil,weiblich,,,,,,,,,,,,
2021,5. Quintil,maennlich,,,,,,,,,,,,
2021,5. Quintil,weiblich,,,,,,,,,,,,
