year,age_gr,bula_h,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Saxony,Agree,0.39047,146,376,0.34110,0.43985
1992,46-65 y.,Saxony,Disagree,0.37208,146,376,0.32316,0.42100
1992,46-65 y.,Saxony,Disagree completely,0.14385,53,376,0.10833,0.17937
1992,46-65 y.,Saxony-Anhalt,Agree completely,0.16538,35,205,0.11440,0.21637
1992,46-65 y.,Saxony-Anhalt,Agree,0.40457,95,205,0.33722,0.47192
1992,46-65 y.,Saxony-Anhalt,Disagree,0.33674,75,205,0.27189,0.40159
1992,46-65 y.,Thuringa,Agree,0.46287,86,156,0.38437,0.54137
1992,46-65 y.,Thuringa,Disagree,0.31637,70,156,0.24315,0.38958
1992,66 and older,Lower Saxony,Agree,0.37144,45,85,0.26811,0.47478
1992,66 and older,Lower Saxony,Disagree,0.37818,40,85,0.27448,0.48189
1992,66 and older,North Rhine-Westphalia,Agree,0.39108,95,195,0.32241,0.45975
1992,66 and older,North Rhine-Westphalia,Disagree,0.40416,100,195,0.33510,0.47321
1992,66 and older,Hesse,Agree,0.32865,35,77,0.22304,0.43425
1992,66 and older,Hesse,Disagree,0.38864,42,77,0.27905,0.49823
1992,66 and older,"Rhineland-Palatinate, Saarland",Agree,0.38762,37,73,0.27508,0.50016
1992,66 and older,"Rhineland-Palatinate, Saarland",Disagree,0.38911,36,73,0.27650,0.50173
1992,66 and older,Baden-Wuerttemberg,Agree,0.38443,64,123,0.29811,0.47075
1992,66 and older,Baden-Wuerttemberg,Disagree,0.41076,59,123,0.32346,0.49806
1992,66 and older,Bavaria,Agree,0.39612,79,155,0.31887,0.47336
1992,66 and older,Bavaria,Disagree,0.40034,76,155,0.32295,0.47773
1992,66 and older,Saxony,Agree,0.40933,51,99,0.31198,0.50669
1992,66 and older,Saxony,Disagree,0.37937,48,99,0.28329,0.47544
1992,66 and older,Saxony-Anhalt,Agree,0.35470,33,65,0.23749,0.47192
1992,66 and older,Saxony-Anhalt,Disagree,0.37805,32,65,0.25925,0.49686
1992,66 and older,Thuringa,Disagree,0.42993,31,31,0.25278,0.60709
1993,17-29 y.,Lower Saxony,Agree completely,0.13778,49,264,0.09613,0.17944
1993,17-29 y.,Lower Saxony,Agree,0.49478,142,264,0.43435,0.55520
1993,17-29 y.,Lower Saxony,Disagree,0.28831,73,264,0.23357,0.34306
1993,17-29 y.,North Rhine-Westphalia,Agree completely,0.18762,125,688,0.15842,0.21681
1993,17-29 y.,North Rhine-Westphalia,Agree,0.45072,308,688,0.41351,0.48793
1993,17-29 y.,North Rhine-Westphalia,Disagree,0.27697,194,688,0.24350,0.31043
1993,17-29 y.,North Rhine-Westphalia,Disagree completely,0.08253,61,688,0.06196,0.10311
1993,17-29 y.,Hesse,Agree completely,0.13472,40,235,0.09098,0.17847
1993,17-29 y.,Hesse,Agree,0.52288,137,235,0.45889,0.58688
1993,17-29 y.,Hesse,Disagree,0.25641,58,235,0.20046,0.31236
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Agree,0.49231,82,126,0.40466,0.57995
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree,0.24983,44,126,0.17394,0.32572
1993,17-29 y.,Baden-Wuerttemberg,Agree completely,0.15445,92,559,0.12446,0.18443
1993,17-29 y.,Baden-Wuerttemberg,Agree,0.43087,252,559,0.38978,0.47195
1993,17-29 y.,Baden-Wuerttemberg,Disagree,0.35007,178,559,0.31050,0.38965
1993,17-29 y.,Baden-Wuerttemberg,Disagree completely,0.05640,37,559,0.03726,0.07554
1993,17-29 y.,Bavaria,Agree completely,0.14183,63,461,0.10995,0.17371
1993,17-29 y.,Bavaria,Agree,0.48989,226,461,0.44420,0.53557
1993,17-29 y.,Bavaria,Disagree,0.30924,141,461,0.26700,0.35147
1993,17-29 y.,Bavaria,Disagree completely,0.05738,31,461,0.03613,0.07864
1993,17-29 y.,Berlin,Agree,0.55445,79,115,0.46321,0.64569
1993,17-29 y.,Berlin,Disagree,0.22573,36,115,0.14899,0.30248
1993,17-29 y.,Brandenburg,Agree,0.50108,72,114,0.40889,0.59328
1993,17-29 y.,Brandenburg,Disagree,0.31633,42,114,0.23059,0.40208
1993,17-29 y.,Mecklenburg-Western Pomerania,Agree,0.52109,52,52,0.38399,0.65820
1993,17-29 y.,Saxony,Agree completely,0.13216,34,221,0.08741,0.17691
1993,17-29 y.,Saxony,Agree,0.49273,119,221,0.42666,0.55879
1993,17-29 y.,Saxony,Disagree,0.29502,68,221,0.23476,0.35529
1993,17-29 y.,Saxony-Anhalt,Agree,0.59780,98,153,0.51985,0.67575
1993,17-29 y.,Saxony-Anhalt,Disagree,0.28855,55,153,0.21652,0.36058
1993,17-29 y.,Thuringa,Agree,0.51322,86,130,0.42697,0.59948
1993,17-29 y.,Thuringa,Disagree,0.26654,44,130,0.19024,0.34285
1993,30-45 y.,Schleswig-Holstein,Disagree,0.44898,36,36,0.28420,0.61377
1993,30-45 y.,Lower Saxony,Agree completely,0.14280,35,245,0.09890,0.18669
1993,30-45 y.,Lower Saxony,Agree,0.40733,116,245,0.34568,0.46898
1993,30-45 y.,Lower Saxony,Disagree,0.38370,94,245,0.32268,0.44471
1993,30-45 y.,North Rhine-Westphalia,Agree completely,0.11017,97,842,0.08901,0.13133
1993,30-45 y.,North Rhine-Westphalia,Agree,0.46790,396,842,0.43417,0.50162
1993,30-45 y.,North Rhine-Westphalia,Disagree,0.31689,258,842,0.28545,0.34834
1993,30-45 y.,North Rhine-Westphalia,Disagree completely,0.10504,91,842,0.08432,0.12576
1993,30-45 y.,Hesse,Agree,0.44577,128,229,0.38125,0.51029
1993,30-45 y.,Hesse,Disagree,0.39133,101,229,0.32798,0.45468
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Agree,0.40577,86,173,0.33238,0.47915
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Disagree,0.45633,87,173,0.38189,0.53076
1993,30-45 y.,Baden-Wuerttemberg,Agree completely,0.07489,55,516,0.05216,0.09762
1993,30-45 y.,Baden-Wuerttemberg,Agree,0.39472,216,516,0.35250,0.43693
1993,30-45 y.,Baden-Wuerttemberg,Disagree,0.43970,199,516,0.39683,0.48257
1993,30-45 y.,Baden-Wuerttemberg,Disagree completely,0.08772,46,516,0.06328,0.11215
1993,30-45 y.,Bavaria,Agree completely,0.12556,52,485,0.09604,0.15508
1993,30-45 y.,Bavaria,Agree,0.40695,210,485,0.36318,0.45072
1993,30-45 y.,Bavaria,Disagree,0.38607,181,485,0.34269,0.42944
1993,30-45 y.,Bavaria,Disagree completely,0.07919,42,485,0.05514,0.10325
1993,30-45 y.,Berlin,Agree,0.40990,85,165,0.33463,0.48518
1993,30-45 y.,Berlin,Disagree,0.40926,80,165,0.33401,0.48452
1993,30-45 y.,Brandenburg,Agree,0.42683,101,192,0.35668,0.49697
1993,30-45 y.,Brandenburg,Disagree,0.41447,91,192,0.34461,0.48434
1993,30-45 y.,Mecklenburg-Western Pomerania,Agree,0.51880,72,123,0.43013,0.60746
1993,30-45 y.,Mecklenburg-Western Pomerania,Disagree,0.34245,51,123,0.25824,0.42665
1993,30-45 y.,Saxony,Agree completely,0.10931,44,409,0.07903,0.13959
1993,30-45 y.,Saxony,Agree,0.44825,185,409,0.40000,0.49651
1993,30-45 y.,Saxony,Disagree,0.33417,143,409,0.28839,0.37994
1993,30-45 y.,Saxony,Disagree completely,0.10512,37,409,0.07536,0.13489
1993,30-45 y.,Saxony-Anhalt,Agree,0.52658,135,209,0.45873,0.59444
1993,30-45 y.,Saxony-Anhalt,Disagree,0.28034,74,209,0.21930,0.34139
1993,30-45 y.,Thuringa,Agree completely,0.12628,32,217,0.08198,0.17058
1993,30-45 y.,Thuringa,Agree,0.52754,112,217,0.46096,0.59412
1993,30-45 y.,Thuringa,Disagree,0.28970,73,217,0.22920,0.35019
1993,46-65 y.,Schleswig-Holstein,Agree,0.30773,35,76,0.20327,0.41219
1993,46-65 y.,Schleswig-Holstein,Disagree,0.44437,41,76,0.33191,0.55683
1993,46-65 y.,Lower Saxony,Agree completely,0.10411,33,313,0.07022,0.13800
1993,46-65 y.,Lower Saxony,Agree,0.44175,131,313,0.38665,0.49686
1993,46-65 y.,Lower Saxony,Disagree,0.34804,116,313,0.29518,0.40090
1993,46-65 y.,Lower Saxony,Disagree completely,0.09796,33,313,0.06498,0.13095
1993,46-65 y.,North Rhine-Westphalia,Agree completely,0.09396,69,705,0.07241,0.11551
1993,46-65 y.,North Rhine-Westphalia,Agree,0.42599,296,705,0.38946,0.46251
1993,46-65 y.,North Rhine-Westphalia,Disagree,0.34531,240,705,0.31018,0.38043
1993,46-65 y.,North Rhine-Westphalia,Disagree completely,0.13376,100,705,0.10861,0.15890
1993,46-65 y.,Hesse,Agree completely,0.08786,31,284,0.05488,0.12085
1993,46-65 y.,Hesse,Agree,0.31560,93,284,0.26145,0.36975
1993,46-65 y.,Hesse,Disagree,0.45483,129,284,0.39681,0.51285
1993,46-65 y.,Hesse,Disagree completely,0.13698,31,284,0.09692,0.17703
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Agree,0.30640,62,172,0.23731,0.37550
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree,0.42302,76,172,0.34897,0.49706
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree completely,0.20671,34,172,0.14601,0.26740
1993,46-65 y.,Baden-Wuerttemberg,Agree completely,0.07099,38,526,0.04902,0.09296
1993,46-65 y.,Baden-Wuerttemberg,Agree,0.29934,173,526,0.26017,0.33852
1993,46-65 y.,Baden-Wuerttemberg,Disagree,0.47223,249,526,0.42952,0.51493
1993,46-65 y.,Baden-Wuerttemberg,Disagree completely,0.12724,66,526,0.09873,0.15574
1993,46-65 y.,Bavaria,Agree completely,0.08061,35,460,0.05571,0.10552
1993,46-65 y.,Bavaria,Agree,0.38266,177,460,0.33819,0.42712
1993,46-65 y.,Bavaria,Disagree,0.44417,205,460,0.39872,0.48963
1993,46-65 y.,Bavaria,Disagree completely,0.08760,43,460,0.06174,0.11346
1993,46-65 y.,Berlin,Agree,0.31159,60,177,0.24316,0.38001
1993,46-65 y.,Berlin,Disagree,0.38475,75,177,0.31287,0.45664
1993,46-65 y.,Berlin,Disagree completely,0.24205,42,177,0.17877,0.30533
1993,46-65 y.,Brandenburg,Agree,0.31722,68,152,0.24299,0.39145
1993,46-65 y.,Brandenburg,Disagree,0.47905,84,152,0.39937,0.55874
1993,46-65 y.,Mecklenburg-Western Pomerania,Agree,0.27057,41,102,0.18393,0.35721
1993,46-65 y.,Mecklenburg-Western Pomerania,Disagree,0.42235,61,102,0.32602,0.51868
1993,46-65 y.,Saxony,Agree,0.41042,141,321,0.35652,0.46431
1993,46-65 y.,Saxony,Disagree,0.39211,142,321,0.33861,0.44560
1993,46-65 y.,Saxony,Disagree completely,0.12310,38,321,0.08710,0.15910
1993,46-65 y.,Saxony-Anhalt,Agree,0.38714,94,178,0.31538,0.45890
1993,46-65 y.,Saxony-Anhalt,Disagree,0.36916,84,178,0.29807,0.44026
1993,46-65 y.,Thuringa,Agree,0.35309,69,161,0.27903,0.42714
1993,46-65 y.,Thuringa,Disagree,0.47860,92,161,0.40120,0.55601
1993,66 and older,Lower Saxony,Agree,0.28705,37,91,0.19358,0.38051
1993,66 and older,Lower Saxony,Disagree,0.49659,54,91,0.39329,0.59988
1993,66 and older,North Rhine-Westphalia,Agree,0.32897,85,236,0.26889,0.38904
1993,66 and older,North Rhine-Westphalia,Disagree,0.41679,108,236,0.35376,0.47983
1993,66 and older,North Rhine-Westphalia,Disagree completely,0.16452,43,236,0.11712,0.21192
1993,66 and older,Hesse,Agree,0.29142,33,70,0.18420,0.39864
1993,66 and older,Hesse,Disagree,0.31412,37,70,0.20459,0.42364
1993,66 and older,"Rhineland-Palatinate, Saarland",Disagree,0.40179,40,40,0.24792,0.55566
1993,66 and older,Baden-Wuerttemberg,Agree,0.31574,54,129,0.23522,0.39627
1993,66 and older,Baden-Wuerttemberg,Disagree,0.46021,75,129,0.37386,0.54655
