year,quintil_oecd_hh,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1985,1st Quintile,Too Expensive,0.01097269622716967,59,5265,0.010920661240590811,0.01102473121374853
1985,2nd Quintile,Very Inexpensive,0.029619387149590004,80,5265,0.029534704640389035,0.029704069658790973
1985,2nd Quintile,Inexpensive,0.060017412535990015,199,5265,0.05989877198181053,0.0601360530901695
1985,2nd Quintile,Reasonable,0.09362115590811801,317,5265,0.09347565138038554,0.09376666043585048
1985,2nd Quintile,Slightly Expensive,0.028315468416491067,106,5265,0.028232615242935546,0.02839832159004659
1985,2nd Quintile,Too Expensive,0.010852039540007826,46,5265,0.01080028827837149,0.01090379080164416
1985,3rd Quintile,Very Inexpensive,0.021350765115196537,66,5265,0.02127856217548396,0.021422968054909113
1985,3rd Quintile,Inexpensive,0.04925071491301826,157,5265,0.04914262780389052,0.049358802022146
1985,3rd Quintile,Reasonable,0.09414223240427778,304,5265,0.093996365461452,0.09428809934710357
1985,3rd Quintile,Slightly Expensive,0.02773700371402596,120,5265,0.02765497681774975,0.027819030610302168
1985,3rd Quintile,Too Expensive,0.007078950398270236,37,5265,0.007037073315372674,0.007120827481167798
1985,4th Quintile,Very Inexpensive,0.01894425333786683,59,5265,0.018876157554921644,0.019012349120812014
1985,4th Quintile,Inexpensive,0.05010281306742616,159,5265,0.04999384381181329,0.05021178232303902
1985,4th Quintile,Reasonable,0.08084433962118634,271,5265,0.08070817823310245,0.08098050100927023
1985,4th Quintile,Slightly Expensive,0.03302939109493989,112,5265,0.03294012396972228,0.03311865822015749
1985,5th Quintile,Very Inexpensive,0.022822028772331457,67,5265,0.022747435684321433,0.02289662186034148
1985,5th Quintile,Inexpensive,0.03502240799288691,108,5265,0.03493058187079653,0.03511423411497729
1985,5th Quintile,Reasonable,0.07283929534060495,223,5265,0.07270948926969453,0.07296910141151536
1985,5th Quintile,Slightly Expensive,0.022382687702752445,70,5265,0.022308799485588116,0.022456575919916774
1986,1st Quintile,Very Inexpensive,0.026025013407504172,55,5034,0.025946613274226274,0.02610341354078207
1986,1st Quintile,Inexpensive,0.06506775089101063,181,5034,0.06494629449612582,0.06518920728589545
1986,1st Quintile,Reasonable,0.09620167731823727,315,5034,0.0960564746804822,0.09634687995599234
1986,1st Quintile,Slightly Expensive,0.04575571457431748,154,5034,0.045652818247122987,0.04585861090151197
1986,1st Quintile,Too Expensive,0.01303437573409439,56,5034,0.01297852311419891,0.013090228353989871
1986,2nd Quintile,Very Inexpensive,0.02346460888497418,64,5034,0.023390067394597182,0.023539150375351175
1986,2nd Quintile,Inexpensive,0.0674664462256457,194,5034,0.06734293012603493,0.06758996232525646
1986,2nd Quintile,Reasonable,0.07886170924135949,258,5034,0.07872898723784146,0.07899443124487752
1986,2nd Quintile,Slightly Expensive,0.028473634680165668,122,5034,0.028391732366930877,0.02855553699340046
1986,2nd Quintile,Too Expensive,0.008889912485430848,40,5034,0.008843689593958915,0.008936135376902781
1986,3rd Quintile,Very Inexpensive,0.023897688339498856,67,5034,0.023822478781671902,0.02397289789732581
1986,3rd Quintile,Inexpensive,0.06238530132916546,200,5034,0.06226620434606876,0.06250439831226216
1986,3rd Quintile,Reasonable,0.08738923354752695,276,5034,0.08725016811931537,0.08752829897573854
1986,3rd Quintile,Slightly Expensive,0.027405125301710385,98,5034,0.02732473025301667,0.0274855203504041
1986,3rd Quintile,Too Expensive,0.009034575500968778,36,5034,0.008987981442000815,0.009081169559936741
1986,4th Quintile,Very Inexpensive,0.02231337586179014,68,5034,0.02224064313069104,0.02238610859288924
1986,4th Quintile,Inexpensive,0.04930954515163338,149,5034,0.049202926672497774,0.04941616363076899
1986,4th Quintile,Reasonable,0.08835970139698808,285,5034,0.08821994030174529,0.08849946249223087
1986,4th Quintile,Slightly Expensive,0.020934171034781738,78,5034,0.02086367231201754,0.021004669757545936
1986,4th Quintile,Too Expensive,0.00986505012134252,34,5034,0.009816382035930977,0.009913718206754062
1986,5th Quintile,Very Inexpensive,0.01869746199486123,54,5034,0.018630759787089144,0.018764164202633316
1986,5th Quintile,Inexpensive,0.0403397198567082,110,5034,0.04024283127085983,0.040436608442556574
1986,5th Quintile,Reasonable,0.06835551221097112,202,5034,0.06823124421388042,0.06847978020806182
1986,5th Quintile,Slightly Expensive,0.018472694909313348,56,5034,0.018406387243515114,0.018539002575111582
1987,1st Quintile,Very Inexpensive,0.025361184862309847,59,4972,0.025283812591760168,0.025438557132859526
1987,1st Quintile,Inexpensive,0.06904377562259868,187,4972,0.06891900693223496,0.0691685443129624
1987,1st Quintile,Reasonable,0.09056724174728645,277,4972,0.09042600438837806,0.09070847910619484
1987,1st Quintile,Slightly Expensive,0.03904153100868512,135,4972,0.038946208722534924,0.039136853294835315
1987,1st Quintile,Too Expensive,0.016102785117634917,58,4972,0.016040840427521512,0.016164729807748322
1987,2nd Quintile,Very Inexpensive,0.029361282822945606,66,4972,0.02927820310015041,0.0294443625457408
1987,2nd Quintile,Inexpensive,0.06673796846423807,206,4972,0.06661514905326217,0.06686078787521398
1987,2nd Quintile,Reasonable,0.0935806301577007,286,4972,0.0934373004247228,0.0937239598906786
1987,2nd Quintile,Slightly Expensive,0.030274804334467373,107,4972,0.030190481784261994,0.030359126884672752
1987,2nd Quintile,Too Expensive,0.008423589576246452,36,4972,0.008378612583659408,0.008468566568833496
1987,3rd Quintile,Very Inexpensive,0.02440234905448676,65,4972,0.024326416167744575,0.024478281941228943
1987,3rd Quintile,Inexpensive,0.057861641929775755,179,4972,0.05774673891069231,0.0579765449488592
1987,3rd Quintile,Reasonable,0.09271010795860476,278,4972,0.0925673779473835,0.09285283796982603
1987,3rd Quintile,Slightly Expensive,0.023975211203096657,104,4972,0.023899929338879387,0.024050493067313928
1987,4th Quintile,Very Inexpensive,0.020206288213144734,53,4972,0.02013704307024369,0.020275533356045778
1987,4th Quintile,Inexpensive,0.053155280971793215,171,4972,0.053044875318990034,0.053265686624596395
1987,4th Quintile,Reasonable,0.08036274428008369,263,4972,0.08022895713752232,0.08049653142264507
1987,4th Quintile,Slightly Expensive,0.02714927601205626,92,4972,0.027069296094911943,0.027229255929200575
1987,5th Quintile,Very Inexpensive,0.019814308864142486,58,4972,0.01974572493473821,0.019882892793546762
1987,5th Quintile,Inexpensive,0.03533792372528335,103,4972,0.03524706077427997,0.035428786676286725
1987,5th Quintile,Reasonable,0.07721007541958985,205,4972,0.07707871421247363,0.07734143662670608
1987,5th Quintile,Slightly Expensive,0.019319998653829315,59,4972,0.019252258539439775,0.019387738768218855
1988,1st Quintile,Very Inexpensive,0.024951881977896922,56,4768,0.024875362579659843,0.025028401376134
1988,1st Quintile,Inexpensive,0.06469152970490609,177,4768,0.06457085728775075,0.06481220212206143
1988,1st Quintile,Reasonable,0.10389829605144574,303,4768,0.10374860710484536,0.10404798499804611
1988,1st Quintile,Slightly Expensive,0.04307185550334493,141,4768,0.04297225917630195,0.043171451830387904
1988,1st Quintile,Too Expensive,0.008896766714516715,42,4768,0.008850700511634732,0.008942832917398698
1988,2nd Quintile,Very Inexpensive,0.0233757582482239,65,4768,0.023301635165728952,0.023449881330718847
1988,2nd Quintile,Inexpensive,0.07396646242091602,192,4768,0.07383807051377617,0.07409485432805588
1988,2nd Quintile,Reasonable,0.09084947407790789,276,4768,0.09070848483645948,0.0909904633193563
1988,2nd Quintile,Slightly Expensive,0.027292669786779876,96,4768,0.027212737732849122,0.02737260184071063
1988,2nd Quintile,Too Expensive,0.008613862656077782,32,4768,0.00856852831994677,0.008659196992208795
1988,3rd Quintile,Very Inexpensive,0.030731361497251995,76,4768,0.030646693390405794,0.030816029604098197
1988,3rd Quintile,Inexpensive,0.056761117817263056,169,4768,0.05664760544883634,0.05687463018568977
1988,3rd Quintile,Reasonable,0.0830347746819086,257,4768,0.08289940752526179,0.08317014183855542
1988,3rd Quintile,Slightly Expensive,0.031865032558828256,108,4768,0.031778867338171965,0.03195119777948455
1988,4th Quintile,Very Inexpensive,0.0226079881213511,57,4768,0.022535063829781366,0.02268091241292083
1988,4th Quintile,Inexpensive,0.051198451450681436,156,4768,0.05109032723424751,0.05130657566711536
1988,4th Quintile,Reasonable,0.08014363444430643,250,4768,0.08001043531259985,0.08027683357601301
1988,4th Quintile,Slightly Expensive,0.02675000416823076,76,4768,0.0266708486857707,0.02682915965069082
1988,5th Quintile,Very Inexpensive,0.02081683605733776,57,4768,0.020746796047597812,0.02088687606707771
1988,5th Quintile,Inexpensive,0.03671149745916969,100,4768,0.0366192432678559,0.03680375165048348
1988,5th Quintile,Reasonable,0.07008939010967441,183,4768,0.06996414706699046,0.07021463315235836
1988,5th Quintile,Slightly Expensive,0.0196813544919806,55,4768,0.01961321200319664,0.01974949698076456
1989,1st Quintile,Very Inexpensive,0.020716297470020704,47,4650,0.020646570721619364,0.020786024218422045
1989,1st Quintile,Inexpensive,0.06581065522103435,174,4650,0.0656892731222731,0.0659320373197956
1989,1st Quintile,Reasonable,0.10503699111180666,290,4650,0.10488689730968795,0.10518708491392537
1989,1st Quintile,Slightly Expensive,0.0402607870726415,136,4650,0.04016455788257678,0.04035701626270623
1989,1st Quintile,Too Expensive,0.013612751028796945,43,4650,0.013556024559204348,0.013669477498389542
1989,2nd Quintile,Very Inexpensive,0.030119016773567393,71,4650,0.030035346979996397,0.030202686567138388
1989,2nd Quintile,Inexpensive,0.0719867584769001,203,4650,0.0718602287776332,0.072113288176167
1989,2nd Quintile,Reasonable,0.08588299766472424,258,4650,0.08574583258159864,0.08602016274784983
1989,2nd Quintile,Slightly Expensive,0.02965850322490332,115,4650,0.029575455833123248,0.029741550616683394
1989,3rd Quintile,Very Inexpensive,0.02825034751039318,76,4650,0.028169236805708535,0.028331458215077827
1989,3rd Quintile,Inexpensive,0.060524437485982276,176,4650,0.060407703529578465,0.06064117144238609
1989,3rd Quintile,Reasonable,0.08759963215435074,236,4650,0.08746123315586406,0.08773803115283742
1989,3rd Quintile,Slightly Expensive,0.026002618760795983,89,4650,0.025924711753961622,0.026080525767630345
1989,4th Quintile,Very Inexpensive,0.028469539418085842,70,4650,0.028388123839847824,0.02855095499632386
1989,4th Quintile,Inexpensive,0.05485479595222162,170,4650,0.054743329122400944,0.054966262782042294
1989,4th Quintile,Reasonable,0.0756818749643532,219,4650,0.0755523970317442,0.07581135289696221
1989,4th Quintile,Slightly Expensive,0.025248409952244734,76,4650,0.025171611392939136,0.02532520851155033
1989,5th Quintile,Very Inexpensive,0.024118529052312036,59,4650,0.024043425059722588,0.024193633044901484
1989,5th Quintile,Inexpensive,0.04426861751475738,115,4650,0.044167923192443635,0.04436931183707112
1989,5th Quintile,Reasonable,0.067680623297556,162,4650,0.06755765204113805,0.06780359455397396
1989,5th Quintile,Slightly Expensive,0.014215815892551734,41,4650,0.014157864230170444,0.014273767554933023
1990,1st Quintile,Very Inexpensive,0.0540379884199402,354,6748,0.05394139087703937,0.054134585962841035
1990,1st Quintile,Inexpensive,0.07963273272629384,502,6748,0.07951706664112886,0.07974839881145883
1990,1st Quintile,Reasonable,0.09087483834049583,581,6748,0.09075203411535859,0.09099764256563306
1990,1st Quintile,Slightly Expensive,0.014865899439068598,79,6748,0.014814195585111439,0.014917603293025756
1990,2nd Quintile,Very Inexpensive,0.0229976131002042,71,6748,0.022933570517371084,0.023061655683037315
1990,2nd Quintile,Inexpensive,0.06863999002922763,239,6748,0.06853196434052074,0.06874801571793453
1990,2nd Quintile,Reasonable,0.09292149317014581,342,6748,0.092797453622766,0.09304553271752562
1990,2nd Quintile,Slightly Expensive,0.03003497314093164,136,6748,0.02996204900257457,0.03010789727928871
1990,2nd Quintile,Too Expensive,0.01026431401989159,54,6748,0.010221251025584023,0.010307377014199157
1990,3rd Quintile,Very Inexpensive,0.02774773934900427,86,6748,0.02767756426703935,0.02781791443096919
1990,3rd Quintile,Inexpensive,0.06810753582301209,250,6748,0.06799989918401417,0.06821517246201
1990,3rd Quintile,Reasonable,0.08842516980787436,322,6748,0.08830386898180125,0.08854647063394748
1990,3rd Quintile,Slightly Expensive,0.025518558251922317,106,6748,0.025451183915939566,0.025585932587905067
1990,4th Quintile,Very Inexpensive,0.029478097677551416,98,6748,0.02940583200617228,0.02955036334893055
1990,4th Quintile,Inexpensive,0.05452656656731595,217,6748,0.05442955838085086,0.05462357475378104
1990,4th Quintile,Reasonable,0.07418862700205438,253,6748,0.0740766549680821,0.07430059903602665
1990,4th Quintile,Slightly Expensive,0.0206184191031675,80,6748,0.020557705879619585,0.020679132326715418
1990,5th Quintile,Very Inexpensive,0.02286440689089864,77,6748,0.02280054569732802,0.02292826808446926
1990,5th Quintile,Inexpensive,0.04962146761542299,158,6748,0.04952868582350028,0.04971424940734571
1990,5th Quintile,Reasonable,0.05657483221634113,184,6748,0.05647612588495168,0.05667353854773058
1990,5th Quintile,Slightly Expensive,0.01805873730923558,54,6748,0.018001843358812688,0.018115631259658472
1991,1st Quintile,Very Inexpensive,0.05373635581353337,355,6629,0.053640535746441384,0.05383217588062536
1991,1st Quintile,Inexpensive,0.10004530659500961,558,6629,0.09991780225410274,0.10017281093591648
1991,1st Quintile,Reasonable,0.07162567462959184,427,6629,0.07151609944492668,0.071735249814257
1991,1st Quintile,Slightly Expensive,0.010666340569983022,59,6629,0.010622689448758913,0.010709991691207132
1991,2nd Quintile,Very Inexpensive,0.03439035325992824,90,6629,0.03431291859842947,0.034467787921427004
1991,2nd Quintile,Inexpensive,0.06719102983941644,233,6629,0.06708464780448833,0.06729741187434454
1991,2nd Quintile,Reasonable,0.09525886684874348,349,6629,0.0951341195468874,0.09538361415059955
1991,2nd Quintile,Slightly Expensive,0.028082307181477906,128,6629,0.028012105514525074,0.02815250884843074
1991,2nd Quintile,Too Expensive,0.009188783517453966,45,6629,0.009148238195348699,0.009229328839559233
1991,3rd Quintile,Very Inexpensive,0.0293262686718498,97,6629,0.029254574916303722,0.02939796242739588
1991,3rd Quintile,Inexpensive,0.07278590455764736,253,6629,0.07267551450456547,0.07289629461072925
1991,3rd Quintile,Reasonable,0.08348382982938424,324,6629,0.08336628932886975,0.08360137032989873
1991,3rd Quintile,Slightly Expensive,0.020243457802790514,90,6629,0.020183614201301794,0.020303301404279234
1991,4th Quintile,Very Inexpensive,0.027080125788690422,90,6629,0.0270111526222821,0.027149098955098743
1991,4th Quintile,Inexpensive,0.05793347422723025,229,6629,0.057834203349736976,0.05803274510472352
1991,4th Quintile,Reasonable,0.06284900665365645,234,6629,0.0627458801529034,0.06295213315440949
1991,4th Quintile,Slightly Expensive,0.022883240977136045,93,6629,0.022819700819796136,0.022946781134475954
1991,5th Quintile,Very Inexpensive,0.03071888713932217,108,6629,0.030645563518629584,0.030792210760014753
1991,5th Quintile,Inexpensive,0.04701041900337354,164,6629,0.046920478062772004,0.04710035994397508
1991,5th Quintile,Reasonable,0.057887460715475514,165,6629,0.05778822684527237,0.05798669458567866
1991,5th Quintile,Slightly Expensive,0.0176129063783058,55,6629,0.017557011357108358,0.017668801399503244
1992,1st Quintile,Very Inexpensive,0.020827924112114118,53,6601,0.020766187343433197,0.02088966088079504
1992,1st Quintile,Inexpensive,0.05522466658175405,203,6601,0.055125919967062544,0.05532341319644556
1992,1st Quintile,Reasonable,0.10579414061874295,438,6601,0.1056611745114203,0.1059271067260656
1992,1st Quintile,Slightly Expensive,0.05850431708600574,274,6601,0.0584028571661152,0.058605777005896274
1992,1st Quintile,Too Expensive,0.007354353453437189,46,6601,0.007317416526377516,0.0073912903804968615
1992,2nd Quintile,Very Inexpensive,0.022723688848827802,68,6601,0.02265926606399816,0.022788111633657446
1992,2nd Quintile,Inexpensive,0.0664759365555315,261,6601,0.06636824382652347,0.06658362928453952
1992,2nd Quintile,Reasonable,0.09123181306981543,446,6601,0.0911073354996901,0.09135629063994075
1992,2nd Quintile,Slightly Expensive,0.03463326969025127,180,6601,0.034554222888566154,0.03471231649193638
1992,2nd Quintile,Too Expensive,0.005085281486404413,33,6601,0.005054531720200945,0.005116031252607881
1992,3rd Quintile,Very Inexpensive,0.022791117799939215,72,6601,0.022726601729517435,0.022855633870360995
1992,3rd Quintile,Inexpensive,0.06371923550335273,250,6601,0.06361364381835115,0.06382482718835432
1992,3rd Quintile,Reasonable,0.09355009993981084,371,6601,0.09342421162438307,0.09367598825523861
1992,3rd Quintile,Slightly Expensive,0.02625985921585754,128,6601,0.02619073039885369,0.026328988032861392
1992,3rd Quintile,Too Expensive,0.00537662841897204,35,6601,0.005345014689461961,0.005408242148482119
1992,4th Quintile,Very Inexpensive,0.023345116755458903,85,6601,0.023279839786624106,0.0234103937242937
1992,4th Quintile,Inexpensive,0.06320960945236555,230,6601,0.06310441225768075,0.06331480664705035
1992,4th Quintile,Reasonable,0.0773874420448715,298,6601,0.07727192759393188,0.07750295649581111
1992,4th Quintile,Slightly Expensive,0.021213100635882293,95,6601,0.021150807880471974,0.021275393391292613
1992,5th Quintile,Very Inexpensive,0.026043856853456573,86,6601,0.025975005300242937,0.02611270840667021
1992,5th Quintile,Inexpensive,0.04211785456092478,151,6601,0.042031022411641195,0.04220468671020837
1992,5th Quintile,Reasonable,0.05448690568581296,169,6601,0.05438878259091246,0.05458502878071345
1992,5th Quintile,Slightly Expensive,0.012643781630410692,51,6601,0.012595479440890012,0.012692083819931373
1993,1st Quintile,Very Inexpensive,0.013734520837874188,42,6568,0.013684124204978408,0.013784917470769969
1993,1st Quintile,Inexpensive,0.058506052345782704,187,6568,0.05840442583550027,0.05860767885606514
1993,1st Quintile,Reasonable,0.10253898604815648,386,6568,0.10240762997588113,0.10267034212043183
1993,1st Quintile,Slightly Expensive,0.055314913687423486,261,6568,0.05521593025767106,0.05541389711717591
1993,1st Quintile,Too Expensive,0.014627306324845149,82,6568,0.014575321056685412,0.014679291593004885
1993,2nd Quintile,Very Inexpensive,0.018667672030427993,59,6568,0.018609064829111205,0.01872627923174478
1993,2nd Quintile,Inexpensive,0.059244792180158684,213,6568,0.05914256620677038,0.05934701815354699
1993,2nd Quintile,Reasonable,0.09841498683022684,441,6568,0.09828600402737717,0.09854396963307652
1993,2nd Quintile,Slightly Expensive,0.042204891224181,230,6568,0.042117831848410114,0.04229195059995189
1993,2nd Quintile,Too Expensive,0.009877193703295109,61,6568,0.009834372470492236,0.009920014936097982
1993,3rd Quintile,Very Inexpensive,0.027767502839815432,96,6568,0.027696356702215028,0.027838648977415836
1993,3rd Quintile,Inexpensive,0.06331202818067742,239,6568,0.06320658015965323,0.06341747620170161
1993,3rd Quintile,Reasonable,0.07734003722088834,317,6568,0.07722436718376927,0.0774557072580074
1993,3rd Quintile,Slightly Expensive,0.02514500959224724,150,6568,0.02507721520164916,0.02521280398284532
1993,3rd Quintile,Too Expensive,0.006889583350594799,46,6568,0.006853766029796367,0.006925400671393232
1993,4th Quintile,Very Inexpensive,0.02356270922214917,88,6568,0.02349702929850379,0.023628389145794553
1993,4th Quintile,Inexpensive,0.05670576015565564,210,6568,0.056605613828020734,0.05680590648329055
1993,4th Quintile,Reasonable,0.07689603017147861,295,6568,0.07678066489322903,0.0770113954497282
1993,4th Quintile,Slightly Expensive,0.026829278373147494,113,6568,0.02675931079172995,0.026899245954565037
1993,5th Quintile,Very Inexpensive,0.02226352309211691,66,6568,0.02219963709126275,0.022327409092971075
1993,5th Quintile,Inexpensive,0.04958359261975425,154,6568,0.04948959349567319,0.04967759174383531
1993,5th Quintile,Reasonable,0.05662935449592092,187,6568,0.05652927160684197,0.05672943738499987
1993,5th Quintile,Slightly Expensive,0.013944275473182116,54,6568,0.013893500868001032,0.0139950500783632
1994,1st Quintile,Very Inexpensive,0.02028069722173361,60,6491,0.020219920096838036,0.020341474346629185
1994,1st Quintile,Inexpensive,0.06080473701659557,210,6491,0.060701699701727105,0.060907774331464035
1994,1st Quintile,Reasonable,0.11562525013193416,452,6491,0.11548737295314752,0.11576312731072079
1994,1st Quintile,Slightly Expensive,0.047935891196163115,240,6491,0.047843780221411406,0.048028002170914824
1994,1st Quintile,Too Expensive,0.012370994349096772,56,6491,0.012323335110372384,0.01241865358782116
1994,2nd Quintile,Very Inexpensive,0.019895611396440166,65,6491,0.019835402219517198,0.019955820573363134
1994,2nd Quintile,Inexpensive,0.06195422796840828,215,6491,0.061850284939398335,0.06205817099741822
1994,2nd Quintile,Reasonable,0.10372979415483516,437,6491,0.10359832643929448,0.10386126187037584
1994,2nd Quintile,Slightly Expensive,0.033028370059548895,185,6491,0.03295131550471161,0.03310542461438618
1994,2nd Quintile,Too Expensive,0.007982347235456934,36,6491,0.007943978906343113,0.008020715564570756
1994,3rd Quintile,Very Inexpensive,0.02134403245188364,69,6491,0.02128171622653202,0.02140634867723526
1994,3rd Quintile,Inexpensive,0.05705489794791302,224,6491,0.05695488930144305,0.057154906594382986
1994,3rd Quintile,Reasonable,0.08422448294226756,345,6491,0.08410473678937659,0.08434422909515853
1994,3rd Quintile,Slightly Expensive,0.025767041583645848,132,6491,0.02569872729245198,0.025835355874839715
1994,3rd Quintile,Too Expensive,0.006663278083683587,31,6491,0.006628199658067205,0.0066983565092999684
1994,4th Quintile,Very Inexpensive,0.02406920287647925,84,6491,0.024003120105744326,0.024135285647214177
1994,4th Quintile,Inexpensive,0.0570030582709096,206,6491,0.05690309232057106,0.05710302422124815
1994,4th Quintile,Reasonable,0.07667298690480262,284,6491,0.07655826487025273,0.07678770893935251
1994,4th Quintile,Slightly Expensive,0.024113009295718097,107,6491,0.02404686790084194,0.024179150690594255
1994,5th Quintile,Very Inexpensive,0.021425757299564845,68,6491,0.02136332449286086,0.02148819010626883
1994,5th Quintile,Inexpensive,0.03865990636086319,131,6491,0.03857678420374572,0.03874302851798066
1994,5th Quintile,Reasonable,0.06077777285458446,201,6491,0.06067475690969867,0.06088078879947025
1994,5th Quintile,Slightly Expensive,0.01861665239747158,67,6491,0.018558372602434953,0.01867493219250821
1995,1st Quintile,Very Inexpensive,0.01749438733992879,51,6693,0.01743763924698587,0.01755113543287171
1995,1st Quintile,Inexpensive,0.07249707778531644,255,6693,0.07238483659173399,0.0726093189788989
1995,1st Quintile,Reasonable,0.10977078681131776,461,6693,0.1096354771858866,0.10990609643674891
1995,1st Quintile,Slightly Expensive,0.0555908067712032,264,6693,0.05549162862786656,0.05568998491453984
1995,1st Quintile,Too Expensive,0.010868186933114116,63,6693,0.010823308259044706,0.010913065607183525
1995,2nd Quintile,Very Inexpensive,0.01992243120965615,73,6693,0.01986194786834249,0.019982914550969812
1995,2nd Quintile,Inexpensive,0.058650626747142894,245,6693,0.05854892085118629,0.058752332643099495
1995,2nd Quintile,Reasonable,0.10599836446398107,469,6693,0.10586511878900148,0.10613161013896066
1995,2nd Quintile,Slightly Expensive,0.03768920971554454,168,6693,0.03760677681610771,0.03777164261498137
1995,2nd Quintile,Too Expensive,0.007897754872082248,45,6693,0.007859440260812568,0.007936069483351928
1995,3rd Quintile,Very Inexpensive,0.020022204300821717,76,6693,0.019961572782425174,0.02008283581921826
1995,3rd Quintile,Inexpensive,0.06418745318251688,243,6693,0.06408136820557869,0.06429353815945507
1995,3rd Quintile,Reasonable,0.08522356847424316,358,6693,0.085102711498279,0.08534442545020732
1995,3rd Quintile,Slightly Expensive,0.02490978652356732,128,6693,0.02484232723076222,0.024977245816372423
1995,4th Quintile,Very Inexpensive,0.023132158332297734,85,6693,0.023067091394697335,0.023197225269898133
1995,4th Quintile,Inexpensive,0.04952970743460254,194,6693,0.04943579209411088,0.0496236227750942
1995,4th Quintile,Reasonable,0.07747478094259584,304,6693,0.07735906220570812,0.07759049967948356
1995,4th Quintile,Slightly Expensive,0.022878515008947498,89,6693,0.02281379738267798,0.022943232635217015
1995,5th Quintile,Very Inexpensive,0.019316020606269267,58,6693,0.019256446470239424,0.01937559474229911
1995,5th Quintile,Inexpensive,0.03995676666827983,135,6693,0.039871990272932645,0.04004154306362702
1995,5th Quintile,Reasonable,0.055215209075510634,192,6693,0.055116346893967,0.055314071257054266
1995,5th Quintile,Slightly Expensive,0.02177419680106041,74,6693,0.021711024745093874,0.02183736885702695
1996,1st Quintile,Very Inexpensive,0.022159271245851674,71,6626,0.02209575960827189,0.022222782883431456
1996,1st Quintile,Inexpensive,0.06650171691226302,249,6626,0.06639421536789171,0.06660921845663433
1996,1st Quintile,Reasonable,0.11428569735289415,472,6626,0.11414842461905803,0.11442297008673027
1996,1st Quintile,Slightly Expensive,0.05277353204638622,255,6626,0.05267706554987838,0.05286999854289406
1996,1st Quintile,Too Expensive,0.010858509571652382,51,6626,0.010813794304324373,0.010903224838980392
1996,2nd Quintile,Very Inexpensive,0.01392165341223668,53,6626,0.013871100912854114,0.013972205911619245
1996,2nd Quintile,Inexpensive,0.06518752155889898,257,6626,0.06508101263474944,0.06529403048304852
1996,2nd Quintile,Reasonable,0.10271696203144998,420,6626,0.10258597529409119,0.10284794876880876
