year,age_gr,bula_h,plj0588,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Schleswig-Holstein,Seldom,0.40511,157,287,0.34821,0.46201
2013,30-45 y.,Schleswig-Holstein,Never,0.15424,61,287,0.11238,0.19610
2013,30-45 y.,Hamburg,Seldom,0.47186,60,117,0.38102,0.56271
2013,30-45 y.,Hamburg,Never,0.25706,57,117,0.17753,0.33659
2013,30-45 y.,Lower Saxony,Often,0.03954,41,733,0.02542,0.05366
2013,30-45 y.,Lower Saxony,Sometimes,0.12676,140,733,0.10265,0.15086
2013,30-45 y.,Lower Saxony,Seldom,0.47316,360,733,0.43699,0.50933
2013,30-45 y.,Lower Saxony,Never,0.20163,192,733,0.17256,0.23070
2013,30-45 y.,Bremen,Seldom,0.31706,32,32,0.15325,0.48086
2013,30-45 y.,North Rhine-Westphalia,Often,0.05200,89,1601,0.04112,0.06288
2013,30-45 y.,North Rhine-Westphalia,Sometimes,0.17821,351,1601,0.15946,0.19696
2013,30-45 y.,North Rhine-Westphalia,Seldom,0.34945,686,1601,0.32609,0.37282
2013,30-45 y.,North Rhine-Westphalia,Never,0.21680,475,1601,0.19661,0.23700
2013,30-45 y.,Hesse,Sometimes,0.20589,133,535,0.17160,0.24019
2013,30-45 y.,Hesse,Seldom,0.37746,262,535,0.33634,0.41857
2013,30-45 y.,Hesse,Never,0.19536,140,535,0.16173,0.22898
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.18159,72,374,0.14247,0.22071
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.41097,172,374,0.36104,0.46091
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.19702,130,374,0.15666,0.23739
2013,30-45 y.,Baden-Wuerttemberg,Often,0.03532,41,1018,0.02397,0.04666
2013,30-45 y.,Baden-Wuerttemberg,Sometimes,0.12584,187,1018,0.10546,0.14623
2013,30-45 y.,Baden-Wuerttemberg,Seldom,0.34562,460,1018,0.31639,0.37485
2013,30-45 y.,Baden-Wuerttemberg,Never,0.27019,330,1018,0.24290,0.29748
2013,30-45 y.,Bavaria,Often,0.03203,50,1248,0.02225,0.04180
2013,30-45 y.,Bavaria,Sometimes,0.16401,263,1248,0.14346,0.18457
2013,30-45 y.,Bavaria,Seldom,0.39945,588,1248,0.37227,0.42664
2013,30-45 y.,Bavaria,Never,0.21047,347,1248,0.18785,0.23310
2013,30-45 y.,Berlin,Sometimes,0.18393,61,271,0.13772,0.23015
2013,30-45 y.,Berlin,Seldom,0.44272,152,271,0.38348,0.50197
2013,30-45 y.,Berlin,Never,0.13532,58,271,0.09452,0.17613
2013,30-45 y.,Brandenburg,Sometimes,0.19831,52,247,0.14848,0.24813
2013,30-45 y.,Brandenburg,Seldom,0.47324,137,247,0.41085,0.53564
2013,30-45 y.,Brandenburg,Never,0.16182,58,247,0.11580,0.20785
2013,30-45 y.,Mecklenburg-Western Pomerania,Sometimes,0.28493,41,121,0.20417,0.36569
2013,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.35885,80,121,0.27302,0.44467
2013,30-45 y.,Saxony,Sometimes,0.23151,115,506,0.19472,0.26829
2013,30-45 y.,Saxony,Seldom,0.46119,258,506,0.41772,0.50467
2013,30-45 y.,Saxony,Never,0.19045,133,506,0.15620,0.22470
2013,30-45 y.,Saxony-Anhalt,Sometimes,0.16842,73,280,0.12451,0.21234
2013,30-45 y.,Saxony-Anhalt,Seldom,0.39288,131,280,0.33558,0.45019
2013,30-45 y.,Saxony-Anhalt,Never,0.28580,76,280,0.23279,0.33882
2013,30-45 y.,Thuringa,Sometimes,0.22009,58,258,0.16944,0.27074
2013,30-45 y.,Thuringa,Seldom,0.38151,132,258,0.32212,0.44090
2013,30-45 y.,Thuringa,Never,0.26473,68,258,0.21079,0.31867
2013,46-65 y.,Schleswig-Holstein,Sometimes,0.13748,42,263,0.09579,0.17918
2013,46-65 y.,Schleswig-Holstein,Seldom,0.52553,144,263,0.46507,0.58600
2013,46-65 y.,Schleswig-Holstein,Never,0.27355,77,263,0.21957,0.32753
2013,46-65 y.,Hamburg,Seldom,0.40189,49,90,0.30003,0.50375
2013,46-65 y.,Hamburg,Never,0.25675,41,90,0.16599,0.34751
2013,46-65 y.,Lower Saxony,Often,0.06218,51,835,0.04579,0.07857
2013,46-65 y.,Lower Saxony,Sometimes,0.17605,157,835,0.15020,0.20190
2013,46-65 y.,Lower Saxony,Seldom,0.47847,419,835,0.44456,0.51237
2013,46-65 y.,Lower Saxony,Never,0.21752,208,835,0.18952,0.24552
2013,46-65 y.,North Rhine-Westphalia,Often,0.05702,88,1746,0.04614,0.06790
2013,46-65 y.,North Rhine-Westphalia,Sometimes,0.16862,309,1746,0.15106,0.18619
2013,46-65 y.,North Rhine-Westphalia,Seldom,0.38588,750,1746,0.36304,0.40872
2013,46-65 y.,North Rhine-Westphalia,Never,0.30224,599,1746,0.28070,0.32379
2013,46-65 y.,Hesse,Often,0.05172,38,670,0.03494,0.06850
2013,46-65 y.,Hesse,Sometimes,0.22016,142,670,0.18876,0.25156
2013,46-65 y.,Hesse,Seldom,0.41877,324,670,0.38139,0.45616
2013,46-65 y.,Hesse,Never,0.22188,166,670,0.19039,0.25337
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.19017,95,489,0.15535,0.22499
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.40594,216,489,0.36237,0.44951
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.27710,178,489,0.23739,0.31681
2013,46-65 y.,Baden-Wuerttemberg,Often,0.04877,51,1000,0.03541,0.06212
2013,46-65 y.,Baden-Wuerttemberg,Sometimes,0.19666,186,1000,0.17201,0.22131
2013,46-65 y.,Baden-Wuerttemberg,Seldom,0.40241,461,1000,0.37200,0.43281
2013,46-65 y.,Baden-Wuerttemberg,Never,0.25677,302,1000,0.22968,0.28386
2013,46-65 y.,Bavaria,Often,0.04391,70,1380,0.03309,0.05472
2013,46-65 y.,Bavaria,Sometimes,0.22058,303,1380,0.19870,0.24247
2013,46-65 y.,Bavaria,Seldom,0.40741,619,1380,0.38148,0.43334
2013,46-65 y.,Bavaria,Never,0.24802,388,1380,0.22523,0.27082
2013,46-65 y.,Berlin,Often,0.08364,31,343,0.05430,0.11298
2013,46-65 y.,Berlin,Sometimes,0.24501,87,343,0.19943,0.29059
2013,46-65 y.,Berlin,Seldom,0.45516,153,343,0.40239,0.50794
2013,46-65 y.,Berlin,Never,0.16090,72,343,0.12195,0.19984
2013,46-65 y.,Brandenburg,Sometimes,0.21970,84,367,0.17728,0.26212
2013,46-65 y.,Brandenburg,Seldom,0.41970,183,367,0.36914,0.47027
2013,46-65 y.,Brandenburg,Never,0.21770,100,367,0.17542,0.25998
2013,46-65 y.,Mecklenburg-Western Pomerania,Sometimes,0.25249,44,213,0.19401,0.31098
2013,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.52992,113,213,0.46273,0.59710
2013,46-65 y.,Mecklenburg-Western Pomerania,Never,0.17018,56,213,0.11960,0.22077
2013,46-65 y.,Saxony,Often,0.08173,39,585,0.05951,0.10395
2013,46-65 y.,Saxony,Sometimes,0.22586,123,585,0.19194,0.25977
2013,46-65 y.,Saxony,Seldom,0.39576,253,585,0.35609,0.43542
2013,46-65 y.,Saxony,Never,0.26349,170,585,0.22777,0.29922
2013,46-65 y.,Saxony-Anhalt,Sometimes,0.20271,71,322,0.15873,0.24669
2013,46-65 y.,Saxony-Anhalt,Seldom,0.45725,159,322,0.40275,0.51174
2013,46-65 y.,Saxony-Anhalt,Never,0.24800,92,322,0.20076,0.29525
2013,46-65 y.,Thuringa,Sometimes,0.17566,78,339,0.13510,0.21623
2013,46-65 y.,Thuringa,Seldom,0.45980,165,339,0.40666,0.51293
2013,46-65 y.,Thuringa,Never,0.23468,96,339,0.18950,0.27987
2013,66 and older,Schleswig-Holstein,Seldom,0.40697,64,134,0.32347,0.49046
2013,66 and older,Schleswig-Holstein,Never,0.33153,70,134,0.25152,0.41154
2013,66 and older,Hamburg,Seldom,0.28620,31,82,0.18777,0.38463
2013,66 and older,Hamburg,Never,0.49827,51,82,0.38939,0.60716
2013,66 and older,Lower Saxony,Sometimes,0.19002,86,461,0.15417,0.22587
2013,66 and older,Lower Saxony,Seldom,0.40738,191,461,0.36248,0.45228
2013,66 and older,Lower Saxony,Never,0.32632,184,461,0.28347,0.36917
2013,66 and older,North Rhine-Westphalia,Often,0.04351,36,925,0.03036,0.05666
2013,66 and older,North Rhine-Westphalia,Sometimes,0.14278,140,925,0.12022,0.16534
2013,66 and older,North Rhine-Westphalia,Seldom,0.38936,363,925,0.35792,0.42080
2013,66 and older,North Rhine-Westphalia,Never,0.40395,386,925,0.37231,0.43559
2013,66 and older,Hesse,Sometimes,0.18149,51,262,0.13473,0.22825
2013,66 and older,Hesse,Seldom,0.35922,114,262,0.30101,0.41743
2013,66 and older,Hesse,Never,0.32430,97,262,0.26750,0.38109
2013,66 and older,"Rhineland-Palatinate, Saarland",Sometimes,0.15717,38,267,0.11343,0.20091
2013,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.29539,92,267,0.24056,0.35022
2013,66 and older,"Rhineland-Palatinate, Saarland",Never,0.47052,137,267,0.41054,0.53050
2013,66 and older,Baden-Wuerttemberg,Sometimes,0.24989,117,510,0.21228,0.28751
2013,66 and older,Baden-Wuerttemberg,Seldom,0.37789,220,510,0.33577,0.42002
2013,66 and older,Baden-Wuerttemberg,Never,0.29898,173,510,0.25921,0.33876
2013,66 and older,Bavaria,Often,0.04898,35,745,0.03347,0.06448
2013,66 and older,Bavaria,Sometimes,0.19408,133,745,0.16566,0.22250
2013,66 and older,Bavaria,Seldom,0.34342,288,745,0.30930,0.37754
2013,66 and older,Bavaria,Never,0.37528,289,745,0.34049,0.41008
2013,66 and older,Berlin,Sometimes,0.25290,38,184,0.18992,0.31588
2013,66 and older,Berlin,Seldom,0.34771,87,184,0.27870,0.41671
2013,66 and older,Berlin,Never,0.28831,59,184,0.22268,0.35394
2013,66 and older,Brandenburg,Sometimes,0.31261,66,222,0.25149,0.37372
2013,66 and older,Brandenburg,Seldom,0.37746,94,222,0.31355,0.44137
2013,66 and older,Brandenburg,Never,0.22475,62,222,0.16972,0.27979
2013,66 and older,Mecklenburg-Western Pomerania,Seldom,0.41098,57,57,0.28211,0.53984
2013,66 and older,Saxony,Sometimes,0.20502,67,320,0.16072,0.24932
2013,66 and older,Saxony,Seldom,0.38739,136,320,0.33393,0.44085
2013,66 and older,Saxony,Never,0.30052,117,320,0.25020,0.35083
2013,66 and older,Saxony-Anhalt,Sometimes,0.21406,44,185,0.15479,0.27332
2013,66 and older,Saxony-Anhalt,Seldom,0.36169,71,185,0.29226,0.43111
2013,66 and older,Saxony-Anhalt,Never,0.34402,70,185,0.27538,0.41266
2013,66 and older,Thuringa,Sometimes,0.24356,44,201,0.18407,0.30305
2013,66 and older,Thuringa,Seldom,0.34283,77,201,0.27705,0.40861
2013,66 and older,Thuringa,Never,0.35764,80,201,0.29121,0.42407
2021,17-29 y.,Schleswig-Holstein,Sometimes,0.14713,38,124,0.08453,0.20974
2021,17-29 y.,Schleswig-Holstein,Seldom,0.32218,45,124,0.23959,0.40477
2021,17-29 y.,Schleswig-Holstein,Never,0.32958,41,124,0.24651,0.41265
2021,17-29 y.,Lower Saxony,Sometimes,0.28161,92,295,0.23020,0.33303
2021,17-29 y.,Lower Saxony,Seldom,0.36790,122,295,0.31277,0.42302
2021,17-29 y.,Lower Saxony,Never,0.20698,81,295,0.16066,0.25329
2021,17-29 y.,North Rhine-Westphalia,Often,0.07817,70,766,0.05915,0.09720
2021,17-29 y.,North Rhine-Westphalia,Sometimes,0.25109,210,766,0.22036,0.28182
2021,17-29 y.,North Rhine-Westphalia,Seldom,0.36331,296,766,0.32922,0.39739
2021,17-29 y.,North Rhine-Westphalia,Never,0.20883,190,766,0.18003,0.23764
2021,17-29 y.,Hesse,Sometimes,0.15447,67,223,0.10693,0.20201
2021,17-29 y.,Hesse,Seldom,0.45799,96,223,0.39245,0.52353
2021,17-29 y.,Hesse,Never,0.25834,60,223,0.20076,0.31592
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.22369,45,151,0.15700,0.29037
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.39221,61,151,0.31408,0.47035
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.19423,45,151,0.13092,0.25754
2021,17-29 y.,Baden-Wuerttemberg,Sometimes,0.27270,104,334,0.22487,0.32053
2021,17-29 y.,Baden-Wuerttemberg,Seldom,0.43692,153,334,0.38364,0.49019
2021,17-29 y.,Baden-Wuerttemberg,Never,0.17992,77,334,0.13866,0.22118
2021,17-29 y.,Bavaria,Often,0.07491,43,465,0.05096,0.09887
2021,17-29 y.,Bavaria,Sometimes,0.22765,126,465,0.18949,0.26580
2021,17-29 y.,Bavaria,Seldom,0.44617,187,465,0.40094,0.49140
2021,17-29 y.,Bavaria,Never,0.18541,109,465,0.15005,0.22077
2021,17-29 y.,Berlin,Sometimes,0.23918,37,119,0.16221,0.31615
2021,17-29 y.,Berlin,Seldom,0.38566,51,119,0.29783,0.47349
2021,17-29 y.,Berlin,Never,0.14764,31,119,0.08364,0.21165
2021,17-29 y.,Saxony,Seldom,0.50280,54,54,0.36819,0.63742
2021,17-29 y.,Saxony-Anhalt,Seldom,0.47772,36,36,0.31223,0.64321
2021,30-45 y.,Schleswig-Holstein,Sometimes,0.20064,53,220,0.14760,0.25368
2021,30-45 y.,Schleswig-Holstein,Seldom,0.42229,81,220,0.35687,0.48771
2021,30-45 y.,Schleswig-Holstein,Never,0.27609,86,220,0.21688,0.33530
2021,30-45 y.,Hamburg,Seldom,0.29518,42,78,0.19330,0.39706
2021,30-45 y.,Hamburg,Never,0.40258,36,78,0.29303,0.51212
2021,30-45 y.,Lower Saxony,Sometimes,0.20845,119,446,0.17070,0.24619
2021,30-45 y.,Lower Saxony,Seldom,0.53301,190,446,0.48665,0.57936
2021,30-45 y.,Lower Saxony,Never,0.21474,137,446,0.17658,0.25289
2021,30-45 y.,North Rhine-Westphalia,Very often,0.02264,44,1153,0.01405,0.03123
2021,30-45 y.,North Rhine-Westphalia,Often,0.05987,97,1153,0.04617,0.07356
2021,30-45 y.,North Rhine-Westphalia,Sometimes,0.22501,278,1153,0.20089,0.24912
2021,30-45 y.,North Rhine-Westphalia,Seldom,0.40363,396,1153,0.37530,0.43196
2021,30-45 y.,North Rhine-Westphalia,Never,0.26834,338,1153,0.24276,0.29393
2021,30-45 y.,Hesse,Sometimes,0.24959,96,333,0.20304,0.29615
2021,30-45 y.,Hesse,Seldom,0.48330,137,333,0.42954,0.53705
2021,30-45 y.,Hesse,Never,0.17697,100,333,0.13592,0.21802
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.16040,59,212,0.11088,0.20991
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.45477,80,212,0.38758,0.52196
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.25099,73,212,0.19248,0.30949
2021,30-45 y.,Baden-Wuerttemberg,Often,0.04035,38,560,0.02404,0.05666
2021,30-45 y.,Baden-Wuerttemberg,Sometimes,0.17346,128,560,0.14207,0.20485
2021,30-45 y.,Baden-Wuerttemberg,Seldom,0.50388,234,560,0.46243,0.54533
2021,30-45 y.,Baden-Wuerttemberg,Never,0.26471,160,560,0.22813,0.30128
2021,30-45 y.,Bavaria,Often,0.04548,47,673,0.02973,0.06123
2021,30-45 y.,Bavaria,Sometimes,0.17705,149,673,0.14819,0.20591
2021,30-45 y.,Bavaria,Seldom,0.51494,283,673,0.47715,0.55273
2021,30-45 y.,Bavaria,Never,0.23799,194,673,0.20579,0.27019
2021,30-45 y.,Berlin,Sometimes,0.28600,100,307,0.23537,0.33664
2021,30-45 y.,Berlin,Seldom,0.42207,119,307,0.36673,0.47741
2021,30-45 y.,Berlin,Never,0.16685,88,307,0.12508,0.20863
2021,30-45 y.,Brandenburg,Sometimes,0.18674,36,146,0.12331,0.25017
2021,30-45 y.,Brandenburg,Seldom,0.42047,59,146,0.34012,0.50082
2021,30-45 y.,Brandenburg,Never,0.29843,51,146,0.22395,0.37290
2021,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.32614,33,33,0.16371,0.48857
2021,30-45 y.,Saxony,Sometimes,0.20801,75,322,0.16361,0.25241
2021,30-45 y.,Saxony,Seldom,0.48563,158,322,0.43095,0.54030
2021,30-45 y.,Saxony,Never,0.23152,89,322,0.18537,0.27766
2021,30-45 y.,Saxony-Anhalt,Seldom,0.51307,69,107,0.41792,0.60822
2021,30-45 y.,Saxony-Anhalt,Never,0.11346,38,107,0.05308,0.17384
2021,30-45 y.,Thuringa,Sometimes,0.28289,36,141,0.20828,0.35750
2021,30-45 y.,Thuringa,Seldom,0.35440,53,141,0.27517,0.43364
2021,30-45 y.,Thuringa,Never,0.27944,52,141,0.20511,0.35377
2021,46-65 y.,Schleswig-Holstein,Sometimes,0.20664,57,269,0.15816,0.25512
2021,46-65 y.,Schleswig-Holstein,Seldom,0.48919,114,269,0.42934,0.54904
2021,46-65 y.,Schleswig-Holstein,Never,0.24412,98,269,0.19269,0.29555
2021,46-65 y.,Hamburg,Seldom,0.45290,66,123,0.36457,0.54124
2021,46-65 y.,Hamburg,Never,0.32410,57,123,0.24104,0.40715
2021,46-65 y.,Lower Saxony,Often,0.04700,48,718,0.03150,0.06249
2021,46-65 y.,Lower Saxony,Sometimes,0.16782,130,718,0.14046,0.19517
2021,46-65 y.,Lower Saxony,Seldom,0.50172,337,718,0.46512,0.53832
2021,46-65 y.,Lower Saxony,Never,0.25556,203,718,0.22363,0.28749
2021,46-65 y.,North Rhine-Westphalia,Very often,0.01736,33,1495,0.01074,0.02398
2021,46-65 y.,North Rhine-Westphalia,Often,0.04112,93,1495,0.03105,0.05118
2021,46-65 y.,North Rhine-Westphalia,Sometimes,0.20993,288,1495,0.18928,0.23058
2021,46-65 y.,North Rhine-Westphalia,Seldom,0.45527,632,1495,0.43001,0.48052
2021,46-65 y.,North Rhine-Westphalia,Never,0.26709,449,1495,0.24465,0.28953
2021,46-65 y.,Hesse,Sometimes,0.15980,100,459,0.12624,0.19336
2021,46-65 y.,Hesse,Seldom,0.44836,218,459,0.40282,0.49391
2021,46-65 y.,Hesse,Never,0.29947,141,459,0.25752,0.34142
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.17333,72,354,0.13384,0.21282
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.45160,160,354,0.39968,0.50351
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.31645,122,354,0.26793,0.36497
2021,46-65 y.,Baden-Wuerttemberg,Often,0.04750,46,832,0.03304,0.06197
2021,46-65 y.,Baden-Wuerttemberg,Sometimes,0.25829,178,832,0.22853,0.28805
2021,46-65 y.,Baden-Wuerttemberg,Seldom,0.45469,369,832,0.42083,0.48854
2021,46-65 y.,Baden-Wuerttemberg,Never,0.21748,239,832,0.18943,0.24553
2021,46-65 y.,Bavaria,Often,0.07234,62,1104,0.05705,0.08763
2021,46-65 y.,Bavaria,Sometimes,0.19899,224,1104,0.17543,0.22255
2021,46-65 y.,Bavaria,Seldom,0.43340,460,1104,0.40415,0.46264
2021,46-65 y.,Bavaria,Never,0.27922,358,1104,0.25274,0.30569
2021,46-65 y.,Berlin,Sometimes,0.22792,60,261,0.17693,0.27891
2021,46-65 y.,Berlin,Seldom,0.49371,122,261,0.43294,0.55448
2021,46-65 y.,Berlin,Never,0.20038,79,261,0.15172,0.24903
2021,46-65 y.,Brandenburg,Sometimes,0.16373,39,268,0.11934,0.20811
2021,46-65 y.,Brandenburg,Seldom,0.54825,144,268,0.48856,0.60795
2021,46-65 y.,Brandenburg,Never,0.24860,85,268,0.19676,0.30044
2021,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.33716,74,128,0.25494,0.41938
2021,46-65 y.,Mecklenburg-Western Pomerania,Never,0.31080,54,128,0.23030,0.39129
2021,46-65 y.,Saxony,Sometimes,0.18895,71,398,0.15044,0.22745
2021,46-65 y.,Saxony,Seldom,0.44963,193,398,0.40070,0.49857
2021,46-65 y.,Saxony,Never,0.29624,134,398,0.25132,0.34116
2021,46-65 y.,Saxony-Anhalt,Sometimes,0.14556,40,237,0.10057,0.19056
2021,46-65 y.,Saxony-Anhalt,Seldom,0.50526,129,237,0.44147,0.56905
2021,46-65 y.,Saxony-Anhalt,Never,0.28255,68,237,0.22511,0.33999
2021,46-65 y.,Thuringa,Sometimes,0.16704,44,223,0.11797,0.21611
2021,46-65 y.,Thuringa,Seldom,0.39798,106,223,0.33359,0.46237
2021,46-65 y.,Thuringa,Never,0.27768,73,223,0.21877,0.33659
2021,66 and older,Schleswig-Holstein,Seldom,0.48125,66,119,0.39110,0.57140
2021,66 and older,Schleswig-Holstein,Never,0.34536,53,119,0.25957,0.43115
2021,66 and older,Hamburg,Seldom,0.46262,35,82,0.35404,0.57121
2021,66 and older,Hamburg,Never,0.32297,47,82,0.22113,0.42480
2021,66 and older,Lower Saxony,Sometimes,0.20544,74,323,0.16131,0.24958
2021,66 and older,Lower Saxony,Seldom,0.43729,144,323,0.38310,0.49147
2021,66 and older,Lower Saxony,Never,0.28562,105,323,0.23629,0.33496
2021,66 and older,North Rhine-Westphalia,Often,0.06141,33,667,0.04317,0.07964
2021,66 and older,North Rhine-Westphalia,Sometimes,0.16997,117,667,0.14145,0.19850
2021,66 and older,North Rhine-Westphalia,Seldom,0.41203,289,667,0.37465,0.44941
2021,66 and older,North Rhine-Westphalia,Never,0.31979,228,667,0.28437,0.35521
2021,66 and older,Hesse,Seldom,0.54537,85,146,0.46432,0.62642
2021,66 and older,Hesse,Never,0.28730,61,146,0.21364,0.36095
2021,66 and older,"Rhineland-Palatinate, Saarland",Sometimes,0.18608,43,193,0.13103,0.24113
2021,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.51806,90,193,0.44738,0.58874
2021,66 and older,"Rhineland-Palatinate, Saarland",Never,0.25471,60,193,0.19308,0.31634
2021,66 and older,Baden-Wuerttemberg,Sometimes,0.20809,81,347,0.16532,0.25087
2021,66 and older,Baden-Wuerttemberg,Seldom,0.45855,182,347,0.40604,0.51105
2021,66 and older,Baden-Wuerttemberg,Never,0.23288,84,347,0.18834,0.27741
2021,66 and older,Bavaria,Often,0.05865,31,559,0.03916,0.07815
2021,66 and older,Bavaria,Sometimes,0.16755,106,559,0.13656,0.19854
2021,66 and older,Bavaria,Seldom,0.41278,226,559,0.37193,0.45363
2021,66 and older,Bavaria,Never,0.34673,196,559,0.30724,0.38622
2021,66 and older,Berlin,Seldom,0.35682,56,103,0.26385,0.44979
2021,66 and older,Berlin,Never,0.32852,47,103,0.23737,0.41967
2021,66 and older,Brandenburg,Sometimes,0.21601,37,175,0.15486,0.27715
2021,66 and older,Brandenburg,Seldom,0.45733,74,175,0.38330,0.53135
2021,66 and older,Brandenburg,Never,0.27015,64,175,0.20417,0.33613
2021,66 and older,Mecklenburg-Western Pomerania,Seldom,0.43299,53,84,0.32640,0.53959
2021,66 and older,Mecklenburg-Western Pomerania,Never,0.25312,31,84,0.15958,0.34666
2021,66 and older,Saxony,Sometimes,0.21607,51,240,0.16389,0.26825
2021,66 and older,Saxony,Seldom,0.40021,111,240,0.33810,0.46233
2021,66 and older,Saxony,Never,0.24617,78,240,0.19156,0.30079
2021,66 and older,Saxony-Anhalt,Seldom,0.48330,51,88,0.37829,0.58831
2021,66 and older,Saxony-Anhalt,Never,0.22611,37,88,0.13821,0.31401
2021,66 and older,Thuringa,Seldom,0.27643,48,97,0.18697,0.36590
2021,66 and older,Thuringa,Never,0.32484,49,97,0.23116,0.41852
