year,age_gr,migback,plj0588,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,No migration background,Never,0.26594,2268,7946,0.25622,0.27565
2013,46-65 y.,Direct migration background,Often,0.04536,64,838,0.03126,0.05946
2013,46-65 y.,Direct migration background,Sometimes,0.17255,207,838,0.14695,0.19815
2013,46-65 y.,Direct migration background,Seldom,0.24362,312,838,0.21454,0.27270
2013,46-65 y.,Direct migration background,Never,0.17078,255,838,0.14528,0.19627
2013,46-65 y.,Indirect migration background,Seldom,0.46629,63,105,0.37041,0.56217
2013,46-65 y.,Indirect migration background,Never,0.27657,42,105,0.19060,0.36254
2013,66 and older,No migration background,Very often,0.01142,49,4523,0.00832,0.01451
2013,66 and older,No migration background,Often,0.04764,200,4523,0.04143,0.05384
2013,66 and older,No migration background,Sometimes,0.19390,809,4523,0.18238,0.20542
2013,66 and older,No migration background,Seldom,0.38187,1784,4523,0.36771,0.39603
2013,66 and older,No migration background,Never,0.35236,1681,4523,0.33844,0.36629
2013,66 and older,Direct migration background,Often,0.08558,34,367,0.05692,0.11424
2013,66 and older,Direct migration background,Sometimes,0.22232,89,367,0.17972,0.26492
2013,66 and older,Direct migration background,Seldom,0.24049,110,367,0.19671,0.28428
2013,66 and older,Direct migration background,Never,0.35979,134,367,0.31062,0.40896
2019,17-29 y.,Direct migration background,Never,0.00728,57,57,-0.01499,0.02955
2019,30-45 y.,Direct migration background,Never,0.00214,37,37,-0.01295,0.01722
2021,17-29 y.,No migration background,Very often,0.01627,31,1776,0.01039,0.02216
2021,17-29 y.,No migration background,Often,0.07165,144,1776,0.05966,0.08365
2021,17-29 y.,No migration background,Sometimes,0.21578,440,1776,0.19664,0.23492
2021,17-29 y.,No migration background,Seldom,0.42293,801,1776,0.39995,0.44591
2021,17-29 y.,No migration background,Never,0.20598,360,1776,0.18717,0.22479
2021,17-29 y.,Direct migration background,Very often,0.03690,34,1009,0.02526,0.04854
2021,17-29 y.,Direct migration background,Often,0.08194,112,1009,0.06501,0.09887
2021,17-29 y.,Direct migration background,Sometimes,0.30361,307,1009,0.27523,0.33200
2021,17-29 y.,Direct migration background,Seldom,0.27892,235,1009,0.25123,0.30660
2021,17-29 y.,Direct migration background,Never,0.20509,321,1009,0.18016,0.23001
2021,17-29 y.,Indirect migration background,Sometimes,0.21165,101,363,0.16957,0.25373
2021,17-29 y.,Indirect migration background,Seldom,0.39953,172,363,0.34908,0.44999
2021,17-29 y.,Indirect migration background,Never,0.23809,90,363,0.19421,0.28196
2021,30-45 y.,No migration background,Very often,0.01743,36,2605,0.01241,0.02246
2021,30-45 y.,No migration background,Often,0.04814,157,2605,0.03991,0.05636
2021,30-45 y.,No migration background,Sometimes,0.20507,540,2605,0.18957,0.22058
2021,30-45 y.,No migration background,Seldom,0.48042,1182,2605,0.46123,0.49961
2021,30-45 y.,No migration background,Never,0.24221,690,2605,0.22575,0.25866
2021,30-45 y.,Direct migration background,Very often,0.02900,125,2280,0.02211,0.03588
2021,30-45 y.,Direct migration background,Often,0.10066,224,2280,0.08830,0.11301
2021,30-45 y.,Direct migration background,Sometimes,0.23930,615,2280,0.22179,0.25682
2021,30-45 y.,Direct migration background,Seldom,0.37474,613,2280,0.35486,0.39461
2021,30-45 y.,Direct migration background,Never,0.22888,703,2280,0.21163,0.24612
2021,30-45 y.,Indirect migration background,Sometimes,0.16177,53,294,0.11960,0.20393
2021,30-45 y.,Indirect migration background,Seldom,0.50751,154,294,0.45027,0.56476
2021,30-45 y.,Indirect migration background,Never,0.27560,87,294,0.22444,0.32676
2021,46-65 y.,No migration background,Very often,0.01417,69,5581,0.01107,0.01727
2021,46-65 y.,No migration background,Often,0.04807,259,5581,0.04246,0.05368
2021,46-65 y.,No migration background,Sometimes,0.18783,971,5581,0.17758,0.19808
2021,46-65 y.,No migration background,Seldom,0.46634,2615,5581,0.45325,0.47943
2021,46-65 y.,No migration background,Never,0.27993,1667,5581,0.26815,0.29171
2021,46-65 y.,Direct migration background,Very often,0.01501,58,1443,0.00873,0.02128
2021,46-65 y.,Direct migration background,Often,0.09367,150,1443,0.07863,0.10871
2021,46-65 y.,Direct migration background,Sometimes,0.24526,360,1443,0.22305,0.26746
2021,46-65 y.,Direct migration background,Seldom,0.41070,439,1443,0.38531,0.43609
2021,46-65 y.,Direct migration background,Never,0.20229,436,1443,0.18155,0.22302
2021,46-65 y.,Indirect migration background,Sometimes,0.16433,33,191,0.11163,0.21702
2021,46-65 y.,Indirect migration background,Seldom,0.51669,91,191,0.44563,0.58775
2021,46-65 y.,Indirect migration background,Never,0.28179,67,191,0.21782,0.34576
2021,66 and older,No migration background,Very often,0.01078,33,3203,0.00720,0.01435
2021,66 and older,No migration background,Often,0.05232,148,3203,0.04461,0.06004
2021,66 and older,No migration background,Sometimes,0.18566,572,3203,0.17219,0.19913
2021,66 and older,No migration background,Seldom,0.43914,1410,3203,0.42195,0.45633
2021,66 and older,No migration background,Never,0.30138,1040,3203,0.28548,0.31727
2021,66 and older,Direct migration background,Sometimes,0.18645,82,293,0.14178,0.23112
2021,66 and older,Direct migration background,Seldom,0.46750,110,293,0.41027,0.52473
2021,66 and older,Direct migration background,Never,0.22240,101,293,0.17470,0.27009
