"ple0008","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr gut","1992","17-34","(noch) kein Abschluss","132","","",""
"Sehr gut","1992","17-34","Hauptschule","460","0.26650151479362","0.245044437675179","0.287958591912061"
"Sehr gut","1992","17-34","Realschule","494","0.267539711341746","0.246881868477672","0.288197554205821"
"Sehr gut","1992","17-34","(Fach-)Abitur","182","","",""
"Sehr gut","1992","17-34","AkademikerIn","140","","",""
"Sehr gut","1992","35-65","(noch) kein Abschluss","32","0.0754593957039183","0.051928141992565","0.0989906494152715"
"Sehr gut","1992","35-65","Hauptschule","273","","",""
"Sehr gut","1992","35-65","Realschule","134","","",""
"Sehr gut","1992","35-65","(Fach-)Abitur","36","0.168251267494008","0.121692926500405","0.214809608487612"
"Sehr gut","1992","35-65","AkademikerIn","141","","",""
"Sehr gut","1992","66 +","(noch) kein Abschluss","","","",""
"Sehr gut","1992","66 +","Hauptschule","24","","",""
"Sehr gut","1992","66 +","Realschule","","","",""
"Sehr gut","1992","66 +","(Fach-)Abitur","","","",""
"Sehr gut","1992","66 +","AkademikerIn","7","0.0655381809968563","0.018647755404202","0.112428606589511"
"Gut","1992","17-34","(noch) kein Abschluss","160","","",""
"Gut","1992","17-34","Hauptschule","754","0.455537570091678","0.431368097733229","0.479707042450128"
"Gut","1992","17-34","Realschule","932","0.529914451325841","0.506623344222887","0.553205558428796"
"Gut","1992","17-34","(Fach-)Abitur","305","0.543108927225251","0.50328347995445","0.582934374496051"
"Gut","1992","17-34","AkademikerIn","247","","",""
"Gut","1992","35-65","(noch) kein Abschluss","134","","",""
"Gut","1992","35-65","Hauptschule","1434","","",""
"Gut","1992","35-65","Realschule","555","0.462589423557653","0.433684226799762","0.491494620315545"
"Gut","1992","35-65","(Fach-)Abitur","91","0.374450482288776","0.314215290905559","0.434685673671992"
"Gut","1992","35-65","AkademikerIn","548","0.465170308041111","0.435681107925357","0.494659508156865"
"Gut","1992","66 +","(noch) kein Abschluss","3","","",""
"Gut","1992","66 +","Hauptschule","179","","",""
"Gut","1992","66 +","Realschule","42","0.20661223467653","0.149491971004599","0.263732498348461"
"Gut","1992","66 +","(Fach-)Abitur","15","","",""
"Gut","1992","66 +","AkademikerIn","29","","",""
"Zufriedenstellend","1992","17-34","(noch) kein Abschluss","44","0.129959679959526","0.0951760523384941","0.164743307580558"
"Zufriedenstellend","1992","17-34","Hauptschule","324","0.222376726236742","0.202195367523671","0.242558084949813"
"Zufriedenstellend","1992","17-34","Realschule","272","","",""
"Zufriedenstellend","1992","17-34","(Fach-)Abitur","82","0.134032961508486","0.106795455274364","0.161270467742609"
"Zufriedenstellend","1992","17-34","AkademikerIn","47","0.1250004212331","0.0942383009335102","0.15576254153269"
"Zufriedenstellend","1992","35-65","(noch) kein Abschluss","162","","",""
"Zufriedenstellend","1992","35-65","Hauptschule","1381","","",""
"Zufriedenstellend","1992","35-65","Realschule","336","0.321475942339812","0.29440010850721","0.348551776172413"
"Zufriedenstellend","1992","35-65","(Fach-)Abitur","81","0.322997379543563","0.264798191603854","0.381196567483271"
"Zufriedenstellend","1992","35-65","AkademikerIn","310","0.291156224460745","0.264297366074125","0.318015082847365"
"Zufriedenstellend","1992","66 +","(noch) kein Abschluss","13","","",""
"Zufriedenstellend","1992","66 +","Hauptschule","478","0.429485191530735","0.399756154292668","0.459214228768801"
"Zufriedenstellend","1992","66 +","Realschule","87","0.44463720689706","0.374530312769674","0.514744101024447"
"Zufriedenstellend","1992","66 +","(Fach-)Abitur","14","","",""
"Zufriedenstellend","1992","66 +","AkademikerIn","37","0.341254835734641","0.251418024258661","0.431091647210621"
"Weniger gut","1992","17-34","(noch) kein Abschluss","14","","",""
