"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"1995","(noch) kein Abschluss","Laendlicher Raum","7.56","7.5","183","5","6","9","10","10","7.25","7.87","0","10","8","8"
"1995","(noch) kein Abschluss","Staedtischer Raum","6.89","6.5","691","3","5","9","10","10","6.7","7.08","0","10","7","7"
"1995","AkademikerIn","Laendlicher Raum","6.76","6.5","653","4","5","8","9","10","6.6","6.92","0","10","7","7"
"1995","AkademikerIn","Staedtischer Raum","6.74","6.5","1098","4","5","8","9","10","6.61","6.87","0","10","7","8"
"1995","Hauptschule","Laendlicher Raum","6.05","5.5","2027","3","5","8","9","10","5.95","6.15","0","10","6","6"
"1995","Hauptschule","Staedtischer Raum","6.12","5.5","4075","3","5","8","9","10","6.05","6.19","0","10","7","7"
"1995","Realschule","Laendlicher Raum","6.91","6.5","1357","4","6","8","9","10","6.8","7.02","0","10","7","8"
"1995","Realschule","Staedtischer Raum","6.7","6.5","1742","4","5","8","9","10","6.6","6.8","0","10","7","7"
"1996","(Fach-)Abitur","Laendlicher Raum","7.07","6.5","240","4","6","8","9","10","6.84","7.3","2","10","7","8"
"1996","(Fach-)Abitur","Staedtischer Raum","7.17","7.5","789","4","6","8","10","10","7.02","7.32","0","10","8","8"
"1996","(noch) kein Abschluss","Laendlicher Raum","7.02","6.5","190","3","6","9","10","10","6.69","7.35","0","10","7","8"
"1996","(noch) kein Abschluss","Staedtischer Raum","6.92","7.5","649","4","5","9","10","10","6.73","7.11","0","10","7","7"
"1996","AkademikerIn","Laendlicher Raum","6.62","6.5","652","4","5","8","9","10","6.47","6.77","0","10","7","7"
"1996","AkademikerIn","Staedtischer Raum","6.79","6.5","1112","4","6","8","9","10","6.67","6.91","0","10","7","7"
"1996","Hauptschule","Laendlicher Raum","6.03","5.5","1998","3","5","8","9","10","5.93","6.13","0","10","6","6"
"1996","Hauptschule","Staedtischer Raum","6.04","5.5","3940","3","5","8","9","10","5.97","6.11","0","10","7","7"
"1996","Realschule","Laendlicher Raum","6.84","6.5","1365","4","5","8","9","10","6.73","6.95","0","10","7","7"
"1996","Realschule","Staedtischer Raum","6.78","6.5","1748","4","5","8","9","10","6.68","6.88","0","10","7","8"
"1997","(Fach-)Abitur","Laendlicher Raum","7.1","7.5","227","4","5","9","9","10","6.83","7.37","0","10","7","8"
"1997","(Fach-)Abitur","Staedtischer Raum","7.07","6.5","787","4","6","9","9","10","6.93","7.21","0","10","7","8"
"1997","(noch) kein Abschluss","Laendlicher Raum","6.82","6.5","198","3","5","9","10","10","6.5","7.14","1","10","7","8"
"1997","(noch) kein Abschluss","Staedtischer Raum","6.96","7.5","634","3","5","9","10","10","6.77","7.15","0","10","7","7"
"1997","AkademikerIn","Laendlicher Raum","6.46","6.5","664","4","5","8","9","10","6.31","6.61","0","10","7","7"
"1997","AkademikerIn","Staedtischer Raum","6.79","6.5","1101","4","6","8","9","10","6.67","6.91","0","10","7","7"
"1997","Hauptschule","Laendlicher Raum","5.99","5.5","1931","3","5","8","9","10","5.89","6.09","0","10","6","7"
"1997","Hauptschule","Staedtischer Raum","6.1","5.5","3825","3","5","8","9","10","6.03","6.17","0","10","7","7"
"1997","Realschule","Laendlicher Raum","6.71","6.5","1342","4","5","8","9","10","6.6","6.82","0","10","7","7"
"1997","Realschule","Staedtischer Raum","6.72","6.5","1729","4","5","8","9","10","6.62","6.82","0","10","7","7"
"1998","(Fach-)Abitur","Laendlicher Raum","7.04","7.5","248","4","5","8","10","10","6.79","7.29","1","10","7","8"
"1998","(Fach-)Abitur","Staedtischer Raum","7.2","7.5","892","4","6","9","10","10","7.06","7.34","0","10","8","8"
"1998","(noch) kein Abschluss","Laendlicher Raum","7.28","7.5","198","4","6","9","10","10","6.98","7.58","0","10","8","8"
"1998","(noch) kein Abschluss","Staedtischer Raum","6.8","6.5","621","3","5","9","10","10","6.61","6.99","0","10","7","7"
"1998","AkademikerIn","Laendlicher Raum","6.65","6.5","728","4","5","8","9","10","6.5","6.8","0","10","7","7"
"1998","AkademikerIn","Staedtischer Raum","6.91","6.5","1234","4","6","8","9","10","6.8","7.02","0","10","7","8"
"1998","Hauptschule","Laendlicher Raum","6.12","5.5","2095","3","5","8","9","10","6.02","6.22","0","10","6","7"
"1998","Hauptschule","Staedtischer Raum","6.17","5.5","4077","3","5","8","9","10","6.1","6.24","0","10","7","7"
"1998","Realschule","Laendlicher Raum","6.91","6.5","1471","4","5","8","9","10","6.81","7.01","0","10","7","7"
"1998","Realschule","Staedtischer Raum","6.82","6.5","1918","4","5","8","9","10","6.73","6.91","0","10","7","8"
"1999","(Fach-)Abitur","Laendlicher Raum","7.31","7.5","260","4","6","9","10","10","7.07","7.55","0","10","7","8"
"1999","(Fach-)Abitur","Staedtischer Raum","7.13","7.5","872","4","6","9","9","10","6.99","7.27","0","10","7","8"
"1999","(noch) kein Abschluss","Laendlicher Raum","6.76","6.5","181","4","5","8","9","10","6.45","7.07","0","10","7","8"
"1999","(noch) kein Abschluss","Staedtischer Raum","6.96","7.5","607","3","5","9","10","10","6.76","7.16","0","10","7","8"
"1999","AkademikerIn","Laendlicher Raum","6.53","6.5","718","3","5","8","9","10","6.38","6.68","0","10","7","7"
"1999","AkademikerIn","Staedtischer Raum","6.92","6.5","1237","4","6","8","9","10","6.8","7.04","0","10","7","8"
"1999","Hauptschule","Laendlicher Raum","5.96","5.5","2054","3","5","8","9","10","5.86","6.06","0","10","6","7"
"1999","Hauptschule","Staedtischer Raum","6.14","5.5","3948","3","5","8","9","10","6.07","6.21","0","10","7","7"
"1999","Realschule","Laendlicher Raum","6.81","6.5","1480","4","5","8","9","10","6.71","6.91","0","10","7","7"
"1999","Realschule","Staedtischer Raum","6.81","6.5","1896","4","5","8","9","10","6.72","6.9","0","10","7","8"
"2000","(Fach-)Abitur","Laendlicher Raum","7.46","7.5","554","5","6","9","10","10","7.3","7.62","0","10","8","8"
"2000","(Fach-)Abitur","Staedtischer Raum","7.19","7.5","1790","4","6","9","10","10","7.09","7.29","0","10","8","8"
"2000","(noch) kein Abschluss","Laendlicher Raum","7.29","7.5","254","4","6","9","10","10","7.01","7.57","0","10","8","8"
"2000","(noch) kein Abschluss","Staedtischer Raum","7.05","7.5","661","3","5","9","10","10","6.86","7.24","0","10","7","8"
"2000","AkademikerIn","Laendlicher Raum","6.82","6.5","1208","4","5","8","9","10","6.7","6.94","0","10","7","7"
"2000","AkademikerIn","Staedtischer Raum","7.1","7.5","2602","4","6","9","9","10","7.02","7.18","0","10","8","8"
"2000","Hauptschule","Laendlicher Raum","6.12","5.5","3734","3","5","8","9","10","6.04","6.2","0","10","6","7"
"2000","Hauptschule","Staedtischer Raum","6.34","6.5","6929","3","5","8","9","10","6.28","6.4","0","10","7","7"
"2000","Realschule","Laendlicher Raum","7","6.5","2661","4","5","8","10","10","6.92","7.08","0","10","7","8"
"2000","Realschule","Staedtischer Raum","7.06","6.5","3621","4","6","9","10","10","6.99","7.13","0","10","7","8"
"2001","(Fach-)Abitur","Laendlicher Raum","7.33","7.5","521","5","6","9","10","10","7.16","7.5","0","10","8","8"
"2001","(Fach-)Abitur","Staedtischer Raum","7.06","7.5","1691","4","6","9","10","10","6.96","7.16","0","10","8","8"
"2001","(noch) kein Abschluss","Laendlicher Raum","7.45","7.5","259","4","6","9","10","10","7.18","7.72","0","10","8","8"
"2001","(noch) kein Abschluss","Staedtischer Raum","7.34","7.5","609","4","6","9","10","10","7.15","7.53","0","10","8","8"
"2001","AkademikerIn","Laendlicher Raum","6.69","6.5","1120","4","5","8","9","10","6.57","6.81","0","10","7","7"
"2001","AkademikerIn","Staedtischer Raum","7.05","7.5","2421","4","6","8","9","10","6.97","7.13","0","10","8","8"
"2001","Hauptschule","Laendlicher Raum","6.24","5.5","3287","3","5","8","9","10","6.16","6.32","0","10","6","7"
"2001","Hauptschule","Staedtischer Raum","6.33","6.5","6069","3","5","8","9","10","6.27","6.39","0","10","7","7"
"2001","Realschule","Laendlicher Raum","6.94","6.5","2400","4","5","8","9","10","6.86","7.02","0","10","7","7"
"2001","Realschule","Staedtischer Raum","7.06","7.5","3357","4","6","8","10","10","6.99","7.13","0","10","8","8"
"2002","(Fach-)Abitur","Laendlicher Raum","7.39","7.5","588","5","6","9","10","10","7.24","7.54","2","10","8","8"
"2002","(Fach-)Abitur","Staedtischer Raum","7.04","7.5","1862","4","6","9","9","10","6.95","7.13","0","10","8","8"
"2002","(noch) kein Abschluss","Laendlicher Raum","7.41","7.5","252","4","6","9","10","10","7.15","7.67","0","10","8","8"
"2002","(noch) kein Abschluss","Staedtischer Raum","7.06","7.5","654","3","5","9","10","10","6.88","7.24","0","10","8","8"
"2002","AkademikerIn","Laendlicher Raum","6.52","6.5","1332","3","5","8","9","10","6.41","6.63","0","10","7","7"
"2002","AkademikerIn","Staedtischer Raum","7","6.5","3215","4","6","8","9","10","6.93","7.07","0","10","8","8"
"2002","Hauptschule","Laendlicher Raum","6.12","5.5","3114","3","5","8","9","10","6.04","6.2","0","10","6","7"
"2002","Hauptschule","Staedtischer Raum","6.19","6.5","5782","3","5","8","9","10","6.13","6.25","0","10","7","7"
"2002","Realschule","Laendlicher Raum","6.85","6.5","2411","4","5","8","9","10","6.77","6.93","0","10","7","7"
"2002","Realschule","Staedtischer Raum","6.9","6.5","3572","4","5","8","9","10","6.83","6.97","0","10","7","8"
"2003","(Fach-)Abitur","Laendlicher Raum","7.34","7.5","569","5","6","9","9","10","7.18","7.5","0","10","8","8"
"2003","(Fach-)Abitur","Staedtischer Raum","7.03","7.5","1838","4","6","8","9","10","6.94","7.12","0","10","8","8"
"2003","(noch) kein Abschluss","Laendlicher Raum","7.26","7.5","260","4","6","9","10","10","7.02","7.5","0","10","8","8"
"2003","(noch) kein Abschluss","Staedtischer Raum","7.13","7.5","633","4","6","9","10","10","6.95","7.31","0","10","8","8"
"2003","AkademikerIn","Laendlicher Raum","6.54","6.5","1275","3","5","8","9","10","6.43","6.65","0","10","7","7"
"2003","AkademikerIn","Staedtischer Raum","6.99","7.5","3074","4","6","8","9","10","6.92","7.06","0","10","8","8"
"2003","Hauptschule","Laendlicher Raum","6.15","5.5","2935","3","5","8","9","10","6.07","6.23","0","10","6","7"
"2003","Hauptschule","Staedtischer Raum","6.21","6.5","5505","3","5","8","9","10","6.15","6.27","0","10","7","7"
"2003","Realschule","Laendlicher Raum","6.72","6.5","2336","4","5","8","9","10","6.64","6.8","0","10","7","7"
"2003","Realschule","Staedtischer Raum","6.85","6.5","3441","4","5","8","9","10","6.78","6.92","0","10","7","8"
"2004","(Fach-)Abitur","Laendlicher Raum","7.01","7.5","570","4","6","8","9","10","6.85","7.17","0","10","8","8"
"2004","(Fach-)Abitur","Staedtischer Raum","6.96","7.5","1822","4","5","8","9","10","6.86","7.06","0","10","8","8"
"2004","(noch) kein Abschluss","Laendlicher Raum","7.4","7.5","258","5","6","9","10","10","7.12","7.68","0","10","8","8"
"2004","(noch) kein Abschluss","Staedtischer Raum","6.99","7.5","648","3","5","9","10","10","6.81","7.17","0","10","8","8"
"2004","AkademikerIn","Laendlicher Raum","6.52","6.5","1262","3","5","8","9","10","6.41","6.63","0","10","7","7"
"2004","AkademikerIn","Staedtischer Raum","6.77","6.5","3018","4","5","8","9","10","6.7","6.84","0","10","7","8"
"2004","Hauptschule","Laendlicher Raum","6.03","5.5","2796","3","5","8","9","10","5.94","6.12","0","10","6","6"
"2004","Hauptschule","Staedtischer Raum","6.06","5.5","5250","3","5","8","9","10","6","6.12","0","10","6","7"
"2004","Realschule","Laendlicher Raum","6.7","6.5","2279","4","5","8","9","10","6.61","6.79","0","10","7","7"
"2004","Realschule","Staedtischer Raum","6.63","6.5","3316","3","5","8","9","10","6.56","6.7","0","10","7","7"
"2005","(Fach-)Abitur","Laendlicher Raum","7.17","7.5","553","4","6","9","9","10","7.01","7.33","0","10","8","8"
"2005","(Fach-)Abitur","Staedtischer Raum","6.89","6.5","1738","4","6","8","9","10","6.79","6.99","0","10","7","8"
"2005","(noch) kein Abschluss","Laendlicher Raum","7.21","7.5","259","4","5","9","10","10","6.92","7.5","0","10","8","8"
"2005","(noch) kein Abschluss","Staedtischer Raum","7.04","7.5","642","3","5","9","10","10","6.86","7.22","0","10","8","8"
"2005","AkademikerIn","Laendlicher Raum","6.51","6.5","1220","3","5","8","9","10","6.39","6.63","0","10","7","7"
"2005","AkademikerIn","Staedtischer Raum","6.81","6.5","2932","4","6","8","9","10","6.74","6.88","0","10","7","8"
"2005","Hauptschule","Laendlicher Raum","6.14","5.5","2618","3","5","8","9","10","6.05","6.23","0","10","6","6"
"2005","Hauptschule","Staedtischer Raum","6.09","5.5","4928","3","5","8","9","10","6.03","6.15","0","10","6","7"
"2005","Realschule","Laendlicher Raum","6.68","6.5","2183","3","5","8","9","10","6.59","6.77","0","10","7","7"
"2005","Realschule","Staedtischer Raum","6.69","6.5","3190","4","5","8","9","10","6.62","6.76","0","10","7","7"
"2006","(Fach-)Abitur","Laendlicher Raum","6.87","6.5","595","4","6","8","9","10","6.71","7.03","0","10","7","8"
"2006","(Fach-)Abitur","Staedtischer Raum","6.94","6.5","1852","4","6","8","9","10","6.84","7.04","0","10","7","8"
"2006","(noch) kein Abschluss","Laendlicher Raum","6.86","7.5","186","3","5","9","10","10","6.51","7.21","0","10","8","8"
"2006","(noch) kein Abschluss","Staedtischer Raum","6.83","6.5","465","4","5","9","10","10","6.62","7.04","0","10","7","8"
"2006","AkademikerIn","Laendlicher Raum","6.47","6.5","1341","3","5","8","9","10","6.36","6.58","0","10","7","7"
"2006","AkademikerIn","Staedtischer Raum","6.86","6.5","3226","4","6","8","9","10","6.79","6.93","0","10","7","8"
"2006","Hauptschule","Laendlicher Raum","6.03","5.5","2888","3","5","8","9","10","5.94","6.12","0","10","6","6"
"2006","Hauptschule","Staedtischer Raum","6.14","5.5","5193","3","5","8","9","10","6.08","6.2","0","10","6","7"
"2006","Realschule","Laendlicher Raum","6.79","6.5","2391","4","5","8","9","10","6.7","6.88","0","10","7","7"
"2006","Realschule","Staedtischer Raum","6.72","6.5","3353","3","5","8","9","10","6.65","6.79","0","10","7","7"
"2007","(Fach-)Abitur","Laendlicher Raum","6.91","6.5","586","4","6","8","9","10","6.74","7.08","0","10","7","8"
"2007","(Fach-)Abitur","Staedtischer Raum","6.93","6.5","1766","4","6","8","9","10","6.83","7.03","0","10","7","8"
"2007","(noch) kein Abschluss","Laendlicher Raum","7.03","7.5","169","4","6","9","10","10","6.69","7.37","0","10","8","8"
"2007","(noch) kein Abschluss","Staedtischer Raum","6.53","6.5","387","3","5","8","9","10","6.3","6.76","0","10","7","8"
"2007","AkademikerIn","Laendlicher Raum","6.48","6.5","1288","3","5","8","9","10","6.37","6.59","0","10","7","7"
"2007","AkademikerIn","Staedtischer Raum","6.84","6.5","3093","4","6","8","9","10","6.77","6.91","0","10","7","8"
"2007","Hauptschule","Laendlicher Raum","6.08","5.5","2650","3","5","8","9","10","5.99","6.17","0","10","6","6"
"2007","Hauptschule","Staedtischer Raum","6.04","5.5","4674","3","5","8","9","10","5.98","6.1","0","10","6","7"
"2007","Realschule","Laendlicher Raum","6.71","6.5","2250","4","5","8","9","10","6.62","6.8","0","10","7","7"
