year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,West,12143,6.81595,6.76793,6.86398,5.00000,7.00000,9.00000,0,10,,,
1985,Urban regions,West,8639,6.77880,6.72624,6.83137,5.00000,7.00000,9.00000,0,10,,,
1985,Rural regions,West,2332,6.72611,6.62408,6.82815,5.00000,7.00000,9.00000,0,10,,,
1986,Urban regions,West,8330,6.71574,6.66278,6.76869,5.00000,7.00000,9.00000,0,10,,,
1986,Rural regions,West,2226,6.73189,6.62909,6.83469,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Urban regions,West,8232,6.66567,6.61376,6.71759,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Rural regions,West,2202,6.65211,6.55018,6.75404,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Urban regions,West,7889,6.58595,6.53263,6.63926,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Rural regions,West,2061,6.50210,6.39568,6.60852,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Urban regions,West,7679,6.58250,6.52822,6.63679,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Rural regions,West,1956,6.38379,6.27225,6.49532,5.00000,7.00000,8.00000,0.50000,10,,,
1990,No answer / don't know,East,87,7.04278,6.50865,7.57692,5.00000,8.00000,9.00000,0,10,,,
1990,Urban regions,West,7490,6.58917,6.53622,6.64213,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Urban regions,East,1451,6.50439,6.36669,6.64208,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Rural regions,West,1956,6.54367,6.43773,6.64960,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Rural regions,East,2870,6.68056,6.58151,6.77961,5.00000,7.00000,9.00000,0,10,,,
1991,No answer / don't know,West,,,,,,,,,,,,
1991,No answer / don't know,East,87,6.82598,6.34083,7.31114,5.00000,8.00000,8.00000,0.50000,10,,,
1991,Urban regions,West,7438,6.55808,6.50384,6.61232,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Urban regions,East,1324,6.59134,6.45895,6.72374,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Rural regions,West,1988,6.58405,6.48504,6.68307,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Rural regions,East,2720,6.51067,6.41759,6.60374,5.00000,7.00000,8.00000,0.50000,10,,,
1992,No answer / don't know,West,,,,,,,,,,,,
1992,No answer / don't know,East,106,6.51429,6.06252,6.96606,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Urban regions,West,7332,6.67940,6.62508,6.73372,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Urban regions,East,1312,6.52820,6.40373,6.65267,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Rural regions,West,1970,6.64889,6.54284,6.75494,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Rural regions,East,2537,6.51795,6.42619,6.60972,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Urban regions,West,7281,6.52704,6.47291,6.58116,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Urban regions,East,1308,6.42167,6.29414,6.54920,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Rural regions,West,1969,6.56697,6.46437,6.66958,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Rural regions,East,2511,6.42744,6.33747,6.51741,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Urban regions,West,7155,6.43041,6.37582,6.48500,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Urban regions,East,1306,6.21886,6.09148,6.34625,5.00000,6.00000,8.00000,0.50000,10,,,
1994,Rural regions,West,1920,6.54271,6.43488,6.65055,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Rural regions,East,2458,6.28536,6.19602,6.37471,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Urban regions,West,7493,6.49309,6.44035,6.54582,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Urban regions,East,1212,6.25251,6.12542,6.37960,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Rural regions,West,2063,6.56144,6.46241,6.66047,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Rural regions,East,2463,6.34654,6.26170,6.43139,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Urban regions,West,7296,6.48182,6.42867,6.53498,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Urban regions,East,1237,6.19159,6.06826,6.31492,5.00000,6.00000,8.00000,0.50000,10,,,
1996,Rural regions,West,2059,6.47070,6.37090,6.57051,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Rural regions,East,2443,6.35096,6.26685,6.43507,5.00000,7.00000,8.00000,0.50000,10,,,
1997,No answer / don't know,West,,,,,,,,,,,,
1997,Urban regions,West,7158,6.50609,6.45371,6.55846,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Urban regions,East,1209,6.17581,6.04974,6.30188,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Rural regions,West,2012,6.45134,6.35016,6.55251,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Rural regions,East,2416,6.21187,6.12656,6.29719,5.00000,6.00000,8.00000,0.50000,10,,,
1998,Urban regions,West,8002,6.60131,6.55111,6.65150,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Urban regions,East,1249,6.24701,6.12566,6.36835,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Rural regions,West,2329,6.65894,6.56418,6.75370,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Rural regions,East,2605,6.29700,6.21447,6.37954,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Urban regions,West,7630,6.58567,6.53354,6.63780,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Urban regions,East,1235,6.20797,6.08275,6.33319,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Rural regions,West,2227,6.50583,6.41064,6.60103,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Rural regions,East,2543,6.23550,6.15083,6.32017,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Urban regions,West,13872,6.78137,6.74282,6.81991,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Urban regions,East,1845,6.45945,6.35589,6.56302,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Rural regions,West,4358,6.74452,6.67670,6.81235,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Rural regions,East,3990,6.34066,6.26908,6.41225,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Urban regions,West,12546,6.78326,6.74337,6.82316,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Urban regions,East,1742,6.42498,6.31720,6.53276,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Rural regions,West,3878,6.75414,6.68167,6.82661,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Rural regions,East,3676,6.35688,6.28479,6.42897,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Urban regions,West,13504,6.65735,6.61910,6.69561,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Urban regions,East,1768,6.41913,6.31758,6.52069,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Rural regions,West,4055,6.66862,6.59902,6.73822,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Rural regions,East,3646,6.25250,6.17817,6.32683,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Urban regions,West,12975,6.67456,6.63595,6.71317,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Urban regions,East,1761,6.34694,6.24378,6.45010,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Rural regions,West,3816,6.64175,6.56965,6.71385,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Rural regions,East,3574,6.25483,6.18173,6.32794,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Urban regions,West,12572,6.52177,6.48129,6.56225,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Urban regions,East,1757,6.07515,5.96557,6.18473,5.00000,6.00000,8.00000,0.50000,10,,,
2004,Rural regions,West,3760,6.60079,6.52732,6.67425,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Rural regions,East,3444,6.10377,6.02571,6.18183,5.00000,6.00000,8.00000,0.50000,10,,,
2005,Urban regions,West,12042,6.54136,6.50032,6.58239,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Urban regions,East,1698,6.32737,6.21988,6.43485,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Rural regions,West,3571,6.63591,6.56021,6.71161,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Rural regions,East,3323,6.19769,6.11900,6.27639,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Urban regions,West,12717,6.60086,6.56133,6.64038,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Urban regions,East,1743,6.19488,6.08521,6.30455,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Rural regions,West,3937,6.53295,6.45928,6.60662,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Rural regions,East,3520,6.22820,6.15088,6.30552,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Urban regions,West,11788,6.53571,6.49516,6.57626,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Urban regions,East,1669,6.29046,6.17982,6.40110,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Rural regions,West,3676,6.55709,6.48511,6.62907,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Rural regions,East,3333,6.23404,6.15770,6.31039,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Urban regions,West,11069,6.51020,6.46870,6.55170,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Urban regions,East,1613,6.37571,6.26823,6.48320,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Rural regions,West,3457,6.54101,6.46625,6.61576,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Rural regions,East,3149,6.23432,6.15782,6.31082,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Urban regions,West,10174,6.47395,6.43023,6.51766,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Urban regions,East,1528,6.25371,6.14009,6.36733,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Rural regions,West,3284,6.43651,6.35694,6.51609,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Rural regions,East,3001,6.14443,6.06532,6.22354,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Urban regions,West,13747,6.56372,6.52555,6.60190,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Urban regions,East,1894,6.25954,6.15240,6.36667,5.00000,7.00000,8.00000,0.50000,10,,,
