year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,1097,6.67283,6.49611,6.84955,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,1st Quintile,female,1382,6.19128,6.03750,6.34506,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1984,2nd Quintile,male,1121,6.76491,6.60472,6.92511,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,2nd Quintile,female,1272,6.51634,6.36588,6.66679,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,3rd Quintile,male,1186,7.00480,6.85551,7.15410,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,3rd Quintile,female,1167,6.63456,6.47598,6.79314,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1984,4th Quintile,male,1262,7.19845,7.05848,7.33842,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,4th Quintile,female,1218,6.84024,6.69364,6.98684,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,5th Quintile,male,1268,7.24761,7.11732,7.37790,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,5th Quintile,female,1147,7.06402,6.91299,7.21506,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1985,1st Quintile,male,993,6.49099,6.32210,6.65988,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,1st Quintile,female,1248,6.25484,6.10731,6.40237,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,2nd Quintile,male,1024,6.76642,6.60947,6.92336,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,2nd Quintile,female,1119,6.37966,6.22551,6.53381,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,3rd Quintile,male,1104,6.72910,6.58261,6.87559,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
