year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,12143,6.81595,6.76793,6.86398,5.00000,7.00000,9.00000,0,10,,,
1985,West,10971,6.76597,6.71923,6.81270,5.00000,7.00000,9.00000,0,10,,,
1986,West,10556,6.71962,6.67254,6.76670,5.00000,7.00000,9.00000,0,10,,,
1987,West,10434,6.66245,6.61618,6.70873,5.00000,7.00000,8.00000,0.50000,10,,,
1988,West,9950,6.56627,6.51858,6.61397,5.00000,7.00000,8.00000,0.50000,10,,,
1989,West,9635,6.53699,6.48810,6.58589,5.00000,7.00000,8.00000,0.50000,10,,,
1990,West,9446,6.57874,6.53135,6.62613,5.00000,7.00000,8.00000,0.50000,10,,,
1990,East,4408,6.62677,6.54722,6.70631,5.00000,7.00000,9.00000,0,10,,,
1991,West,9429,6.56519,6.51764,6.61275,5.00000,7.00000,8.00000,0.50000,10,,,
1991,East,4131,6.54376,6.46855,6.61898,5.00000,7.00000,8.00000,0.50000,10,,,
1992,West,9315,6.67504,6.62672,6.72337,5.00000,7.00000,8.00000,0.50000,10,,,
1992,East,3955,6.52151,6.44868,6.59433,5.00000,7.00000,8.00000,0.50000,10,,,
1993,West,9250,6.53626,6.48840,6.58412,5.00000,7.00000,8.00000,0.50000,10,,,
1993,East,3819,6.42538,6.35185,6.49891,5.00000,7.00000,8.00000,0.50000,10,,,
1994,West,9075,6.45596,6.40723,6.50469,5.00000,7.00000,8.00000,0.50000,10,,,
1994,East,3764,6.26141,6.18820,6.33463,5.00000,7.00000,8.00000,0.50000,10,,,
1995,West,9556,6.50891,6.46237,6.55545,5.00000,7.00000,8.00000,0.50000,10,,,
1995,East,3675,6.31440,6.24373,6.38508,5.00000,7.00000,8.00000,0.50000,10,,,
1996,West,9355,6.47926,6.43236,6.52617,5.00000,7.00000,8.00000,0.50000,10,,,
1996,East,3680,6.29454,6.22492,6.36416,5.00000,7.00000,8.00000,0.50000,10,,,
1997,West,9171,6.49382,6.44730,6.54034,5.00000,7.00000,8.00000,0.50000,10,,,
1997,East,3625,6.19929,6.12855,6.27004,5.00000,7.00000,8.00000,0.50000,10,,,
1998,West,10331,6.61442,6.57006,6.65878,5.00000,7.00000,8.00000,0.50000,10,,,
1998,East,3854,6.28038,6.21213,6.34863,5.00000,7.00000,8.00000,0.50000,10,,,
1999,West,9857,6.56751,6.52178,6.61323,5.00000,7.00000,8.00000,0.50000,10,,,
1999,East,3778,6.22621,6.15604,6.29638,5.00000,7.00000,8.00000,0.50000,10,,,
2000,West,18230,6.77284,6.73933,6.80636,5.00000,7.00000,8.00000,0.50000,10,,,
2000,East,5835,6.37867,6.31978,6.43757,5.00000,7.00000,8.00000,0.50000,10,,,
2001,West,16424,6.77648,6.74153,6.81143,5.00000,7.00000,8.00000,0.50000,10,,,
2001,East,5418,6.37919,6.31925,6.43914,5.00000,7.00000,8.00000,0.50000,10,,,
2002,West,17559,6.66001,6.62649,6.69353,5.00000,7.00000,8.00000,0.50000,10,,,
2002,East,5414,6.30701,6.24694,6.36708,5.00000,7.00000,8.00000,0.50000,10,,,
2003,West,16791,6.66692,6.63288,6.70095,5.00000,7.00000,8.00000,0.50000,10,,,
2003,East,5335,6.28474,6.22509,6.34439,5.00000,7.00000,8.00000,0.50000,10,,,
2004,West,16332,6.54048,6.50502,6.57593,5.00000,7.00000,8.00000,0.50000,10,,,
2004,East,5201,6.09402,6.03045,6.15758,5.00000,6.00000,8.00000,0.50000,10,,,
2005,West,15613,6.56381,6.52773,6.59989,5.00000,7.00000,8.00000,0.50000,10,,,
2005,East,5021,6.24261,6.17910,6.30612,5.00000,7.00000,8.00000,0.50000,10,,,
2006,West,16654,6.58454,6.54969,6.61939,5.00000,7.00000,8.00000,0.50000,10,,,
2006,East,5263,6.21679,6.15361,6.27997,5.00000,7.00000,8.00000,0.50000,10,,,
2007,West,15464,6.54088,6.50555,6.57621,5.00000,7.00000,8.00000,0.50000,10,,,
