year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,West,female,4702,3.49516,3.31780,3.68409,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
1997,East,male,1738,2.42653,2.24218,2.63749,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1997,East,female,1883,3.08926,2.89894,3.25329,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
1998,West,male,4979,2.38044,2.25179,2.51858,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1998,West,female,5299,3.30384,3.15286,3.42965,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
1998,East,male,1861,2.22299,2.04144,2.39148,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1998,East,female,1987,2.89445,2.69584,3.06898,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1999,West,male,4765,2.46296,2.30975,2.58149,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1999,West,female,5071,3.29474,3.15451,3.46596,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
1999,East,male,1815,2.39959,2.14890,2.64621,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1999,East,female,1960,2.93889,2.75696,3.09551,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2000,West,male,8749,2.36822,2.25740,2.45339,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2000,West,female,9441,3.12336,2.99748,3.22668,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2000,East,male,2786,2.08708,1.93778,2.22039,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2000,East,female,3036,2.95955,2.77739,3.13247,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2001,West,male,7871,2.42327,2.31286,2.53019,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2001,West,female,8555,3.20836,3.06057,3.34141,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2001,East,male,2614,2.17571,1.97403,2.32384,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2001,East,female,2797,3.07794,2.92654,3.24414,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2002,West,male,8467,2.28576,2.16934,2.41979,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2002,West,female,9074,3.09050,2.93684,3.21091,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2002,East,male,2628,2.05305,1.91425,2.19537,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2002,East,female,2791,2.98183,2.76792,3.20656,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2003,West,male,8051,2.37918,2.28136,2.49077,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2003,West,female,8675,3.07830,2.96089,3.19157,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2003,East,male,2572,2.34671,2.15730,2.51627,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2003,East,female,2750,3.00684,2.77694,3.22166,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2004,West,male,7853,2.15081,2.03430,2.24822,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2004,West,female,8471,2.85244,2.74380,2.96752,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,2.00000
2004,East,male,2497,2.12796,1.98228,2.29114,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2004,East,female,2711,2.67899,2.52942,2.83814,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2005,West,male,7440,2.32827,2.17865,2.45313,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2005,West,female,8149,2.99906,2.87332,3.10370,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2005,East,male,2408,2.24890,2.04619,2.43223,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2005,East,female,2599,2.77369,2.60039,2.95572,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2006,West,male,7928,2.25020,2.14852,2.36065,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2006,West,female,8730,2.91439,2.80250,3.00693,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2006,East,male,2525,2.00873,1.83858,2.15028,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2006,East,female,2740,2.57808,2.40745,2.76173,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2007,West,male,7323,2.44402,2.31626,2.55952,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2007,West,female,8104,2.94677,2.83520,3.04788,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2007,East,male,2402,2.13287,1.95734,2.25402,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2007,East,female,2586,2.76378,2.56240,2.92837,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2008,West,male,6873,2.29419,2.14368,2.40356,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2008,West,female,7609,2.86394,2.75404,2.96059,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2008,East,male,2290,1.96284,1.82218,2.11086,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2008,East,female,2455,2.54678,2.37780,2.68179,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2009,West,male,6375,2.34357,2.23920,2.44600,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2009,West,female,7037,2.97707,2.86624,3.11270,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
2009,East,male,2179,2.14758,1.93328,2.32070,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2009,East,female,2343,2.76108,2.54658,2.94605,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2010,West,male,8349,2.24339,2.14282,2.35658,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2010,West,female,10036,2.73527,2.62728,2.84991,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2010,East,male,2494,2.04995,1.88248,2.19832,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2010,East,female,2936,2.56107,2.43059,2.70753,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2011,West,male,9950,2.32413,2.22637,2.44706,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2011,West,female,12061,2.73809,2.63979,2.84521,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2011,East,male,2871,2.00349,1.87617,2.13461,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2011,East,female,3428,2.61703,2.47558,2.76823,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2012,West,male,9705,2.25770,2.06737,2.38985,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2012,West,female,11686,2.69472,2.59475,2.77458,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2012,East,male,2797,1.99019,1.81369,2.15724,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2012,East,female,3342,2.70107,2.50200,2.86262,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2013,West,male,8997,2.41653,2.26820,2.53742,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2013,West,female,10925,2.80543,2.73093,2.89926,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2013,East,male,2612,1.95565,1.82082,2.10948,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2013,East,female,3111,2.63250,2.38621,2.82706,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2014,West,male,9861,2.15188,2.06097,2.24265,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2014,West,female,11561,2.76235,2.65376,2.87280,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2014,East,male,2531,1.95458,1.79277,2.10165,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2014,East,female,3027,2.69169,2.44853,2.87610,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2015,West,male,9037,2.30510,2.14468,2.44587,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,West,female,10691,2.79152,2.67070,2.91375,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2015,East,male,2388,1.98747,1.83481,2.13778,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,East,female,2843,2.56091,2.40329,2.72054,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2016,West,male,8742,2.12449,1.94052,2.26961,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2016,West,female,10318,2.68597,2.58675,2.79412,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2016,East,male,2268,2.10015,1.75853,2.39894,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2016,East,female,2727,2.42765,2.26168,2.62327,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2017,West,male,9605,2.28224,2.15959,2.40061,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2017,West,female,11166,2.71653,2.61082,2.82922,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2017,East,male,2567,2.26683,2.00898,2.49941,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2017,East,female,3006,2.47829,2.36982,2.63246,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2018,West,male,9221,2.22848,2.07640,2.36363,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2018,West,female,10811,2.70793,2.57886,2.80716,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2018,East,male,2520,2.03306,1.88306,2.18611,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2018,East,female,2952,2.45124,2.29602,2.59172,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2019,West,male,9573,2.15228,2.05429,2.24951,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2019,West,female,10474,2.71782,2.57468,2.82487,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2019,East,male,2632,2.13207,1.92792,2.31707,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2019,East,female,2895,2.33625,2.19844,2.48990,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2020,West,male,11158,1.94733,1.75296,2.07068,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2020,West,female,11446,2.35502,2.24781,2.46042,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,3.00000
2020,East,male,2747,1.80844,1.65678,1.95070,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2020,East,female,2935,2.19169,2.04259,2.36549,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,3.00000
2021,West,male,6098,2.49574,2.26670,2.68624,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2021,West,female,6891,2.73010,2.59003,2.83886,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2021,East,male,1620,2.20239,1.96950,2.41817,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2021,East,female,1853,2.42729,2.19909,2.61849,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
