year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1999,Direct migration background,male,1097,2.4096987447186553,2.263491274586605,2.5559062148507055,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1999,Direct migration background,female,1084,3.1672952304922126,3.021933116591877,3.3126573443925484,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1999,Indirect migration background,male,277,1.7878812639226325,1.3565352993903692,2.2192272284548955,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
1999,Indirect migration background,female,278,2.6474043031352865,2.4543598020348947,2.8404488042356784,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
2000,No migration background,male,9374,2.3571093096012197,2.313901186057919,2.4003174331445205,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2000,No migration background,female,10240,3.165376084338831,3.119850877108775,3.2109012915688875,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2000,Direct migration background,male,1594,2.2484844387309617,2.1484979787623955,2.348470898699528,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2000,Direct migration background,female,1664,2.797369149430222,2.6974227868758587,2.8973155119845857,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0249999999999995
2000,Indirect migration background,male,370,1.8077810497564195,1.6763791711117737,1.9391829284010653,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2000,Indirect migration background,female,390,2.6062510514156934,2.4035344848564897,2.808967617974897,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2001,No migration background,male,8572,2.4379594079513356,2.393958773596218,2.4819600423064534,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2001,No migration background,female,9352,3.251142174130386,3.2040076436649407,3.298276704595831,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2001,Direct migration background,male,1412,2.3044010408555553,2.1848939121959083,2.4239081695152023,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2001,Direct migration background,female,1467,2.9077438817538193,2.7948455668505914,3.020642196657047,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2001,Indirect migration background,male,353,1.3673003398586168,1.254289359329553,1.4803113203876805,0.0,0.643324648297805,2.0,0.0,5.0,0.0,-1.0,0.0
2001,Indirect migration background,female,369,2.8473830721005426,2.59794770153119,3.0968184426698953,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2002,No migration background,male,9232,2.3233871450978842,2.2809265894372093,2.365847700758559,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2002,No migration background,female,9888,3.123804006348607,3.0780624383266755,3.169545574370539,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2002,Direct migration background,male,1346,2.0668851872529155,1.963479395769987,2.170290978735844,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2002,Direct migration background,female,1412,2.991019301192642,2.8714042153223582,3.110634387062926,0.0,2.0,3.025460408435876,0.0,7.56365102108969,2.0,2.0,3.0
2002,Indirect migration background,male,340,1.028948611768172,0.9342758942617391,1.1236213292746051,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
2002,Indirect migration background,female,376,2.5629145158196565,2.3683976392188058,2.757431392420507,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2003,No migration background,male,8865,2.4297625719529896,2.3893321873324997,2.4701929565734795,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2003,No migration background,female,9538,3.1545929760571756,3.1121015231952125,3.1970844289191387,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2003,Direct migration background,male,1246,2.379253518575878,2.2487707006915967,2.5097363364601595,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2003,Direct migration background,female,1331,2.7232508720023723,2.6303591296944218,2.8161426143103228,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2003,Indirect migration background,male,335,1.2733647823887044,1.160099945774381,1.3866296190030278,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2003,Indirect migration background,female,381,2.581641186798871,2.402637294517964,2.7606450790797776,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2004,No migration background,male,8622,2.199337333182623,2.1580402519998847,2.2406344143653616,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2004,No migration background,female,9322,2.905652224287278,2.863844071230576,2.94746037734398,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2004,Direct migration background,male,1199,2.0901146834477546,1.9856910049633665,2.1945383619321426,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2004,Direct migration background,female,1289,2.5590350114853693,2.462935176577299,2.6551348463934397,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2004,Indirect migration background,male,352,1.521246111633954,1.3763236952286544,1.6661685280392535,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2004,Indirect migration background,female,386,2.2088299985305753,2.0676626058935796,2.349997391167571,0.0,1.3849465342141667,3.0,0.0,7.5,2.0,2.0,3.0
2005,No migration background,male,8211,2.3084363173565383,2.2684389101100564,2.3484337246030202,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2005,No migration background,female,8946,3.064109987984036,3.02084570481253,3.107374271155542,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2005,Direct migration background,male,1099,2.560452448529943,2.431420723402562,2.6894841736573243,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2005,Direct migration background,female,1236,2.615390285640532,2.5129523032771397,2.7178282680039247,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2005,Indirect migration background,male,366,2.00542094694847,1.7551791790088067,2.2556627148881327,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2005,Indirect migration background,female,390,2.1433271129388123,2.00277478594757,2.2838794399300544,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2006,No migration background,male,8953,2.2309412651735276,2.192330658685194,2.2695518716618612,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,No migration background,female,9766,2.884020091848423,2.845561647352274,2.922478536344572,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2006,Direct migration background,male,1100,2.251513967531023,2.115449004561818,2.387578930500228,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,Direct migration background,female,1272,2.722892633436825,2.6144933664483165,2.8312919004253336,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2006,Indirect migration background,male,379,1.5564819163709522,1.413233326480533,1.6997305062613715,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2006,Indirect migration background,female,421,2.6586945059289584,2.4564100781167015,2.8609789337412153,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2007,No migration background,male,8386,2.4182881580402174,2.3752329665029155,2.461343349577519,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2007,No migration background,female,9145,2.9642847134423445,2.9249596406508487,3.0036097862338402,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2007,Direct migration background,male,975,2.321807841517398,2.175105412440905,2.4685102705938915,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2007,Direct migration background,female,1135,2.806888950044753,2.6971192160406043,2.9166586840489015,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2007,Indirect migration background,male,364,1.9164136736437085,1.7219580357955995,2.110869311491818,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2007,Indirect migration background,female,410,2.2293876539719797,2.058433231916776,2.4003420760271834,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2008,No migration background,male,7925,2.252138805251989,2.210810700266036,2.293466910237942,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2008,No migration background,female,8648,2.8573845938041647,2.817719658476766,2.8970495291315634,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2008,Direct migration background,male,879,2.401119899716389,2.2082303071132863,2.5940094923194916,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2008,Direct migration background,female,1019,2.7375250467223826,2.6327629821650875,2.8422871112796777,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2008,Indirect migration background,male,359,1.4127384718399019,1.298965435088496,1.5265115085913077,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2008,Indirect migration background,female,397,2.05823267216426,1.9348516592706368,2.1816136850578833,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2009,No migration background,male,7459,2.38193374005068,2.3392457837156324,2.4246216963857274,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2009,No migration background,female,8119,3.0184538733632422,2.977320708844135,3.0595870378823493,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2009,Direct migration background,male,758,2.1813632843325275,2.0674444890735835,2.2952820795914715,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2009,Direct migration background,female,893,2.695592758123633,2.5912134326162763,2.79997208363099,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2009,Indirect migration background,male,337,1.3467708285797706,1.193879011709349,1.4996626454501922,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2009,Indirect migration background,female,368,2.1906968601415153,2.0497533017581615,2.331640418524869,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2010,No migration background,male,9037,2.3283645847875762,2.2899042316680207,2.3668249379071318,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2010,No migration background,female,10745,2.7682041415964638,2.7333865071385026,2.803021776054425,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2010,Direct migration background,male,1312,1.7963743089730222,1.720197944007705,1.8725506739383393,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2010,Direct migration background,female,1625,2.5231507474025494,2.4363418293173997,2.609959665487699,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2010,Indirect migration background,male,494,1.119018812366699,1.0376533434227124,1.2003842813106858,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
2010,Indirect migration background,female,602,2.029416497865481,1.9308107106348185,2.128022285096144,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2011,No migration background,male,10813,2.35472497550511,2.3174174860785772,2.392032464931643,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2011,No migration background,female,12949,2.762159456254551,2.731175581274706,2.793143331234396,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2011,Direct migration background,male,1445,1.9804069749060274,1.8915627174443672,2.0692512323676877,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2011,Direct migration background,female,1847,2.5244719374668536,2.441133852717947,2.60781002221576,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2011,Indirect migration background,male,561,1.3576551551956364,1.2429236037822937,1.472386706608979,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2011,Indirect migration background,female,693,2.4191524120694425,2.2953969613401792,2.542907862798706,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2012,No migration background,male,10575,2.2874927706982384,2.2473065306488844,2.3276790107475924,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2012,No migration background,female,12616,2.738048291266229,2.7076531583635575,2.7684434241689004,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2012,Direct migration background,male,1377,1.9565567884095016,1.864789740364829,2.0483238364541743,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2012,Direct migration background,female,1748,2.571028141901731,2.4745893344431287,2.667466949360333,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2012,Indirect migration background,male,549,1.5149083286556357,1.4156649585100904,1.614151698801181,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2012,Indirect migration background,female,664,2.2765791699040037,2.1510072617044873,2.40215107810352,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2013,No migration background,male,9880,2.3863824850459765,2.3462920753659042,2.4264728947260488,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,No migration background,female,11827,2.7864551152577075,2.753984792631436,2.818925437883979,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2013,Direct migration background,male,1208,2.0590834274203638,1.973408064421097,2.1447587904196306,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,Direct migration background,female,1585,2.660114922078119,2.5782836122685104,2.7419462318877272,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2013,Indirect migration background,male,520,1.3745655010033733,1.2987890405201317,1.4503419614866149,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2013,Indirect migration background,female,624,2.7224391241103265,2.59107242695531,2.853805821265343,1.0,2.0,4.0,0.0,8.5,2.0,2.0,3.0
2014,No migration background,male,9230,2.2099008387857957,2.175548038741366,2.244253638830225,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2014,No migration background,female,10831,2.824968693005084,2.7866108385654207,2.8633265474447476,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2014,Direct migration background,male,2358,1.8576392514955877,1.7918640344285162,1.9234144685626593,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2014,Direct migration background,female,2851,2.55800561100369,2.492386223923127,2.623624998084253,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2014,Indirect migration background,male,803,1.4015606623733552,1.3350759743314984,1.468045350415212,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,Indirect migration background,female,906,1.985835332915444,1.8955974587273092,2.0760732071035783,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,No migration background,male,8732,2.3289925411337498,2.2847640032687986,2.373221078998701,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,No migration background,female,10268,2.755947576427695,2.720979711555259,2.7909154413001307,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2015,Direct migration background,male,1975,2.0365624342922493,1.9636517122878976,2.109473156296601,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Direct migration background,female,2429,2.845989182000492,2.7515065195092325,2.9404718444917513,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2015,Indirect migration background,male,718,1.5214706633771713,1.4356846173372804,1.6072567094170622,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,Indirect migration background,female,836,2.369628816935601,2.2530929839346734,2.4861646499365286,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2016,No migration background,male,8148,2.2371877923834855,2.190767545259483,2.283608039507488,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,No migration background,female,9575,2.7008005101851733,2.6636598465847108,2.737941173785636,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2016,Direct migration background,male,2183,1.753707188607304,1.6894328542114825,1.8179815230031253,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,Direct migration background,female,2683,2.3901822045032977,2.3193989093543728,2.4609654996522226,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2016,Indirect migration background,male,679,1.410314962379144,1.3365925310248197,1.4840373937334683,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,Indirect migration background,female,787,2.4157185168805655,2.306567187137838,2.524869846623293,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2017,No migration background,male,9348,2.3541838513561615,2.3138931630485815,2.3944745396637415,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2017,No migration background,female,10723,2.7583793809708266,2.7214939271580167,2.7952648347836364,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2017,Direct migration background,male,2075,1.9994952326712112,1.9120850473252118,2.0869054180172104,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2017,Direct migration background,female,2591,2.3538641066174844,2.289123213144274,2.418605000090695,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2017,Indirect migration background,male,749,1.9423896265530707,1.8262120164510578,2.0585672366550836,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2017,Indirect migration background,female,858,2.3573516577436955,2.2419358094685276,2.4727675060188634,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2018,No migration background,male,9004,2.2849603164410386,2.2438074484566912,2.326113184425386,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2018,No migration background,female,10388,2.715231075675101,2.6802072606179896,2.7502548907322124,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2018,Direct migration background,male,1996,1.9017861058573104,1.8347509861455014,1.9688212255691195,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2018,Direct migration background,female,2500,2.4333585636424195,2.369982079539958,2.496735047744881,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2018,Indirect migration background,male,741,1.7211582433857642,1.624674186291649,1.8176423004798794,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2018,Indirect migration background,female,875,2.58000084981092,2.443906520218549,2.716095179403291,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2019,No migration background,male,9727,2.264971389732767,2.229514065806896,2.300428713658638,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2019,No migration background,female,10395,2.684390279090622,2.651130192666087,2.7176503655151567,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2019,Direct migration background,male,1777,1.832527807875758,1.7627493849257378,1.9023062308257783,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2019,Direct migration background,female,2179,2.420227310263479,2.356263927358485,2.484190693168473,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2019,Indirect migration background,male,737,1.456301018796451,1.374924616368369,1.5376774212245328,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2019,Indirect migration background,female,832,2.8261249225105654,2.6738429582889722,2.9784068867321585,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2020,No migration background,male,8766,2.013148435009983,1.9748781978266041,2.0514186721933614,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2020,No migration background,female,9710,2.413343441527286,2.382482894153067,2.444203988901505,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2020,Direct migration background,male,4418,1.6276089041141009,1.5858950403922794,1.6693227678359224,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
