year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,West,10109,2.870559525458402,2.827732809808224,2.9133862411085802,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1998,East,3779,2.573265667245218,2.517038373839524,2.6294929606509116,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1999,West,9692,2.9068772058933496,2.8617577107903194,2.95199670099638,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1999,East,3701,2.6889819229772804,2.6258647303708913,2.7520991155836696,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2000,West,17928,2.771650368590971,2.7381013840784485,2.805199353103493,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2000,East,5704,2.5515301674247786,2.5024018375212553,2.600658497328302,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2001,West,16204,2.8440688334588056,2.8089492348887615,2.8791884320288497,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2001,East,5321,2.649718133236954,2.5982664016183636,2.7011698648555442,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2002,West,17275,2.7181642358221074,2.684334088369157,2.7519943832750577,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2002,East,5319,2.551425190058824,2.502161578672718,2.60068880144493,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2003,West,16470,2.7579128127601376,2.726547069022966,2.789278556497309,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0249999999999995
2003,East,5226,2.6984135528046007,2.6459293268010273,2.750897778808174,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2004,West,16063,2.5299460041857422,2.4984571181467286,2.561434890224756,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2004,East,5107,2.422840911973208,2.3766069472577867,2.4690748766886292,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2005,West,15321,2.690029422021644,2.6575639938553164,2.7224948501879713,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2005,East,4927,2.5288470100621026,2.481565787970493,2.576128232153712,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2006,West,16636,2.594039744581109,2.5635838099240518,2.6244956792381666,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,East,5255,2.299737209204878,2.256011997396341,2.3434624210134145,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2007,West,15427,2.7034450228662217,2.67087102796327,2.7360190177691734,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2007,East,4988,2.452116819650549,2.4079585626059856,2.4962750766951123,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2008,West,14482,2.588217205560543,2.5555328705668763,2.6209015405542098,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2008,East,4745,2.255331463495465,2.2114320266016096,2.2992309003893205,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2009,West,13412,2.669644690459242,2.6376866603105444,2.70160272060794,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2009,East,4522,2.45816448381509,2.4109827784173246,2.505346189212855,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2010,West,18385,2.496553291387276,2.4692940253582445,2.5238125574163077,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2010,East,5430,2.304018503904924,2.2671066113959806,2.3409303964138677,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2011,West,22010,2.53829939031186,2.5126453439512697,2.5639534366724503,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2011,East,6298,2.3139298243366437,2.277369513283639,2.3504901353896486,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2012,West,21390,2.4829119753473425,2.4565106603466047,2.5093132903480804,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2012,East,6139,2.3498148209644354,2.3090288475992793,2.3906007943295915,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2013,West,19921,2.618275219659305,2.591665203175873,2.6448852361427373,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2013,East,5723,2.298216880839344,2.2538116966178037,2.3426220650608847,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2014,West,21421,2.4643385927103467,2.439327389991399,2.4893497954292942,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2014,East,5558,2.330655537263219,2.287047364588663,2.374263709937775,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0249999999999995
2015,West,19728,2.5544420962923526,2.526034818123167,2.582849374461538,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2015,East,5230,2.279506123388096,2.2377043569734334,2.321307889802759,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2016,West,19060,2.410583647428012,2.383134039192255,2.438033255663769,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,East,4995,2.26781262967713,2.214218949237423,2.321406310116837,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2017,West,20771,2.5037552547798816,2.4765361094108775,2.5309744001488856,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2017,East,5573,2.37385274631588,2.3314527314326075,2.4162527611991527,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
2018,West,20032,2.472695292067895,2.446138852881233,2.499251731254557,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2018,East,5472,2.2469100935178536,2.2066822518713867,2.2871379351643206,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2019,West,20049,2.4407801032094927,2.4166602449646715,2.464899961454314,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2019,East,5529,2.2406971573920913,2.1971801428420283,2.2842141719421543,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2020,West,22609,2.154849324993087,2.1324238175769006,2.1772748324092737,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2020,East,5685,2.0109378512668767,1.9768562535234426,2.0450194490103106,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2021,West,12994,2.6166925481427104,2.5819748976151318,2.651410198670289,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,East,3475,2.319516925302423,2.265628566084111,2.3734052845207345,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
