year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,46-65 y.,4101,3.4444626593565504,3.3568361843628005,3.5320891343503003,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,66 and older,1439,4.868073709363568,4.68003888131139,5.056108537415746,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1992,under 18 y.,,,,,,,,,,,,
1992,18-29 y.,3326,2.058388152065873,2.0025305015432453,2.114245802588501,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1992,30-45 y.,4212,2.2460747002539345,2.1910513041294832,2.301098096378386,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1992,46-65 y.,3968,3.430459341245866,3.341281041447157,3.519637641044575,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1992,66 and older,1427,4.98706539033303,4.809487132660658,5.164643648005402,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1993,under 18 y.,,,,,,,,,,,,
1993,18-29 y.,,,,,,,,,,,,
1993,30-45 y.,,,,,,,,,,,,
1993,46-65 y.,,,,,,,,,,,,
1993,66 and older,,,,,,,,,,,,
1994,under 18 y.,,,,,,,,,,,,
1994,18-29 y.,,,,,,,,,,,,
1994,30-45 y.,,,,,,,,,,,,
1994,46-65 y.,,,,,,,,,,,,
1994,66 and older,,,,,,,,,,,,
1995,under 18 y.,,,,,,,,,,,,
1995,18-29 y.,3115,2.006623456561799,1.9533762895837692,2.0598706235398287,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1995,30-45 y.,4411,2.297299568593403,2.2361666433330534,2.358432493853752,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1995,46-65 y.,3931,3.6894679357597537,3.604174234426118,3.7747616370933894,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,66 and older,1502,5.2580910965337235,5.076612791568247,5.4395694014992,2.0,3.0,6.0,0.0,12.0,3.0,3.0,3.0
1996,under 18 y.,,,,,,,,,,,,
1996,18-29 y.,2911,2.106508198779445,2.044257148880153,2.1687592486787373,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1996,30-45 y.,4387,2.199894304055572,2.1441373677272297,2.255651240383914,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1996,46-65 y.,3856,3.6266026576605013,3.538896908418056,3.7143084069029464,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1996,66 and older,1524,4.844199437007606,4.700150216727462,4.98824865728775,2.0,3.0,6.0,0.0,12.0,3.0,3.0,3.0
1997,under 18 y.,,,,,,,,,,,,
1997,18-29 y.,2780,1.9450100403472026,1.8913056612433652,1.99871441945104,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1997,30-45 y.,4348,2.092178749092621,2.04300336683426,2.141354131350982,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1997,46-65 y.,3836,3.5591306954090434,3.4780558016804366,3.64020558913765,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1997,66 and older,1568,4.487588028039496,4.35838705239519,4.6167890036838015,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1998,under 18 y.,,,,,,,,,,,,
1998,18-29 y.,2910,1.7841231676929843,1.7313745436802814,1.8368717917056872,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1998,30-45 y.,4791,1.920052283132276,1.878237185704013,1.9618673805605389,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1998,46-65 y.,4354,3.198191930306812,3.131007142321186,3.2653767182924383,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1998,66 and older,1833,4.490714417867966,4.361124914547772,4.620303921188159,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1999,under 18 y.,,,,,,,,,,,,
1999,18-29 y.,2740,1.9737859905587698,1.9059329489980386,2.0416390321195013,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1999,30-45 y.,4696,1.95896483780946,1.91471492410142,2.0032147515175,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1999,46-65 y.,4168,3.2653526874344765,3.1866153244892312,3.3440900503797217,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1999,66 and older,1789,4.357602822512155,4.243754637777471,4.47145100724684,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
2000,under 18 y.,,,,,,,,,,,,
2000,18-29 y.,4174,1.8173570908867782,1.774208617848044,1.8605055639255124,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2000,30-45 y.,8144,1.9895985888951753,1.9495570420927366,2.0296401356976137,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2000,46-65 y.,7733,2.9590475547148927,2.9077482838690574,3.010346825560728,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2000,66 and older,3581,4.237623508114229,4.143976326690344,4.331270689538114,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2001,under 18 y.,,,,,,,,,,,,
2001,18-29 y.,3775,1.8670047662383842,1.8103693547630648,1.9236401777137035,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2001,30-45 y.,7309,2.0128242233306977,1.9739004076156166,2.051748039045779,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2001,46-65 y.,7058,3.1293918513706784,3.069363476798486,3.189420225942871,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2001,66 and older,3383,4.212342260074574,4.131943250563397,4.2927412695857505,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2002,under 18 y.,,,,,,,,,,,,
2002,18-29 y.,3759,1.78196410251471,1.7199999586386177,1.8439282463908022,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2002,30-45 y.,7424,1.9681079949645168,1.9287751767660506,2.007440813162983,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2002,46-65 y.,7832,2.892442279328003,2.8413384682388245,2.9435460904171813,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0249999999999995
2002,66 and older,3579,4.070047092034182,3.985606877513753,4.154487306554611,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2003,under 18 y.,,,,,,,,,,,,
2003,18-29 y.,3631,1.8109810250339797,1.761761537708301,1.8602005123596586,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2003,30-45 y.,6909,2.0228382923119037,1.9818842918549884,2.0637922927688193,0.0,1.0,2.144469584184346,0.0,5.3611739604608655,1.0,1.0,1.0
2003,46-65 y.,7533,2.9998003527905106,2.950171505917474,3.0494291996635474,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2003,66 and older,3623,4.041775982084705,3.967528343138665,4.1160236210307435,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2004,under 18 y.,,,,,,,,,,,,
2004,18-29 y.,3583,1.59172021714822,1.5502723329216743,1.6331681013747659,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2004,30-45 y.,6510,1.8338114728097659,1.7964426543460181,1.8711802912735136,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2004,46-65 y.,7345,2.648031023797392,2.5996465889023095,2.6964154586924747,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2004,66 and older,3732,3.840832556634102,3.7622738587665663,3.919391254501638,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2005,under 18 y.,,,,,,,,,,,,
2005,18-29 y.,3461,1.7851611837850339,1.7320122705280758,1.8383100970419919,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2005,30-45 y.,6064,2.008365642262016,1.970117465289059,2.046613819234973,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2005,46-65 y.,6979,2.751300481056273,2.70243584835871,2.8001651137538364,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2005,66 and older,3744,4.075955548749035,3.997755293780171,4.1541558037179,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2006,under 18 y.,,,,,,,,,,,,
2006,18-29 y.,3639,1.6410709856733339,1.5998425663900908,1.682299404956577,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2006,30-45 y.,6270,2.046781623692803,1.9991693375219737,2.094393909863632,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,46-65 y.,7565,2.571715750514202,2.526802973818273,2.616628527210131,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2006,66 and older,4417,3.793244685111487,3.730297882110767,3.8561914881122075,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2007,under 18 y.,,,,,,,,,,,,
2007,18-29 y.,3379,1.7957660861554727,1.7463200557023142,1.8452121166086313,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2007,30-45 y.,5692,2.0661764477651503,2.015486514463529,2.1168663810667714,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2007,46-65 y.,7027,2.688140066631944,2.643484093699974,2.7327960395639144,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2007,66 and older,4317,3.9571596971372545,3.8893855158297757,4.024933878444733,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2008,under 18 y.,,,,,,,,,,,,
2008,18-29 y.,3134,1.60965398210873,1.5689680606016576,1.6503399036158022,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2008,30-45 y.,5154,1.9449106878287592,1.8982278984814818,1.9915934771760366,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2008,46-65 y.,6664,2.6280298657479575,2.5787291009555156,2.6773306305403994,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2008,66 and older,4275,3.7306411941176694,3.6627790503083686,3.79850333792697,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2009,under 18 y.,,,,,,,,,,,,
2009,18-29 y.,2841,1.5981742970789026,1.555898596588406,1.6404499975693991,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2009,30-45 y.,4658,2.0791356504961316,2.0320484045465186,2.1262228964457446,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2009,46-65 y.,6294,2.7841714144152263,2.734464761073693,2.8338780677567597,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2009,66 and older,4141,3.790122188702308,3.7277438395113407,3.8525005378932757,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2010,under 18 y.,,,,,,,,,,,,
2010,18-29 y.,3883,1.6419899662771518,1.5941874115146495,1.689792521039654,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2010,30-45 y.,9031,2.033564426458924,1.9966542941202807,2.0704745587975673,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2010,46-65 y.,6904,2.5298834894360738,2.488668586900241,2.5710983919719066,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2010,66 and older,3997,3.4074430346691145,3.3462473446659633,3.4686387246722656,1.0,3.0,4.0,0.0,8.5,3.0,3.0,3.0
2011,under 18 y.,,,,,,,,,,,,
2011,18-29 y.,4166,1.698885436085922,1.6585689315512253,1.7392019406206187,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2011,30-45 y.,9920,2.0015810097274,1.9707868336246865,2.0323751858301136,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2011,46-65 y.,9103,2.5222204440140925,2.484451654658539,2.559989233369646,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2011,66 and older,5119,3.534147862003171,3.4699604487252405,3.5983352752811015,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2012,under 18 y.,,,,,,,,,,,,
2012,18-29 y.,3962,1.647419405524181,1.6064440945663698,1.6883947164819924,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2012,30-45 y.,9053,2.080182818803561,2.0360361984825452,2.124329439124577,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2012,46-65 y.,9342,2.483476095523335,2.4462995547093724,2.5206526363372976,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2012,66 and older,5172,3.357916178489785,3.3027203421634006,3.4131120148161695,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2013,under 18 y.,,,,,,,,,,,,
2013,18-29 y.,3635,1.858434283828553,1.8150743599610983,1.9017942076960077,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2013,30-45 y.,8047,2.1403489238778968,2.1050605787986036,2.17563726895719,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,46-65 y.,9013,2.6300297179867607,2.5864791189800966,2.6735803169934247,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2013,66 and older,4949,3.1980528351638693,3.143535951621317,3.2525697187064218,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2014,under 18 y.,,,,,,,,,,,,
2014,18-29 y.,4267,1.6900471066309435,1.652091825967284,1.7280023872946029,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,30-45 y.,8493,1.9500650185633015,1.9148232552806879,1.9853067818459151,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2014,46-65 y.,9279,2.5313526217724984,2.4926285140676336,2.570076729477363,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2014,66 and older,4940,3.2826653012021803,3.2240704422833577,3.341260160121003,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2015,under 18 y.,,,,,,,,,,,,
2015,18-29 y.,3906,1.8301776033576957,1.7825570854271227,1.8777981212882688,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,30-45 y.,7342,1.947297615689511,1.91005480755357,1.984540423825452,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,46-65 y.,8842,2.7088840100938607,2.6612517981622736,2.7565162220254478,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2015,66 and older,4868,3.1432634761274314,3.089765104700827,3.196761847554036,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2016,under 18 y.,,,,,,,,,,,,
2016,18-29 y.,3774,1.634617812164212,1.5925809642505937,1.6766546600778305,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,30-45 y.,7025,1.9056016429031724,1.8731893470354648,1.93801393877088,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,46-65 y.,8562,2.4946649009763684,2.444447256030197,2.54488254592254,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,66 and older,4694,3.183644533785682,3.1283864097096608,3.2389026578617033,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2017,under 18 y.,,,,,,,,,,,,
2017,18-29 y.,4268,1.8546272435058682,1.815366209296488,1.8938882777152484,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2017,30-45 y.,7199,1.9784342680930738,1.9395675641517633,2.017300972034384,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2017,46-65 y.,9936,2.612327604137085,2.5693340685922017,2.655321139681968,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2017,66 and older,4941,3.1783307043452025,3.120866902199162,3.235794506491243,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2018,under 18 y.,,,,,,,,,,,,
2018,18-29 y.,4224,1.8998643441365048,1.8554883072170412,1.9442403810559685,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2018,30-45 y.,6697,1.9963593128872836,1.9482493418165892,2.0444692839579783,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2018,46-65 y.,9613,2.5025990801834856,2.467813228482992,2.537384931883979,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2018,66 and older,4970,3.08331710350352,3.027159522172656,3.139474684834384,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2019,under 18 y.,,,,,,,,,,,,
2019,18-29 y.,3826,1.9429681213680405,1.8942134300135356,1.9917228127225455,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2019,30-45 y.,6272,1.9418799910237907,1.9052981649577594,1.978461817089822,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2019,46-65 y.,10396,2.519111105456148,2.482200916581001,2.5560212943312948,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2019,66 and older,5160,2.987280402703382,2.9401799500673644,3.0343808553393994,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2020,under 18 y.,,,,,,,,,,,,
2020,18-29 y.,5049,1.4957454438295361,1.4636896188956952,1.527801268763377,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2020,30-45 y.,8015,1.8246222370271148,1.7812416618595004,1.8680028121947292,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2020,46-65 y.,10347,2.20792484767256,2.177754008996673,2.238095686348447,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2020,66 and older,4883,2.7078300969041225,2.661880946122509,2.753779247685736,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,under 18 y.,,,,,,,,,,,,
2021,18-29 y.,2569,2.047217415027455,1.99110909996099,2.10332573009392,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2021,30-45 y.,3959,2.1210676675904665,2.071527929952102,2.170607405228831,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2021,46-65 y.,6495,2.617669128474018,2.573006057285807,2.6623321996622287,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,66 and older,3446,3.213705653575787,3.12860904692169,3.2988022602298837,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
