year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,5913,7.86524,7.80704,7.92344,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1984,female,6173,7.96137,7.90329,8.01946,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1985,male,5363,7.80534,7.74685,7.86384,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1985,female,5552,7.88236,7.82421,7.94052,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1986,male,5211,7.73432,7.67639,7.79224,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1986,female,5315,7.81797,7.75989,7.87605,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1987,male,3796,7.85165,7.78690,7.91640,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1987,female,4115,7.93340,7.86845,7.99835,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1988,male,4908,7.69714,7.64007,7.75421,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1988,female,5019,7.78054,7.72219,7.83889,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1989,male,4741,7.68885,7.63111,7.74660,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1989,female,4864,7.73764,7.67800,7.79727,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1990,male,6729,7.44611,7.39236,7.49986,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1990,female,7076,7.58600,7.53298,7.63902,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1991,male,6603,7.49225,7.43955,7.54495,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1991,female,6936,7.61015,7.55903,7.66127,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1992,male,6418,7.41109,7.35813,7.46406,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1992,female,6810,7.49802,7.44653,7.54951,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1993,male,6329,7.41859,7.36445,7.47273,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1993,female,6689,7.59410,7.54180,7.64640,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1994,male,6186,7.47151,7.41812,7.52489,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1994,female,6606,7.59726,7.54412,7.65039,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,male,6344,7.43767,7.38582,7.48953,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,female,6803,7.54514,7.49337,7.59690,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,male,6254,7.45606,7.40422,7.50789,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,female,6711,7.60365,7.55206,7.65524,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1997,male,6148,7.43327,7.38310,7.48345,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1997,female,6570,7.55696,7.50544,7.60848,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1998,male,6820,7.55199,7.50426,7.59971,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1998,female,7279,7.63847,7.59047,7.68647,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,male,6568,7.55113,7.50309,7.59917,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1999,female,6989,7.71905,7.67175,7.76634,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2000,male,11506,7.68555,7.64903,7.72206,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
