"m11126","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Schlecht","1992","17-29","AkademikerIn","","","",""
"Schlecht","1992","30-45","(noch) kein Abschluss","4","","",""
"Schlecht","1992","30-45","Hauptschule","47","0.0284987511656135","0.0206443323242126","0.0363531700070143"
"Schlecht","1992","30-45","Realschule","11","","",""
"Schlecht","1992","30-45","(Fach-)Abitur","3","","",""
"Schlecht","1992","30-45","AkademikerIn","5","","",""
"Schlecht","1992","46-65","(noch) kein Abschluss","31","0.111789956991423","0.0765416601232667","0.147038253859579"
"Schlecht","1992","46-65","Hauptschule","144","0.0575223386271271","0.0485396180872073","0.0665050591670469"
"Schlecht","1992","46-65","Realschule","12","","",""
"Schlecht","1992","46-65","(Fach-)Abitur","10","","",""
"Schlecht","1992","46-65","AkademikerIn","17","","",""
"Schlecht","1992","66","(noch) kein Abschluss","","","",""
"Schlecht","1992","66","Hauptschule","","","",""
"Schlecht","1992","66","Realschule","","","",""
"Schlecht","1992","66","(Fach-)Abitur","","","",""
"Schlecht","1992","66","AkademikerIn","","","",""
"Sehr gut","1993","17-29","(noch) kein Abschluss","","","",""
"Sehr gut","1993","17-29","Hauptschule","","","",""
"Sehr gut","1993","17-29","Realschule","","","",""
"Sehr gut","1993","17-29","(Fach-)Abitur","","","",""
"Sehr gut","1993","17-29","AkademikerIn","","","",""
"Sehr gut","1993","30-45","(noch) kein Abschluss","","","",""
"Sehr gut","1993","30-45","Hauptschule","","","",""
"Sehr gut","1993","30-45","Realschule","","","",""
"Sehr gut","1993","30-45","(Fach-)Abitur","","","",""
"Sehr gut","1993","30-45","AkademikerIn","","","",""
"Sehr gut","1993","46-65","(noch) kein Abschluss","","","",""
"Sehr gut","1993","46-65","Hauptschule","","","",""
"Sehr gut","1993","46-65","Realschule","","","",""
"Sehr gut","1993","46-65","(Fach-)Abitur","","","",""
"Sehr gut","1993","46-65","AkademikerIn","","","",""
"Sehr gut","1993","66","(noch) kein Abschluss","","","",""
"Sehr gut","1993","66","Hauptschule","","","",""
"Sehr gut","1993","66","Realschule","","","",""
"Sehr gut","1993","66","(Fach-)Abitur","","","",""
"Sehr gut","1993","66","AkademikerIn","","","",""
"Gut","1993","17-29","(noch) kein Abschluss","","","",""
"Gut","1993","17-29","Hauptschule","","","",""
"Gut","1993","17-29","Realschule","","","",""
"Gut","1993","17-29","(Fach-)Abitur","","","",""
"Gut","1993","17-29","AkademikerIn","","","",""
"Gut","1993","30-45","(noch) kein Abschluss","","","",""
"Gut","1993","30-45","Hauptschule","","","",""
"Gut","1993","30-45","Realschule","","","",""
"Gut","1993","30-45","(Fach-)Abitur","","","",""
"Gut","1993","30-45","AkademikerIn","","","",""
"Gut","1993","46-65","(noch) kein Abschluss","","","",""
"Gut","1993","46-65","Hauptschule","","","",""
"Gut","1993","46-65","Realschule","","","",""
"Gut","1993","46-65","(Fach-)Abitur","","","",""
"Gut","1993","46-65","AkademikerIn","","","",""
"Gut","1993","66","(noch) kein Abschluss","","","",""
"Gut","1993","66","Hauptschule","","","",""
"Gut","1993","66","Realschule","","","",""
"Gut","1993","66","(Fach-)Abitur","","","",""
"Gut","1993","66","AkademikerIn","","","",""
"Zufriedenstellend","1993","17-29","(noch) kein Abschluss","","","",""
"Zufriedenstellend","1993","17-29","Hauptschule","","","",""
"Zufriedenstellend","1993","17-29","Realschule","","","",""
"Zufriedenstellend","1993","17-29","(Fach-)Abitur","","","",""
"Zufriedenstellend","1993","17-29","AkademikerIn","","","",""
"Zufriedenstellend","1993","30-45","(noch) kein Abschluss","","","",""
"Zufriedenstellend","1993","30-45","Hauptschule","","","",""
"Zufriedenstellend","1993","30-45","Realschule","","","",""
"Zufriedenstellend","1993","30-45","(Fach-)Abitur","","","",""
"Zufriedenstellend","1993","30-45","AkademikerIn","","","",""
"Zufriedenstellend","1993","46-65","(noch) kein Abschluss","","","",""
"Zufriedenstellend","1993","46-65","Hauptschule","","","",""
"Zufriedenstellend","1993","46-65","Realschule","","","",""
"Zufriedenstellend","1993","46-65","(Fach-)Abitur","","","",""
"Zufriedenstellend","1993","46-65","AkademikerIn","","","",""
"Zufriedenstellend","1993","66","(noch) kein Abschluss","","","",""
"Zufriedenstellend","1993","66","Hauptschule","","","",""
"Zufriedenstellend","1993","66","Realschule","","","",""
"Zufriedenstellend","1993","66","(Fach-)Abitur","","","",""
"Zufriedenstellend","1993","66","AkademikerIn","","","",""
"Weniger gut","1993","17-29","(noch) kein Abschluss","","","",""
"Weniger gut","1993","17-29","Hauptschule","","","",""
"Weniger gut","1993","17-29","Realschule","","","",""
"Weniger gut","1993","17-29","(Fach-)Abitur","","","",""
"Weniger gut","1993","17-29","AkademikerIn","","","",""
"Weniger gut","1993","30-45","(noch) kein Abschluss","","","",""
"Weniger gut","1993","30-45","Hauptschule","","","",""
"Weniger gut","1993","30-45","Realschule","","","",""
"Weniger gut","1993","30-45","(Fach-)Abitur","","","",""
"Weniger gut","1993","30-45","AkademikerIn","","","",""
"Weniger gut","1993","46-65","(noch) kein Abschluss","","","",""
"Weniger gut","1993","46-65","Hauptschule","","","",""
"Weniger gut","1993","46-65","Realschule","","","",""
"Weniger gut","1993","46-65","(Fach-)Abitur","","","",""
"Weniger gut","1993","46-65","AkademikerIn","","","",""
"Weniger gut","1993","66","(noch) kein Abschluss","","","",""
"Weniger gut","1993","66","Hauptschule","","","",""
"Weniger gut","1993","66","Realschule","","","",""
"Weniger gut","1993","66","(Fach-)Abitur","","","",""
"Weniger gut","1993","66","AkademikerIn","","","",""
"Schlecht","1993","17-29","(noch) kein Abschluss","","","",""
"Schlecht","1993","17-29","Hauptschule","","","",""
"Schlecht","1993","17-29","Realschule","","","",""
"Schlecht","1993","17-29","(Fach-)Abitur","","","",""
"Schlecht","1993","17-29","AkademikerIn","","","",""
"Schlecht","1993","30-45","(noch) kein Abschluss","","","",""
"Schlecht","1993","30-45","Hauptschule","","","",""
"Schlecht","1993","30-45","Realschule","","","",""
"Schlecht","1993","30-45","(Fach-)Abitur","","","",""
"Schlecht","1993","30-45","AkademikerIn","","","",""
"Schlecht","1993","46-65","(noch) kein Abschluss","","","",""
"Schlecht","1993","46-65","Hauptschule","","","",""
"Schlecht","1993","46-65","Realschule","","","",""
"Schlecht","1993","46-65","(Fach-)Abitur","","","",""
"Schlecht","1993","46-65","AkademikerIn","","","",""
"Schlecht","1993","66","(noch) kein Abschluss","","","",""
"Schlecht","1993","66","Hauptschule","","","",""
"Schlecht","1993","66","Realschule","","","",""
"Schlecht","1993","66","(Fach-)Abitur","","","",""
"Schlecht","1993","66","AkademikerIn","","","",""
"Sehr gut","1994","17-29","(noch) kein Abschluss","104","0.309242184222822","0.260187196500275","0.358297171945369"
"Sehr gut","1994","17-29","Hauptschule","226","0.223252628322456","0.197154050026445","0.249351206618466"
"Sehr gut","1994","17-29","Realschule","238","0.185323373975362","0.163001568040482","0.207645179910242"
"Sehr gut","1994","17-29","(Fach-)Abitur","105","0.178615339623453","0.145274480828684","0.211956198418222"
"Sehr gut","1994","17-29","AkademikerIn","31","0.174727844205978","0.116610491639222","0.232845196772734"
"Sehr gut","1994","30-45","(noch) kein Abschluss","17","","",""
"Sehr gut","1994","30-45","Hauptschule","153","0.0907815574141764","0.0766600043736515","0.104903110454701"
"Sehr gut","1994","30-45","Realschule","124","0.108669716990237","0.0912485816405831","0.126090852339891"
"Sehr gut","1994","30-45","(Fach-)Abitur","31","0.110068362260034","0.073144839798716","0.146991884721352"
"Sehr gut","1994","30-45","AkademikerIn","87","0.104521033235465","0.0834524601314445","0.125589606339485"
"Sehr gut","1994","46-65","(noch) kein Abschluss","9","","",""
"Sehr gut","1994","46-65","Hauptschule","86","0.0349627805628338","0.0276654701940332","0.0422600909316344"
"Sehr gut","1994","46-65","Realschule","21","","",""
"Sehr gut","1994","46-65","(Fach-)Abitur","5","","",""
"Sehr gut","1994","46-65","AkademikerIn","30","0.0751438067000669","0.0530314276553315","0.0972561857448023"
"Sehr gut","1994","66","(noch) kein Abschluss","","","",""
"Sehr gut","1994","66","Hauptschule","","","",""
"Sehr gut","1994","66","Realschule","","","",""
"Sehr gut","1994","66","(Fach-)Abitur","","","",""
"Sehr gut","1994","66","AkademikerIn","","","",""
"Gut","1994","17-29","(noch) kein Abschluss","165","0.494270395064726","0.441204879304967","0.547335910824485"
"Gut","1994","17-29","Hauptschule","503","0.497422706364335","0.466086754000699","0.52875865872797"
"Gut","1994","17-29","Realschule","597","0.514605329862053","0.485893806051463","0.543316853672643"
"Gut","1994","17-29","(Fach-)Abitur","277","0.558160467921717","0.514933384567637","0.601387551275797"
"Gut","1994","17-29","AkademikerIn","99","0.586777695741018","0.511415274460777","0.66214011702126"
"Gut","1994","30-45","(noch) kein Abschluss","80","0.448731034648377","0.375459332072549","0.522002737224204"
"Gut","1994","30-45","Hauptschule","714","0.446140045999857","0.421706577899137","0.470573514100578"
"Gut","1994","30-45","Realschule","598","0.483503876958666","0.455531049321968","0.511476704595364"
"Gut","1994","30-45","(Fach-)Abitur","136","0.486528504816556","0.427561935047699","0.545495074585413"
"Gut","1994","30-45","AkademikerIn","435","0.549839424075955","0.515577854998945","0.584100993152966"
"Gut","1994","46-65","(noch) kein Abschluss","82","0.316670012531235","0.263676714935957","0.369663310126514"
"Gut","1994","46-65","Hauptschule","727","0.288452247557734","0.270454142054313","0.306450353061156"
"Gut","1994","46-65","Realschule","171","0.358317038895459","0.314920444041112","0.401713633749805"
"Gut","1994","46-65","(Fach-)Abitur","32","0.309019725230867","0.21609908053704","0.401940369924694"
"Gut","1994","46-65","AkademikerIn","197","0.377628960808052","0.336965053746543","0.418292867869561"
"Gut","1994","66","(noch) kein Abschluss","","","",""
"Gut","1994","66","Hauptschule","","","",""
"Gut","1994","66","Realschule","","","",""
"Gut","1994","66","(Fach-)Abitur","","","",""
"Gut","1994","66","AkademikerIn","","","",""
"Zufriedenstellend","1994","17-29","(noch) kein Abschluss","49","0.138358312680536","0.101711443210584","0.175005182150489"
"Zufriedenstellend","1994","17-29","Hauptschule","177","0.203565351427991","0.178330214472683","0.2288004883833"
"Zufriedenstellend","1994","17-29","Realschule","265","0.243505896826351","0.218849528121162","0.26816226553154"
"Zufriedenstellend","1994","17-29","(Fach-)Abitur","91","0.186031451988028","0.152159430887805","0.219903473088251"
"Zufriedenstellend","1994","17-29","AkademikerIn","28","","",""
"Zufriedenstellend","1994","30-45","(noch) kein Abschluss","53","0.315038180685577","0.24660350156746","0.383472859803695"
"Zufriedenstellend","1994","30-45","Hauptschule","479","0.315880834132581","0.293031316004015","0.338730352261147"
"Zufriedenstellend","1994","30-45","Realschule","387","0.307024550152886","0.281205020158902","0.33284408014687"
"Zufriedenstellend","1994","30-45","(Fach-)Abitur","74","0.27063198393807","0.218216877980162","0.323047089895978"
"Zufriedenstellend","1994","30-45","AkademikerIn","218","0.269540344949577","0.238983001996023","0.300097687903131"
"Zufriedenstellend","1994","46-65","(noch) kein Abschluss","89","0.303442510859915","0.251068126610242","0.355816895109588"
"Zufriedenstellend","1994","46-65","Hauptschule","1013","0.418435065657897","0.398837553322889","0.438032577992905"
"Zufriedenstellend","1994","46-65","Realschule","188","0.405752094781009","0.361311907066972","0.450192282495046"
"Zufriedenstellend","1994","46-65","(Fach-)Abitur","35","0.444031939624362","0.344119787252222","0.543944091996502"
"Zufriedenstellend","1994","46-65","AkademikerIn","216","0.368222472725426","0.327765908123589","0.408679037327263"
"Zufriedenstellend","1994","66","(noch) kein Abschluss","","","",""
"Zufriedenstellend","1994","66","Hauptschule","","","",""
"Zufriedenstellend","1994","66","Realschule","","","",""
"Zufriedenstellend","1994","66","(Fach-)Abitur","","","",""
"Zufriedenstellend","1994","66","AkademikerIn","","","",""
"Weniger gut","1994","17-29","(noch) kein Abschluss","18","","",""
"Weniger gut","1994","17-29","Hauptschule","61","0.0627111842098478","0.0475166328317888","0.0779057355879068"
"Weniger gut","1994","17-29","Realschule","55","0.0486516090982797","0.0362924193716668","0.0610107988248925"
"Weniger gut","1994","17-29","(Fach-)Abitur","30","0.0726991175750107","0.0500985670830069","0.0952996680670146"
"Weniger gut","1994","17-29","AkademikerIn","6","","",""
"Weniger gut","1994","30-45","(noch) kein Abschluss","22","","",""
"Weniger gut","1994","30-45","Hauptschule","204","0.118139549548605","0.102274292347503","0.134004806749708"
"Weniger gut","1994","30-45","Realschule","109","0.0960294005646457","0.0795370667048872","0.112521734424404"
"Weniger gut","1994","30-45","(Fach-)Abitur","29","","",""
"Weniger gut","1994","30-45","AkademikerIn","61","0.0663257277616735","0.0491883531791425","0.0834631023442045"
"Weniger gut","1994","46-65","(noch) kein Abschluss","87","0.243690793563984","0.194783741031222","0.292597846096745"
"Weniger gut","1994","46-65","Hauptschule","484","0.20565782757654","0.189600833906099","0.221714821246982"
"Weniger gut","1994","46-65","Realschule","75","0.166543901998991","0.132825467578245","0.200262336419737"
"Weniger gut","1994","46-65","(Fach-)Abitur","16","","",""
"Weniger gut","1994","46-65","AkademikerIn","87","0.147876519870981","0.118101459787468","0.177651579954494"
"Weniger gut","1994","66","(noch) kein Abschluss","","","",""
"Weniger gut","1994","66","Hauptschule","","","",""
"Weniger gut","1994","66","Realschule","","","",""
"Weniger gut","1994","66","(Fach-)Abitur","","","",""
"Weniger gut","1994","66","AkademikerIn","","","",""
"Schlecht","1994","17-29","(noch) kein Abschluss","5","","",""
"Schlecht","1994","17-29","Hauptschule","11","","",""
"Schlecht","1994","17-29","Realschule","9","","",""
"Schlecht","1994","17-29","(Fach-)Abitur","4","","",""
"Schlecht","1994","17-29","AkademikerIn","","","",""
"Schlecht","1994","30-45","(noch) kein Abschluss","5","","",""
"Schlecht","1994","30-45","Hauptschule","40","0.0290580129047801","0.0208018334144172","0.037314192395143"
"Schlecht","1994","30-45","Realschule","8","","",""
"Schlecht","1994","30-45","(Fach-)Abitur","6","","",""
"Schlecht","1994","30-45","AkademikerIn","9","","",""
"Schlecht","1994","46-65","(noch) kein Abschluss","29","","",""
"Schlecht","1994","46-65","Hauptschule","124","0.0524920786449949","0.0436322338471425","0.0613519234428472"
"Schlecht","1994","46-65","Realschule","14","","",""
"Schlecht","1994","46-65","(Fach-)Abitur","7","","",""
"Schlecht","1994","46-65","AkademikerIn","16","","",""
"Schlecht","1994","66","(noch) kein Abschluss","","","",""
"Schlecht","1994","66","Hauptschule","","","",""
"Schlecht","1994","66","Realschule","","","",""
"Schlecht","1994","66","(Fach-)Abitur","","","",""
"Schlecht","1994","66","AkademikerIn","","","",""
"Sehr gut","1995","17-29","(noch) kein Abschluss","103","0.289117941094403","0.242416519162883","0.335819363025923"
"Sehr gut","1995","17-29","Hauptschule","210","0.202911064302844","0.177377708593739","0.228444420011949"
"Sehr gut","1995","17-29","Realschule","194","0.163744901185934","0.141946353363375","0.185543449008494"
"Sehr gut","1995","17-29","(Fach-)Abitur","113","0.214078639702123","0.179288699922428","0.248868579481818"
"Sehr gut","1995","17-29","AkademikerIn","37","0.17049479686279","0.114129064007739","0.22686052971784"
"Sehr gut","1995","30-45","(noch) kein Abschluss","12","","",""
"Sehr gut","1995","30-45","Hauptschule","162","0.0853377505618097","0.0718203005106221","0.0988552006129974"
"Sehr gut","1995","30-45","Realschule","121","0.0856555923490822","0.0706379089580132","0.100673275740151"
"Sehr gut","1995","30-45","(Fach-)Abitur","38","0.100852416198885","0.0700855809352231","0.131619251462546"
"Sehr gut","1995","30-45","AkademikerIn","104","0.11605389967472","0.0944712048090117","0.137636594540428"
"Sehr gut","1995","46-65","(noch) kein Abschluss","7","","",""
"Sehr gut","1995","46-65","Hauptschule","60","0.0238787193270205","0.0178022735689866","0.0299551650850544"
"Sehr gut","1995","46-65","Realschule","22","","",""
"Sehr gut","1995","46-65","(Fach-)Abitur","5","","",""
"Sehr gut","1995","46-65","AkademikerIn","23","","",""
"Sehr gut","1995","66","(noch) kein Abschluss","","","",""
"Sehr gut","1995","66","Hauptschule","","","",""
"Sehr gut","1995","66","Realschule","","","",""
"Sehr gut","1995","66","(Fach-)Abitur","","","",""
"Sehr gut","1995","66","AkademikerIn","","","",""
"Gut","1995","17-29","(noch) kein Abschluss","181","0.511730885412182","0.460238353423551","0.563223417400812"
"Gut","1995","17-29","Hauptschule","513","0.533798093586574","0.50212597079662","0.565470216376528"
"Gut","1995","17-29","Realschule","594","0.549537067420867","0.520227979317474","0.57884615552426"
"Gut","1995","17-29","(Fach-)Abitur","290","0.552317674707081","0.510142498334808","0.594492851079353"
"Gut","1995","17-29","AkademikerIn","98","0.580789908757246","0.506833565245341","0.654746252269152"
"Gut","1995","30-45","(noch) kein Abschluss","79","0.439259678548111","0.365517658590849","0.513001698505373"
"Gut","1995","30-45","Hauptschule","719","0.420383523039427","0.396500626095033","0.444266419983822"
"Gut","1995","30-45","Realschule","651","0.496861629819613","0.470030953172889","0.523692306466337"
"Gut","1995","30-45","(Fach-)Abitur","197","0.544755799838674","0.493875773924688","0.59563582575266"
"Gut","1995","30-45","AkademikerIn","455","0.542483829016408","0.508913195858475","0.576054462174342"
"Gut","1995","46-65","(noch) kein Abschluss","77","0.260064116921328","0.210671272390863","0.309456961451793"
"Gut","1995","46-65","Hauptschule","717","0.288609301557094","0.270574910915461","0.306643692198727"
"Gut","1995","46-65","Realschule","184","0.381469823605836","0.33796966155434","0.424969985657331"
"Gut","1995","46-65","(Fach-)Abitur","44","0.409763762402871","0.321030429048702","0.498497095757041"
"Gut","1995","46-65","AkademikerIn","206","0.369693090586294","0.33040772535259","0.408978455819999"
"Gut","1995","66","(noch) kein Abschluss","","","",""
"Gut","1995","66","Hauptschule","","","",""
"Gut","1995","66","Realschule","","","",""
"Gut","1995","66","(Fach-)Abitur","","","",""
"Gut","1995","66","AkademikerIn","","","",""
"Zufriedenstellend","1995","17-29","(noch) kein Abschluss","58","0.14825149345653","0.111645766610742","0.184857220302318"
"Zufriedenstellend","1995","17-29","Hauptschule","160","0.180875065401261","0.156437042670415","0.205313088132107"
"Zufriedenstellend","1995","17-29","Realschule","241","0.214520184882629","0.190339094714116","0.238701275051142"
"Zufriedenstellend","1995","17-29","(Fach-)Abitur","103","0.180379258593682","0.147767273784578","0.212991243402786"
"Zufriedenstellend","1995","17-29","AkademikerIn","32","0.211476297708734","0.150271106177085","0.272681489240383"
"Zufriedenstellend","1995","30-45","(noch) kein Abschluss","55","0.289703211376472","0.222301636039481","0.357104786713464"
"Zufriedenstellend","1995","30-45","Hauptschule","526","0.357386937476443","0.334200292485292","0.380573582467594"
"Zufriedenstellend","1995","30-45","Realschule","439","0.329160440631858","0.303944026621194","0.354376854642523"
"Zufriedenstellend","1995","30-45","(Fach-)Abitur","101","0.274596532357789","0.228996881267108","0.320196183448469"
"Zufriedenstellend","1995","30-45","AkademikerIn","228","0.278934038868968","0.248713572341899","0.309154505396037"
"Zufriedenstellend","1995","46-65","(noch) kein Abschluss","110","0.365313867527749","0.311096383433036","0.419531351622462"
"Zufriedenstellend","1995","46-65","Hauptschule","995","0.412980049852669","0.393383338926489","0.432576760778848"
"Zufriedenstellend","1995","46-65","Realschule","180","0.370901481495715","0.327643231161651","0.414159731829779"
"Zufriedenstellend","1995","46-65","(Fach-)Abitur","36","0.33638419263672","0.251136381199984","0.421632004073456"
"Zufriedenstellend","1995","46-65","AkademikerIn","258","0.43713468106599","0.396766054756285","0.477503307375695"
"Zufriedenstellend","1995","66","(noch) kein Abschluss","","","",""
"Zufriedenstellend","1995","66","Hauptschule","","","",""
"Zufriedenstellend","1995","66","Realschule","","","",""
"Zufriedenstellend","1995","66","(Fach-)Abitur","","","",""
"Zufriedenstellend","1995","66","AkademikerIn","","","",""
"Weniger gut","1995","17-29","(noch) kein Abschluss","17","","",""
"Weniger gut","1995","17-29","Hauptschule","57","0.071112158029584","0.0547945983739523","0.0874297176852157"
"Weniger gut","1995","17-29","Realschule","72","0.0680046535580646","0.053174335378732","0.0828349717373972"
"Weniger gut","1995","17-29","(Fach-)Abitur","22","","",""
"Weniger gut","1995","17-29","AkademikerIn","4","","",""
"Weniger gut","1995","30-45","(noch) kein Abschluss","22","","",""
"Weniger gut","1995","30-45","Hauptschule","195","0.116102760071076","0.100603321704663","0.131602198437489"
"Weniger gut","1995","30-45","Realschule","110","0.0787611309058116","0.0643063246603806","0.0932159371512427"
"Weniger gut","1995","30-45","(Fach-)Abitur","29","","",""
"Weniger gut","1995","30-45","AkademikerIn","51","0.0574343186069398","0.0417558205112013","0.0731128167026783"
"Weniger gut","1995","46-65","(noch) kein Abschluss","83","0.268248263370385","0.218362443158717","0.318134083582053"
"Weniger gut","1995","46-65","Hauptschule","519","0.214725624761319","0.19838213218706","0.231069117335578"
