"year","age_gr","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2011","46-65","3","6.52","7.5","165","2","5","8","10","10","6.09","6.95","0","10","7","8"
"2011","46-65","4","6.76","6.5","184","4","5","8","9","10","6.38","7.14","0","10","7","8"
"2011","46-65","5 Einkommensstärkstes Quintil","6.65","6.5","177","3","5","8","10","10","6.27","7.03","0","10","7","8"
"2011","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","66","2","4.11","5.5","34","0","0","7","8","10","2.81","5.41","0","10","0","7"
"2011","66","3","","","","","","","","","","","","","",""
"2011","66","4","","","","","","","","","","","","","",""
"2011","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2012","17-29","1 Einkommensschwächstes Quintil","7.2","7.5","280","4","6","9","10","10","6.91","7.49","0","10","8","8"
"2012","17-29","2","6.22","6.5","246","0","5","9","10","10","5.92","6.52","0","10","8","8"
"2012","17-29","3","7.48","7.5","147","5","6","10","10","10","7.08","7.88","0","10","8","9"
"2012","17-29","4","6.59","6.5","84","0","5","9","10","10","5.93","7.25","0","10","6","9"
"2012","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2012","30-45","1 Einkommensschwächstes Quintil","7.56","7.5","744","5","7","9","10","10","7.39","7.73","0","10","8","8"
"2012","30-45","2","7.3","7.5","1162","4","6","9","10","10","7.17","7.43","0","10","8","8"
"2012","30-45","3","7.48","7.5","1065","5","7","9","10","10","7.35","7.61","0","10","8","8"
"2012","30-45","4","7.32","7.5","1063","5","6","9","10","10","7.2","7.44","0","10","8","8"
"2012","30-45","5 Einkommensstärkstes Quintil","7.46","7.5","924","5","6","9","10","10","7.33","7.59","0","10","8","8"
"2012","46-65","1 Einkommensschwächstes Quintil","6.24","5.5","160","2","5","8","10","10","5.84","6.64","0","10","7","8"
"2012","46-65","2","6.27","6.5","199","1","5","8","9","10","5.92","6.62","0","10","7","8"
"2012","46-65","3","6.27","6.5","172","0","5","8","10","10","5.89","6.65","0","10","7","8"
"2012","46-65","4","7.37","7.5","185","5","7","9","10","10","7.06","7.68","0","10","8","8"
"2012","46-65","5 Einkommensstärkstes Quintil","7.11","7.5","189","4","5","9","10","10","6.79","7.43","0","10","8","8"
"2012","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","66","2","","","","","","","","","","","","","",""
"2012","66","3","","","","","","","","","","","","","",""
"2012","66","4","","","","","","","","","","","","","",""
"2012","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2013","17-29","1 Einkommensschwächstes Quintil","6.27","7.5","183","0","5","9","10","10","5.82","6.72","0","10","7","8"
"2013","17-29","2","7.22","7.5","184","4","6","9","10","10","6.86","7.58","0","10","8","8"
"2013","17-29","3","5.97","4.5","129","0","5","9","10","10","5.52","6.42","0","10","8","9"
"2013","17-29","4","7.4","7.5","77","5","6","9","10","10","6.88","7.92","0","10","7","8"
"2013","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2013","30-45","1 Einkommensschwächstes Quintil","7.62","7.5","560","5","7","9","10","10","7.43","7.81","0","10","8","8"
"2013","30-45","2","7.44","7.5","997","4","7","9","10","10","7.31","7.57","0","10","8","8"
"2013","30-45","3","7.4","7.5","891","5","7","9","10","10","7.26","7.54","0","10","8","8"
"2013","30-45","4","7.33","7.5","1087","4","6","9","10","10","7.21","7.45","0","10","8","8"
"2013","30-45","5 Einkommensstärkstes Quintil","7.28","7.5","954","3","6","9","10","10","7.15","7.41","0","10","8","8"
"2013","46-65","1 Einkommensschwächstes Quintil","6.45","6.5","148","1","5","9","10","10","6.02","6.88","0","10","7","8"
"2013","46-65","2","6.14","5.5","182","2","5","8","9","10","5.76","6.52","0","10","7","8"
"2013","46-65","3","7.22","6.5","182","5","6","9","10","10","6.91","7.53","0","10","8","8"
"2013","46-65","4","7.16","7.5","212","5","6","9","10","10","6.85","7.47","0","10","8","8"
"2013","46-65","5 Einkommensstärkstes Quintil","6.93","7.5","223","4","5","9","9","10","6.6","7.26","0","10","8","8"
"2013","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","66","2","","","","","","","","","","","","","",""
"2013","66","3","","","","","","","","","","","","","",""
"2013","66","4","","","","","","","","","","","","","",""
"2013","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","17-29","1 Einkommensschwächstes Quintil","7.12","7.5","210","3","6","9","10","10","6.78","7.46","0","10","7","8"
"2014","17-29","2","7.47","7.5","201","4","6","9","10","10","7.14","7.8","0","10","8","8"
"2014","17-29","3","5.91","4.5","115","3","4","8","9","10","5.45","6.37","0","10","7","8"
"2014","17-29","4","7.06","7.5","88","5","6","8","10","10","6.61","7.51","0","10","7","8"
"2014","17-29","5 Einkommensstärkstes Quintil","6.87","6.5","34","4","5","10","10","10","5.99","7.75","0","10","6","8"
"2014","30-45","1 Einkommensschwächstes Quintil","7.26","7.5","619","4","6","9","10","10","7.07","7.45","0","10","8","8"
"2014","30-45","2","7.38","7.5","990","4","6","9","10","10","7.25","7.51","0","10","8","8"
"2014","30-45","3","7.15","7.5","915","4","6","9","10","10","7.02","7.28","0","10","8","8"
"2014","30-45","4","7.26","7.5","1086","4","6","9","10","10","7.14","7.38","0","10","8","8"
"2014","30-45","5 Einkommensstärkstes Quintil","7.5","7.5","941","5","7","9","10","10","7.38","7.62","0","10","8","8"
"2014","46-65","1 Einkommensschwächstes Quintil","5.57","5.5","182","0","5","8","9","10","5.14","6","0","10","6","8"
"2014","46-65","2","6.68","6.5","197","2","5","9","10","10","6.33","7.03","0","10","7","8"
"2014","46-65","3","7.33","7.5","189","5","6","8","10","10","7","7.66","0","10","8","8"
"2014","46-65","4","6.99","6.5","227","5","6","9","10","10","6.69","7.29","0","10","7","8"
"2014","46-65","5 Einkommensstärkstes Quintil","7.08","7.5","272","4","6","9","9","10","6.8","7.36","0","10","8","8"
"2014","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","66","2","","","","","","","","","","","","","",""
"2014","66","3","","","","","","","","","","","","","",""
"2014","66","4","","","","","","","","","","","","","",""
"2014","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","17-29","1 Einkommensschwächstes Quintil","6.95","7.5","161","3","5","9","10","10","6.56","7.34","0","10","8","8"
"2015","17-29","2","7.69","7.5","140","5","7","9","10","10","7.32","8.06","0","10","8","8"
"2015","17-29","3","7.31","7.5","94","4","6","9","10","10","6.81","7.81","0","10","7","8"
"2015","17-29","4","6.86","7.5","80","2","5","9","10","10","6.29","7.43","0","10","7","9"
"2015","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","30-45","1 Einkommensschwächstes Quintil","7.24","7.5","457","4","5","9","10","10","7.02","7.46","0","10","8","8"
"2015","30-45","2","7.75","7.5","744","5","7","9","10","10","7.6","7.9","0","10","8","8"
"2015","30-45","3","7.28","7.5","769","4","6","9","10","10","7.13","7.43","0","10","8","8"
"2015","30-45","4","7.61","7.5","932","4","7","9","10","10","7.49","7.73","0","10","8","8"
"2015","30-45","5 Einkommensstärkstes Quintil","7.54","7.5","821","5","7","9","10","10","7.41","7.67","0","10","8","8"
"2015","46-65","1 Einkommensschwächstes Quintil","6.06","6.5","136","0","3","8","10","10","5.58","6.54","0","10","7","8"
"2015","46-65","2","6.08","5.5","175","1","5","9","9","10","5.7","6.46","0","10","8","8"
"2015","46-65","3","6.64","6.5","184","2","5","9","10","10","6.28","7","0","10","7","8"
"2015","46-65","4","7.06","7.5","207","2","6","9","10","10","6.74","7.38","0","10","8","8"
"2015","46-65","5 Einkommensstärkstes Quintil","7.44","7.5","259","5","6","9","9","10","7.19","7.69","0","10","8","8"
"2015","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","66","2","","","","","","","","","","","","","",""
"2015","66","3","","","","","","","","","","","","","",""
"2015","66","4","","","","","","","","","","","","","",""
"2015","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","17-29","1 Einkommensschwächstes Quintil","7.15","7.5","171","4","6","9","10","10","6.76","7.54","0","10","8","8"
"2016","17-29","2","6.97","7.5","146","4","5","9","9","10","6.56","7.38","0","10","7","8"
"2016","17-29","3","6.94","6.5","81","5","6","8","10","10","6.35","7.53","0","10","8","8"
"2016","17-29","4","7.63","7.5","78","4","7","9","10","10","7.13","8.13","1","10","7","9"
"2016","17-29","5 Einkommensstärkstes Quintil","6.55","5.5","32","4","5","9","9","10","5.72","7.38","0","10","6","9"
"2016","30-45","1 Einkommensschwächstes Quintil","7.62","7.5","402","5","7","9","10","10","7.4","7.84","0","10","8","8"
"2016","30-45","2","7.47","7.5","641","4","6","9","10","10","7.3","7.64","0","10","8","8"
"2016","30-45","3","7.66","7.5","669","5","7","9","10","10","7.51","7.81","0","10","8","8"
"2016","30-45","4","7.59","7.5","841","5","7","9","10","10","7.46","7.72","0","10","8","8"
"2016","30-45","5 Einkommensstärkstes Quintil","7.41","7.5","822","4","6","9","10","10","7.28","7.54","0","10","8","8"
"2016","46-65","1 Einkommensschwächstes Quintil","5.53","5.5","104","0","4","8","9","10","5.02","6.04","0","10","7","8"
"2016","46-65","2","7.31","6.5","159","5","6","9","10","10","6.97","7.65","0","10","8","8"
"2016","46-65","3","6.17","6.5","159","2","5","8","9","10","5.79","6.55","0","10","7","8"
"2016","46-65","4","7.53","7.5","194","4","7","9","10","10","7.24","7.82","0","10","8","8"
"2016","46-65","5 Einkommensstärkstes Quintil","7.26","6.5","266","5","6","9","9","10","7.02","7.5","0","10","8","8"
"2016","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","66","2","","","","","","","","","","","","","",""
"2016","66","3","","","","","","","","","","","","","",""
"2016","66","4","","","","","","","","","","","","","",""
"2016","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","17-29","1 Einkommensschwächstes Quintil","7.09","7.5","111","5","5","10","10","10","6.61","7.57","0","10","7","8"
"2017","17-29","2","7.23","7.5","130","2","7","9","10","10","6.8","7.66","0","10","8","8"
"2017","17-29","3","6.94","6.5","110","5","5","9","10","10","6.44","7.44","0","10","7","8"
"2017","17-29","4","7.24","7.5","75","3","6","9","10","10","6.62","7.86","0","10","7","8"
"2017","17-29","5 Einkommensstärkstes Quintil","6.75","6.5","41","3","4","9","10","10","6.06","7.44","2","10","7","9"
"2017","30-45","1 Einkommensschwächstes Quintil","7.31","7.5","327","4","6","9","10","10","7.04","7.58","0","10","8","8"
"2017","30-45","2","7.51","7.5","544","5","7","9","10","10","7.33","7.69","0","10","8","8"
"2017","30-45","3","7.29","7.5","621","4","6","9","10","10","7.11","7.47","0","10","8","8"
"2017","30-45","4","7.3","7.5","748","5","6","9","10","10","7.16","7.44","0","10","8","8"
"2017","30-45","5 Einkommensstärkstes Quintil","7.56","7.5","846","5","7","9","10","10","7.43","7.69","0","10","8","8"
"2017","46-65","1 Einkommensschwächstes Quintil","6.13","6.5","94","0","5","8","10","10","5.58","6.68","0","10","7","8"
"2017","46-65","2","6.82","7.5","124","4","6","8","10","10","6.41","7.23","0","10","7","8"
"2017","46-65","3","7.06","7.5","139","1","6","9","10","10","6.61","7.51","0","10","8","8"
"2017","46-65","4","6.82","6.5","181","4","5","8","10","10","6.5","7.14","0","10","7","8"
"2017","46-65","5 Einkommensstärkstes Quintil","7.41","7.5","281","5","6","9","10","10","7.17","7.65","0","10","7","8"
"2017","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","66","2","","","","","","","","","","","","","",""
"2017","66","3","","","","","","","","","","","","","",""
"2017","66","4","","","","","","","","","","","","","",""
"2017","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","17-29","1 Einkommensschwächstes Quintil","6.53","6.5","102","1","5","8","10","10","5.95","7.11","0","10","7","8"
"2018","17-29","2","7.26","7.5","138","4","6","9","10","10","6.81","7.71","0","10","8","8"
"2018","17-29","3","6.68","7.5","81","0","5","9","10","10","6.05","7.31","0","10","7","8"
"2018","17-29","4","6.28","6.5","97","2","4","8","10","10","5.75","6.81","0","10","7","8"
"2018","17-29","5 Einkommensstärkstes Quintil","6.15","6.5","50","4","5","7","8","10","5.54","6.76","0","10","6","8"
"2018","30-45","1 Einkommensschwächstes Quintil","6.93","7.5","288","2","5","9","10","10","6.64","7.22","0","10","8","8"
"2018","30-45","2","7.29","7.5","436","3","6","9","10","10","7.07","7.51","0","10","8","8"
"2018","30-45","3","7.29","7.5","522","5","6","9","10","10","7.11","7.47","0","10","8","8"
"2018","30-45","4","7.37","7.5","731","5","6","9","10","10","7.22","7.52","0","10","8","8"
"2018","30-45","5 Einkommensstärkstes Quintil","7.35","7.5","861","5","6","9","10","10","7.21","7.49","0","10","8","8"
"2018","46-65","1 Einkommensschwächstes Quintil","6.64","6.5","97","0","5","9","10","10","6.1","7.18","0","10","7","8"
"2018","46-65","2","6.32","6.5","122","3","5","8","9","10","5.85","6.79","0","10","7","8"
"2018","46-65","3","6.48","6.5","156","2","5","8","9","10","6.1","6.86","0","10","7","8"
"2018","46-65","4","6.97","6.5","198","4","6","9","10","10","6.66","7.28","0","10","7","8"
"2018","46-65","5 Einkommensstärkstes Quintil","7.03","7.5","276","3","6","9","9","10","6.77","7.29","0","10","7","8"
"2018","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","66","2","","","","","","","","","","","","","",""
"2018","66","3","","","","","","","","","","","","","",""
"2018","66","4","","","","","","","","","","","","","",""
"2018","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","17-29","1 Einkommensschwächstes Quintil","6.78","6.5","80","0","6","10","10","10","6.1","7.46","0","10","7","8"
"2019","17-29","2","7.39","7.5","90","5","6","9","10","10","6.8","7.98","0","10","7","8"
"2019","17-29","3","7.31","7.5","67","3","6","9","10","10","6.75","7.87","0","10","7","8"
"2019","17-29","4","6.89","6.5","90","2","5","9","10","10","6.34","7.44","0","10","7","9"
"2019","17-29","5 Einkommensstärkstes Quintil","6.95","7.5","50","3","6","9","10","10","6.25","7.65","0","10","7","8"
"2019","30-45","1 Einkommensschwächstes Quintil","6.92","6.5","215","4","5","9","10","10","6.61","7.23","0","10","7","8"
"2019","30-45","2","7.22","7.5","352","4","6","9","10","10","6.99","7.45","0","10","8","8"
"2019","30-45","3","7.65","7.5","420","4","7","9","10","10","7.43","7.87","0","10","8","8"
"2019","30-45","4","7.32","7.5","697","5","7","9","9","10","7.17","7.47","0","10","8","8"
"2019","30-45","5 Einkommensstärkstes Quintil","7.47","7.5","982","5","7","9","10","10","7.34","7.6","0","10","8","8"
"2019","46-65","1 Einkommensschwächstes Quintil","6.86","7.5","80","3","5","9","10","10","6.23","7.49","0","10","7","9"
"2019","46-65","2","7.13","6.5","84","5","6","8","10","10","6.68","7.58","0","10","7","8"
"2019","46-65","3","6.68","6.5","118","4","6","8","9","10","6.29","7.07","0","10","7","8"
"2019","46-65","4","7.38","7.5","194","5","6","9","10","10","7.09","7.67","0","10","8","8"
"2019","46-65","5 Einkommensstärkstes Quintil","7.63","7.5","413","5","6","9","10","10","7.42","7.84","0","10","8","8"
"2019","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","66","2","","","","","","","","","","","","","",""
"2019","66","3","4.27","6.5","32","0","0","7","10","10","2.83","5.71","0","10","3","9"
"2019","66","4","","","","","","","","","","","","","",""
"2019","66","5 Einkommensstärkstes Quintil","7.68","8.5","33","3","7","10","10","10","6.69","8.67","0","10","7","10"
"2020","17-29","1 Einkommensschwächstes Quintil","6.52","6.5","131","3","5","9","10","10","5.97","7.07","0","10","6","8"
"2020","17-29","2","6.27","6.5","93","2","6","8","9","10","5.69","6.85","0","10","7","8"
"2020","17-29","3","7.27","7.5","87","4","6","9","10","10","6.66","7.88","0","10","7","8"
"2020","17-29","4","6.38","6.5","94","0","5","9","10","10","5.78","6.98","0","10","7","8"
"2020","17-29","5 Einkommensstärkstes Quintil","6.05","5.5","78","2","5","8","9","10","5.3","6.8","0","10","5","8"
"2020","30-45","1 Einkommensschwächstes Quintil","6.67","6.5","255","3","4","9","10","10","6.36","6.98","0","10","8","8"
"2020","30-45","2","7.21","7.5","382","4","5","9","10","10","6.95","7.47","0","10","7","8"
"2020","30-45","3","6.93","7.5","445","3","6","9","10","10","6.7","7.16","0","10","8","8"
"2020","30-45","4","7.41","7.5","684","5","7","9","10","10","7.23","7.59","0","10","8","8"
"2020","30-45","5 Einkommensstärkstes Quintil","7.02","7.5","1068","3","6","9","10","10","6.87","7.17","0","10","8","8"
"2020","46-65","1 Einkommensschwächstes Quintil","7.08","6.5","103","4","6","9","10","10","6.57","7.59","0","10","7","8"
"2020","46-65","2","5.88","5.5","130","0","5","8","9","10","5.42","6.34","0","10","7","8"
"2020","46-65","3","6.57","7.5","117","3","5","8","9","10","6.1","7.04","0","10","7","8"
"2020","46-65","4","6.56","6.5","255","4","5","8","9","10","6.26","6.86","0","10","7","8"
"2020","46-65","5 Einkommensstärkstes Quintil","7.21","7.5","425","5","6","9","10","10","6.97","7.45","0","10","8","8"
"2020","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","66","2","","","","","","","","","","","","","",""
"2020","66","3","","","","","","","","","","","","","",""
"2020","66","4","","","","","","","","","","","","","",""
"2020","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
