year,hhtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,Couple without children,East,334,17.64302,16.39283,18.89320,10.00000,15.00000,20.00000,4.00000,35.00000,,,
1990,Single parent,West,168,66.57263,61.88189,71.26337,47.95522,61.00000,76.00000,5.88804,118.06717,,,
1990,Single parent,East,107,18.36845,16.02931,20.70759,11.12187,15.00000,20.00000,2.00000,33.31719,,,
1990,Couple with children,West,1087,73.84322,71.22761,76.45883,51.00000,66.00000,92.00000,0.00000,153.50000,,,
1990,Couple with children,East,742,22.83549,21.55523,24.11576,14.00000,19.00000,25.00000,2.00000,41.50000,,,
1990,Multi-generational household,West,55,78.10257,68.81296,87.39218,51.00000,76.00000,96.79694,0.00000,165.49236,,,
1990,Multi-generational household,East,,,,,,,,,,,,
1990,Other Combinations,West,53,64.73914,56.67106,72.80721,51.00000,61.00000,74.60635,20.00000,110.01588,,,
1990,Other Combinations,East,,,,,,,,,,,,
1991,Single-person household,West,771,50.35004,48.51269,52.18738,31.00000,49.00000,61.00000,0.00000,106.00000,,,
1991,Single-person household,East,243,23.09755,20.38497,25.81013,10.00000,15.00000,29.02417,3.00000,57.56042,,,
1991,Couple without children,West,728,63.56446,61.41342,65.71549,43.20560,57.14914,76.00000,0.00000,125.19160,,,
1991,Couple without children,East,306,34.02958,30.44966,37.60950,12.92236,20.26042,51.00000,0.00000,108.11646,,,
1991,Single parent,West,170,68.10968,63.30841,72.91094,43.28130,63.00000,86.00000,17.00000,150.07805,,,
1991,Single parent,East,94,28.94156,23.55105,34.33207,12.00000,19.67252,37.55417,2.00000,75.88542,,,
1991,Couple with children,West,1078,77.38208,75.26534,79.49882,51.00000,76.00000,102.00000,0.00000,178.50000,,,
1991,Couple with children,East,700,37.92718,35.57118,40.28319,15.00000,25.00000,51.00000,3.00000,105.00000,,,
1991,Multi-generational household,West,50,88.25132,75.59612,100.90651,60.59782,76.00000,114.18391,15.00000,194.56303,,,
1991,Multi-generational household,East,,,,,,,,,,,,
1991,Other Combinations,West,60,62.14363,53.92429,70.36298,39.97087,51.28038,77.34485,10.00000,133.40583,,,
1991,Other Combinations,East,,,,,,,,,,,,
1992,Single-person household,West,741,53.36091,51.43050,55.29132,35.00000,51.00000,66.00000,5.00000,112.50000,,,
1992,Single-person household,East,249,53.00793,49.55405,56.46181,32.93079,51.00000,71.00000,7.00000,128.10381,,,
1992,Couple without children,West,718,67.08226,64.87171,69.29280,46.00000,61.00000,81.00000,5.00000,133.50000,,,
1992,Couple without children,East,320,69.96242,66.62322,73.30162,51.00000,75.00000,90.00000,10.00000,148.50000,,,
1992,Single parent,West,175,76.29874,70.77210,81.82539,51.00000,71.00000,102.00000,5.00000,178.50000,,,
1992,Single parent,East,98,67.11201,61.22202,73.00199,51.00000,61.00000,83.49621,15.00000,132.24053,,,
1992,Couple with children,West,1031,82.30503,79.86290,84.74717,51.00000,76.00000,102.00000,13.00000,178.50000,,,
1992,Couple with children,East,608,82.89723,80.21594,85.57853,56.00000,79.00000,102.00000,5.00000,171.00000,,,
1992,Multi-generational household,West,46,76.87788,67.61065,86.14511,56.00000,75.42876,89.89888,15.00000,140.74719,,,
1992,Multi-generational household,East,,,,,,,,,,,,
1992,Other Combinations,West,61,67.15843,57.84283,76.47402,46.00000,51.00000,84.16208,10.00000,141.40521,,,
1992,Other Combinations,East,35,75.51526,63.38189,87.64863,40.00000,74.00000,101.38601,15.00000,178.00000,,,
1993,Single-person household,West,774,56.01525,53.99985,58.03064,35.00000,51.00000,71.00000,7.00000,125.00000,,,
1993,Single-person household,East,256,52.72773,49.49430,55.96117,34.07171,51.00000,71.00000,10.00000,126.39243,,,
1993,Couple without children,West,712,68.46771,65.97540,70.96001,46.00000,61.00000,90.42946,0.00000,157.07365,,,
1993,Couple without children,East,327,69.28277,65.91546,72.65008,51.00000,66.00000,86.00000,10.00000,138.50000,,,
1993,Single parent,West,175,77.62798,72.88697,82.36898,51.00000,76.00000,102.00000,12.00000,178.50000,,,
1993,Single parent,East,93,78.04957,70.52341,85.57572,51.00000,76.00000,97.12509,17.00000,166.31272,,,
1993,Couple with children,West,1013,83.30290,80.82792,85.77789,51.00000,76.00000,102.00000,12.00000,178.50000,,,
1993,Couple with children,East,554,81.66471,78.78421,84.54521,53.18022,76.00000,102.00000,0.00000,175.22966,,,
1993,Multi-generational household,West,40,90.11115,72.49881,107.72348,51.00000,76.00000,102.00000,20.00000,178.50000,,,
1993,Multi-generational household,East,,,,,,,,,,,,
1993,Other Combinations,West,62,72.48591,63.17855,81.79328,51.00000,65.64919,95.10185,10.00000,161.25463,,,
1993,Other Combinations,East,32,68.96253,58.72239,79.20267,47.74474,71.00547,92.00000,23.00000,127.00000,,,
1994,Single-person household,West,760,55.15589,53.26062,57.05116,35.00000,51.00000,69.31364,5.00000,120.78409,,,
1994,Single-person household,East,259,49.90777,47.24677,52.56878,35.00000,49.61616,61.00000,7.00000,100.00000,,,
1994,Couple without children,West,725,67.46696,65.20160,69.73232,46.00000,61.00000,81.82559,11.00000,135.56398,,,
1994,Couple without children,East,335,65.82989,62.87368,68.78609,51.00000,62.13466,76.00000,15.00000,113.50000,,,
1994,Single parent,West,174,73.80111,68.77616,78.82606,51.00000,71.00000,94.64927,10.00000,160.12318,,,
1994,Single parent,East,84,74.08972,67.53934,80.64010,52.16867,73.91999,92.00000,10.00000,151.74700,,,
1994,Couple with children,West,973,83.59744,81.07063,86.12425,51.00000,76.00000,102.00000,0.00000,178.50000,,,
1994,Couple with children,East,517,79.59014,76.47306,82.70722,51.00000,76.00000,102.00000,0.00000,178.50000,,,
1994,Multi-generational household,West,37,101.30032,83.38617,119.21447,59.83324,80.14471,127.00000,35.00000,227.75013,,,
1994,Multi-generational household,East,,,,,,,,,,,,
1994,Other Combinations,West,66,81.18480,69.69552,92.67408,51.00000,64.11228,102.00000,25.00000,178.50000,,,
1994,Other Combinations,East,34,85.12294,70.59833,99.64755,52.75285,76.00000,92.00000,30.00000,150.87073,,,
1995,Single-person household,West,784,55.29632,53.29765,57.29498,35.00000,51.00000,71.00000,0.00000,125.00000,,,
1995,Single-person household,East,268,51.30960,48.42288,54.19631,35.00000,51.00000,61.00000,7.00000,100.00000,,,
1995,Couple without children,West,768,70.53846,68.11565,72.96127,50.00000,61.00000,92.00000,0.00000,155.00000,,,
1995,Couple without children,East,333,68.86217,66.02091,71.70342,51.00000,64.03897,81.00000,10.00000,126.00000,,,
1995,Single parent,West,181,76.46507,71.11685,81.81329,51.00000,73.99055,102.00000,15.00000,178.50000,,,
1995,Single parent,East,89,71.55898,65.79535,77.32261,51.00000,69.00000,84.27233,25.00000,134.18082,,,
1995,Couple with children,West,1085,80.86120,78.58033,83.14207,51.00000,76.00000,102.00000,0.00000,178.50000,,,
1995,Couple with children,East,470,73.36629,70.48879,76.24379,51.00000,71.00000,93.77921,13.00000,157.94802,,,
1995,Multi-generational household,West,43,79.64461,67.96933,91.31990,51.00000,76.00000,102.00000,15.00000,178.50000,,,
1995,Multi-generational household,East,,,,,,,,,,,,
1995,Other Combinations,West,64,80.01423,71.04536,88.98309,51.00000,76.00000,102.00000,20.00000,178.00000,,,
1995,Other Combinations,East,30,86.12852,70.31109,101.94594,51.00000,80.32730,102.00000,20.00000,178.50000,,,
1996,Single-person household,West,784,48.95900,47.26939,50.64861,30.00000,46.00000,61.00000,0.00000,107.50000,,,
1996,Single-person household,East,287,48.36032,45.53361,51.18702,33.00000,47.00000,61.00000,8.00000,103.00000,,,
1996,Couple without children,West,751,60.69909,58.54136,62.85683,40.00000,51.00000,76.00000,0.00000,130.00000,,,
1996,Couple without children,East,351,61.09047,58.03299,64.14795,41.14285,60.00000,76.00000,5.00000,128.28573,,,
1996,Single parent,West,192,63.27499,59.07740,67.47258,40.00000,53.02242,76.00000,15.00000,130.00000,,,
1996,Single parent,East,85,64.37552,57.62519,71.12585,47.73516,61.00000,74.00000,20.00000,113.39726,,,
1996,Couple with children,West,1023,71.12731,69.02542,73.22920,51.00000,61.00000,92.00000,0.00000,153.50000,,,
1996,Couple with children,East,425,67.33637,64.40166,70.27108,50.00000,61.00000,80.00000,9.00000,125.00000,,,
1996,Multi-generational household,West,39,74.61779,63.56783,85.66774,49.60241,71.48131,92.91982,15.00000,157.89592,,,
1996,Multi-generational household,East,,,,,,,,,,,,
1996,Other Combinations,West,54,70.79650,62.60909,78.98391,50.00000,65.46902,89.00000,24.00000,147.50000,,,
1996,Other Combinations,East,,,,,,,,,,,,
1997,Single-person household,West,755,48.44950,46.70010,50.19891,30.00000,46.00000,59.05394,10.00000,102.63486,,,
1997,Single-person household,East,289,49.92948,46.50591,53.35306,30.00000,46.00000,61.00000,7.00000,107.50000,,,
1997,Couple without children,West,738,60.32862,58.20409,62.45314,40.00000,51.00000,76.00000,12.00000,130.00000,,,
1997,Couple without children,East,362,60.34602,57.31054,63.38151,42.00000,52.32506,75.57840,12.00000,125.94599,,,
1997,Single parent,West,191,62.27904,58.06512,66.49296,46.00000,52.00000,76.00000,15.00000,121.00000,,,
1997,Single parent,East,90,61.66989,57.63518,65.70460,51.00000,61.00000,71.00000,25.00000,101.00000,,,
1997,Couple with children,West,959,69.69102,67.48183,71.90020,46.00000,61.00000,86.00000,4.00000,146.00000,,,
1997,Couple with children,East,384,66.38201,63.46834,69.29568,47.00000,61.00000,78.18421,7.00000,124.96054,,,
1997,Multi-generational household,West,39,68.70509,58.88677,78.52341,51.01441,70.44509,78.48713,15.00000,119.69620,,,
1997,Multi-generational household,East,,,,,,,,,,,,
1997,Other Combinations,West,56,77.88732,66.58982,89.18482,51.00000,76.00000,101.41222,15.00000,177.03055,,,
1997,Other Combinations,East,,,,,,,,,,,,
1998,Single-person household,West,933,47.22006,45.60973,48.83039,30.00000,40.00000,53.00000,0.00000,87.50000,,,
1998,Single-person household,East,317,45.69353,42.66314,48.72393,25.00000,40.00000,56.00000,2.00000,102.50000,,,
1998,Couple without children,West,840,57.68677,55.84049,59.53305,40.00000,51.00000,74.00000,7.00000,125.00000,,,
1998,Couple without children,East,370,55.58402,52.86401,58.30403,35.00000,51.00000,71.00000,2.00000,125.00000,,,
1998,Single parent,West,226,62.13971,58.08316,66.19626,40.00000,51.00000,76.00000,12.00000,130.00000,,,
1998,Single parent,East,99,59.90639,55.01443,64.79835,41.00000,56.00000,76.00000,10.00000,128.50000,,,
1998,Couple with children,West,1000,66.86989,64.78813,68.95165,46.00000,61.00000,81.00000,4.00000,133.50000,,,
1998,Couple with children,East,384,63.91475,61.03957,66.78993,46.00000,60.00000,76.00000,10.00000,121.00000,,,
1998,Multi-generational household,West,36,74.47862,61.23902,87.71823,51.00000,55.96127,89.28547,20.00000,146.71369,,,
1998,Multi-generational household,East,,,,,,,,,,,,
1998,Other Combinations,West,53,67.40352,57.89513,76.91192,41.94882,51.00000,76.00000,20.00000,127.07677,,,
1998,Other Combinations,East,,,,,,,,,,,,
1999,Single-person household,West,865,46.18452,44.67001,47.69902,30.00000,40.00000,52.00000,5.00000,85.00000,,,
1999,Single-person household,East,322,46.62422,43.91607,49.33237,29.00000,44.00000,56.00000,4.00000,96.50000,,,
1999,Couple without children,West,822,59.68581,57.61695,61.75468,40.00000,51.00000,76.00000,7.00000,130.00000,,,
1999,Couple without children,East,371,52.69529,50.32983,55.06076,38.00000,51.00000,64.00000,2.00000,103.00000,,,
1999,Single parent,West,215,59.38195,55.19234,63.57157,40.00000,51.00000,76.00000,7.00000,130.00000,,,
1999,Single parent,East,111,58.55990,53.87872,63.24109,41.06659,51.00000,72.92331,20.00000,120.70838,,,
1999,Couple with children,West,943,66.37935,64.37155,68.38715,46.00000,60.00000,78.00000,10.00000,126.00000,,,
1999,Couple with children,East,353,63.56766,60.61486,66.52046,46.59013,58.54757,76.00000,10.00000,120.11481,,,
1999,Multi-generational household,West,31,70.91250,60.55434,81.27067,51.00000,61.95377,76.00000,25.00000,113.50000,,,
1999,Multi-generational household,East,,,,,,,,,,,,
1999,Other Combinations,West,,,,,,,,,,,,
1999,Other Combinations,East,,,,,,,,,,,,
2000,Single-person household,West,1668,47.75504,46.40496,49.10511,30.00000,40.00000,57.00000,5.00000,97.50000,,,
2000,Single-person household,East,587,46.30590,44.45567,48.15614,30.00000,44.00000,57.20465,7.00000,98.01163,,,
2000,Couple without children,West,1311,59.94672,58.35310,61.54035,40.00000,51.00000,76.00000,10.00000,130.00000,,,
2000,Couple without children,East,568,55.15585,52.99297,57.31873,37.00000,51.00000,66.00000,7.00000,109.50000,,,
2000,Single parent,West,377,59.21201,56.35986,62.06416,40.00000,51.00000,71.00000,9.00000,117.50000,,,
2000,Single parent,East,160,60.23773,55.37256,65.10290,38.45660,51.00000,74.73979,15.00000,129.16458,,,
2000,Couple with children,West,1514,72.07478,70.15595,73.99360,48.00000,61.00000,92.00000,9.00000,158.00000,,,
2000,Couple with children,East,468,64.93502,61.89195,67.97809,46.00000,56.00000,76.32348,1.00000,121.80871,,,
2000,Multi-generational household,West,38,69.58062,58.20938,80.95187,43.95253,60.95838,76.00000,33.00000,124.07121,,,
2000,Multi-generational household,East,,,,,,,,,,,,
2000,Other Combinations,West,51,56.04147,47.01619,65.06675,30.00000,51.00000,75.00542,7.00000,142.51355,,,
2000,Other Combinations,East,,,,,,,,,,,,
2001,Single-person household,West,1468,51.37241,49.99970,52.74511,30.00000,50.00000,61.00000,5.00000,107.50000,,,
2001,Single-person household,East,534,47.85214,45.76299,49.94129,30.00000,45.00000,57.00000,8.00000,97.50000,,,
2001,Couple without children,West,1184,65.16474,63.27752,67.05197,46.00000,56.00000,76.00000,10.00000,121.00000,,,
2001,Couple without children,East,533,57.06577,54.83286,59.29867,40.00000,51.00000,69.00000,5.00000,112.50000,,,
2001,Single parent,West,357,65.41202,61.88106,68.94298,40.00000,53.04486,76.00000,10.00000,130.00000,,,
2001,Single parent,East,142,61.20661,55.92994,66.48328,40.00000,51.00000,76.00000,10.00000,130.00000,,,
2001,Couple with children,West,1351,77.30819,75.18710,79.42928,51.00000,71.00000,102.00000,10.00000,178.50000,,,
2001,Couple with children,East,415,68.92302,65.70626,72.13978,51.00000,61.00000,83.00000,3.00000,131.00000,,,
2001,Multi-generational household,West,37,73.67778,63.06538,84.29018,51.00000,61.00000,84.27111,25.00000,134.17778,,,
2001,Multi-generational household,East,,,,,,,,,,,,
2001,Other Combinations,West,44,72.02780,59.34515,84.71045,48.84010,56.00000,92.00000,20.00000,156.73986,,,
2001,Other Combinations,East,,,,,,,,,,,,
2002,Single-person household,West,1460,51.85505,50.39641,53.31368,31.37153,48.51468,63.00000,5.00000,110.44271,,,
2002,Single-person household,East,549,48.41633,46.25059,50.58207,30.00000,45.00000,60.00000,10.00000,105.00000,,,
2002,Couple without children,West,1214,65.37050,63.51823,67.22277,45.00000,58.00000,80.00000,10.00000,132.50000,,,
2002,Couple without children,East,526,58.05034,55.68646,60.41421,40.00000,50.00000,70.00000,4.00000,115.00000,,,
2002,Single parent,West,357,67.31604,63.34953,71.28255,40.00000,56.95941,83.86742,14.00000,149.66855,,,
2002,Single parent,East,134,67.60393,61.33809,73.86978,45.00000,58.00000,80.00000,10.00000,132.50000,,,
2002,Couple with children,West,1282,76.03567,73.83939,78.23194,50.00000,65.00000,100.00000,15.00000,175.00000,,,
2002,Couple with children,East,392,69.54829,66.17809,72.91850,50.00000,61.00000,85.00000,1.00000,137.50000,,,
2002,Multi-generational household,West,33,73.45885,62.19167,84.72603,50.00000,68.75444,100.00000,20.00000,175.00000,,,
2002,Multi-generational household,East,,,,,,,,,,,,
2002,Other Combinations,West,39,68.29575,51.33055,85.26095,36.99498,50.00000,78.80317,15.00000,141.51545,,,
2002,Other Combinations,East,,,,,,,,,,,,
2003,Single-person household,West,1422,55.70987,54.06324,57.35650,35.00000,50.00000,70.00000,6.00000,122.50000,,,
2003,Single-person household,East,538,50.64671,48.52811,52.76530,31.00000,48.00000,60.00000,10.00000,103.50000,,,
2003,Couple without children,West,1159,69.80057,67.60936,71.99179,48.00000,60.00000,83.00000,15.00000,135.50000,,,
2003,Couple without children,East,554,61.89375,59.30167,64.48582,40.00000,58.00000,75.00000,6.00000,127.50000,,,
2003,Single parent,West,362,70.61495,66.99636,74.23354,50.00000,60.00000,90.00000,14.00000,150.00000,,,
2003,Single parent,East,127,66.85093,60.96574,72.73611,44.60689,60.00000,80.00000,10.00000,133.08966,,,
2003,Couple with children,West,1188,82.26453,79.60492,84.92413,50.00000,70.00000,100.00000,10.00000,175.00000,,,
2003,Couple with children,East,354,73.25223,69.81530,76.68915,50.00000,67.00000,90.00000,15.00000,150.00000,,,
2003,Multi-generational household,West,30,83.29015,71.59029,94.99001,54.10888,81.56881,100.00000,40.00000,168.83668,,,
2003,Multi-generational household,East,,,,,,,,,,,,
2003,Other Combinations,West,35,76.73238,55.76398,97.70077,48.00000,55.53917,85.93508,15.00000,142.83770,,,
2003,Other Combinations,East,,,,,,,,,,,,
2004,Single-person household,West,1358,59.54391,57.52054,61.56727,40.00000,50.00000,72.00000,6.00000,120.00000,,,
2004,Single-person household,East,537,52.71653,50.19348,55.23958,31.08882,50.00000,65.00000,5.00000,115.86677,,,
2004,Couple without children,West,1197,74.09209,71.89139,76.29280,50.00000,65.00000,90.00000,10.00000,150.00000,,,
2004,Couple without children,East,525,64.63870,61.76150,67.51591,40.00000,56.00000,80.00000,10.00000,140.00000,,,
2004,Single parent,West,344,70.86877,67.26240,74.47514,50.00000,60.03846,80.00000,10.00000,125.00000,,,
2004,Single parent,East,133,65.78683,60.15713,71.41652,45.00000,60.00000,80.00000,10.00000,132.50000,,,
2004,Couple with children,West,1117,83.52360,81.02057,86.02663,52.00000,75.00000,100.00000,10.00000,172.00000,,,
2004,Couple with children,East,332,74.90880,70.99820,78.81940,50.00000,66.10190,90.64012,5.00000,151.60031,,,
2004,Multi-generational household,West,,,,,,,,,,,,
2004,Multi-generational household,East,,,,,,,,,,,,
2004,Other Combinations,West,33,80.83090,71.82267,89.83912,60.00000,81.41722,100.00000,40.00000,160.00000,,,
2004,Other Combinations,East,,,,,,,,,,,,
2005,Single-person household,West,1387,61.21740,59.35627,63.07854,40.00000,53.00000,78.00000,6.00000,135.00000,,,
2005,Single-person household,East,544,53.77104,51.12314,56.41894,32.51665,50.00000,67.00000,2.00000,118.72503,,,
2005,Couple without children,West,1138,76.98879,74.77502,79.20256,50.00000,69.00000,100.00000,4.00000,175.00000,,,
2005,Couple without children,East,486,69.39340,66.18607,72.60073,45.85005,60.00000,82.00000,15.00000,136.22492,,,
2005,Single parent,West,341,72.21054,68.72055,75.70054,50.00000,66.00000,90.00000,15.00000,150.00000,,,
2005,Single parent,East,135,68.97659,63.39144,74.56174,50.00000,63.54111,80.00000,5.00000,125.00000,,,
2005,Couple with children,West,1043,89.99359,87.02811,92.95907,56.00000,80.00000,100.00000,5.00000,166.00000,,,
2005,Couple with children,East,302,82.27967,77.72540,86.83395,50.00000,73.13539,100.00000,2.00000,175.00000,,,
2005,Multi-generational household,West,,,,,,,,,,,,
2005,Multi-generational household,East,,,,,,,,,,,,
2005,Other Combinations,West,38,89.40836,78.99707,99.81965,70.23132,100.00000,104.67668,25.00000,156.34471,,,
2005,Other Combinations,East,,,,,,,,,,,,
2006,Single-person household,West,1546,68.95018,67.20256,70.69779,45.00000,60.00000,90.00000,7.00000,157.50000,,,
2006,Single-person household,East,605,55.46924,52.83043,58.10805,36.45169,50.00000,70.00000,1.00000,120.32247,,,
2006,Couple without children,West,1228,85.30739,82.84607,87.76871,58.00000,75.95867,100.00000,12.00000,163.00000,,,
2006,Couple without children,East,517,72.97359,69.86466,76.08253,49.00000,65.00000,90.00000,5.00000,151.50000,,,
2006,Single parent,West,403,79.78841,76.21542,83.36140,53.00000,70.00000,100.00000,20.00000,170.50000,,,
2006,Single parent,East,137,75.84786,68.46980,83.22592,50.00000,64.36128,89.00000,10.00000,147.50000,,,
2006,Couple with children,West,1052,97.69535,94.77503,100.61566,62.00000,90.00000,120.00000,8.00000,207.00000,,,
2006,Couple with children,East,332,89.08604,84.01195,94.16013,55.00000,80.00000,110.00000,15.00000,192.50000,,,
2006,Multi-generational household,West,,,,,,,,,,,,
2006,Multi-generational household,East,,,,,,,,,,,,
2006,Other Combinations,West,32,106.01626,83.71581,128.31670,64.30221,95.05325,150.00000,20.00000,276.00000,,,
2006,Other Combinations,East,,,,,,,,,,,,
2007,Single-person household,West,1465,70.79968,68.96839,72.63098,46.00000,62.00000,90.00000,9.00000,156.00000,,,
2007,Single-person household,East,570,61.41828,58.46124,64.37532,40.00000,52.00000,80.00000,6.00000,140.00000,,,
2007,Couple without children,West,1101,93.50983,90.57821,96.44146,60.00000,80.00000,113.00000,20.00000,192.50000,,,
2007,Couple without children,East,489,78.04719,74.51371,81.58067,50.00000,70.00000,100.00000,10.00000,175.00000,,,
2007,Single parent,West,357,87.23601,83.03782,91.43421,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2007,Single parent,East,129,84.35458,73.22031,95.48885,50.00000,67.00000,99.70221,10.00000,174.25553,,,
2007,Couple with children,West,983,110.07016,106.40890,113.73143,70.00000,100.00000,135.00000,22.00000,232.50000,,,
2007,Couple with children,East,300,94.93274,88.53866,101.32682,56.38833,80.00000,120.00000,9.00000,215.41750,,,
2007,Multi-generational household,West,,,,,,,,,,,,
2007,Multi-generational household,East,,,,,,,,,,,,
2007,Other Combinations,West,,,,,,,,,,,,
2007,Other Combinations,East,,,,,,,,,,,,
2008,Single-person household,West,1382,74.52106,72.52216,76.51995,50.00000,68.00000,95.00000,10.00000,162.50000,,,
2008,Single-person household,East,545,63.40265,59.71211,67.09318,38.00000,50.79438,80.00000,5.00000,143.00000,,,
2008,Couple without children,West,1041,97.33942,93.62718,101.05167,60.00000,82.00000,120.00000,20.00000,210.00000,,,
2008,Couple without children,East,482,81.82385,77.97096,85.67674,50.00000,70.14584,100.00000,12.00000,175.00000,,,
2008,Single parent,West,341,95.17585,89.76831,100.58339,60.00000,85.95897,110.00000,11.00000,185.00000,,,
2008,Single parent,East,126,88.48037,80.04934,96.91140,60.00000,74.99046,102.00000,10.00000,165.00000,,,
2008,Couple with children,West,852,106.96434,103.48950,110.43919,73.00000,100.00000,127.20937,20.00000,208.52342,,,
2008,Couple with children,East,278,95.28599,88.81042,101.76157,60.00000,82.13665,111.00000,20.00000,187.50000,,,
2008,Multi-generational household,West,,,,,,,,,,,,
2008,Multi-generational household,East,,,,,,,,,,,,
2008,Other Combinations,West,,,,,,,,,,,,
2008,Other Combinations,East,,,,,,,,,,,,
2009,Single-person household,West,1311,74.97086,72.81645,77.12526,50.00000,70.00000,95.00000,9.00000,162.50000,,,
2009,Single-person household,East,524,63.50043,60.30255,66.69830,39.00000,54.00000,78.00000,5.00000,136.50000,,,
2009,Couple without children,West,988,98.47982,95.35330,101.60635,60.00000,90.00000,120.00000,5.00000,210.00000,,,
2009,Couple without children,East,460,82.56915,78.55272,86.58557,50.00000,70.00000,100.00000,5.00000,175.00000,,,
2009,Single parent,West,302,98.72576,92.68866,104.76286,60.00000,85.00000,120.00000,10.00000,210.00000,,,
2009,Single parent,East,122,86.91403,79.33072,94.49733,59.25315,75.87125,100.00000,22.00000,161.12028,,,
2009,Couple with children,West,779,117.65570,113.37341,121.93798,79.38475,100.00000,150.00000,20.00000,255.92287,,,
2009,Couple with children,East,253,98.73549,92.07561,105.39536,60.00000,83.00000,130.00000,10.00000,235.00000,,,
2009,Multi-generational household,West,,,,,,,,,,,,
2009,Multi-generational household,East,,,,,,,,,,,,
2009,Other Combinations,West,,,,,,,,,,,,
2009,Other Combinations,East,,,,,,,,,,,,
2010,Single-person household,West,1197,74.32171,72.08360,76.55981,50.00000,65.51108,95.00000,8.00000,162.50000,,,
2010,Single-person household,East,489,61.10644,58.05276,64.16012,39.00000,50.00000,75.00000,10.00000,129.00000,,,
