year,level_1,0
1984,mean,
1984,mean_lower_confidence,
1984,mean_upper_confidence,
1984,lower_quartile,
1984,boxplot_median,
1984,upper_quartile,
1984,lower_whisker,
1984,upper_whisker,
1984,median,
1984,median_lower_confidence,
1984,median_upper_confidence,
1984,n,
1985,mean,
1985,mean_lower_confidence,
1985,mean_upper_confidence,
1985,lower_quartile,
1985,boxplot_median,
1985,upper_quartile,
1985,lower_whisker,
1985,upper_whisker,
1985,median,
1985,median_lower_confidence,
1985,median_upper_confidence,
1985,n,
1986,mean,67.26987295238062
1986,mean_lower_confidence,65.93844961772415
1986,mean_upper_confidence,68.6012962870371
1986,lower_quartile,44.0
1986,boxplot_median,61.0
1986,upper_quartile,81.0
1986,lower_whisker,0.0
1986,upper_whisker,136.5
1986,n,3184.0
1987,mean,63.813431024955335
1987,mean_lower_confidence,62.49446795361682
1987,mean_upper_confidence,65.13239409629385
1987,lower_quartile,40.0
1987,boxplot_median,55.0
1987,upper_quartile,76.0
1987,lower_whisker,0.0
1987,upper_whisker,130.0
1987,n,3134.0
1988,mean,61.70230557282765
1988,mean_lower_confidence,60.33339097200668
1988,mean_upper_confidence,63.07122017364861
1988,lower_quartile,40.0
1988,boxplot_median,51.0
1988,upper_quartile,76.0
1988,lower_whisker,0.0
1988,upper_whisker,130.0
1988,n,3001.0
1989,mean,60.02773879586181
1989,mean_lower_confidence,58.58289161291799
1989,mean_upper_confidence,61.472585978805625
1989,lower_quartile,38.0
1989,boxplot_median,51.0
1989,upper_quartile,76.0
1989,lower_whisker,0.0
1989,upper_whisker,133.0
1989,n,2918.0
1990,mean,50.11833333261683
1990,mean_lower_confidence,49.02606457124707
1990,mean_upper_confidence,51.21060209398659
1990,lower_quartile,25.0
1990,boxplot_median,46.0
1990,upper_quartile,66.0
1990,lower_whisker,0.0
1990,upper_whisker,127.5
1990,n,4362.0
1991,mean,54.46611471444569
1991,mean_lower_confidence,53.45809953446002
1991,mean_upper_confidence,55.47412989443136
1991,lower_quartile,30.0
