year,hhtyp,rentown,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Single-person household,Tenant,0.8012422360248447,5863,0.7910271955317985,0.8114572765178909
1984,Single-person household,Owner,0.19875776397515527,5863,0.1885427234821091,0.20897280446820143
1984,Couple without children,Tenant,0.622501850481125,5863,0.6100932197322861,0.634910481229964
1984,Couple without children,Owner,0.3774981495188749,5863,0.36508951877003604,0.38990678026771375
1984,Single parent,Tenant,0.7300613496932515,5863,0.7186979485323327,0.7414247508541704
1984,Single parent,Owner,0.26993865030674846,5863,0.2585752491458296,0.28130205146766735
1984,Couple with children,Tenant,0.6100151745068285,5863,0.5975301241638944,0.6225002248497626
1984,Couple with children,Owner,0.3899848254931715,5863,0.3774997751502373,0.40246987583610566
1984,Multi-generational household,Owner,0.546875,5863,0.5341326605176802,0.5596173394823198
1984,Multi-generational household,Tenant,0.453125,5863,0.4403826605176801,0.4658673394823199
1984,Other Combinations,Tenant,0.6044776119402985,5863,0.5919614328088082,0.6169937910717888
1984,Other Combinations,Owner,0.39552238805970147,5863,0.3830062089282112,0.40803856719119175
1985,Single-person household,Tenant,0.8096491228070175,5272,0.7990518470210203,0.8202463985930147
1985,Single-person household,Owner,0.19035087719298247,5272,0.17975360140698524,0.2009481529789797
1985,Couple without children,Tenant,0.6244897959183674,5272,0.6114177996479162,0.6375617921888186
1985,Couple without children,Owner,0.37551020408163266,5272,0.3624382078111815,0.3885822003520838
1985,Single parent,Tenant,0.7098976109215017,5272,0.6976474475517002,0.7221477742913033
1985,Single parent,Owner,0.2901023890784983,5272,0.2778522257086967,0.30235255244829984
1985,Couple with children,Tenant,0.5848421052631579,5272,0.5715407976610478,0.5981434128652681
1985,Couple with children,Owner,0.4151578947368421,5272,0.40185658713473205,0.4284592023389522
1985,Multi-generational household,Owner,0.5948275862068966,5272,0.5815755121049107,0.6080796603088825
1985,Multi-generational household,Tenant,0.4051724137931034,5272,0.3919203396911175,0.41842448789508935
1985,Other Combinations,Tenant,0.6097560975609756,5272,0.5965882585118192,0.622923936610132
1985,Other Combinations,Owner,0.3902439024390244,5272,0.37707606338986793,0.4034117414881809
1986,Single-person household,Tenant,0.7940630797773655,5039,0.782897571421889,0.8052285881328419
1986,Single-person household,Owner,0.20593692022263452,5039,0.19477141186715805,0.217102428578111
1986,Couple without children,Tenant,0.6224066390041494,5039,0.6090211828659902,0.6357920951423086
1986,Couple without children,Owner,0.3775933609958506,5039,0.3642079048576914,0.39097881713400984
1986,Single parent,Tenant,0.6928571428571428,5039,0.6801198846912564,0.7055944010230293
1986,Single parent,Owner,0.30714285714285716,5039,0.2944055989769707,0.3198801153087436
1986,Couple with children,Tenant,0.5706618962432916,5039,0.5569949008926686,0.5843288915939145
1986,Couple with children,Owner,0.4293381037567084,5039,0.41567110840608545,0.4430050991073313
1986,Multi-generational household,Owner,0.5470085470085471,5039,0.5332641417428581,0.560752952274236
1986,Multi-generational household,Tenant,0.452991452991453,5039,0.439247047725764,0.466735858257142
1986,Other Combinations,Tenant,0.5882352941176471,5039,0.5746464038767205,0.6018241843585737
1986,Other Combinations,Owner,0.4117647058823529,5039,0.39817581564142634,0.4253535961232795
1987,Single-person household,Tenant,0.7910863509749304,4975,0.7797895654911307,0.8023831364587302
1987,Single-person household,Owner,0.20891364902506965,4975,0.19761686354126995,0.22021043450886935
1987,Couple without children,Tenant,0.6031879194630873,4975,0.589592948354811,0.6167828905713635
1987,Couple without children,Owner,0.39681208053691275,4975,0.38321710942863646,0.41040705164518904
1987,Single parent,Tenant,0.6798561151079137,4975,0.6668920668706705,0.6928201633451568
1987,Single parent,Owner,0.32014388489208634,4975,0.30717983665484316,0.3331079331293295
1987,Couple with children,Tenant,0.5720802919708029,4975,0.5583313535625448,0.585829230379061
1987,Couple with children,Owner,0.4279197080291971,4975,0.41417076962093896,0.44166864643745524
1987,Multi-generational household,Owner,0.512396694214876,4975,0.49850689368022444,0.5262864947495275
1987,Multi-generational household,Tenant,0.48760330578512395,4975,0.4737135052504724,0.5014931063197755
1987,Other Combinations,Tenant,0.6194690265486725,4975,0.6059773993222487,0.6329606537750964
1987,Other Combinations,Owner,0.3805309734513274,4975,0.3670393462249036,0.39402260067775124
1988,Single-person household,Tenant,0.7820636451301832,4770,0.770347553161774,0.7937797370985925
1988,Single-person household,Owner,0.21793635486981677,4770,0.2062202629014075,0.22965244683822605
1988,Couple without children,Tenant,0.6164383561643836,4770,0.602638985058218,0.6302377272705492
1988,Couple without children,Owner,0.3835616438356164,4770,0.3697622727294508,0.39736101494178205
1988,Single parent,Tenant,0.6678832116788321,4770,0.6545174854854137,0.6812489378722506
1988,Single parent,Owner,0.33211678832116787,4770,0.3187510621277494,0.34548251451458634
1988,Couple with children,Tenant,0.5679425837320574,4770,0.5538847037786532,0.5820004636854617
1988,Couple with children,Owner,0.4320574162679426,4770,0.4179995363145384,0.44611529622134677
1988,Multi-generational household,Tenant,0.5480769230769231,4770,0.5339531770545521,0.5622006690992941
1988,Multi-generational household,Owner,0.4519230769230769,4770,0.43779933090070594,0.4660468229454479
1988,Other Combinations,Tenant,0.65625,4770,0.6427711483492139,0.6697288516507861
1988,Other Combinations,Owner,0.34375,4770,0.3302711483492139,0.3572288516507861
1989,Single-person household,Tenant,0.7855769230769231,4651,0.7737815135972196,0.7973723325566265
1989,Single-person household,Owner,0.2144230769230769,4651,0.2026276674433734,0.22621848640278042
1989,Couple without children,Tenant,0.6191709844559585,4651,0.6052152333704667,0.6331267355414504
1989,Couple without children,Owner,0.38082901554404147,4651,0.3668732644585496,0.3947847666295333
1989,Single parent,Tenant,0.62890625,4651,0.6150221517922073,0.6427903482077927
1989,Single parent,Owner,0.37109375,4651,0.35720965179220726,0.38497784820779274
1989,Couple with children,Tenant,0.5648472709063596,4651,0.5505987667053001,0.579095775107419
1989,Couple with children,Owner,0.43515272909364044,4651,0.4209042248925809,0.4494012332947
1989,Multi-generational household,Tenant,0.5229357798165137,4651,0.5085810341128232,0.5372905255202043
1989,Multi-generational household,Owner,0.47706422018348627,4651,0.46270947447979566,0.4914189658871769
1989,Other Combinations,Tenant,0.625,4651,0.6110864310632024,0.6389135689367976
1989,Other Combinations,Owner,0.375,4651,0.3610864310632024,0.3889135689367976
1990,Single-person household,Tenant,0.7945619335347432,6750,0.7849234541732977,0.8042004128961888
1990,Single-person household,Owner,0.2054380664652568,6750,0.19579958710381126,0.21507654582670235
1990,Couple without children,Tenant,0.6331930246542393,6750,0.6216958523821604,0.6446901969263182
1990,Couple without children,Owner,0.3668069753457607,6750,0.3553098030736817,0.37830414761783965
1990,Single parent,Tenant,0.7150259067357513,6750,0.7042570955121416,0.725794717959361
