year,regtyp,sampreg,rentown,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1991,Urban regions,West,Tenant,0.6598971026265908,6629,0.6484926265506576,0.671301578702524
1991,Urban regions,West,Owner,0.34010289737340915,6629,0.328698421297476,0.3515073734493423
1991,Urban regions,East,Tenant,0.8719879518072289,6629,0.8639450507295916,0.8800308528848662
1991,Urban regions,East,Owner,0.1280120481927711,6629,0.1199691471151338,0.1360549492704084
1991,Rural regions,West,Owner,0.5232558139534884,6629,0.5112322893653903,0.5352793385415865
1991,Rural regions,West,Tenant,0.47674418604651164,6629,0.46472066145841356,0.4887677106346097
1991,Rural regions,East,Tenant,0.6090695856137608,6629,0.5973229026277721,0.6208162685997495
1991,Rural regions,East,Owner,0.39093041438623927,6629,0.3791837314002506,0.40267709737222795
1992,Urban regions,West,Tenant,0.6531385281385281,6603,0.6416578879609418,0.6646191683161145
1992,Urban regions,West,Owner,0.34686147186147187,6603,0.3353808316838855,0.35834211203905825
1992,Urban regions,East,Tenant,0.8703976435935199,6603,0.8622964180207695,0.8784988691662703
1992,Urban regions,East,Owner,0.12960235640648013,6603,0.12150113083372971,0.13770358197923055
1992,Rural regions,West,Owner,0.5125786163522013,6603,0.5005222078652646,0.5246350248391379
1992,Rural regions,West,Tenant,0.48742138364779874,6603,0.47536497516086207,0.4994777921347354
1992,Rural regions,East,Tenant,0.6106995884773663,6603,0.5989386584043787,0.6224605185503539
1992,Rural regions,East,Owner,0.3893004115226337,6603,0.3775394814496461,0.40106134159562135
1993,Urban regions,West,Tenant,0.6551538046411225,6570,0.6436601606839493,0.6666474485982957
1993,Urban regions,West,Owner,0.3448461953588775,6570,0.3333525514017042,0.3563398393160508
1993,Urban regions,East,Tenant,0.877643504531722,6570,0.8697194770554096,0.8855675320080344
1993,Urban regions,East,Owner,0.12235649546827794,6570,0.11443246799196556,0.13028052294459033
1993,Rural regions,West,Owner,0.5040899795501023,6570,0.49199990828763834,0.5161800508125661
1993,Rural regions,West,Tenant,0.49591002044989774,6570,0.4838199491874338,0.5080000917123616
1993,Rural regions,East,Tenant,0.615699100572363,6570,0.603936770925787,0.627461430218939
1993,Rural regions,East,Owner,0.38430089942763695,6570,0.372538569781061,0.39606322907421293
1994,Urban regions,West,Tenant,0.6559846617365106,6496,0.6444323524167767,0.6675369710562445
1994,Urban regions,West,Owner,0.34401533826348946,6496,0.3324630289437555,0.3555676475832234
1994,Urban regions,East,Tenant,0.8623298033282905,6496,0.853950850841328,0.8707087558152529
1994,Urban regions,East,Owner,0.13767019667170954,6496,0.1292912441847472,0.1460491491586719
1994,Rural regions,West,Owner,0.5264765784114053,6496,0.5143344918836961,0.5386186649391145
1994,Rural regions,West,Tenant,0.47352342158859473,6496,0.4613813350608855,0.48566550811630393
1994,Rural regions,East,Tenant,0.6105087572977481,6496,0.5986503090947497,0.6223672055007465
1994,Rural regions,East,Owner,0.3894912427022519,6496,0.37763279449925347,0.4013496909052503
1995,Urban regions,West,Tenant,0.6631853785900783,6697,0.6518658364294946,0.674504920750662
1995,Urban regions,West,Owner,0.3368146214099217,6697,0.3254950792493379,0.3481341635705055
1995,Urban regions,East,Tenant,0.8373590982286635,6697,0.8285204330925586,0.8461977633647684
1995,Urban regions,East,Owner,0.16264090177133655,6697,0.1538022366352317,0.1714795669074414
1995,Rural regions,West,Tenant,0.5062439961575408,6697,0.4942696430851793,0.5182183492299023
1995,Rural regions,West,Owner,0.49375600384245916,6697,0.48178165077009766,0.5057303569148207
1995,Rural regions,East,Tenant,0.6190871369294606,6697,0.6074564696629531,0.6307178041959681
1995,Rural regions,East,Owner,0.3809128630705394,6697,0.3692821958040319,0.3925435303370469
1996,Urban regions,West,Tenant,0.6568236233040702,6631,0.64539616535602,0.6682510812521204
1996,Urban regions,West,Owner,0.34317637669592976,6631,0.3317489187478795,0.35460383464398004
1996,Urban regions,East,Tenant,0.8401253918495298,6631,0.8313041778221614,0.8489466058768983
1996,Urban regions,East,Owner,0.15987460815047022,6631,0.15105339412310176,0.16869582217783868
1996,Rural regions,West,Owner,0.5038684719535783,6631,0.49183409632884156,0.5159028475783151
1996,Rural regions,West,Tenant,0.4961315280464217,6631,0.48409715242168494,0.5081659036711584
1996,Rural regions,East,Tenant,0.5983333333333334,6631,0.5865336309746458,0.6101330356920209
1996,Rural regions,East,Owner,0.40166666666666667,6631,0.3898669643079792,0.41346636902535416
1997,Urban regions,West,Tenant,0.6445945945945946,6546,0.6329995235248957,0.6561896656642934
1997,Urban regions,West,Owner,0.3554054054054054,6546,0.3438103343357066,0.36700047647510414
1997,Urban regions,East,Tenant,0.8351822503961965,6546,0.8261942995454026,0.8441702012469905
1997,Urban regions,East,Owner,0.1648177496038035,6546,0.1558297987530095,0.17380570045459748
1997,Rural regions,West,Owner,0.517578125,6546,0.5054729931689133,0.5296832568310867
1997,Rural regions,West,Tenant,0.482421875,6546,0.4703167431689133,0.4945270068310867
1997,Rural regions,East,Tenant,0.5840336134453782,6546,0.5720932894527754,0.595973937437981
1997,Rural regions,East,Owner,0.41596638655462187,6546,0.4040260625620191,0.4279067105472246
1998,Urban regions,West,Tenant,0.6355534709193246,7417,0.6246004255018529,0.6465065163367962
1998,Urban regions,West,Owner,0.36444652908067543,7417,0.35349348366320377,0.3753995744981471
1998,Urban regions,East,Tenant,0.8107692307692308,7417,0.80185494733608,0.8196835142023816
1998,Urban regions,East,Owner,0.18923076923076923,7417,0.18031648579761844,0.19814505266392002
1998,Rural regions,West,Owner,0.5565800502933781,7417,0.5452739361963516,0.5678861643904046
1998,Rural regions,West,Tenant,0.44341994970662196,7417,0.43211383560959543,0.4547260638036485
1998,Rural regions,East,Tenant,0.5725190839694656,7417,0.5612602016088518,0.5837779663300794
1998,Rural regions,East,Owner,0.42748091603053434,7417,0.4162220336699205,0.4387397983911482
1999,Urban regions,West,Tenant,0.6234628627643876,7143,0.6122265207683961,0.634699204760379
1999,Urban regions,West,Owner,0.3765371372356124,7143,0.365300795239621,0.38777347923160377
1999,Urban regions,East,Tenant,0.7993779160186625,7143,0.7900907932202702,0.8086650388170548
1999,Urban regions,East,Owner,0.2006220839813375,7143,0.1913349611829452,0.20990920677972977
1999,Rural regions,West,Owner,0.5623365300784655,7143,0.5508315983917988,0.5738414617651322
1999,Rural regions,West,Tenant,0.43766346992153443,7143,0.42615853823486777,0.4491684016082011
1999,Rural regions,East,Tenant,0.5695415695415695,7143,0.5580588682039258,0.5810242708792133
1999,Rural regions,East,Owner,0.43045843045843046,7143,0.41897572912078673,0.4419411317960742
2000,Urban regions,West,Tenant,0.5647695761257098,12950,0.556230390449544,0.5733087618018755
2000,Urban regions,West,Owner,0.43523042387429023,12950,0.4266912381981245,0.44376960955045597
2000,Urban regions,East,Tenant,0.7984111221449851,12950,0.7915012858252404,0.8053209584647298
2000,Urban regions,East,Owner,0.2015888778550149,12950,0.19467904153527016,0.20849871417475963
2000,Rural regions,West,Owner,0.5957446808510638,12950,0.5872922982891006,0.604197063413027
2000,Rural regions,West,Tenant,0.40425531914893614,12950,0.3958029365869729,0.4127077017108994
2000,Rural regions,East,Tenant,0.5384615384615384,12950,0.5298753092076542,0.5470477677154226
2000,Rural regions,East,Owner,0.46153846153846156,12950,0.4529522322845774,0.4701246907923457
2001,Urban regions,West,Tenant,0.5700234879624193,11680,0.5610449961325744,0.5790019797922642
2001,Urban regions,West,Owner,0.42997651203758075,11680,0.42099802020773586,0.43895500386742564
2001,Urban regions,East,Tenant,0.7811518324607329,11680,0.7736533421405597,0.7886503227809062
2001,Urban regions,East,Owner,0.218848167539267,11680,0.2113496772190938,0.2263466578594402
2001,Rural regions,West,Owner,0.6098765432098765,11680,0.6010303453906859,0.6187227410290671
2001,Rural regions,West,Tenant,0.39012345679012345,11680,0.3812772589709328,0.3989696546093141
2001,Rural regions,East,Tenant,0.5264830508474576,11680,0.5174279224746486,0.5355381792202666
2001,Rural regions,East,Owner,0.4735169491525424,11680,0.4644618207797334,0.48257207752535136
2002,Urban regions,West,Tenant,0.5278999450247389,12212,0.5190456190334904,0.5367542710159874
2002,Urban regions,West,Owner,0.47210005497526114,12212,0.4632457289840126,0.48095438096650966
2002,Urban regions,East,Tenant,0.7648283038501561,12212,0.7573062372386299,0.7723503704616823
2002,Urban regions,East,Owner,0.2351716961498439,12212,0.22764962953831772,0.24269376276137009
2002,Rural regions,West,Owner,0.620821394460363,12212,0.6122160566511061,0.6294267322696199
2002,Rural regions,West,Tenant,0.37917860553963706,12212,0.3705732677303802,0.38778394334889393
2002,Rural regions,East,Tenant,0.53056884635832,12212,0.5217172928218904,0.5394203998947497
2002,Rural regions,East,Owner,0.46943115364168,12212,0.4605796001052503,0.47828270717810967
2003,Urban regions,West,Tenant,0.5269614835948645,11804,0.5179545044021806,0.5359684627875484
2003,Urban regions,West,Owner,0.4730385164051355,11804,0.46403153721245155,0.48204549559781945
2003,Urban regions,East,Tenant,0.7578288100208769,11804,0.7501004336383462,0.7655571864034075
2003,Urban regions,East,Owner,0.24217118997912318,11804,0.23444281359659255,0.2498995663616538
2003,Rural regions,West,Owner,0.6209150326797386,11804,0.6121626592397328,0.6296674061197444
2003,Rural regions,West,Tenant,0.3790849673202614,11804,0.37033259388025563,0.3878373407602672
2003,Rural regions,East,Tenant,0.52571737953438,11804,0.5167092163781108,0.5347255426906492
2003,Rural regions,East,Owner,0.4742826204656199,11804,0.4652744573093508,0.48329078362188904
2004,Urban regions,West,Tenant,0.5270567531896172,11543,0.5179486083350004,0.536164898044234
2004,Urban regions,West,Owner,0.47294324681038274,11543,0.463835101955766,0.4820513916649995
2004,Urban regions,East,Tenant,0.7507853403141361,11543,0.7428941701544624,0.7586765104738099
2004,Urban regions,East,Owner,0.24921465968586387,11543,0.24132348952619015,0.2571058298455376
2004,Rural regions,West,Owner,0.6271013754457463,11543,0.6182794985953242,0.6359232522961684
2004,Rural regions,West,Tenant,0.3728986245542537,11543,0.36407674770383164,0.3817205014046758
2004,Rural regions,East,Tenant,0.5199335548172758,11543,0.5108192967270799,0.5290478129074716
2004,Rural regions,East,Owner,0.48006644518272423,11543,0.47095218709252845,0.48918070327292
2005,Urban regions,West,Tenant,0.5334848484848485,11199,0.5242450952976149,0.542724601672082
2005,Urban regions,West,Owner,0.4665151515151515,11199,0.45727539832791797,0.475754904702385
2005,Urban regions,East,Tenant,0.731629392971246,11199,0.7234224862806594,0.7398362996618325
2005,Urban regions,East,Owner,0.268370607028754,11199,0.26016370033816744,0.27657751371934053
2005,Rural regions,West,Owner,0.6297850026219193,11199,0.6208418712549437,0.6387281339888948
2005,Rural regions,West,Tenant,0.3702149973780808,11199,0.3612718660111052,0.37915812874505633
2005,Rural regions,East,Tenant,0.5131278538812786,11199,0.5038705033506218,0.5223852044119354
2005,Rural regions,East,Owner,0.4868721461187215,11199,0.4776147955880647,0.4961294966493783
2006,Urban regions,West,Tenant,0.5205479452054794,12265,0.5117064593710994,0.5293894310398595
2006,Urban regions,West,Owner,0.4794520547945205,12265,0.4706105689601405,0.48829354062890057
2006,Urban regions,East,Tenant,0.7325933400605449,12265,0.7247601279277449,0.7404265521933449
2006,Urban regions,East,Owner,0.2674066599394551,12265,0.25957344780665514,0.2752398720722551
2006,Rural regions,West,Owner,0.6251145737855178,12265,0.6165471275873494,0.6336820199836862
2006,Rural regions,West,Tenant,0.3748854262144821,12265,0.36631798001631377,0.38345287241265047
2006,Rural regions,East,Tenant,0.512396694214876,12265,0.5035504530403411,0.5212429353894109
2006,Rural regions,East,Owner,0.48760330578512395,12265,0.47875706461058903,0.49644954695965887
2007,Urban regions,West,Tenant,0.5174593618302228,11453,0.5083076673672854,0.5266110562931602
2007,Urban regions,West,Owner,0.48254063816977727,11453,0.4733889437068399,0.4916923326327146
2007,Urban regions,East,Tenant,0.7327677624602333,11453,0.7246633032212135,0.7408722216992532
2007,Urban regions,East,Owner,0.2672322375397667,11453,0.2591277783007469,0.2753366967787865
2007,Rural regions,West,Owner,0.6217667154709614,11453,0.6128851392374183,0.6306482917045045
2007,Rural regions,West,Tenant,0.37823328452903854,11453,0.36935170829549535,0.3871148607625817
2007,Rural regions,East,Tenant,0.5112823335167859,11453,0.5021273861129698,0.5204372809206019
2007,Rural regions,East,Owner,0.4887176664832141,11453,0.47956271907939796,0.4978726138870302
2008,Urban regions,West,Tenant,0.5104099935938501,10822,0.500991571207604,0.5198284159800962
2008,Urban regions,West,Owner,0.4895900064061499,10822,0.4801715840199038,0.49900842879239604
2008,Urban regions,East,Tenant,0.740301724137931,10822,0.7320405605882299,0.7485628876876322
2008,Urban regions,East,Owner,0.25969827586206895,10822,0.2514371123123677,0.2679594394117702
2008,Rural regions,West,Owner,0.6320705760249092,10822,0.6229846885563882,0.6411564634934303
2008,Rural regions,West,Tenant,0.3679294239750908,10822,0.35884353650656986,0.3770153114436118
2008,Rural regions,East,Owner,0.5008705745792222,10822,0.49145012449808523,0.5102910246603592
2008,Rural regions,East,Tenant,0.4991294254207777,10822,0.4897089753396407,0.5085498755019147
2009,Urban regions,West,Tenant,0.5075194468452895,10177,0.4978061408353493,0.5172327528552297
2009,Urban regions,West,Owner,0.49248055315471045,10177,0.48276724714477026,0.5021938591646506
2009,Urban regions,East,Tenant,0.7293986636971047,10177,0.7207670174304384,0.7380303099637711
2009,Urban regions,East,Owner,0.27060133630289535,10177,0.261969690036229,0.2792329825695617
2009,Rural regions,West,Owner,0.6151333696243876,10177,0.6056800148582517,0.6245867243905234
2009,Rural regions,West,Tenant,0.3848666303756124,10177,0.37541327560947657,0.39431998514174826
2009,Rural regions,East,Owner,0.5075437537718769,10177,0.49783045487641026,0.5172570526673436
2009,Rural regions,East,Tenant,0.4924562462281231,10177,0.4827429473326565,0.5021695451235898
2010,Urban regions,West,Tenant,0.553135230420549,13799,0.5448398562012137,0.5614306046398844
2010,Urban regions,West,Owner,0.44686476957945104,13799,0.43856939536011574,0.45516014379878633
2010,Urban regions,East,Tenant,0.7573595004460303,13799,0.7502068838082735,0.7645121170837871
2010,Urban regions,East,Owner,0.24264049955396966,13799,0.2354878829162129,0.24979311619172642
2010,Rural regions,West,Owner,0.5717463848720801,13799,0.5634901032839362,0.5800026664602239
2010,Rural regions,West,Tenant,0.42825361512791993,13799,0.4199973335397761,0.43650989671606377
2010,Rural regions,East,Tenant,0.5252574791564493,13799,0.5169255138613419,0.5335894444515566
2010,Rural regions,East,Owner,0.4747425208435508,13799,0.4664105555484434,0.48307448613865817
2011,Urban regions,West,Tenant,0.5417686495690114,16603,0.5341896458214145,0.5493476533166083
2011,Urban regions,West,Owner,0.4582313504309886,16603,0.4506523466833917,0.4658103541785855
2011,Urban regions,East,Tenant,0.7724550898203593,16603,0.766077846762336,0.7788323328783825
2011,Urban regions,East,Owner,0.2275449101796407,16603,0.22116766712161748,0.23392215323766394
2011,Rural regions,West,Owner,0.5782784517619873,16603,0.5707666487885165,0.5857902547354582
2011,Rural regions,West,Tenant,0.4217215482380127,16603,0.4142097452645419,0.42923335121148354
2011,Rural regions,East,Tenant,0.5394518272425249,16603,0.5318699516601657,0.5470337028248842
2011,Rural regions,East,Owner,0.46054817275747506,16603,0.45296629717511583,0.4681300483398343
2012,Urban regions,West,Tenant,0.5376862401402279,16303,0.5300328266388795,0.5453396536415763
2012,Urban regions,West,Owner,0.46231375985977213,16303,0.45466034635842373,0.46996717336112054
2012,Urban regions,East,Tenant,0.781706379707917,16303,0.7753652789065899,0.7880474805092441
2012,Urban regions,East,Owner,0.21829362029208302,16303,0.21195251949075594,0.2246347210934101
2012,Rural regions,West,Owner,0.5766676292232169,16303,0.5690831488273498,0.584252109619084
2012,Rural regions,West,Tenant,0.42333237077678315,16303,0.4157478903809161,0.4309168511726502
2012,Rural regions,East,Tenant,0.5458316051430941,16303,0.5381886712900629,0.5534745389961254
2012,Rural regions,East,Owner,0.45416839485690585,16303,0.4465254610038745,0.4618113287099372
2013,Urban regions,West,Tenant,0.5824060865430337,17870,0.5751753285281029,0.5896368445579645
2013,Urban regions,West,Owner,0.4175939134569662,17870,0.41036315544203544,0.424824671471897
2013,Urban regions,East,Tenant,0.7879939209726444,17870,0.782001126470218,0.7939867154750708
2013,Urban regions,East,Owner,0.21200607902735563,17870,0.20601328452492926,0.217998873529782
2013,Rural regions,West,Owner,0.5354245538128718,17870,0.5281119665247994,0.5427371411009442
2013,Rural regions,West,Tenant,0.4645754461871282,17870,0.45726285889905577,0.47188803347520064
2013,Rural regions,East,Tenant,0.5480563861597608,17870,0.5407593156383635,0.5553534566811581
2013,Rural regions,East,Owner,0.45194361384023923,17870,0.4446465433188419,0.45924068436163656
2014,Urban regions,West,Tenant,0.5634816753926701,15828,0.555755150839935,0.5712081999454053
2014,Urban regions,West,Owner,0.43651832460732987,15828,0.4287918000545947,0.444244849160065
2014,Urban regions,East,Tenant,0.7855382087099425,15828,0.7791437811446366,0.7919326362752485
2014,Urban regions,East,Owner,0.21446179129005752,15828,0.2080673637247516,0.22085621885536344
2014,Rural regions,West,Owner,0.5541323574260445,15828,0.5463885813908559,0.5618761334612331
2014,Rural regions,West,Tenant,0.44586764257395545,15828,0.43812386653876684,0.45361141860914406
2014,Rural regions,East,Tenant,0.5508317929759704,15828,0.543082589683972,0.5585809962679688
2014,Rural regions,East,Owner,0.4491682070240296,15828,0.4414190037320312,0.456917410316028
2015,Urban regions,West,Tenant,0.5868165447997381,15764,0.5791297463346747,0.5945033432648015
2015,Urban regions,West,Owner,0.4131834552002619,15764,0.4054966567351985,0.42087025366532527
2015,Urban regions,East,Tenant,0.7877280265339967,15764,0.7813445489780956,0.7941115040898977
2015,Urban regions,East,Owner,0.21227197346600332,15764,0.20588849591010225,0.2186554510219044
2015,Rural regions,West,Owner,0.5299789093100331,15764,0.5221875932033588,0.5377702254167074
2015,Rural regions,West,Tenant,0.47002109068996684,15764,0.46222977458329256,0.4778124067966411
2015,Rural regions,East,Tenant,0.5481695568400771,15764,0.5404005042852612,0.5559386093948929
2015,Rural regions,East,Owner,0.45183044315992293,15764,0.4440613906051071,0.4595994957147388
2016,Urban regions,West,Tenant,0.5731618539189517,16419,0.5655960867551124,0.580727621082791
2016,Urban regions,West,Owner,0.4268381460810483,16419,0.41927237891720903,0.4344039132448876
2016,Urban regions,East,Tenant,0.7798573975044564,16419,0.7735195415246168,0.786195253484296
2016,Urban regions,East,Owner,0.22014260249554368,16419,0.21380474651570403,0.22648045847538334
2016,Rural regions,West,Owner,0.545393634840871,16419,0.5377771337509809,0.5530101359307611
2016,Rural regions,West,Tenant,0.454606365159129,16419,0.44698986406923896,0.46222286624901904
2016,Rural regions,East,Tenant,0.5343237704918032,16419,0.5266937271941904,0.5419538137894161
2016,Rural regions,East,Owner,0.4656762295081967,16419,0.45804618621058385,0.47330627280580956
2017,Urban regions,West,Tenant,0.6091034755134281,18279,0.6020296181538457,0.6161773328730106
2017,Urban regions,West,Owner,0.39089652448657186,18279,0.3838226671269894,0.3979703818461543
2017,Urban regions,East,Tenant,0.7855563743551953,18279,0.7796062628551818,0.7915064858552089
2017,Urban regions,East,Owner,0.2144436256448047,18279,0.20849351414479114,0.22039373714481827
2017,Rural regions,West,Tenant,0.5068832599118943,18279,0.4996354181633517,0.514131101660437
2017,Rural regions,West,Owner,0.49311674008810574,18279,0.48586889833956315,0.5003645818366483
2017,Rural regions,East,Tenant,0.5676818950930627,18279,0.5605000821631678,0.5748637080229575
2017,Rural regions,East,Owner,0.4323181049069374,18279,0.4251362919770426,0.4394999178368322
2018,Urban regions,West,Tenant,0.6383809523809524,17878,0.6313378789869696,0.6454240257749352
2018,Urban regions,West,Owner,0.3616190476190476,17878,0.3545759742250648,0.3686621210130304
2018,Urban regions,East,Tenant,0.806064880112835,17878,0.8002691275470186,0.8118606326786513
2018,Urban regions,East,Owner,0.19393511988716503,17878,0.18813936732134875,0.1997308724529813
2018,Rural regions,West,Tenant,0.5255697609783213,17878,0.5182499819464362,0.5328895400102064
2018,Rural regions,West,Owner,0.4744302390216787,17878,0.46711045998979367,0.4817500180535637
2018,Rural regions,East,Tenant,0.5855207451312447,17878,0.5782993826115395,0.59274210765095
2018,Rural regions,East,Owner,0.4144792548687553,17878,0.40725789234905,0.4217006173884606
2019,Urban regions,West,Tenant,0.5859515899383009,18428,0.5788398904187573,0.5930632894578445
2019,Urban regions,West,Owner,0.4140484100616991,18428,0.40693671054215547,0.4211601095812428
2019,Urban regions,East,Tenant,0.7459649122807017,18428,0.7396796555361268,0.7522501690252766
2019,Urban regions,East,Owner,0.2540350877192982,18428,0.24774983097472333,0.2603203444638731
2019,Rural regions,West,Owner,0.5115824727881664,18428,0.5043652449064931,0.5187997006698396
2019,Rural regions,West,Tenant,0.4884175272118337,18428,0.4812002993301605,0.49563475509350685
2019,Rural regions,East,Tenant,0.5163425734381465,18428,0.5091272655569355,0.5235578813193574
2019,Rural regions,East,Owner,0.48365742656185357,18428,0.4764421186806427,0.49087273444306445
2020,Urban regions,West,Tenant,0.6633721912485218,19329,0.6567101854819012,0.6700341970151423
2020,Urban regions,West,Owner,0.3366278087514783,19329,0.3299658029848578,0.3432898145180988
2020,Urban regions,East,Tenant,0.7996083550913838,19329,0.7939650978814382,0.8052516123013295
2020,Urban regions,East,Owner,0.2003916449086162,19329,0.1947483876986706,0.2060349021185618
2020,Rural regions,West,Tenant,0.5489175116470266,19329,0.5419024271734192,0.5559325961206341
2020,Rural regions,West,Owner,0.45108248835297343,19329,0.444067403879366,0.45809757282658087
2020,Rural regions,East,Tenant,0.541991341991342,19329,0.5349673437086278,0.5490153402740563
2020,Rural regions,East,Owner,0.45800865800865803,19329,0.4509846597259438,0.46503265629137225
2021,Urban regions,West,Tenant,0.6148568412719356,12568,0.6063489665930553,0.623364715950816
2021,Urban regions,West,Owner,0.38514315872806437,12568,0.37663528404918406,0.3936510334069447
2021,Urban regions,East,Tenant,0.7934044616876819,12568,0.7863261322170022,0.8004827911583615
2021,Urban regions,East,Owner,0.20659553831231814,12568,0.19951720884163848,0.2136738677829978
2021,Rural regions,West,Owner,0.5118997912317328,12568,0.503160625846773,0.5206389566166926
2021,Rural regions,West,Tenant,0.4881002087682672,12568,0.47936104338330743,0.496839374153227
2021,Rural regions,East,Tenant,0.5240847784200385,12568,0.5153532844958055,0.5328162723442715
2021,Rural regions,East,Owner,0.47591522157996147,12568,0.46718372765572846,0.48464671550419447
