"plh0109","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger wichtig","1990","66","(noch) kein Abschluss","","","",""
"Weniger wichtig","1990","66","Hauptschule","","","",""
"Weniger wichtig","1990","66","Realschule","","","",""
"Weniger wichtig","1990","66","(Fach-)Abitur","","","",""
"Weniger wichtig","1990","66","AkademikerIn","","","",""
"Ganz unwichtig","1990","17-29","(noch) kein Abschluss","4","","",""
"Ganz unwichtig","1990","17-29","Hauptschule","16","","",""
"Ganz unwichtig","1990","17-29","Realschule","6","","",""
"Ganz unwichtig","1990","17-29","(Fach-)Abitur","3","","",""
"Ganz unwichtig","1990","17-29","AkademikerIn","1","","",""
"Ganz unwichtig","1990","30-45","(noch) kein Abschluss","3","","",""
"Ganz unwichtig","1990","30-45","Hauptschule","9","","",""
"Ganz unwichtig","1990","30-45","Realschule","5","","",""
"Ganz unwichtig","1990","30-45","(Fach-)Abitur","","","",""
"Ganz unwichtig","1990","30-45","AkademikerIn","3","","",""
"Ganz unwichtig","1990","46-65","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1990","46-65","Hauptschule","41","0.036039907849249","0.0267847095652248","0.0452951061332732"
"Ganz unwichtig","1990","46-65","Realschule","9","","",""
"Ganz unwichtig","1990","46-65","(Fach-)Abitur","2","","",""
"Ganz unwichtig","1990","46-65","AkademikerIn","2","","",""
"Ganz unwichtig","1990","66","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1990","66","Hauptschule","","","",""
"Ganz unwichtig","1990","66","Realschule","","","",""
"Ganz unwichtig","1990","66","(Fach-)Abitur","","","",""
"Ganz unwichtig","1990","66","AkademikerIn","","","",""
"Sehr wichtig","1991","17-29","(noch) kein Abschluss","","","",""
"Sehr wichtig","1991","17-29","Hauptschule","","","",""
"Sehr wichtig","1991","17-29","Realschule","","","",""
"Sehr wichtig","1991","17-29","(Fach-)Abitur","","","",""
"Sehr wichtig","1991","17-29","AkademikerIn","","","",""
"Sehr wichtig","1991","30-45","(noch) kein Abschluss","","","",""
"Sehr wichtig","1991","30-45","Hauptschule","","","",""
"Sehr wichtig","1991","30-45","Realschule","","","",""
"Sehr wichtig","1991","30-45","(Fach-)Abitur","","","",""
"Sehr wichtig","1991","30-45","AkademikerIn","","","",""
"Sehr wichtig","1991","46-65","(noch) kein Abschluss","","","",""
"Sehr wichtig","1991","46-65","Hauptschule","","","",""
"Sehr wichtig","1991","46-65","Realschule","","","",""
"Sehr wichtig","1991","46-65","(Fach-)Abitur","","","",""
"Sehr wichtig","1991","46-65","AkademikerIn","","","",""
"Sehr wichtig","1991","66","(noch) kein Abschluss","","","",""
"Sehr wichtig","1991","66","Hauptschule","","","",""
"Sehr wichtig","1991","66","Realschule","","","",""
"Sehr wichtig","1991","66","(Fach-)Abitur","","","",""
"Sehr wichtig","1991","66","AkademikerIn","","","",""
"Wichtig","1991","17-29","(noch) kein Abschluss","","","",""
"Wichtig","1991","17-29","Hauptschule","","","",""
"Wichtig","1991","17-29","Realschule","","","",""
"Wichtig","1991","17-29","(Fach-)Abitur","","","",""
"Wichtig","1991","17-29","AkademikerIn","","","",""
"Wichtig","1991","30-45","(noch) kein Abschluss","","","",""
"Wichtig","1991","30-45","Hauptschule","","","",""
"Wichtig","1991","30-45","Realschule","","","",""
"Wichtig","1991","30-45","(Fach-)Abitur","","","",""
"Wichtig","1991","30-45","AkademikerIn","","","",""
"Wichtig","1991","46-65","(noch) kein Abschluss","","","",""
"Wichtig","1991","46-65","Hauptschule","","","",""
"Wichtig","1991","46-65","Realschule","","","",""
"Wichtig","1991","46-65","(Fach-)Abitur","","","",""
"Wichtig","1991","46-65","AkademikerIn","","","",""
"Wichtig","1991","66","(noch) kein Abschluss","","","",""
"Wichtig","1991","66","Hauptschule","","","",""
"Wichtig","1991","66","Realschule","","","",""
"Wichtig","1991","66","(Fach-)Abitur","","","",""
"Wichtig","1991","66","AkademikerIn","","","",""
"Weniger wichtig","1991","17-29","(noch) kein Abschluss","","","",""
"Weniger wichtig","1991","17-29","Hauptschule","","","",""
"Weniger wichtig","1991","17-29","Realschule","","","",""
"Weniger wichtig","1991","17-29","(Fach-)Abitur","","","",""
"Weniger wichtig","1991","17-29","AkademikerIn","","","",""
"Weniger wichtig","1991","30-45","(noch) kein Abschluss","","","",""
"Weniger wichtig","1991","30-45","Hauptschule","","","",""
"Weniger wichtig","1991","30-45","Realschule","","","",""
"Weniger wichtig","1991","30-45","(Fach-)Abitur","","","",""
"Weniger wichtig","1991","30-45","AkademikerIn","","","",""
"Weniger wichtig","1991","46-65","(noch) kein Abschluss","","","",""
"Weniger wichtig","1991","46-65","Hauptschule","","","",""
"Weniger wichtig","1991","46-65","Realschule","","","",""
"Weniger wichtig","1991","46-65","(Fach-)Abitur","","","",""
"Weniger wichtig","1991","46-65","AkademikerIn","","","",""
"Weniger wichtig","1991","66","(noch) kein Abschluss","","","",""
"Weniger wichtig","1991","66","Hauptschule","","","",""
"Weniger wichtig","1991","66","Realschule","","","",""
"Weniger wichtig","1991","66","(Fach-)Abitur","","","",""
"Weniger wichtig","1991","66","AkademikerIn","","","",""
"Ganz unwichtig","1991","17-29","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1991","17-29","Hauptschule","","","",""
"Ganz unwichtig","1991","17-29","Realschule","","","",""
"Ganz unwichtig","1991","17-29","(Fach-)Abitur","","","",""
"Ganz unwichtig","1991","17-29","AkademikerIn","","","",""
"Ganz unwichtig","1991","30-45","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1991","30-45","Hauptschule","","","",""
"Ganz unwichtig","1991","30-45","Realschule","","","",""
"Ganz unwichtig","1991","30-45","(Fach-)Abitur","","","",""
"Ganz unwichtig","1991","30-45","AkademikerIn","","","",""
"Ganz unwichtig","1991","46-65","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1991","46-65","Hauptschule","","","",""
"Ganz unwichtig","1991","46-65","Realschule","","","",""
"Ganz unwichtig","1991","46-65","(Fach-)Abitur","","","",""
"Ganz unwichtig","1991","46-65","AkademikerIn","","","",""
"Ganz unwichtig","1991","66","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1991","66","Hauptschule","","","",""
"Ganz unwichtig","1991","66","Realschule","","","",""
"Ganz unwichtig","1991","66","(Fach-)Abitur","","","",""
"Ganz unwichtig","1991","66","AkademikerIn","","","",""
"Sehr wichtig","1992","17-29","(noch) kein Abschluss","91","0.475589735665411","0.402224567367093","0.548954903963729"
"Sehr wichtig","1992","17-29","Hauptschule","478","0.675616368215107","0.640660666291969","0.710572070138245"
"Sehr wichtig","1992","17-29","Realschule","852","0.720356807522969","0.694661119942871","0.746052495103067"
"Sehr wichtig","1992","17-29","(Fach-)Abitur","271","0.646734433795506","0.59977528662682","0.693693580964191"
"Sehr wichtig","1992","17-29","AkademikerIn","119","0.70465832770422","0.633749355894957","0.775567299513482"
"Sehr wichtig","1992","30-45","(noch) kein Abschluss","19","","",""
"Sehr wichtig","1992","30-45","Hauptschule","1032","0.737060139412624","0.713654633154276","0.760465645670973"
"Sehr wichtig","1992","30-45","Realschule","944","0.767665738879841","0.743477048722768","0.791854429036914"
"Sehr wichtig","1992","30-45","(Fach-)Abitur","162","0.795540049103795","0.739078185920134","0.852001912287456"
"Sehr wichtig","1992","30-45","AkademikerIn","650","0.75522436046319","0.72565157937655","0.784797141549829"
"Sehr wichtig","1992","46-65","(noch) kein Abschluss","9","","",""
"Sehr wichtig","1992","46-65","Hauptschule","1563","0.684541907102774","0.66504383936426","0.704039974841288"
"Sehr wichtig","1992","46-65","Realschule","315","0.675458211090164","0.631459696157412","0.719456726022917"
"Sehr wichtig","1992","46-65","(Fach-)Abitur","43","0.698953663652094","0.580901225724471","0.817006101579716"
"Sehr wichtig","1992","46-65","AkademikerIn","391","0.698148935550019","0.659066596128654","0.737231274971383"
"Sehr wichtig","1992","66","(noch) kein Abschluss","","","",""
"Sehr wichtig","1992","66","Hauptschule","","","",""
"Sehr wichtig","1992","66","Realschule","","","",""
"Sehr wichtig","1992","66","(Fach-)Abitur","","","",""
"Sehr wichtig","1992","66","AkademikerIn","","","",""
"Wichtig","1992","17-29","(noch) kein Abschluss","65","0.396296965157555","0.324441444155951","0.46815248615916"
"Wichtig","1992","17-29","Hauptschule","159","0.246162429609194","0.213997081632511","0.278327777585877"
"Wichtig","1992","17-29","Realschule","245","0.214277556350177","0.190786247919773","0.237768864780581"
"Wichtig","1992","17-29","(Fach-)Abitur","98","0.282518450388307","0.238286577237511","0.326750323539102"
"Wichtig","1992","17-29","AkademikerIn","27","","",""
"Wichtig","1992","30-45","(noch) kein Abschluss","3","","",""
"Wichtig","1992","30-45","Hauptschule","281","0.220757165816955","0.198705968461196","0.242808363172715"
"Wichtig","1992","30-45","Realschule","193","0.194762794759191","0.172080626966503","0.217444962551878"
"Wichtig","1992","30-45","(Fach-)Abitur","26","","",""
"Wichtig","1992","30-45","AkademikerIn","136","0.191700990805821","0.164626002458188","0.218775979153453"
"Wichtig","1992","46-65","(noch) kein Abschluss","5","","",""
"Wichtig","1992","46-65","Hauptschule","508","0.246509193757324","0.228425953296624","0.264592434218024"
"Wichtig","1992","46-65","Realschule","96","0.249631948135724","0.208960399141045","0.290303497130402"
"Wichtig","1992","46-65","(Fach-)Abitur","11","","",""
"Wichtig","1992","46-65","AkademikerIn","121","0.246818294618106","0.210111309890416","0.283525279345796"
"Wichtig","1992","66","(noch) kein Abschluss","","","",""
"Wichtig","1992","66","Hauptschule","","","",""
"Wichtig","1992","66","Realschule","","","",""
"Wichtig","1992","66","(Fach-)Abitur","","","",""
"Wichtig","1992","66","AkademikerIn","","","",""
"Weniger wichtig","1992","17-29","(noch) kein Abschluss","15","","",""
"Weniger wichtig","1992","17-29","Hauptschule","38","0.0558155171037852","0.0386741922402787","0.0729568419672918"
"Weniger wichtig","1992","17-29","Realschule","57","0.0481389415680722","0.0358837717477001","0.0603941113884443"
"Weniger wichtig","1992","17-29","(Fach-)Abitur","21","","",""
"Weniger wichtig","1992","17-29","AkademikerIn","12","","",""
"Weniger wichtig","1992","30-45","(noch) kein Abschluss","1","","",""
"Weniger wichtig","1992","30-45","Hauptschule","27","","",""
"Weniger wichtig","1992","30-45","Realschule","27","","",""
"Weniger wichtig","1992","30-45","(Fach-)Abitur","6","","",""
"Weniger wichtig","1992","30-45","AkademikerIn","23","","",""
"Weniger wichtig","1992","46-65","(noch) kein Abschluss","1","","",""
"Weniger wichtig","1992","46-65","Hauptschule","46","0.0288441027431882","0.0218215710046577","0.0358666344817188"
"Weniger wichtig","1992","46-65","Realschule","12","","",""
"Weniger wichtig","1992","46-65","(Fach-)Abitur","1","","",""
"Weniger wichtig","1992","46-65","AkademikerIn","14","","",""
"Weniger wichtig","1992","66","(noch) kein Abschluss","","","",""
"Weniger wichtig","1992","66","Hauptschule","","","",""
"Weniger wichtig","1992","66","Realschule","","","",""
"Weniger wichtig","1992","66","(Fach-)Abitur","","","",""
"Weniger wichtig","1992","66","AkademikerIn","","","",""
"Ganz unwichtig","1992","17-29","(noch) kein Abschluss","7","","",""
"Ganz unwichtig","1992","17-29","Hauptschule","14","","",""
"Ganz unwichtig","1992","17-29","Realschule","18","","",""
"Ganz unwichtig","1992","17-29","(Fach-)Abitur","8","","",""
"Ganz unwichtig","1992","17-29","AkademikerIn","1","","",""
"Ganz unwichtig","1992","30-45","(noch) kein Abschluss","5","","",""
"Ganz unwichtig","1992","30-45","Hauptschule","19","","",""
"Ganz unwichtig","1992","30-45","Realschule","7","","",""
"Ganz unwichtig","1992","30-45","(Fach-)Abitur","2","","",""
"Ganz unwichtig","1992","30-45","AkademikerIn","3","","",""
"Ganz unwichtig","1992","46-65","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1992","46-65","Hauptschule","65","0.0401047963967139","0.0318723144572006","0.0483372783362273"
"Ganz unwichtig","1992","46-65","Realschule","12","","",""
"Ganz unwichtig","1992","46-65","(Fach-)Abitur","3","","",""
"Ganz unwichtig","1992","46-65","AkademikerIn","4","","",""
"Ganz unwichtig","1992","66","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1992","66","Hauptschule","","","",""
"Ganz unwichtig","1992","66","Realschule","","","",""
"Ganz unwichtig","1992","66","(Fach-)Abitur","","","",""
"Ganz unwichtig","1992","66","AkademikerIn","","","",""
"Sehr wichtig","1993","17-29","(noch) kein Abschluss","","","",""
"Sehr wichtig","1993","17-29","Hauptschule","","","",""
"Sehr wichtig","1993","17-29","Realschule","","","",""
"Sehr wichtig","1993","17-29","(Fach-)Abitur","","","",""
"Sehr wichtig","1993","17-29","AkademikerIn","","","",""
"Sehr wichtig","1993","30-45","(noch) kein Abschluss","","","",""
"Sehr wichtig","1993","30-45","Hauptschule","","","",""
"Sehr wichtig","1993","30-45","Realschule","","","",""
"Sehr wichtig","1993","30-45","(Fach-)Abitur","","","",""
"Sehr wichtig","1993","30-45","AkademikerIn","","","",""
"Sehr wichtig","1993","46-65","(noch) kein Abschluss","","","",""
"Sehr wichtig","1993","46-65","Hauptschule","","","",""
"Sehr wichtig","1993","46-65","Realschule","","","",""
"Sehr wichtig","1993","46-65","(Fach-)Abitur","","","",""
"Sehr wichtig","1993","46-65","AkademikerIn","","","",""
"Sehr wichtig","1993","66","(noch) kein Abschluss","","","",""
"Sehr wichtig","1993","66","Hauptschule","","","",""
"Sehr wichtig","1993","66","Realschule","","","",""
"Sehr wichtig","1993","66","(Fach-)Abitur","","","",""
"Sehr wichtig","1993","66","AkademikerIn","","","",""
"Wichtig","1993","17-29","(noch) kein Abschluss","","","",""
"Wichtig","1993","17-29","Hauptschule","","","",""
"Wichtig","1993","17-29","Realschule","","","",""
"Wichtig","1993","17-29","(Fach-)Abitur","","","",""
"Wichtig","1993","17-29","AkademikerIn","","","",""
"Wichtig","1993","30-45","(noch) kein Abschluss","","","",""
"Wichtig","1993","30-45","Hauptschule","","","",""
"Wichtig","1993","30-45","Realschule","","","",""
"Wichtig","1993","30-45","(Fach-)Abitur","","","",""
"Wichtig","1993","30-45","AkademikerIn","","","",""
"Wichtig","1993","46-65","(noch) kein Abschluss","","","",""
"Wichtig","1993","46-65","Hauptschule","","","",""
"Wichtig","1993","46-65","Realschule","","","",""
"Wichtig","1993","46-65","(Fach-)Abitur","","","",""
"Wichtig","1993","46-65","AkademikerIn","","","",""
"Wichtig","1993","66","(noch) kein Abschluss","","","",""
"Wichtig","1993","66","Hauptschule","","","",""
"Wichtig","1993","66","Realschule","","","",""
"Wichtig","1993","66","(Fach-)Abitur","","","",""
"Wichtig","1993","66","AkademikerIn","","","",""
"Weniger wichtig","1993","17-29","(noch) kein Abschluss","","","",""
"Weniger wichtig","1993","17-29","Hauptschule","","","",""
"Weniger wichtig","1993","17-29","Realschule","","","",""
"Weniger wichtig","1993","17-29","(Fach-)Abitur","","","",""
"Weniger wichtig","1993","17-29","AkademikerIn","","","",""
"Weniger wichtig","1993","30-45","(noch) kein Abschluss","","","",""
"Weniger wichtig","1993","30-45","Hauptschule","","","",""
"Weniger wichtig","1993","30-45","Realschule","","","",""
"Weniger wichtig","1993","30-45","(Fach-)Abitur","","","",""
"Weniger wichtig","1993","30-45","AkademikerIn","","","",""
"Weniger wichtig","1993","46-65","(noch) kein Abschluss","","","",""
"Weniger wichtig","1993","46-65","Hauptschule","","","",""
"Weniger wichtig","1993","46-65","Realschule","","","",""
"Weniger wichtig","1993","46-65","(Fach-)Abitur","","","",""
"Weniger wichtig","1993","46-65","AkademikerIn","","","",""
"Weniger wichtig","1993","66","(noch) kein Abschluss","","","",""
"Weniger wichtig","1993","66","Hauptschule","","","",""
"Weniger wichtig","1993","66","Realschule","","","",""
"Weniger wichtig","1993","66","(Fach-)Abitur","","","",""
"Weniger wichtig","1993","66","AkademikerIn","","","",""
"Ganz unwichtig","1993","17-29","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1993","17-29","Hauptschule","","","",""
"Ganz unwichtig","1993","17-29","Realschule","","","",""
"Ganz unwichtig","1993","17-29","(Fach-)Abitur","","","",""
"Ganz unwichtig","1993","17-29","AkademikerIn","","","",""
"Ganz unwichtig","1993","30-45","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1993","30-45","Hauptschule","","","",""
"Ganz unwichtig","1993","30-45","Realschule","","","",""
"Ganz unwichtig","1993","30-45","(Fach-)Abitur","","","",""
"Ganz unwichtig","1993","30-45","AkademikerIn","","","",""
"Ganz unwichtig","1993","46-65","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1993","46-65","Hauptschule","","","",""
"Ganz unwichtig","1993","46-65","Realschule","","","",""
"Ganz unwichtig","1993","46-65","(Fach-)Abitur","","","",""
"Ganz unwichtig","1993","46-65","AkademikerIn","","","",""
"Ganz unwichtig","1993","66","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1993","66","Hauptschule","","","",""
"Ganz unwichtig","1993","66","Realschule","","","",""
"Ganz unwichtig","1993","66","(Fach-)Abitur","","","",""
"Ganz unwichtig","1993","66","AkademikerIn","","","",""
"Sehr wichtig","1994","17-29","(noch) kein Abschluss","","","",""
"Sehr wichtig","1994","17-29","Hauptschule","","","",""
"Sehr wichtig","1994","17-29","Realschule","","","",""
"Sehr wichtig","1994","17-29","(Fach-)Abitur","","","",""
"Sehr wichtig","1994","17-29","AkademikerIn","","","",""
"Sehr wichtig","1994","30-45","(noch) kein Abschluss","","","",""
"Sehr wichtig","1994","30-45","Hauptschule","","","",""
"Sehr wichtig","1994","30-45","Realschule","","","",""
"Sehr wichtig","1994","30-45","(Fach-)Abitur","","","",""
"Sehr wichtig","1994","30-45","AkademikerIn","","","",""
"Sehr wichtig","1994","46-65","(noch) kein Abschluss","","","",""
"Sehr wichtig","1994","46-65","Hauptschule","","","",""
"Sehr wichtig","1994","46-65","Realschule","","","",""
"Sehr wichtig","1994","46-65","(Fach-)Abitur","","","",""
"Sehr wichtig","1994","46-65","AkademikerIn","","","",""
"Sehr wichtig","1994","66","(noch) kein Abschluss","","","",""
"Sehr wichtig","1994","66","Hauptschule","","","",""
"Sehr wichtig","1994","66","Realschule","","","",""
"Sehr wichtig","1994","66","(Fach-)Abitur","","","",""
"Sehr wichtig","1994","66","AkademikerIn","","","",""
"Wichtig","1994","17-29","(noch) kein Abschluss","","","",""
"Wichtig","1994","17-29","Hauptschule","","","",""
"Wichtig","1994","17-29","Realschule","","","",""
"Wichtig","1994","17-29","(Fach-)Abitur","","","",""
"Wichtig","1994","17-29","AkademikerIn","","","",""
"Wichtig","1994","30-45","(noch) kein Abschluss","","","",""
"Wichtig","1994","30-45","Hauptschule","","","",""
"Wichtig","1994","30-45","Realschule","","","",""
"Wichtig","1994","30-45","(Fach-)Abitur","","","",""
"Wichtig","1994","30-45","AkademikerIn","","","",""
"Wichtig","1994","46-65","(noch) kein Abschluss","","","",""
"Wichtig","1994","46-65","Hauptschule","","","",""
"Wichtig","1994","46-65","Realschule","","","",""
"Wichtig","1994","46-65","(Fach-)Abitur","","","",""
"Wichtig","1994","46-65","AkademikerIn","","","",""
"Wichtig","1994","66","(noch) kein Abschluss","","","",""
"Wichtig","1994","66","Hauptschule","","","",""
"Wichtig","1994","66","Realschule","","","",""
"Wichtig","1994","66","(Fach-)Abitur","","","",""
"Wichtig","1994","66","AkademikerIn","","","",""
"Weniger wichtig","1994","17-29","(noch) kein Abschluss","","","",""
"Weniger wichtig","1994","17-29","Hauptschule","","","",""
"Weniger wichtig","1994","17-29","Realschule","","","",""
"Weniger wichtig","1994","17-29","(Fach-)Abitur","","","",""
"Weniger wichtig","1994","17-29","AkademikerIn","","","",""
"Weniger wichtig","1994","30-45","(noch) kein Abschluss","","","",""
"Weniger wichtig","1994","30-45","Hauptschule","","","",""
"Weniger wichtig","1994","30-45","Realschule","","","",""
"Weniger wichtig","1994","30-45","(Fach-)Abitur","","","",""
"Weniger wichtig","1994","30-45","AkademikerIn","","","",""
"Weniger wichtig","1994","46-65","(noch) kein Abschluss","","","",""
"Weniger wichtig","1994","46-65","Hauptschule","","","",""
"Weniger wichtig","1994","46-65","Realschule","","","",""
"Weniger wichtig","1994","46-65","(Fach-)Abitur","","","",""
"Weniger wichtig","1994","46-65","AkademikerIn","","","",""
"Weniger wichtig","1994","66","(noch) kein Abschluss","","","",""
"Weniger wichtig","1994","66","Hauptschule","","","",""
"Weniger wichtig","1994","66","Realschule","","","",""
"Weniger wichtig","1994","66","(Fach-)Abitur","","","",""
"Weniger wichtig","1994","66","AkademikerIn","","","",""
"Ganz unwichtig","1994","17-29","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1994","17-29","Hauptschule","","","",""
"Ganz unwichtig","1994","17-29","Realschule","","","",""
"Ganz unwichtig","1994","17-29","(Fach-)Abitur","","","",""
"Ganz unwichtig","1994","17-29","AkademikerIn","","","",""
"Ganz unwichtig","1994","30-45","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1994","30-45","Hauptschule","","","",""
"Ganz unwichtig","1994","30-45","Realschule","","","",""
"Ganz unwichtig","1994","30-45","(Fach-)Abitur","","","",""
"Ganz unwichtig","1994","30-45","AkademikerIn","","","",""
"Ganz unwichtig","1994","46-65","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1994","46-65","Hauptschule","","","",""
"Ganz unwichtig","1994","46-65","Realschule","","","",""
"Ganz unwichtig","1994","46-65","(Fach-)Abitur","","","",""
"Ganz unwichtig","1994","46-65","AkademikerIn","","","",""
"Ganz unwichtig","1994","66","(noch) kein Abschluss","","","",""
"Ganz unwichtig","1994","66","Hauptschule","","","",""
"Ganz unwichtig","1994","66","Realschule","","","",""
"Ganz unwichtig","1994","66","(Fach-)Abitur","","","",""
"Ganz unwichtig","1994","66","AkademikerIn","","","",""
"Sehr wichtig","1995","17-29","(noch) kein Abschluss","130","0.465498073214041","0.405213832101205","0.525782314326877"
"Sehr wichtig","1995","17-29","Hauptschule","397","0.631460159096928","0.593302730096289","0.669617588097567"
"Sehr wichtig","1995","17-29","Realschule","761","0.751594600079617","0.724773730539818","0.778415469619417"
"Sehr wichtig","1995","17-29","(Fach-)Abitur","322","0.723549574069534","0.682135127532258","0.764964020606809"
"Sehr wichtig","1995","17-29","AkademikerIn","115","0.660815677181249","0.586995071904042","0.734636282458455"
"Sehr wichtig","1995","30-45","(noch) kein Abschluss","26","","",""
"Sehr wichtig","1995","30-45","Hauptschule","1005","0.717403268493301","0.693304272756648","0.741502264229955"
"Sehr wichtig","1995","30-45","Realschule","1065","0.782311213841572","0.760032085641753","0.80459034204139"
"Sehr wichtig","1995","30-45","(Fach-)Abitur","240","0.737710542810613","0.689056752484799","0.786364333136428"
"Sehr wichtig","1995","30-45","AkademikerIn","629","0.723424532033839","0.692957063828833","0.753892000238846"
"Sehr wichtig","1995","46-65","(noch) kein Abschluss","26","","",""
"Sehr wichtig","1995","46-65","Hauptschule","1467","0.68824719118705","0.668229759432991","0.708264622941109"
"Sehr wichtig","1995","46-65","Realschule","363","0.733024538323364","0.693199715730848","0.772849360915881"
"Sehr wichtig","1995","46-65","(Fach-)Abitur","53","0.701406619157991","0.598518243011979","0.804294995304004"
"Sehr wichtig","1995","46-65","AkademikerIn","403","0.662336846165638","0.623376646888816","0.70129704544246"
"Sehr wichtig","1995","66","(noch) kein Abschluss","","","",""
"Sehr wichtig","1995","66","Hauptschule","","","",""
"Sehr wichtig","1995","66","Realschule","","","",""
