,Unnamed: 0,year,quintil_oecd_hh,rentown,hlc0061_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
134,134,2016,5th Quintile,Owner,No,1.0,1903,14029,0.95455,1.05227
135,135,2016,5th Quintile,Tenant,No,1.0,767,14029,0.93782,1.0668
136,136,2017,1st Quintile,Owner,No,1.0,370,17182,0.88236,1.12916
137,137,2017,1st Quintile,Tenant,Yes,0.05585,111,17182,0.04367,0.06609
138,138,2017,1st Quintile,Tenant,No,0.94415,4318,17182,0.90069,0.98484
139,139,2017,2nd Quintile,Owner,No,1.0,1092,17182,0.93863,1.06215
140,140,2017,2nd Quintile,Tenant,Yes,0.04238,62,17182,0.03276,0.0517
141,141,2017,2nd Quintile,Tenant,No,0.95762,2150,17182,0.91416,0.99648
142,142,2017,3rd Quintile,Owner,No,1.0,1493,17182,0.94955,1.04548
143,143,2017,3rd Quintile,Tenant,No,1.0,1537,17182,0.94465,1.04867
144,144,2017,4th Quintile,Owner,No,1.0,1759,17182,0.95466,1.03925
145,145,2017,4th Quintile,Tenant,No,1.0,1225,17182,0.93992,1.05885
146,146,2017,5th Quintile,Owner,No,1.0,2229,17182,0.95766,1.04018
147,147,2017,5th Quintile,Tenant,No,1.0,836,17182,0.93606,1.0691
148,148,2018,1st Quintile,Owner,No,1.0,365,17534,0.89671,1.10941
149,149,2018,1st Quintile,Tenant,Yes,0.06071,147,17534,0.04811,0.07262
150,150,2018,1st Quintile,Tenant,No,0.93929,4752,17534,0.8923,0.99175
151,151,2018,2nd Quintile,Owner,No,1.0,1100,17534,0.93657,1.08071
152,152,2018,2nd Quintile,Tenant,Yes,0.03382,57,17534,0.0254,0.04346
153,153,2018,2nd Quintile,Tenant,No,0.96618,2345,17534,0.9138,1.02167
154,154,2018,3rd Quintile,Owner,No,1.0,1378,17534,0.94233,1.05758
155,155,2018,3rd Quintile,Tenant,Yes,0.02465,35,17534,0.01485,0.03487
156,156,2018,3rd Quintile,Tenant,No,0.97535,1528,17534,0.91128,1.03075
157,157,2018,4th Quintile,Owner,No,1.0,1676,17534,0.95688,1.04514
158,158,2018,4th Quintile,Tenant,No,1.0,1167,17534,0.9472,1.05864
159,159,2018,5th Quintile,Owner,No,1.0,2146,17534,0.96118,1.04424
160,160,2018,5th Quintile,Tenant,No,1.0,838,17534,0.9235,1.06552
161,161,2019,1st Quintile,Owner,No,1.0,368,18216,0.89327,1.11022
162,162,2019,1st Quintile,Tenant,Yes,0.06984,147,18216,0.05697,0.0825
163,163,2019,1st Quintile,Tenant,No,0.93016,4478,18216,0.88438,0.97543
164,164,2019,2nd Quintile,Owner,No,1.0,999,18216,0.93223,1.05774
165,165,2019,2nd Quintile,Tenant,Yes,0.02981,54,18216,0.02208,0.03846
166,166,2019,2nd Quintile,Tenant,No,0.97019,2042,18216,0.91684,1.01163
167,167,2019,3rd Quintile,Owner,No,1.0,1419,18216,0.95017,1.05539
168,168,2019,3rd Quintile,Tenant,Yes,0.03204,39,18216,0.02144,0.04534
169,169,2019,3rd Quintile,Tenant,No,0.96796,1452,18216,0.91409,1.01384
170,170,2019,4th Quintile,Owner,No,1.0,1771,18216,0.9533,1.05309
171,171,2019,4th Quintile,Tenant,No,1.0,1158,18216,0.92761,1.0696
172,172,2019,5th Quintile,Owner,No,1.0,3228,18216,0.94335,1.04878
173,173,2019,5th Quintile,Tenant,No,1.0,1061,18216,0.93133,1.07106
174,174,2020,1st Quintile,Owner,No,1.0,314,18789,0.89575,1.13707
175,175,2020,1st Quintile,Tenant,Yes,0.07001,139,18789,0.05948,0.08082
176,176,2020,1st Quintile,Tenant,No,0.92999,5571,18789,0.88955,0.9793
177,177,2020,2nd Quintile,Owner,No,1.0,946,18789,0.93598,1.06833
178,178,2020,2nd Quintile,Tenant,Yes,0.03594,56,18789,0.02609,0.04854
179,179,2020,2nd Quintile,Tenant,No,0.96406,2413,18789,0.90068,1.01749
180,180,2020,3rd Quintile,Owner,No,1.0,1303,18789,0.94559,1.06633
181,181,2020,3rd Quintile,Tenant,No,1.0,1586,18789,0.95041,1.06317
182,182,2020,4th Quintile,Owner,No,1.0,1569,18789,0.94537,1.05777
183,183,2020,4th Quintile,Tenant,No,1.0,1211,18789,0.92911,1.06835
184,184,2020,5th Quintile,Owner,No,1.0,2697,18789,0.94662,1.05028
185,185,2020,5th Quintile,Tenant,No,1.0,984,18789,0.93031,1.06709
186,186,2021,1st Quintile,Owner,No,1.0,261,12295,0.86396,1.12005
187,187,2021,1st Quintile,Tenant,Yes,0.05655,87,12295,0.04516,0.06808
188,188,2021,1st Quintile,Tenant,No,0.94345,2894,12295,0.89099,0.99119
189,189,2021,2nd Quintile,Owner,No,1.0,692,12295,0.9135,1.09323
190,190,2021,2nd Quintile,Tenant,No,1.0,1628,12295,0.94022,1.06071
191,191,2021,3rd Quintile,Owner,No,1.0,907,12295,0.92467,1.05174
192,192,2021,3rd Quintile,Tenant,No,1.0,1095,12295,0.93046,1.08376
193,193,2021,4th Quintile,Owner,No,1.0,1193,12295,0.92227,1.07673
194,194,2021,4th Quintile,Tenant,No,1.0,880,12295,0.93168,1.07139
195,195,2021,5th Quintile,Owner,No,1.0,1958,12295,0.93105,1.06129
196,196,2021,5th Quintile,Tenant,No,1.0,700,12295,0.90635,1.09941
