year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,,,,,,,,,,,,
1984,2nd Quintile,West,,,,,,,,,,,,
1984,3rd Quintile,West,,,,,,,,,,,,
1984,4th Quintile,West,,,,,,,,,,,,
1984,5th Quintile,West,,,,,,,,,,,,
1985,1st Quintile,West,2257,1.04341,0.94285,1.14397,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,2nd Quintile,West,2157,0.99319,0.89850,1.08787,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,3rd Quintile,West,2207,0.77826,0.68810,0.86842,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,4th Quintile,West,2213,0.70431,0.61825,0.79036,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,5th Quintile,West,2182,0.44875,0.38349,0.51401,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,1st Quintile,West,2074,1.11554,1.00257,1.22852,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1986,2nd Quintile,West,2091,1.12334,1.01013,1.23655,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1986,3rd Quintile,West,2097,0.84456,0.75148,0.93763,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,4th Quintile,West,2218,0.67532,0.59692,0.75372,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,5th Quintile,West,2095,0.48950,0.41349,0.56551,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1987,1st Quintile,West,2035,1.20188,1.07973,1.32402,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,2nd Quintile,West,2063,1.22555,1.10406,1.34704,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,3rd Quintile,West,2104,0.97447,0.86732,1.08162,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,4th Quintile,West,2156,0.74142,0.64883,0.83401,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1987,5th Quintile,West,2091,0.48589,0.41069,0.56109,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1988,1st Quintile,West,1973,1.19743,1.07473,1.32013,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1988,2nd Quintile,West,1983,1.22476,1.10613,1.34338,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1988,3rd Quintile,West,2006,1.00543,0.89087,1.12000,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1988,4th Quintile,West,2064,0.74013,0.65007,0.83019,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1988,5th Quintile,West,1942,0.50041,0.41354,0.58729,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,1st Quintile,West,1930,1.30084,1.16307,1.43862,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1989,2nd Quintile,West,1965,1.38827,1.25585,1.52070,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1989,3rd Quintile,West,1895,1.08484,0.96139,1.20828,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1989,4th Quintile,West,2009,0.65547,0.56370,0.74723,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,5th Quintile,West,1862,0.58056,0.48483,0.67628,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,1st Quintile,West,1899,1.65271,1.48513,1.82028,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,2nd Quintile,West,1887,1.55210,1.40336,1.70083,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1990,3rd Quintile,West,1894,1.15497,1.02316,1.28678,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,4th Quintile,West,1939,0.67651,0.58654,0.76649,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,5th Quintile,West,1823,0.50107,0.40632,0.59583,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,1st Quintile,West,1839,1.43346,1.28463,1.58228,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
