year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1987,Post-secondary Non-tertiary Level,West,274,1.03999,0.68083,1.39916,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1987,First Stage of Tertiary Education,West,565,1.13332,0.89747,1.36916,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,Second Stage of Tertiary Education,West,742,0.83908,0.68791,0.99026,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1988,Pre-primary Level,West,163,0.03263,-0.00278,0.06805,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1988,Primary Level,West,691,1.90894,1.65192,2.16595,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1988,Lower Secondary Level,West,2719,0.86183,0.77001,0.95366,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1988,Upper Secondary Level,West,4743,0.90122,0.83359,0.96886,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1988,Post-secondary Non-tertiary Level,West,268,0.92335,0.64513,1.20156,0.00000,0.00000,0.52418,0.0,1.31046,0.0,0.00000,0.00000
1988,First Stage of Tertiary Education,West,539,1.05173,0.83455,1.26890,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1988,Second Stage of Tertiary Education,West,702,0.95103,0.76006,1.14201,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1989,Pre-primary Level,West,175,0.10047,0.02904,0.17189,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,Primary Level,West,652,1.70334,1.45938,1.94731,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1989,Lower Secondary Level,West,2570,0.84518,0.75208,0.93827,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,Upper Secondary Level,West,4622,1.03245,0.95443,1.11047,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,Post-secondary Non-tertiary Level,West,288,1.01804,0.67353,1.36256,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,First Stage of Tertiary Education,West,515,1.17668,0.93710,1.41627,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1989,Second Stage of Tertiary Education,West,698,0.88459,0.69425,1.07493,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,Pre-primary Level,West,162,0.11068,-0.02616,0.24753,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Pre-primary Level,East,32,0.02315,-0.03107,0.07738,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Primary Level,West,632,1.56598,1.31020,1.82176,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1990,Primary Level,East,,,,,,,,,,,,
1990,Lower Secondary Level,West,2466,1.00451,0.89089,1.11812,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Lower Secondary Level,East,516,0.30455,0.18052,0.42859,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Upper Secondary Level,West,4525,1.11124,1.02776,1.19472,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,Upper Secondary Level,East,2526,0.99802,0.90693,1.08911,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,Post-secondary Non-tertiary Level,West,292,1.06592,0.72108,1.41076,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Post-secondary Non-tertiary Level,East,80,0.97719,0.49651,1.45786,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1990,First Stage of Tertiary Education,West,512,1.32987,1.03689,1.62286,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,First Stage of Tertiary Education,East,256,0.42622,0.28380,0.56863,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Second Stage of Tertiary Education,West,699,0.97933,0.78047,1.17819,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,Second Stage of Tertiary Education,East,988,1.34546,1.18576,1.50515,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1991,Pre-primary Level,West,150,0.05577,0.00199,0.10956,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,620,1.48774,1.26101,1.71447,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1991,Primary Level,East,39,0.08041,-0.02451,0.18534,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Lower Secondary Level,West,2401,0.90039,0.79435,1.00643,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Lower Secondary Level,East,454,0.30328,0.18226,0.42429,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Upper Secondary Level,West,4550,1.02550,0.94679,1.10421,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Upper Secondary Level,East,2354,1.00844,0.91285,1.10403,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,Post-secondary Non-tertiary Level,West,307,1.09377,0.77047,1.41707,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Post-secondary Non-tertiary Level,East,71,1.44427,0.72689,2.16165,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1991,First Stage of Tertiary Education,West,518,1.13453,0.90101,1.36805,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,First Stage of Tertiary Education,East,237,0.40897,0.27753,0.54041,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,Second Stage of Tertiary Education,West,722,0.90918,0.73668,1.08168,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,Second Stage of Tertiary Education,East,954,1.23072,1.08204,1.37939,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1992,Pre-primary Level,West,142,0.07588,0.02198,0.12979,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Pre-primary Level,East,45,0.04949,-0.02663,0.12560,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Primary Level,West,606,1.34001,1.12410,1.55592,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,2330,1.00259,0.88674,1.11844,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Lower Secondary Level,East,454,0.42214,0.26542,0.57887,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Upper Secondary Level,West,4498,1.07783,0.99482,1.16084,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Upper Secondary Level,East,2216,0.99052,0.90060,1.08043,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,Post-secondary Non-tertiary Level,West,316,1.29971,0.90821,1.69120,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Post-secondary Non-tertiary Level,East,67,1.33470,0.75608,1.91331,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1992,First Stage of Tertiary Education,West,532,1.37899,1.08767,1.67032,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,First Stage of Tertiary Education,East,232,0.53484,0.37197,0.69771,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Second Stage of Tertiary Education,West,738,1.18900,0.97653,1.40146,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,Second Stage of Tertiary Education,East,917,1.16803,1.03118,1.30488,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1993,Pre-primary Level,West,125,0.08806,0.01384,0.16228,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Pre-primary Level,East,60,0.06298,-0.03619,0.16215,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Primary Level,West,594,1.38875,1.12295,1.65454,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,2251,0.95577,0.83927,1.07227,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Lower Secondary Level,East,425,0.36093,0.21323,0.50862,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Upper Secondary Level,West,4519,1.07585,0.98717,1.16452,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Upper Secondary Level,East,2138,0.97601,0.88296,1.06905,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Post-secondary Non-tertiary Level,West,315,1.36846,0.95767,1.77925,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Post-secondary Non-tertiary Level,East,69,1.52495,0.89213,2.15777,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,1.00000
1993,First Stage of Tertiary Education,West,517,1.33384,1.04204,1.62564,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,First Stage of Tertiary Education,East,224,0.47950,0.32994,0.62905,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Second Stage of Tertiary Education,West,762,1.09796,0.87447,1.32146,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Second Stage of Tertiary Education,East,871,1.12698,0.97861,1.27535,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1994,Pre-primary Level,West,155,0.07570,0.01863,0.13277,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Pre-primary Level,East,84,0.04936,-0.00788,0.10661,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Primary Level,West,544,1.66836,1.35169,1.98502,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,2088,0.97821,0.85604,1.10039,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Lower Secondary Level,East,403,0.43546,0.22880,0.64212,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Upper Secondary Level,West,4474,1.12972,1.04102,1.21841,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1994,Upper Secondary Level,East,2090,1.01756,0.91055,1.12457,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1994,Post-secondary Non-tertiary Level,West,317,1.49837,1.11533,1.88141,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1994,Post-secondary Non-tertiary Level,East,73,1.12097,0.43722,1.80472,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1994,First Stage of Tertiary Education,West,514,0.98917,0.78201,1.19633,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1994,First Stage of Tertiary Education,East,235,0.52371,0.34550,0.70193,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Second Stage of Tertiary Education,West,794,1.19493,0.97824,1.41162,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1994,Second Stage of Tertiary Education,East,857,1.07137,0.92257,1.22016,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Pre-primary Level,West,190,0.02960,-0.00640,0.06560,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Pre-primary Level,East,97,0.14053,0.03675,0.24430,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Primary Level,West,524,1.82747,1.48793,2.16700,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,2114,1.12989,0.98918,1.27060,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Lower Secondary Level,East,377,0.30353,0.14507,0.46200,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Upper Secondary Level,West,4673,1.13789,1.04842,1.22736,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Upper Secondary Level,East,2053,1.06874,0.95014,1.18734,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Post-secondary Non-tertiary Level,West,401,1.74734,1.38533,2.10934,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1995,Post-secondary Non-tertiary Level,East,69,0.66560,0.31694,1.01425,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,First Stage of Tertiary Education,West,523,1.35935,1.07396,1.64473,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,First Stage of Tertiary Education,East,232,0.59887,0.35651,0.84124,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Second Stage of Tertiary Education,West,919,1.11345,0.92738,1.29951,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Second Stage of Tertiary Education,East,834,1.04655,0.89058,1.20252,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,Pre-primary Level,West,196,0.08394,0.01630,0.15158,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,Pre-primary Level,East,98,0.32025,0.04731,0.59319,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,Primary Level,West,478,1.98539,1.59881,2.37198,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,2015,1.08085,0.94241,1.21929,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,Lower Secondary Level,East,367,0.31773,0.14835,0.48711,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,Upper Secondary Level,West,4585,1.30629,1.20421,1.40836,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,Upper Secondary Level,East,2032,1.12047,0.99789,1.24306,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,Post-secondary Non-tertiary Level,West,396,1.67700,1.33215,2.02185,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1996,Post-secondary Non-tertiary Level,East,75,0.78173,0.43155,1.13191,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,First Stage of Tertiary Education,West,533,1.54186,1.20940,1.87432,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,First Stage of Tertiary Education,East,229,0.60551,0.35285,0.85818,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,Second Stage of Tertiary Education,West,924,1.10799,0.92450,1.29149,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,Second Stage of Tertiary Education,East,839,1.17410,0.98719,1.36101,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1997,Pre-primary Level,West,205,0.11065,-0.03020,0.25150,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Pre-primary Level,East,110,0.07703,0.00336,0.15069,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Primary Level,West,453,1.58556,1.27523,1.89588,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,1977,1.06004,0.92240,1.19768,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Lower Secondary Level,East,349,0.32148,0.16934,0.47362,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Upper Secondary Level,West,4492,1.26919,1.16542,1.37295,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Upper Secondary Level,East,1981,1.11884,0.98814,1.24954,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1997,Post-secondary Non-tertiary Level,West,378,1.70533,1.30633,2.10434,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1997,Post-secondary Non-tertiary Level,East,73,0.75491,0.24651,1.26331,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,First Stage of Tertiary Education,West,524,1.39395,1.10111,1.68679,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1997,First Stage of Tertiary Education,East,230,0.36981,0.23872,0.50089,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Second Stage of Tertiary Education,West,930,0.96617,0.78915,1.14320,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1997,Second Stage of Tertiary Education,East,837,0.90901,0.75897,1.05906,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,Pre-primary Level,West,223,0.06224,0.01827,0.10622,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Pre-primary Level,East,109,0.04353,-0.00747,0.09453,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Primary Level,West,430,1.35625,1.00611,1.70640,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,2164,0.94770,0.82131,1.07410,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Lower Secondary Level,East,375,0.31094,0.12408,0.49781,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Upper Secondary Level,West,4927,1.12195,1.02989,1.21401,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Upper Secondary Level,East,2095,0.96635,0.86143,1.07127,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,Post-secondary Non-tertiary Level,West,437,1.60557,1.27747,1.93366,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1998,Post-secondary Non-tertiary Level,East,68,0.63775,0.21705,1.05845,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,First Stage of Tertiary Education,West,582,1.37097,1.09913,1.64281,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,First Stage of Tertiary Education,East,237,0.45427,0.26821,0.64033,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Second Stage of Tertiary Education,West,1101,0.83343,0.69869,0.96816,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,Second Stage of Tertiary Education,East,868,0.91709,0.76856,1.06563,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1999,Pre-primary Level,West,213,0.08541,-0.03131,0.20214,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Pre-primary Level,East,104,0.06894,-0.00056,0.13843,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Primary Level,West,410,1.12058,0.84020,1.40097,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,2069,0.97056,0.83633,1.10479,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Lower Secondary Level,East,370,0.43180,0.21060,0.65301,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Upper Secondary Level,West,4854,1.17076,1.07509,1.26644,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Upper Secondary Level,East,2076,0.97237,0.85708,1.08767,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Post-secondary Non-tertiary Level,West,429,1.73811,1.40099,2.07522,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1999,Post-secondary Non-tertiary Level,East,74,0.72080,0.24339,1.19821,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1999,First Stage of Tertiary Education,West,571,1.71712,1.35418,2.08006,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1999,First Stage of Tertiary Education,East,241,0.43698,0.28021,0.59375,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Second Stage of Tertiary Education,West,1101,0.86473,0.73034,0.99913,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1999,Second Stage of Tertiary Education,East,856,0.97082,0.79573,1.14590,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2000,Pre-primary Level,West,351,0.13594,0.03911,0.23278,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Pre-primary Level,East,142,0.05526,-0.01774,0.12827,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Primary Level,West,383,1.13707,0.86681,1.40732,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,3040,0.92277,0.81983,1.02571,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Lower Secondary Level,East,513,0.45233,0.27861,0.62604,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Upper Secondary Level,West,9542,1.10350,1.03999,1.16701,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Upper Secondary Level,East,3252,0.82262,0.74122,0.90402,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Post-secondary Non-tertiary Level,West,994,1.62843,1.39305,1.86381,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2000,Post-secondary Non-tertiary Level,East,124,0.92897,0.32036,1.53759,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,First Stage of Tertiary Education,West,1376,1.57228,1.35619,1.78836,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2000,First Stage of Tertiary Education,East,506,0.78389,0.56185,1.00593,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Second Stage of Tertiary Education,West,2528,0.97504,0.87247,1.07762,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2000,Second Stage of Tertiary Education,East,1288,0.73689,0.62570,0.84807,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Pre-primary Level,West,385,0.14847,0.08053,0.21642,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Pre-primary Level,East,155,0.04119,0.00059,0.08178,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Primary Level,West,297,1.23741,0.88843,1.58640,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,2631,0.99374,0.87633,1.11115,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Lower Secondary Level,East,451,0.47871,0.27939,0.67803,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Upper Secondary Level,West,8578,1.11734,1.05086,1.18382,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
