year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,17-29 y.,3354,1.38136,1.24898,1.51374,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,30-45 y.,4439,2.32378,2.20785,2.43971,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1995,46-65 y.,3967,0.37360,0.32731,0.41988,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,66 and older,1522,0.19237,0.14891,0.23583,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,0-16 y.,,,,,,,,,,,,
1996,17-29 y.,3163,1.54527,1.39423,1.69631,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,30-45 y.,4429,2.50251,2.38296,2.62205,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1996,46-65 y.,3901,0.44112,0.38214,0.50010,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,66 and older,1548,0.13395,0.09976,0.16815,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,0-16 y.,,,,,,,,,,,,
1997,17-29 y.,3023,1.53696,1.38356,1.69036,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,30-45 y.,4360,2.43652,2.31157,2.56148,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
1997,46-65 y.,3852,0.34692,0.30209,0.39174,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,66 and older,1582,0.10905,0.08054,0.13757,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,0-16 y.,,,,,,,,,,,,
1998,17-29 y.,3163,1.25786,1.12873,1.38700,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,30-45 y.,4826,2.24701,2.13369,2.36034,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1998,46-65 y.,4392,0.27955,0.24261,0.31648,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,66 and older,1855,0.07606,0.05285,0.09927,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,0-16 y.,,,,,,,,,,,,
1999,17-29 y.,2973,1.37012,1.22002,1.52022,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,30-45 y.,4711,2.42955,2.30731,2.55179,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
1999,46-65 y.,4186,0.28864,0.25307,0.32422,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,66 and older,1799,0.11024,0.08191,0.13858,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,0-16 y.,,,,,,,,,,,,
2000,17-29 y.,4576,1.17816,1.07288,1.28344,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,30-45 y.,8162,2.38171,2.29065,2.47278,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2000,46-65 y.,7766,0.26525,0.24092,0.28958,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,66 and older,3596,0.11758,0.09432,0.14084,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,0-16 y.,,,,,,,,,,,,
2001,17-29 y.,4099,1.12573,1.01911,1.23234,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,30-45 y.,7328,2.45388,2.35633,2.55144,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2001,46-65 y.,7095,0.28347,0.25649,0.31045,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,66 and older,3399,0.11411,0.09123,0.13699,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,0-16 y.,,,,,,,,,,,,
2002,17-29 y.,4141,1.02862,0.93007,1.12716,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,30-45 y.,7437,2.50292,2.40556,2.60028,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2002,46-65 y.,7854,0.31925,0.29073,0.34776,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,66 and older,3591,0.11022,0.09015,0.13029,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,0-16 y.,,,,,,,,,,,,
2003,17-29 y.,4007,1.24521,1.12329,1.36712,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,30-45 y.,6936,2.68353,2.57489,2.79218,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2003,46-65 y.,7572,0.33159,0.30167,0.36151,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,66 and older,3650,0.10901,0.08776,0.13026,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,0-16 y.,,,,,,,,,,,,
2004,17-29 y.,3958,1.04023,0.93201,1.14844,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,30-45 y.,6529,2.58822,2.48045,2.69598,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2004,46-65 y.,7365,0.31294,0.28615,0.33973,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,66 and older,3760,0.10116,0.08386,0.11845,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,0-16 y.,,,,,,,,,,,,
2005,17-29 y.,3828,1.07735,0.96131,1.19339,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,30-45 y.,6088,2.66654,2.54810,2.78499,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
2005,46-65 y.,7016,0.34124,0.30924,0.37323,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,66 and older,3766,0.08715,0.07119,0.10311,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,0-16 y.,,,,,,,,,,,,
2006,17-29 y.,3680,1.15391,1.03365,1.27416,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,30-45 y.,6280,2.66106,2.54718,2.77495,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2006,46-65 y.,7577,0.38842,0.35236,0.42449,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,66 and older,4430,0.08809,0.07244,0.10375,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2007,0-16 y.,,,,,,,,,,,,
2007,17-29 y.,3398,1.26122,1.12511,1.39733,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2007,30-45 y.,5709,2.57300,2.45594,2.69005,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
2007,46-65 y.,7060,0.43333,0.39096,0.47571,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2007,66 and older,4342,0.11696,0.09792,0.13600,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,3157,1.05910,0.93099,1.18722,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2008,30-45 y.,5166,2.53166,2.40860,2.65472,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
2008,46-65 y.,6694,0.38759,0.35174,0.42343,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2008,66 and older,4296,0.14228,0.12191,0.16264,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,2855,1.00311,0.87329,1.13293,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2009,30-45 y.,4673,2.56408,2.43128,2.69689,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
2009,46-65 y.,6325,0.39192,0.35335,0.43049,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2009,66 and older,4162,0.11444,0.09582,0.13306,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,3920,1.00951,0.90051,1.11851,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2010,30-45 y.,9070,2.40130,2.31371,2.48889,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
2010,46-65 y.,6950,0.36191,0.32726,0.39656,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2010,66 and older,4025,0.14890,0.12573,0.17207,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,4174,0.81541,0.72176,0.90907,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2011,30-45 y.,9930,2.56056,2.47102,2.65011,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
2011,46-65 y.,9125,0.42212,0.38536,0.45887,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2011,66 and older,5143,0.15464,0.13235,0.17692,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,3981,0.86755,0.76696,0.96813,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,30-45 y.,9073,2.51279,2.42269,2.60289,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2012,46-65 y.,9375,0.42493,0.39358,0.45628,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,66 and older,5205,0.13985,0.12247,0.15722,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,3640,0.66882,0.57340,0.76423,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,30-45 y.,8052,2.58955,2.48918,2.68992,0.00000,0.00000,3.42529,0.0,8.56322,0.0,0.00000,0.00000
2013,46-65 y.,9029,0.38720,0.35643,0.41797,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,66 and older,4960,0.16668,0.14682,0.18654,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,4298,0.70308,0.61347,0.79270,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2014,30-45 y.,8520,2.48451,2.39467,2.57435,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2014,46-65 y.,9311,0.41472,0.38454,0.44490,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2014,66 and older,4953,0.15111,0.13185,0.17037,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,4464,0.75667,0.66322,0.85013,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2015,30-45 y.,8286,2.69200,2.58944,2.79456,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
2015,46-65 y.,9135,0.40641,0.37666,0.43616,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2015,66 and older,4902,0.16506,0.14570,0.18443,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,4866,0.85588,0.76137,0.95038,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2016,30-45 y.,8605,2.62423,2.53149,2.71698,0.00000,1.00000,4.00000,0.0,10.00000,1.0,0.00000,1.00000
2016,46-65 y.,9024,0.44830,0.41791,0.47869,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2016,66 and older,4739,0.18014,0.15884,0.20145,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,5804,0.84668,0.76313,0.93024,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2017,30-45 y.,9120,2.69460,2.60150,2.78770,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,1.00000
2017,46-65 y.,10573,0.42294,0.39466,0.45123,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2017,66 and older,4995,0.19429,0.17153,0.21705,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,5483,0.72159,0.64553,0.79766,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2018,30-45 y.,8432,2.64341,2.54652,2.74029,0.00000,1.00000,4.00000,0.0,10.00000,1.0,0.00000,1.00000
2018,46-65 y.,10250,0.41944,0.38974,0.44914,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2018,66 and older,5020,0.15791,0.13937,0.17645,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,4842,0.83666,0.74192,0.93140,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2019,30-45 y.,7953,2.75945,2.65886,2.86004,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,1.00000
2019,46-65 y.,11057,0.40610,0.37809,0.43410,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2019,66 and older,5208,0.15885,0.14013,0.17756,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,5459,0.73032,0.64741,0.81323,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2020,30-45 y.,8490,2.82735,2.72804,2.92667,0.00000,1.00000,4.00000,0.0,10.00000,1.0,0.00000,1.00000
2020,46-65 y.,10516,0.46563,0.43535,0.49590,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2020,66 and older,4926,0.15899,0.13944,0.17853,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,3118,0.81941,0.69630,0.94251,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2021,30-45 y.,5193,3.06265,2.92765,3.19764,0.00000,1.00000,4.00000,0.0,10.00000,1.0,0.00000,1.00000
2021,46-65 y.,6986,0.50246,0.46144,0.54349,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2021,66 and older,3384,0.19159,0.16122,0.22196,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2022,0-16 y.,,,,,,,,,,,,
2022,17-29 y.,5279,0.78978,0.70088,0.87868,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2022,30-45 y.,8571,3.38157,3.27270,3.49043,0.00000,1.00000,5.00000,0.0,12.50000,1.0,1.00000,2.00000
2022,46-65 y.,8573,0.57452,0.53555,0.61350,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2022,66 and older,3835,0.18034,0.15599,0.20468,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
