year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,46-65 y.,Urban regions,2599,0.34694,0.29335,0.40053,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,46-65 y.,Rural regions,1368,0.42946,0.34115,0.51778,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,66 and older,Urban regions,1012,0.17503,0.12401,0.22604,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,66 and older,Rural regions,510,0.23119,0.14929,0.31310,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,0-16 y.,Urban regions,,,,,,,,,,,,
1996,0-16 y.,Rural regions,,,,,,,,,,,,
1996,17-29 y.,Urban regions,2075,1.55735,1.36439,1.75031,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,17-29 y.,Rural regions,1088,1.52001,1.28195,1.75808,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,30-45 y.,Urban regions,2907,2.53384,2.38287,2.68480,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1996,30-45 y.,Rural regions,1522,2.42684,2.23462,2.61906,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1996,46-65 y.,Urban regions,2521,0.46633,0.38601,0.54666,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,46-65 y.,Rural regions,1380,0.38814,0.31240,0.46387,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,66 and older,Urban regions,1035,0.11698,0.07682,0.15714,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,66 and older,Rural regions,513,0.17334,0.10879,0.23789,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,0-16 y.,Urban regions,,,,,,,,,,,,
1997,0-16 y.,Rural regions,,,,,,,,,,,,
1997,17-29 y.,Urban regions,1974,1.48762,1.29773,1.67752,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,17-29 y.,Rural regions,1048,1.64685,1.38601,1.90769,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,30-45 y.,Urban regions,2880,2.45028,2.29502,2.60555,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
1997,30-45 y.,Rural regions,1480,2.40365,2.19417,2.61314,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1997,46-65 y.,Urban regions,2473,0.34378,0.29067,0.39690,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,46-65 y.,Rural regions,1379,0.35352,0.27111,0.43593,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,66 and older,Urban regions,1057,0.08983,0.05691,0.12275,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,66 and older,Rural regions,525,0.15338,0.09804,0.20873,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,0-16 y.,Urban regions,,,,,,,,,,,,
1998,0-16 y.,Rural regions,,,,,,,,,,,,
1998,17-29 y.,Urban regions,2057,1.21473,1.05669,1.37278,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,17-29 y.,Rural regions,1106,1.35177,1.12714,1.57640,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,30-45 y.,Urban regions,3181,2.17048,2.03381,2.30716,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,1.00000
1998,30-45 y.,Rural regions,1645,2.42318,2.22017,2.62619,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1998,46-65 y.,Urban regions,2809,0.28551,0.23698,0.33404,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,46-65 y.,Rural regions,1583,0.26697,0.21260,0.32133,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,66 and older,Urban regions,1241,0.06323,0.04005,0.08642,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,66 and older,Rural regions,614,0.10508,0.05165,0.15851,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,0-16 y.,Urban regions,,,,,,,,,,,,
1999,0-16 y.,Rural regions,,,,,,,,,,,,
1999,17-29 y.,Urban regions,1927,1.33545,1.15093,1.51997,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,17-29 y.,Rural regions,1046,1.44803,1.18897,1.70708,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,30-45 y.,Urban regions,3098,2.42432,2.27288,2.57577,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
1999,30-45 y.,Rural regions,1613,2.44150,2.23467,2.64832,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
1999,46-65 y.,Urban regions,2678,0.30970,0.26203,0.35737,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,46-65 y.,Rural regions,1508,0.24280,0.19411,0.29150,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,66 and older,Urban regions,1188,0.09331,0.06300,0.12363,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,66 and older,Rural regions,611,0.14785,0.08747,0.20822,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,0-16 y.,Urban regions,,,,,,,,,,,,
2000,0-16 y.,Rural regions,,,,,,,,,,,,
2000,17-29 y.,Urban regions,2914,1.19731,1.06446,1.33016,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,17-29 y.,Rural regions,1662,1.13970,0.96735,1.31206,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,30-45 y.,Urban regions,5395,2.40088,2.28643,2.51532,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2000,30-45 y.,Rural regions,2767,2.33848,2.18996,2.48701,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2000,46-65 y.,Urban regions,5088,0.27042,0.23974,0.30109,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,46-65 y.,Rural regions,2678,0.25393,0.21440,0.29345,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,66 and older,Urban regions,2345,0.09335,0.06799,0.11871,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,66 and older,Rural regions,1251,0.16799,0.12031,0.21568,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,0-16 y.,Urban regions,,,,,,,,,,,,
2001,0-16 y.,Rural regions,,,,,,,,,,,,
2001,17-29 y.,Urban regions,2624,1.11033,0.98064,1.24002,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,17-29 y.,Rural regions,1475,1.15733,0.97009,1.34457,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,30-45 y.,Urban regions,4865,2.50223,2.37968,2.62479,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
2001,30-45 y.,Rural regions,2463,2.34423,2.18532,2.50314,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2001,46-65 y.,Urban regions,4633,0.29095,0.25756,0.32434,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,46-65 y.,Rural regions,2462,0.26705,0.22123,0.31287,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,66 and older,Urban regions,2214,0.11209,0.08371,0.14048,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,66 and older,Rural regions,1185,0.11822,0.07954,0.15690,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,0-16 y.,Urban regions,,,,,,,,,,,,
2002,0-16 y.,Rural regions,,,,,,,,,,,,
2002,17-29 y.,Urban regions,2668,0.99116,0.87014,1.11218,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,17-29 y.,Rural regions,1473,1.10360,0.93369,1.27351,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,30-45 y.,Urban regions,5017,2.54532,2.42504,2.66559,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2002,30-45 y.,Rural regions,2420,2.41070,2.24557,2.57583,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2002,46-65 y.,Urban regions,5253,0.36007,0.32105,0.39909,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,46-65 y.,Rural regions,2601,0.22996,0.19705,0.26287,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,66 and older,Urban regions,2362,0.11115,0.08555,0.13676,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,66 and older,Rural regions,1229,0.10824,0.07656,0.13992,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,0-16 y.,Urban regions,,,,,,,,,,,,
2003,0-16 y.,Rural regions,,,,,,,,,,,,
2003,17-29 y.,Urban regions,2621,1.33416,1.17454,1.49378,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,17-29 y.,Rural regions,1386,1.05363,0.87566,1.23161,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,30-45 y.,Urban regions,4682,2.76764,2.63038,2.90489,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2003,30-45 y.,Rural regions,2254,2.49650,2.32324,2.66976,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2003,46-65 y.,Urban regions,5056,0.35473,0.31552,0.39394,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,46-65 y.,Rural regions,2516,0.28180,0.23889,0.32471,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,66 and older,Urban regions,2405,0.09716,0.07284,0.12148,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,66 and older,Rural regions,1245,0.13405,0.09275,0.17535,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,0-16 y.,Urban regions,,,,,,,,,,,,
2004,0-16 y.,Rural regions,,,,,,,,,,,,
2004,17-29 y.,Urban regions,2585,1.07107,0.93310,1.20903,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,17-29 y.,Rural regions,1373,0.97660,0.80480,1.14839,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,30-45 y.,Urban regions,4443,2.57869,2.44957,2.70780,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2004,30-45 y.,Rural regions,2086,2.61074,2.41484,2.80664,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
2004,46-65 y.,Urban regions,4877,0.32269,0.28899,0.35638,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,46-65 y.,Rural regions,2488,0.29250,0.24875,0.33624,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,66 and older,Urban regions,2471,0.10062,0.07861,0.12264,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,66 and older,Rural regions,1289,0.10228,0.07478,0.12978,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,0-16 y.,Urban regions,,,,,,,,,,,,
2005,0-16 y.,Rural regions,,,,,,,,,,,,
2005,17-29 y.,Urban regions,2525,0.96872,0.83522,1.10222,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,17-29 y.,Rural regions,1303,1.30733,1.08361,1.53106,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,30-45 y.,Urban regions,4145,2.61540,2.47487,2.75593,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
2005,30-45 y.,Rural regions,1943,2.78571,2.56606,3.00535,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2005,46-65 y.,Urban regions,4622,0.35469,0.31228,0.39709,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,46-65 y.,Rural regions,2394,0.31330,0.26833,0.35828,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,66 and older,Urban regions,2491,0.08702,0.06795,0.10609,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,66 and older,Rural regions,1275,0.08741,0.05835,0.11648,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,0-16 y.,Urban regions,,,,,,,,,,,,
2006,0-16 y.,Rural regions,,,,,,,,,,,,
2006,17-29 y.,Urban regions,2411,1.11515,0.96757,1.26272,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,17-29 y.,Rural regions,1269,1.23666,1.02887,1.44445,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,30-45 y.,Urban regions,4235,2.61342,2.47780,2.74903,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2006,30-45 y.,Rural regions,2045,2.77064,2.56122,2.98006,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
2006,46-65 y.,Urban regions,4955,0.41972,0.37148,0.46796,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,46-65 y.,Rural regions,2622,0.32480,0.27524,0.37435,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
