year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,West,male,2986,17.413671984942873,16.71525466398032,18.112089305905425,5.0,11.0,24.0,0.0,52.5,11.0,10.0,12.0
1998,West,female,2287,12.234512382304061,11.595281808526781,12.87374295608134,3.0,8.0,15.0,0.0,33.0,8.0,8.0,9.0
1998,East,male,931,14.977834954031142,13.767028161538724,16.18864174652356,4.0,10.0,20.0,0.0,44.0,10.0,10.0,12.0
1998,East,female,939,11.454076351283694,10.517935176544874,12.390217526022514,3.0,7.0,15.0,1.0,33.0,7.0,6.0,8.0
1999,West,male,1706,31.058657087815728,28.38681171631589,33.73050245931557,12.0,20.0,33.0,2.0,64.5,20.0,20.0,21.0
1999,West,female,1087,23.854520682004548,20.649504854833296,27.0595365091758,9.0,15.0,25.0,2.0,49.0,15.0,14.974999999999994,15.0
1999,East,male,510,40.829936638722046,33.03817294429466,48.621700333149434,10.0,18.0,30.0,2.0,60.0,18.0,16.0,21.0
1999,East,female,421,24.393281549566304,20.513553152124217,28.27300994700839,10.0,15.0,25.0,2.0,47.5,15.0,14.0,16.0
2000,West,male,3015,29.01903766125781,27.424380657765116,30.6136946647505,11.0,20.0,30.0,1.0,58.5,20.0,20.0,21.025
2000,West,female,1998,20.857380223684597,19.673805199657373,22.04095524771182,9.0,15.0,25.0,1.0,49.0,15.0,15.0,15.0
2000,East,male,766,48.23440210858749,40.991324213346,55.47748000382898,12.0,20.0,34.0,2.0,67.0,20.0,20.0,23.0
2000,East,female,638,23.569419140975942,20.626762096165663,26.51207618578622,9.0,15.0,25.0,2.0,49.0,15.0,13.0,15.0
2001,West,male,4565,19.644158754651258,18.507099491986335,20.78121801731618,4.0,11.0,24.0,1.0,54.0,11.0,10.0,12.0
2001,West,female,3827,12.384896981606847,11.631287959199074,13.13850600401462,3.0,7.0,15.0,1.0,33.0,7.0,6.0,7.0
2001,East,male,1265,33.31794327321614,28.255905896008613,38.37998065042366,4.0,11.0,24.0,1.0,54.0,11.0,10.0,12.0
2001,East,female,1245,15.06371291274359,13.432764937444698,16.69466088804248,3.0,8.0,16.0,1.0,35.5,8.0,8.0,9.0
2002,West,male,4896,19.99569567110685,18.87853697320345,21.112854369010254,4.0,12.0,24.0,0.0,54.0,12.0,12.0,14.0
2002,West,female,4205,13.074485988010665,12.198649509351858,13.950322466669471,3.0,7.0,15.0,0.0,33.0,7.0,6.0,8.0
2002,East,male,1226,40.72413106138329,34.731281428020466,46.71698069474611,4.0,11.0,25.0,0.0,56.5,11.0,10.0,12.0
2002,East,female,1228,14.826901791545055,13.209719077399384,16.444084505690725,3.0,8.0,17.0,0.0,38.0,8.0,8.0,9.0
2003,West,male,4688,18.034112762579227,17.39977018413558,18.668455341022874,5.0,12.0,24.0,0.0,52.5,12.0,12.0,13.0
2003,West,female,4098,12.796752303332674,12.224462463810763,13.369042142854585,3.0,8.0,16.0,1.0,35.5,8.0,8.0,9.0
2003,East,male,1237,18.677398138388185,17.065053014957147,20.289743261819222,4.0,10.0,20.0,1.0,44.0,10.0,8.0,10.0
2003,East,female,1294,14.274960327881368,13.157405559989401,15.392515095773335,3.0,8.0,18.0,1.0,40.5,8.0,6.0,8.0
2004,West,male,4348,21.63227155119892,20.228208568502072,23.036334533895765,5.0,12.0,25.0,0.0,55.0,12.0,11.0,13.0
2004,West,female,3907,13.45093371770878,12.658148660834419,14.243718774583142,3.0,8.0,16.0,0.0,35.5,8.0,8.0,9.0
2004,East,male,1134,37.837018473806936,32.54452435207295,43.12951259554092,5.0,12.0,25.0,1.0,55.0,12.0,9.974999999999994,14.0
2004,East,female,1186,19.480943114502644,16.665950369450574,22.295935859554714,3.0,9.0,19.57545269949808,0.0,44.438631748745195,9.0,8.0,10.0
2005,West,male,4047,23.77527916951648,22.03395270610715,25.51660563292581,5.0,12.0,25.0,1.0,55.0,12.0,11.0,12.0
2005,West,female,3706,14.101600867637304,13.168877749486787,15.03432398578782,3.0,8.0,16.0,1.0,35.5,8.0,8.0,9.0
2005,East,male,1065,34.706610211002875,29.39398991281565,40.0192305091901,5.0,12.0,25.0,1.0,55.0,12.0,11.0,14.0
2005,East,female,1104,16.55817060456386,14.498373153490123,18.617968055637597,3.0,8.0,18.0,1.0,40.5,8.0,6.0,8.0
2006,West,male,4303,22.392005575477437,21.053306803124574,23.7307043478303,5.0,12.0,25.0,1.0,55.0,12.0,11.0,12.0
2006,West,female,3986,13.886117963150463,13.095413511998224,14.676822414302702,3.0,8.0,17.0,1.0,38.0,8.0,8.0,9.0
2006,East,male,1130,41.72398120463932,35.76926707659422,47.67869533268443,5.0,12.0,27.0,1.0,60.0,12.0,10.0,14.0
2006,East,female,1178,19.033603468895237,16.485518802887245,21.581688134903228,3.0,8.0,20.0,1.0,45.5,8.0,6.0,8.0
2007,West,male,4027,22.42764541023212,20.984543886899022,23.87074693356522,5.0,12.0,25.0,1.0,55.0,12.0,11.0,12.0
2007,West,female,3759,13.850872010336555,13.041517078680862,14.66022694199225,3.0,8.0,17.0,1.0,38.0,8.0,8.0,9.0
2007,East,male,1083,48.174919181602185,41.26811271675547,55.0817256464489,5.0,14.0,30.0,1.0,67.5,14.0,13.0,16.0
2007,East,female,1162,20.51621920996419,17.486114350698607,23.546324069229776,3.0,10.0,20.065818161901657,1.0,45.664545404754136,10.0,10.0,12.0
2008,West,male,3804,23.337805187940994,21.670726102531702,25.004884273350285,5.0,12.0,25.0,1.0,55.0,12.0,11.0,12.0
2008,West,female,3659,14.21202856878369,13.292374560939747,15.131682576627634,3.0,8.0,17.0,1.0,38.0,8.0,8.0,9.0
2008,East,male,1049,42.67526427549285,36.36287667303722,48.98765187794848,5.0,13.0,30.0,1.0,67.5,13.0,11.0,15.0
2008,East,female,1131,20.392167363142477,17.0727137581822,23.711620968102753,3.0,8.0,20.0,1.0,45.5,8.0,6.0,9.0
2009,West,male,3485,23.807891524267223,22.139233150025042,25.476549898509404,5.0,13.0,25.0,1.0,55.0,13.0,12.0,14.0
2009,West,female,3428,14.609835213086175,13.656714537308668,15.562955888863682,3.0,8.0,17.0,1.0,38.0,8.0,7.0,9.0
2009,East,male,987,38.47415201684796,32.16861682788469,44.77968720581123,5.0,14.0,25.0,1.0,55.0,14.0,13.0,16.0
2009,East,female,1090,19.50348451783401,16.389759907104427,22.617209128563594,3.0,8.0,20.0,1.0,45.5,8.0,6.0,9.0
2010,West,male,5013,24.92891340824743,23.14227145144093,26.715555365053927,5.0,12.0,25.0,1.0,55.0,12.0,10.0,12.0
2010,West,female,4654,14.821750271467403,13.94968072506043,15.693819817874376,3.0,8.0,18.0,1.0,40.5,8.0,7.0,8.0
2010,East,male,1251,37.67406971822137,32.21615619536579,43.131983241076945,4.057657694658526,12.0,26.0,1.0,58.91351345801221,12.0,10.0,14.0
2010,East,female,1364,19.610600325755982,16.903780310643953,22.31742034086801,3.0,8.0,20.0,1.0,45.5,8.0,6.974999999999994,9.0
2011,West,male,5812,23.736854724731092,22.38565919819804,25.088050251264143,5.0,12.0,25.0,1.0,55.0,12.0,11.0,12.0
2011,West,female,5964,14.632389239063144,13.93350906923159,15.331269408894698,3.0,8.0,18.0,1.0,40.5,8.0,7.0,8.024999999999999
2011,East,male,1464,38.38532353426232,33.11008798364186,43.66055908488278,4.0,12.0,27.0,1.0,61.5,12.0,10.974999999999994,14.0
2011,East,female,1648,18.45186607023711,16.012543107003346,20.891189033470873,2.0,8.0,20.0,1.0,47.0,8.0,7.0,9.0
2012,West,male,5659,23.277572407475596,21.96119200797614,24.59395280697505,5.0,12.0,25.0,0.0,55.0,12.0,11.0,13.0
2012,West,female,5977,14.63967834836758,13.842520631646018,15.436836065089143,3.0,8.0,17.0,0.0,38.0,8.0,8.0,9.0
2012,East,male,1405,35.43679713239879,30.326563698018727,40.547030566778844,4.0,12.0,27.0,0.0,61.5,12.0,11.0,14.0
2012,East,female,1639,19.631770943679083,16.822120782369815,22.44142110498835,2.7790430950394005,7.0,18.0,0.0,40.831435357440895,7.0,5.0,8.0
2013,West,male,6669,23.889047918371716,22.59924998917967,25.178845847563764,5.0,12.0,25.0,1.0,55.0,12.0,11.0,13.0
2013,West,female,7039,14.879185961087671,14.17335554401753,15.585016378157812,3.0,8.0,19.0,1.0,43.0,8.0,7.0,8.0
2013,East,male,1443,36.47615865972041,31.98600201776409,40.96631530167674,4.0,12.0,26.0,1.0,59.0,12.0,10.0,14.0
2013,East,female,1650,16.884694832555326,14.99051106813196,18.77887859697869,3.0,8.0,18.0,1.0,40.5,8.0,7.0,9.0
2014,West,male,,,,,,,,,,,,
2014,West,female,,,,,,,,,,,,
2014,East,male,,,,,,,,,,,,
2014,East,female,,,,,,,,,,,,
2015,West,male,5766,17.73553448314338,17.170397776498184,18.300671189788574,5.0,12.0,25.0,0.0,55.0,12.0,12.0,13.024999999999999
2015,West,female,6064,13.782573111152608,13.35351885252831,14.211627369776906,3.0,8.0,18.0,0.0,40.5,8.0,6.0,8.0
2015,East,male,1199,16.617631041479786,15.270177764832972,17.9650843181266,4.0,10.0,20.0,1.0,44.0,10.0,9.0,10.0
2015,East,female,1453,12.90627445639026,11.952711242792907,13.859837669987614,3.0,7.0,17.0,1.0,38.0,7.0,5.0,8.0
2016,West,male,,,,,,,,,,,,
2016,West,female,,,,,,,,,,,,
2016,East,male,,,,,,,,,,,,
2016,East,female,,,,,,,,,,,,
2017,West,male,5666,17.434208567817105,16.917904431150262,17.95051270448395,5.0,12.0,25.0,1.0,55.0,12.0,12.0,13.0
2017,West,female,6303,13.760281243256761,13.330016803670967,14.190545682842556,3.0,9.0,18.0,1.0,40.5,9.0,8.0,10.0
2017,East,male,1305,16.831988124696302,15.644441997778436,18.019534251614168,4.0,10.0,21.0,1.0,46.5,10.0,8.974999999999994,11.0
2017,East,female,1572,13.914163240479601,13.00590945509062,14.822417025868582,3.0,8.0,18.0,1.0,40.5,8.0,6.0,9.0
2018,West,male,,,,,,,,,,,,
2018,West,female,,,,,,,,,,,,
2018,East,male,,,,,,,,,,,,
2018,East,female,,,,,,,,,,,,
2019,West,male,5677,16.74195810466589,16.279672310031163,17.204243899300618,5.0,12.0,23.0,1.0,50.0,12.0,12.0,14.0
2019,West,female,5937,13.7613645800511,13.340294298525873,14.18243486157633,3.0,9.0,18.0,1.0,40.5,9.0,8.0,10.0
2019,East,male,1418,16.71383769045005,15.604439518530855,17.82323586236924,4.0,10.0,20.0,1.0,44.0,10.0,8.0,10.0
2019,East,female,1532,13.468916070204902,12.737710835598696,14.200121304811107,3.0,8.0,18.0,1.0,40.5,8.0,6.0,8.0
2020,West,male,,,,,,,,,,,,
2020,West,female,,,,,,,,,,,,
2020,East,male,,,,,,,,,,,,
2020,East,female,,,,,,,,,,,,
2021,West,male,4407,17.701000626574473,16.9252954448234,18.476705808325544,5.0,11.0,24.0,0.0,52.5,11.0,10.0,12.0
2021,West,female,4203,14.336480701715315,13.646626286995753,15.026335116434877,3.0,8.0,18.0,0.0,40.5,8.0,6.0,8.0
2021,East,male,1009,16.426900763427017,15.233848820345782,17.61995270650825,4.0,10.0,22.0,0.0,49.0,10.0,9.0,12.0
2021,East,female,1067,12.53872893006577,11.40532479342558,13.672133066705959,3.0,7.0,17.0,0.0,38.0,7.0,6.0,8.024999999999999
