year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,Rural regions,West,3299,20.29561,18.62444,22.09196,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,8.00000,10.00000
2011,Rural regions,East,2027,33.40355,26.48575,38.87943,3.00000,10.00000,26.00000,1.00000,60.50000,10.00000,8.00000,11.00000
2012,Urban regions,West,8318,19.12785,17.71221,20.36243,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2012,Urban regions,East,1057,23.59653,13.54610,30.46622,4.00000,10.00000,18.00000,0.00000,39.00000,10.00000,10.00000,13.00000
2012,Rural regions,West,3318,19.16679,17.44277,20.78162,3.00000,10.00000,25.00000,0.00000,58.00000,10.00000,8.00000,10.00000
2012,Rural regions,East,1987,30.20794,24.05041,34.42772,3.00000,10.00000,25.00000,0.00000,58.00000,10.00000,8.00000,12.00000
2013,Urban regions,West,10038,19.55112,17.93275,20.97183,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2013,Urban regions,East,1101,20.83233,16.18794,24.83713,4.00000,9.00000,17.00000,1.00000,36.50000,9.00000,8.00000,10.00000
2013,Rural regions,West,3670,19.58947,18.03564,21.16159,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,8.00000,10.00000
2013,Rural regions,East,1992,30.45856,24.36227,35.51516,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,8.00000,10.00000
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,8517,15.71562,15.09192,16.36091,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2015,Urban regions,East,975,12.55979,10.79830,13.87102,3.00000,8.00000,15.00000,1.00000,33.00000,8.00000,6.00000,9.00000
2015,Rural regions,West,3313,16.19399,15.01659,17.21906,3.00000,10.00000,22.00000,0.00000,50.50000,10.00000,8.00000,10.00000
2015,Rural regions,East,1677,16.20049,14.57313,17.92517,3.00000,10.00000,20.00000,1.00000,45.50000,10.00000,10.00000,12.00000
2016,Urban regions,West,,,,,,,,,,,,
2016,Urban regions,East,,,,,,,,,,,,
2016,Rural regions,West,,,,,,,,,,,,
2016,Rural regions,East,,,,,,,,,,,,
2017,Urban regions,West,8580,15.34986,14.81637,15.85868,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2017,Urban regions,East,1033,12.66853,10.95568,13.91509,4.00000,8.00000,16.00000,1.00000,34.00000,8.00000,6.00000,9.00000
2017,Rural regions,West,3389,16.53256,15.47644,17.40630,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,8.00000,10.00000
2017,Rural regions,East,1844,17.11098,15.59979,18.64755,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,9.00000,12.00000
2018,Urban regions,West,,,,,,,,,,,,
2018,Urban regions,East,,,,,,,,,,,,
2018,Rural regions,West,,,,,,,,,,,,
2018,Rural regions,East,,,,,,,,,,,,
2019,Urban regions,West,8315,14.80969,14.27414,15.27691,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2019,Urban regions,East,1053,12.67045,10.25665,14.45447,4.00000,8.00000,15.00000,1.00000,31.50000,8.00000,6.00000,9.00000
2019,Rural regions,West,3080,16.73669,15.62729,17.68412,4.00000,11.00000,23.00000,1.00000,51.50000,11.00000,10.00000,12.00000
2019,Rural regions,East,1856,16.51622,14.71450,18.14310,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,8.00000,11.00000
2020,Urban regions,West,,,,,,,,,,,,
2020,Urban regions,East,,,,,,,,,,,,
2020,Rural regions,West,,,,,,,,,,,,
2020,Rural regions,East,,,,,,,,,,,,
2021,Urban regions,West,6408,15.11720,14.11966,15.99444,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,11.00000
2021,Urban regions,East,837,12.01519,10.09160,13.77527,3.00000,7.00000,15.00000,0.00000,33.00000,7.00000,6.00000,8.02500
2021,Rural regions,West,2203,18.81422,16.20235,20.56175,4.00000,12.00000,25.00000,0.00000,56.50000,12.00000,10.00000,14.00000
2021,Rural regions,East,1239,15.93429,14.37207,17.39410,3.00000,10.00000,22.00000,0.00000,50.50000,10.00000,9.00000,12.00000
