year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,,,,,,,,,,,,
1984,2nd Quintile,,,,,,,,,,,,
1984,3rd Quintile,,,,,,,,,,,,
1984,4th Quintile,,,,,,,,,,,,
1984,5th Quintile,,,,,,,,,,,,
1985,1st Quintile,881,35.11737054586207,34.0426833312982,36.282512307985826,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,2nd Quintile,1053,35.04115941464354,34.2698640534971,35.8183611877208,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,3rd Quintile,1263,35.06478273684022,34.29035335421721,35.68777011254267,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,4th Quintile,1470,35.320555074376124,34.76732571080216,35.905751292914886,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,5th Quintile,1543,34.81119150366379,34.15206836396956,35.487374711858706,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1986,1st Quintile,766,35.48171441736364,34.54433661407281,36.33668232613634,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1986,2nd Quintile,1053,36.08128016845854,35.317475326299686,36.94820194677728,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1986,3rd Quintile,1286,34.898164771911105,34.33339489253297,35.42632681944824,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1986,4th Quintile,1503,34.84049868074116,34.27528112848893,35.5284856066782,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1986,5th Quintile,1501,34.72554847004707,34.154352412981964,35.25463838708305,30.0,38.0,40.0,15.0,55.0,38.0,36.0,40.0
1987,1st Quintile,701,35.16070691027436,33.99237897014654,36.2345473492234,30.0,40.0,40.0,15.0,55.0,40.0,40.0,41.0
1987,2nd Quintile,1050,35.921862995472644,35.26330345630467,36.63806873531309,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1987,3rd Quintile,1239,35.749392576003366,35.26369560912877,36.38754942795445,35.0,40.0,40.0,27.5,47.5,40.0,40.0,41.0
1987,4th Quintile,1479,35.89968082612493,35.30231199159344,36.51075997106704,35.0,39.0,40.0,27.5,47.5,39.0,38.0,40.0
1987,5th Quintile,1481,35.81285409172128,35.21994077717245,36.40894067294801,30.0,39.0,40.0,15.0,55.0,39.0,38.0,40.0
1988,1st Quintile,713,36.3339937661031,35.40100341498706,37.24007062070959,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1988,2nd Quintile,1035,34.73281131539631,33.981866081405904,35.49259867960739,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1988,3rd Quintile,1221,35.5709757451375,34.93496095743682,36.21334299650154,35.0,39.0,40.0,27.5,47.5,39.0,38.0,40.0
1988,4th Quintile,1382,35.34249703726896,34.687843580165,35.919189203156535,32.0,38.0,40.0,20.0,52.0,38.0,37.0,38.0
1988,5th Quintile,1430,35.04022374029789,34.51115238488814,35.56037665248983,30.0,38.0,40.0,15.0,55.0,38.0,38.0,38.025
1989,1st Quintile,685,35.3699529472565,34.48215505708135,36.2833217528481,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1989,2nd Quintile,965,35.11568250360566,34.24574781307131,35.90618784519632,30.0,38.0,40.0,15.0,55.0,38.0,36.0,38.0
1989,3rd Quintile,1110,35.01307042722153,34.34990605225373,35.62217448843414,32.0,38.0,40.0,20.0,52.0,38.0,38.0,38.0
1989,4th Quintile,1315,35.57381253564686,35.03152958556196,36.116656578120384,35.0,38.0,40.0,27.5,47.5,38.0,38.0,38.0
1989,5th Quintile,1307,34.855998440285326,34.3074514462208,35.41575587044352,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
1990,1st Quintile,989,34.58815149252573,33.816736405669275,35.33655482991839,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
1990,2nd Quintile,1216,33.858854469621086,33.27664924280833,34.58406084901496,30.0,37.0,40.0,15.0,55.0,37.0,36.0,39.0
1990,3rd Quintile,1301,34.15513357571611,33.646931137431615,34.75237957250454,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1990,4th Quintile,1440,34.83461170417468,34.28631594284865,35.279515489906856,32.0,37.0,40.0,20.0,52.0,37.0,36.0,37.0
1990,5th Quintile,1389,34.48807131153024,33.98006176003681,35.00794979998044,30.0,37.0,40.0,15.0,55.0,37.0,37.0,38.0
1991,1st Quintile,735,34.375725313222354,33.42196867879975,35.43735105640131,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1991,2nd Quintile,1045,33.4941912166978,32.666578776359266,34.31285638730646,30.0,37.0,40.0,15.0,55.0,37.0,36.0,38.0
1991,3rd Quintile,1186,34.51057377970884,33.92436843709696,35.16241684833757,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1991,4th Quintile,1333,34.1898396640532,33.62889581666526,34.821956758173705,30.0,37.0,40.0,15.0,55.0,37.0,36.0,37.0
1991,5th Quintile,1368,34.61259587093382,34.0457752251074,35.277769396742194,30.0,37.0,40.0,15.0,55.0,37.0,36.974999999999994,38.0
1992,1st Quintile,385,34.427609261520736,32.873085826190945,35.956550751067404,30.0,38.0,40.0,15.0,55.0,38.0,37.974999999999994,39.0
1992,2nd Quintile,792,34.431312690877846,33.62606436184893,35.2715526482956,30.0,38.0,40.0,15.0,55.0,38.0,38.0,39.0
