year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,0-16 y.,,,,,,,,,,,,
1997,17-29 y.,1775,36.45551,35.95994,36.95052,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,38.00000
1997,30-45 y.,3312,35.55819,35.08131,36.03351,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1997,46-65 y.,2070,34.75623,34.20424,35.30845,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1997,66 and older,30,17.96000,13.46391,21.46799,10.00000,12.06258,20.62464,6.0,36.56161,10.0,0.00000,10.00000
1998,0-16 y.,,,,,,,,,,,,
1998,17-29 y.,1823,36.30469,35.66782,36.87028,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,38.00000
1998,30-45 y.,3668,34.77848,34.33308,35.24963,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1998,46-65 y.,2352,34.01773,33.51820,34.59252,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1998,66 and older,35,18.68947,13.23254,22.75371,10.00000,15.00000,20.00000,3.0,35.00000,15.0,10.00000,20.00000
1999,0-16 y.,,,,,,,,,,,,
1999,17-29 y.,1812,35.94412,35.31227,36.50381,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.97500,38.00000
1999,30-45 y.,3731,35.18317,34.74852,35.67421,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1999,46-65 y.,2305,34.01111,33.45762,34.51307,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1999,66 and older,40,17.83925,13.51410,21.39365,9.97499,15.00000,25.04078,0.0,47.63947,15.0,10.00000,20.00000
2000,0-16 y.,,,,,,,,,,,,
2000,17-29 y.,2647,36.18117,35.75452,36.54884,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,38.50000,39.00000
2000,30-45 y.,6311,35.16547,34.83112,35.50124,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2000,46-65 y.,4151,33.69505,33.31742,34.05874,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.49250,39.00000
2000,66 and older,72,21.97194,17.67143,26.08188,10.00000,20.00000,35.00000,0.0,70.0,20.0,10.00000,26.05000
2001,0-16 y.,,,,,,,,,,,,
2001,17-29 y.,2395,35.97588,35.46916,36.55852,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,38.50000,39.00000
2001,30-45 y.,5753,35.37601,35.02070,35.73162,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2001,46-65 y.,3945,34.14415,33.73012,34.56108,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,37.51250
2001,66 and older,83,19.46747,15.13149,23.49014,6.00000,15.00000,30.00000,0.0,60.0,15.0,9.00000,19.50000
2002,0-16 y.,,,,,,,,,,,,
2002,17-29 y.,2303,35.87329,35.39906,36.41959,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.50000,38.00000
2002,30-45 y.,5802,34.96479,34.64817,35.30206,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.01250
2002,46-65 y.,4620,33.70875,33.35433,34.10497,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,39.00000
2002,66 and older,105,23.25000,16.17652,27.93032,10.00000,15.00000,36.75593,0.0,76.88984,15.0,9.97500,18.00000
2003,0-16 y.,,,,,,,,,,,,
2003,17-29 y.,2169,35.45450,34.84672,36.04945,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,38.50000,39.00000
2003,30-45 y.,5404,35.02138,34.69861,35.40156,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2003,46-65 y.,4483,34.18876,33.73746,34.56740,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2003,66 and older,113,20.17634,16.07478,23.49274,9.21707,14.69153,30.00000,0.0,61.17439,15.0,10.00000,20.00000
2004,0-16 y.,,,,,,,,,,,,
2004,17-29 y.,2118,35.93571,35.54684,36.39611,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,38.00000,39.00000
2004,30-45 y.,5121,35.38070,35.04792,35.72281,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2004,46-65 y.,4436,34.31994,33.92033,34.79180,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2004,66 and older,127,19.70851,15.82555,22.92900,8.00000,15.00000,30.00000,0.0,63.00000,15.0,10.00000,20.00000
2005,0-16 y.,,,,,,,,,,,,
2005,17-29 y.,1982,36.44046,35.73490,36.98221,35.00000,39.00000,40.00000,27.50000,47.50000,39.0,38.00000,39.50000
2005,30-45 y.,4768,35.48852,35.05378,35.87887,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2005,46-65 y.,4317,34.53624,34.16331,34.98010,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2005,66 and older,120,20.78795,16.57690,25.42893,7.00000,15.00000,31.55894,0.0,68.39734,15.0,10.00000,20.00000
2006,0-16 y.,,,,,,,,,,,,
2006,17-29 y.,2039,36.35796,35.82037,36.92804,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.50000
2006,30-45 y.,4952,35.31483,34.96586,35.65003,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2006,46-65 y.,4735,34.69339,34.39496,35.00409,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2006,66 and older,163,22.85225,19.92370,26.64120,10.00000,16.00000,40.00000,0.0,80.0,16.0,12.00000,17.00000
2007,0-16 y.,,,,,,,,,,,,
2007,17-29 y.,1920,35.99515,35.21056,36.69432,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
2007,30-45 y.,4666,35.66220,35.30185,36.08657,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2007,46-65 y.,4535,35.12677,34.72140,35.52371,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2007,66 and older,156,20.89579,17.53478,23.88550,10.00000,15.57798,30.00000,0.0,60.00000,16.0,12.00000,20.00000
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,1831,35.30478,34.63531,35.93400,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,38.00000,39.00000
2008,30-45 y.,4283,35.31008,34.94035,35.68651,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2008,46-65 y.,4508,34.24301,33.80062,34.61594,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2008,66 and older,172,20.37274,17.13423,23.22889,10.00000,15.00000,30.00000,0.0,60.00000,15.0,10.00000,19.51250
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,1626,36.35472,35.65299,36.96539,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,37.00000,38.51250
2009,30-45 y.,3838,35.56010,35.16486,36.08221,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,39.00000
2009,46-65 y.,4284,34.58312,34.22314,34.94919,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2009,66 and older,189,20.62966,17.92235,23.03233,8.93783,20.00000,30.00000,0.0,61.59326,20.0,20.00000,25.00000
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,1603,35.37181,34.55888,36.14339,35.00000,38.50000,40.00000,27.50000,47.50000,38.5,37.00000,39.00000
2010,30-45 y.,4418,35.46144,35.01208,36.03573,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.48750,38.00000
2010,46-65 y.,4451,34.34346,33.97429,34.74644,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,39.00000
2010,66 and older,182,19.77591,16.89922,22.58708,8.00000,16.00000,30.00000,0.0,63.00000,16.0,12.00000,20.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,1898,35.67304,34.93710,36.39942,35.00000,39.50000,40.00000,27.50000,47.50000,39.5,39.00000,40.50000
2011,30-45 y.,5154,36.01007,35.66228,36.35346,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,38.48750,40.00000
2011,46-65 y.,5776,34.79016,34.36391,35.10291,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2011,66 and older,201,19.87551,17.58480,22.30571,10.00000,16.00000,25.80719,0.0,49.51797,16.0,12.00000,18.50000
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,1862,34.90874,34.18964,35.58941,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,37.00000,39.00000
2012,30-45 y.,4871,35.62846,35.23976,35.93335,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
2012,46-65 y.,5894,34.09740,33.74754,34.44705,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,39.00000
2012,66 and older,259,18.51180,16.29242,20.45217,8.00000,15.00000,30.00000,0.0,63.00000,15.0,10.00000,18.02500
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,1683,34.48688,33.67353,35.25602,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,37.00000,39.00000
2013,30-45 y.,4369,35.41825,35.01832,35.84189,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
2013,46-65 y.,5661,33.92578,33.53604,34.27972,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.48750,38.01250
2013,66 and older,253,17.95108,15.23696,20.06643,9.00000,14.75821,25.00000,0.0,49.00000,15.0,14.00000,18.02500
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,1931,34.26834,33.68457,34.94430,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
2014,30-45 y.,5448,34.77927,34.45081,35.12106,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,39.00000
2014,46-65 y.,6249,33.84288,33.49591,34.23509,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,34.50000,37.00000
2014,66 and older,295,18.64260,16.47767,20.52804,8.00000,15.00000,25.00000,0.0,50.50000,15.0,10.00000,18.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,2581,34.79383,34.20003,35.42296,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.48750,40.00000
2015,30-45 y.,6376,34.73316,34.36458,35.12879,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2015,46-65 y.,6728,33.99845,33.66311,34.39442,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2015,66 and older,287,18.38683,16.35594,20.28436,8.00000,15.00000,25.00000,0.0,50.50000,15.0,12.00000,18.00000
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,2275,34.31425,33.59411,34.89381,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2016,30-45 y.,5623,34.59537,34.19779,34.94862,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
2016,46-65 y.,6542,33.50465,33.10868,33.91021,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,34.50000,37.00000
2016,66 and older,303,18.73926,16.61549,20.87960,8.00000,15.00000,30.00000,0.0,63.00000,15.0,14.97500,20.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,2753,33.99173,33.44778,34.53129,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
2017,30-45 y.,5998,34.55798,34.21808,34.93033,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,39.00000
2017,46-65 y.,7674,33.51801,33.18766,33.88136,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,34.00000,35.00000
2017,66 and older,366,18.16216,16.02091,19.93053,9.00000,15.00000,24.60281,0.0,48.00703,15.0,14.00000,18.02500
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,2869,33.31236,32.70145,33.98124,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,39.00000
2018,30-45 y.,5778,34.10524,33.70957,34.43512,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,34.00000,35.00000
2018,46-65 y.,7519,33.29801,32.97662,33.61813,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2018,66 and older,393,16.24091,14.56176,17.96631,8.00000,12.00000,20.00000,0.0,38.00000,12.0,9.00000,14.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,2710,33.99503,33.37447,34.61320,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,39.00000
2019,30-45 y.,5621,34.43451,34.03430,34.84308,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.00000
2019,46-65 y.,8322,33.46851,33.11937,33.82849,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2019,66 and older,569,18.71670,17.06635,20.42859,8.00000,15.00000,30.00000,0.0,63.00000,15.0,10.00000,20.00000
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,3040,33.41406,32.88424,34.02106,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,34.00000,35.00000
2020,30-45 y.,5949,33.97446,33.58531,34.35989,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2020,46-65 y.,7895,33.06239,32.71769,33.33529,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2020,66 and older,497,17.24584,15.18222,18.85409,8.00000,12.00000,25.00000,0.0,50.50000,12.0,9.00000,14.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,1882,31.97400,31.24143,32.88516,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2021,30-45 y.,3896,33.25886,32.69378,33.73368,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2021,46-65 y.,5449,32.75407,32.35733,33.16648,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2021,66 and older,335,17.05418,15.24868,18.55400,9.00000,12.00000,20.30598,0.0,37.26495,12.0,6.00000,14.00000
