year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,East,2150,36.15366,35.54399,36.63472,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1996,West,,,,,,,,,,,,
1996,East,,,,,,,,,,,,
1997,West,5190,34.80358,34.45322,35.16561,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1997,East,1997,37.97537,37.53310,38.36430,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1998,West,5762,34.34234,33.98423,34.66406,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,38.00000
1998,East,2116,36.48992,36.07845,37.04490,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1999,West,5759,34.27712,33.96501,34.58205,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,37.02500
1999,East,2129,37.25086,36.78209,37.70784,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2000,West,10093,34.28697,34.05665,34.52632,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,37.50000
2000,East,3088,36.96190,36.53499,37.34389,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2001,West,9283,34.46628,34.19342,34.75808,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2001,East,2893,37.07588,36.67234,37.51384,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2002,West,9979,34.03053,33.75830,34.33520,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,37.50000
2002,East,2851,37.24484,36.82148,37.69075,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2003,West,9429,34.10116,33.80409,34.40232,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,37.50000
2003,East,2740,37.28672,36.87828,37.69813,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2004,West,9108,34.48517,34.17858,34.83005,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2004,East,2694,36.99358,36.59104,37.37244,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2005,West,8646,34.78497,34.51551,35.09372,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2005,East,2541,37.01793,36.61634,37.47338,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2006,West,9211,34.63904,34.31459,34.91760,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2006,East,2678,37.39278,36.93133,37.79428,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2007,West,8679,34.87451,34.59338,35.17734,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2007,East,2598,37.45446,37.03015,37.97468,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2008,West,8275,34.15760,33.89354,34.46565,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2008,East,2519,37.15140,36.67450,37.58097,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2009,West,7576,34.67031,34.36555,34.99971,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2009,East,2361,37.04778,36.52638,37.58561,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2010,West,8212,34.28623,33.96396,34.58176,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2010,East,2442,36.46092,35.81521,37.11924,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2011,West,10139,34.82791,34.55899,35.10224,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2011,East,2890,36.56475,36.06554,37.06231,32.00000,40.00000,40.00000,20.00000,52.00000,40.0,40.00000,41.00000
2012,West,10028,34.08950,33.84474,34.42233,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2012,East,2858,36.13931,35.64412,36.55644,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,41.50000
2013,West,9300,33.74116,33.47094,34.04367,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2013,East,2666,35.84620,35.33573,36.35214,32.00000,40.00000,40.00000,20.00000,52.00000,40.0,40.00000,42.00000
2014,West,10956,33.42319,33.09988,33.73496,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.00000
2014,East,2967,35.77349,35.33286,36.15916,32.00000,38.50000,40.00000,20.00000,52.00000,38.5,37.00000,39.00000
2015,West,12970,33.70965,33.41960,34.03386,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2015,East,3002,35.61736,35.17205,36.02577,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.00000,40.00000
2016,West,11884,33.35303,33.04171,33.60367,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.00000
2016,East,2859,35.07520,34.62056,35.47292,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
2017,West,13468,33.20688,32.93202,33.50925,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,34.00000,35.00000
2017,East,3323,34.94684,34.40936,35.45971,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,40.00000
2018,West,13248,32.83745,32.54066,33.13123,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2018,East,3311,33.88705,33.39495,34.35351,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2019,West,13708,33.22676,32.95574,33.50432,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2019,East,3462,34.66456,34.13882,35.21468,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,34.50000,37.00000
2020,West,14079,32.70404,32.41062,32.99822,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2020,East,3302,34.10170,33.51853,34.64388,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,34.00000,35.00000
2021,West,9331,32.02328,31.62459,32.37558,28.00000,35.00000,40.00000,10.00000,58.00000,35.0,35.00000,35.00000
2021,East,2231,33.54750,33.03564,34.03541,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
