year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,,,,,,,,,,,,
1985,West,5319,11.93366,11.48264,12.38468,3.00000,7.00000,15.00000,0.00000,33.00000,7.00000,7.00000,8.00000
1986,West,,,,,,,,,,,,
1987,West,,,,,,,,,,,,
1988,West,,,,,,,,,,,,
1989,West,,,,,,,,,,,,
1990,West,4761,13.48554,12.94572,14.02536,4.00000,8.00000,17.00000,0.00000,36.50000,8.00000,8.00000,8.00000
1990,East,,,,,,,,,,,,
1991,West,,,,,,,,,,,,
1991,East,836,42.01822,34.66483,49.37162,7.00000,10.00000,20.00000,0.00000,39.50000,10.00000,10.00000,12.00000
1992,West,,,,,,,,,,,,
1992,East,776,39.27523,32.30554,46.24492,7.03193,12.00000,22.00000,1.00000,44.45210,12.00000,12.00000,15.00000
1993,West,5026,11.99245,11.58864,12.39626,3.00000,7.00000,15.00000,0.00000,33.00000,7.00000,7.00000,8.00000
1993,East,1942,8.87755,8.34357,9.41152,2.00000,5.00000,12.00000,0.00000,27.00000,5.00000,5.00000,5.00000
1994,West,,,,,,,,,,,,
1994,East,,,,,,,,,,,,
1995,West,5184,13.62699,13.10859,14.14540,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,8.00000
1995,East,1966,13.42412,11.73345,15.11479,2.00000,5.00000,14.00000,0.00000,32.00000,5.00000,5.00000,6.00000
1996,West,,,,,,,,,,,,
1996,East,,,,,,,,,,,,
1997,West,2372,29.33292,27.35778,31.30806,10.00000,18.00000,30.00000,1.00000,60.00000,18.00000,17.00000,20.00000
1997,East,838,34.61787,29.71442,39.52132,10.00000,17.00000,30.00000,2.00000,60.00000,17.00000,15.00000,18.02500
1998,West,5273,15.22320,14.73413,15.71227,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,9.00000,10.00000
1998,East,1870,13.27206,12.50064,14.04347,3.00000,8.00000,17.00000,0.00000,38.00000,8.00000,7.00000,8.02500
1999,West,2793,28.35342,26.29403,30.41281,10.00000,18.00000,30.00000,2.00000,60.00000,18.00000,16.00000,20.00000
1999,East,931,33.82543,29.11296,38.53790,10.00000,16.00000,29.00000,2.00000,57.50000,16.00000,15.00000,18.00000
2000,West,5013,25.84484,24.76618,26.92350,10.00000,17.00000,30.00000,1.00000,60.00000,17.00000,16.00000,18.00000
2000,East,1404,37.68360,33.38927,41.97792,10.00000,17.00000,30.00000,2.00000,60.00000,17.00000,16.00000,19.00000
2001,West,8392,16.40890,15.69402,17.12378,3.00000,10.00000,20.00000,1.00000,45.50000,10.00000,9.00000,10.00000
2001,East,2510,24.63764,21.89524,27.38004,3.00000,10.00000,20.00000,1.00000,45.50000,10.00000,8.00000,10.00000
2002,West,9101,16.87851,16.14816,17.60885,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,9.00000,10.00000
2002,East,2454,28.45962,25.24755,31.67168,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,8.00000,10.00000
2003,West,8786,15.68463,15.24892,16.12034,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2003,East,2531,16.55952,15.57312,17.54592,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,9.00000,10.00000
2004,West,8255,17.85553,17.01660,18.69447,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2004,East,2320,28.96927,25.94213,31.99640,4.00000,10.00000,21.00000,0.00000,46.50000,10.00000,10.00000,11.00000
2005,West,7753,19.29718,18.27041,20.32395,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2005,East,2169,26.08951,23.18510,28.99391,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,11.00000
2006,West,8289,18.47597,17.67068,19.28126,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2006,East,2308,31.03727,27.72911,34.34543,3.00000,10.00000,24.00000,1.00000,55.50000,10.00000,10.00000,12.00000
2007,West,7786,18.46114,17.60431,19.31797,4.00000,10.00000,21.00000,1.00000,46.50000,10.00000,10.00000,10.00000
2007,East,2245,34.87780,31.06453,38.69108,4.00000,11.00000,25.00000,1.00000,56.50000,11.00000,10.00000,12.00000
2008,West,7463,19.06179,18.08336,20.04022,4.00000,10.00000,21.00000,1.00000,46.50000,10.00000,10.00000,10.00000
2008,East,2180,31.98765,28.39333,35.58198,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,10.00000,12.00000
2009,West,6913,19.48040,18.49718,20.46361,4.00000,10.00000,22.00000,1.00000,49.00000,10.00000,10.00000,10.00000
2009,East,2077,29.10664,25.60984,32.60343,3.00000,10.00000,23.00000,1.00000,53.00000,10.00000,10.00000,12.00000
2010,West,9667,20.10672,19.08074,21.13270,4.00000,10.00000,22.00000,1.00000,49.00000,10.00000,10.00000,10.00000
2010,East,2615,28.91746,25.86679,31.96813,3.00000,10.00000,24.00000,1.00000,55.50000,10.00000,10.00000,12.00000
